#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=3.6 --comp=0 --mean=0.0 --second=3.14 --skew=0.99 --distribution=s>> comp_s_3.14_l:-2:3:300:1_0.0_0.99_3.6_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 3.298294e-02 1.000939e+00 1.386345e+03 1.107103e-01 -2.540165e-02 3.774750e-02
1.039122e-02 3.432989e-02 1.000780e+00 1.436300e+03 1.149155e-01 -3.306460e-02 3.575122e-02
1.079775e-02 3.569843e-02 1.006589e+00 1.493129e+03 1.196195e-01 -3.322792e-02 3.468955e-02
1.122018e-02 3.707841e-02 1.011248e+00 1.554756e+03 1.246130e-01 -2.526170e-02 3.334534e-02
1.165914e-02 3.848049e-02 1.011228e+00 1.625458e+03 1.303159e-01 -3.740478e-02 3.241956e-02
1.211527e-02 4.002753e-02 1.012950e+00 1.676043e+03 1.342752e-01 -1.122963e-02 3.101814e-02
1.258925e-02 4.161335e-02 1.014413e+00 1.747068e+03 1.399301e-01 -2.912772e-02 2.974391e-02
1.308177e-02 4.319571e-02 1.013084e+00 1.833737e+03 1.469591e-01 -2.027297e-02 2.925003e-02
1.359356e-02 4.484543e-02 1.007398e+00 1.879597e+03 1.506731e-01 -2.275300e-02 2.783144e-02
1.412537e-02 4.659802e-02 9.987521e-01 1.910510e+03 1.531319e-01 -3.398985e-02 2.617276e-02
1.467799e-02 4.853910e-02 9.956279e-01 1.992104e+03 1.598941e-01 -4.542977e-02 2.522051e-02
1.525222e-02 5.043969e-02 9.984145e-01 2.080784e+03 1.670381e-01 -5.205154e-03 2.451575e-02
1.584893e-02 5.242527e-02 9.917281e-01 2.160151e+03 1.732750e-01 -1.555860e-02 2.356315e-02
1.646897e-02 5.448931e-02 9.991615e-01 2.252043e+03 1.804320e-01 -1.865584e-02 2.279985e-02
1.711327e-02 5.670042e-02 9.988203e-01 2.359233e+03 1.884855e-01 -1.396775e-02 2.205431e-02
1.778278e-02 5.885359e-02 1.003784e+00 2.443398e+03 1.942312e-01 -2.732253e-02 2.129519e-02
1.847849e-02 6.115882e-02 1.014606e+00 2.581095e+03 2.041535e-01 -3.064799e-02 2.093828e-02
1.920141e-02 6.355943e-02 1.005365e+00 2.620034e+03 2.064240e-01 -3.403550e-02 1.973724e-02
1.995261e-02 6.603203e-02 1.014097e+00 2.770693e+03 2.179963e-01 -2.515686e-02 1.922166e-02
2.073320e-02 6.843738e-02 1.013067e+00 2.843986e+03 2.233889e-01 -9.214520e-03 1.850796e-02
2.154433e-02 7.113131e-02 1.019706e+00 2.984370e+03 2.342649e-01 9.739280e-03 1.786101e-02
2.238719e-02 7.393879e-02 1.028844e+00 3.152238e+03 2.470060e-01 -5.583942e-03 1.744258e-02
2.326303e-02 7.684053e-02 1.023432e+00 3.277019e+03 2.565876e-01 1.429963e-02 1.682007e-02
2.417313e-02 7.987908e-02 1.022949e+00 3.396130e+03 2.656930e-01 2.286315e-03 1.612878e-02
2.511884e-02 8.291887e-02 1.014808e+00 3.437584e+03 2.689793e-01 3.102005e-02 1.524556e-02
2.610155e-02 8.631434e-02 1.003995e+00 3.569767e+03 2.803912e-01 6.929398e-03 1.453400e-02
2.712270e-02 8.972783e-02 1.008963e+00 3.708472e+03 2.931286e-01 -3.141284e-03 1.398134e-02
2.818380e-02 9.327573e-02 1.004815e+00 3.863898e+03 3.078106e-01 -2.176881e-03 1.362062e-02
2.928642e-02 9.687305e-02 1.013359e+00 4.035335e+03 3.242284e-01 6.681204e-03 1.306880e-02
3.043217e-02 1.007141e-01 1.001411e+00 4.078121e+03 3.301495e-01 -4.522145e-03 1.232541e-02
3.162274e-02 1.045119e-01 9.983392e-01 4.244081e+03 3.458039e-01 1.188648e-02 1.193810e-02
3.285990e-02 1.085846e-01 1.009960e+00 4.486775e+03 3.664493e-01 8.410811e-03 1.163423e-02
3.414545e-02 1.129733e-01 1.010842e+00 4.669777e+03 3.810517e-01 1.886725e-03 1.124787e-02
3.548130e-02 1.173664e-01 1.021854e+00 4.946722e+03 4.018115e-01 1.094043e-02 1.109910e-02
3.686940e-02 1.218968e-01 1.022473e+00 5.160813e+03 4.194877e-01 -1.574367e-02 1.070428e-02
3.831182e-02 1.268902e-01 1.031578e+00 5.468605e+03 4.453304e-01 -2.264053e-02 1.049089e-02
3.981066e-02 1.319095e-01 1.042517e+00 5.772728e+03 4.705963e-01 -4.209876e-03 1.030231e-02
4.136815e-02 1.370465e-01 1.031213e+00 5.914542e+03 4.813343e-01 -3.501773e-03 9.773612e-03
4.298656e-02 1.423802e-01 1.034500e+00 6.094402e+03 4.934847e-01 -1.226366e-02 9.420156e-03
4.466829e-02 1.479900e-01 1.028986e+00 6.302510e+03 5.076644e-01 -1.249141e-02 9.069443e-03
4.641582e-02 1.537653e-01 1.028536e+00 6.513923e+03 5.197702e-01 -1.712239e-02 8.624673e-03
4.823171e-02 1.597301e-01 1.007653e+00 6.607412e+03 5.240624e-01 -1.378644e-02 8.152008e-03
5.011865e-02 1.658348e-01 1.029107e+00 7.057864e+03 5.589422e-01 -3.124058e-03 8.056760e-03
5.207940e-02 1.723758e-01 1.018185e+00 7.261117e+03 5.744399e-01 -6.609142e-03 7.605076e-03
5.411686e-02 1.790946e-01 1.021456e+00 7.459187e+03 5.909025e-01 -2.503741e-02 7.271171e-03
5.623404e-02 1.863452e-01 1.008575e+00 7.691236e+03 6.049877e-01 -2.291179e-02 6.975055e-03
5.843404e-02 1.936235e-01 1.012799e+00 8.003062e+03 6.287416e-01 -3.282672e-02 6.686211e-03
6.072012e-02 2.010916e-01 1.016910e+00 8.332723e+03 6.502175e-01 -1.198727e-02 6.546855e-03
6.309562e-02 2.090064e-01 1.021225e+00 8.738445e+03 6.794921e-01 -3.409934e-02 6.281257e-03
6.556407e-02 2.172408e-01 1.008491e+00 9.091186e+03 7.085975e-01 -1.009971e-02 6.058812e-03
6.812909e-02 2.259051e-01 1.012075e+00 9.348301e+03 7.302228e-01 -1.005691e-02 5.753875e-03
7.079445e-02 2.346654e-01 1.001854e+00 9.514126e+03 7.488638e-01 -8.957326e-03 5.472898e-03
7.356408e-02 2.438486e-01 1.007267e+00 9.854041e+03 7.744082e-01 1.817822e-03 5.247355e-03
7.644208e-02 2.532237e-01 1.001176e+00 1.020180e+04 8.017032e-01 -1.756364e-02 5.029202e-03
7.943267e-02 2.630953e-01 9.933370e-01 1.057083e+04 8.336138e-01 7.925510e-03 4.868388e-03
8.254025e-02 2.732318e-01 9.925328e-01 1.091914e+04 8.652458e-01 1.822066e-02 4.680872e-03
8.576941e-02 2.839352e-01 1.000176e+00 1.147391e+04 9.128729e-01 -4.658699e-03 4.558921e-03
8.912491e-02 2.950596e-01 1.001678e+00 1.193539e+04 9.507518e-01 3.556848e-03 4.428983e-03
9.261168e-02 3.067317e-01 9.960558e-01 1.231128e+04 9.722974e-01 -1.415443e-02 4.249692e-03
9.623486e-02 3.186536e-01 9.948168e-01 1.276293e+04 1.005581e+00 4.702449e-03 4.130125e-03
9.999978e-02 3.311505e-01 9.976156e-01 1.341486e+04 1.055555e+00 -2.101797e-02 3.989100e-03
1.039120e-01 3.440129e-01 1.009758e+00 1.423312e+04 1.110145e+00 -1.101029e-02 3.955603e-03
1.079773e-01 3.576028e-01 9.966834e-01 1.456863e+04 1.116193e+00 -8.302450e-03 3.825068e-03
1.122016e-01 3.716164e-01 9.933984e-01 1.505432e+04 1.162706e+00 -1.208210e-02 3.647804e-03
1.165912e-01 3.860600e-01 9.993696e-01 1.570727e+04 1.255056e+00 -3.276807e-02 3.499508e-03
1.211525e-01 4.011042e-01 9.949635e-01 1.625848e+04 1.363122e+00 -8.421719e-03 3.409505e-03
1.258922e-01 4.170828e-01 9.835842e-01 1.660368e+04 1.454278e+00 -8.586645e-03 3.254771e-03
1.308174e-01 4.332342e-01 9.899621e-01 1.745710e+04 1.504691e+00 -2.901882e-02 3.149986e-03
1.359353e-01 4.501866e-01 9.870091e-01 1.795308e+04 1.495420e+00 -6.422639e-03 3.021359e-03
1.412534e-01 4.678125e-01 9.882918e-01 1.875747e+04 1.548737e+00 -1.360363e-02 2.927542e-03
1.467796e-01 4.863386e-01 9.930374e-01 1.933684e+04 1.567517e+00 3.086686e-03 2.795458e-03
1.525219e-01 5.054858e-01 9.846677e-01 1.994481e+04 1.607942e+00 -8.381248e-03 2.706885e-03
1.584889e-01 5.251340e-01 9.872626e-01 2.065434e+04 1.624097e+00 2.687335e-03 2.621174e-03
1.646893e-01 5.456681e-01 9.802614e-01 2.113003e+04 1.622823e+00 -1.296997e-02 2.483010e-03
1.711324e-01 5.670491e-01 9.977922e-01 2.222274e+04 1.683064e+00 -1.716077e-02 2.413511e-03
1.778274e-01 5.895784e-01 1.004542e+00 2.373368e+04 1.833863e+00 -3.305417e-02 2.400160e-03
1.847845e-01 6.124105e-01 9.931399e-01 2.438472e+04 1.920045e+00 -1.584488e-02 2.299547e-03
1.920137e-01 6.365607e-01 9.909490e-01 2.511590e+04 2.022063e+00 -2.508032e-02 2.223253e-03
1.995257e-01 6.612551e-01 1.006037e+00 2.659256e+04 2.185356e+00 -2.492368e-02 2.208710e-03
2.073316e-01 6.873744e-01 9.996101e-01 2.763542e+04 2.264775e+00 -1.807660e-02 2.147794e-03
2.154428e-01 7.143052e-01 9.989974e-01 2.887715e+04 2.359949e+00 -3.249234e-02 2.075553e-03
2.238715e-01 7.420629e-01 1.010820e+00 3.017502e+04 2.403717e+00 -3.531456e-02 2.043843e-03
2.326298e-01 7.710526e-01 1.005097e+00 3.084368e+04 2.377934e+00 -5.100387e-02 1.940727e-03
2.417308e-01 8.015525e-01 1.004584e+00 3.228852e+04 2.444620e+00 -3.744292e-02 1.898527e-03
2.511879e-01 8.327302e-01 1.019431e+00 3.437188e+04 2.672370e+00 -3.561556e-02 1.882911e-03
2.610149e-01 8.653892e-01 1.021911e+00 3.576483e+04 2.915400e+00 -1.720643e-02 1.802802e-03
2.712264e-01 8.997543e-01 1.006567e+00 3.697566e+04 3.017100e+00 8.481741e-03 1.738429e-03
2.818374e-01 9.347273e-01 1.013201e+00 3.868702e+04 3.188192e+00 8.551955e-03 1.685262e-03
2.928635e-01 9.714830e-01 1.012815e+00 3.965896e+04 3.176414e+00 -4.364908e-03 1.600862e-03
3.043210e-01 1.009653e+00 1.000487e+00 4.083377e+04 3.175141e+00 3.752637e-02 1.572132e-03
3.162267e-01 1.049609e+00 1.013305e+00 4.296199e+04 3.400504e+00 5.537450e-02 1.532316e-03
3.285983e-01 1.090725e+00 1.004315e+00 4.413957e+04 3.488995e+00 4.822230e-02 1.491427e-03
3.414538e-01 1.133790e+00 1.006482e+00 4.610786e+04 3.757330e+00 6.583333e-02 1.435041e-03
3.548123e-01 1.178515e+00 1.028887e+00 4.869134e+04 3.838499e+00 6.236076e-02 1.418233e-03
3.686934e-01 1.224999e+00 1.012267e+00 4.944831e+04 3.926034e+00 8.040106e-02 1.382709e-03
3.831175e-01 1.273257e+00 1.005422e+00 5.135956e+04 4.117657e+00 4.902720e-03 1.327395e-03
3.981059e-01 1.323493e+00 1.006074e+00 5.369940e+04 4.363392e+00 1.057839e-02 1.296282e-03
4.136808e-01 1.375034e+00 1.006014e+00 5.554224e+04 4.426417e+00 3.105462e-02 1.245856e-03
4.298649e-01 1.429071e+00 1.013736e+00 5.813768e+04 4.379307e+00 9.953022e-03 1.235008e-03
4.466822e-01 1.484757e+00 1.002022e+00 5.918870e+04 4.434693e+00 3.269827e-02 1.152873e-03
4.641575e-01 1.543146e+00 1.019827e+00 6.341512e+04 4.798203e+00 8.368015e-03 1.150846e-03
4.823164e-01 1.603720e+00 1.012468e+00 6.543614e+04 5.375617e+00 -1.128674e-03 1.093030e-03
5.011858e-01 1.666001e+00 1.014465e+00 6.757411e+04 5.699656e+00 -1.066244e-02 1.074553e-03
5.207933e-01 1.731708e+00 1.021181e+00 7.039312e+04 5.818068e+00 -3.743702e-02 1.026988e-03
5.411680e-01 1.799859e+00 1.008669e+00 7.225726e+04 5.756952e+00 -1.818049e-02 9.984970e-04
5.623397e-01 1.870553e+00 1.012969e+00 7.469148e+04 5.923110e+00 -5.740643e-03 9.615421e-04
5.843398e-01 1.944015e+00 1.017759e+00 7.874134e+04 6.044068e+00 -1.260781e-02 9.515285e-04
