#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=500.0 --zeta=3.6 --comp=0 --mean=0.0 --second=3.14 --skew=0.99 --distribution=s>> comp_s_3.14_l:-2:3:300:1_0.0_0.99_3.6_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 3.295652e-02 1.000202e+00 1.381115e+03 1.104890e-01 -3.350890e-02 3.801906e-02
1.039122e-02 3.429193e-02 1.001770e+00 1.429522e+03 1.144753e-01 -5.135435e-02 3.640938e-02
1.079775e-02 3.569222e-02 1.001677e+00 1.478004e+03 1.184927e-01 -2.143317e-02 3.458989e-02
1.122018e-02 3.711980e-02 1.010566e+00 1.546057e+03 1.240003e-01 -2.566332e-02 3.355706e-02
1.165914e-02 3.844627e-02 1.011314e+00 1.611535e+03 1.293616e-01 -4.155850e-02 3.268826e-02
1.211527e-02 4.003715e-02 1.019783e+00 1.699697e+03 1.363492e-01 -2.199584e-02 3.158855e-02
1.258925e-02 4.159655e-02 1.012445e+00 1.752200e+03 1.404281e-01 -2.718645e-02 3.029799e-02
1.308177e-02 4.317799e-02 1.006097e+00 1.820462e+03 1.459494e-01 -4.443347e-03 2.925873e-02
1.359356e-02 4.490066e-02 1.008216e+00 1.873777e+03 1.502584e-01 -2.382505e-02 2.795696e-02
1.412537e-02 4.663483e-02 1.015190e+00 1.943863e+03 1.559277e-01 -3.376108e-02 2.680933e-02
1.467799e-02 4.849654e-02 1.002491e+00 2.007025e+03 1.610897e-01 -3.360331e-02 2.545977e-02
1.525222e-02 5.040765e-02 9.967072e-01 2.084560e+03 1.673141e-01 -5.950034e-03 2.491558e-02
1.584893e-02 5.244254e-02 9.903591e-01 2.164715e+03 1.736697e-01 -1.333022e-02 2.378702e-02
1.646897e-02 5.446091e-02 1.003247e+00 2.258029e+03 1.808808e-01 -5.984187e-03 2.308881e-02
1.711327e-02 5.665189e-02 1.001081e+00 2.358773e+03 1.886048e-01 -2.141261e-02 2.229285e-02
1.778278e-02 5.886131e-02 1.004514e+00 2.457873e+03 1.953677e-01 -1.865399e-02 2.166593e-02
1.847849e-02 6.112699e-02 1.008934e+00 2.576884e+03 2.039732e-01 -2.703190e-02 2.095187e-02
1.920141e-02 6.360024e-02 1.011150e+00 2.656379e+03 2.091719e-01 -2.906817e-02 2.006149e-02
1.995261e-02 6.606106e-02 1.019501e+00 2.794602e+03 2.198129e-01 -1.543742e-02 1.964879e-02
2.073320e-02 6.844816e-02 1.016478e+00 2.848790e+03 2.240019e-01 -1.544416e-02 1.875138e-02
2.154433e-02 7.115563e-02 1.020926e+00 3.006800e+03 2.360579e-01 1.516962e-02 1.822948e-02
2.238719e-02 7.398531e-02 1.022227e+00 3.158624e+03 2.478142e-01 1.265299e-02 1.761210e-02
2.326303e-02 7.680830e-02 1.025565e+00 3.289165e+03 2.577141e-01 1.604831e-02 1.707017e-02
2.417313e-02 7.983172e-02 1.019182e+00 3.384406e+03 2.647617e-01 4.646778e-03 1.639092e-02
2.511884e-02 8.295901e-02 1.008413e+00 3.426541e+03 2.682855e-01 3.183556e-02 1.530612e-02
2.610155e-02 8.629815e-02 1.012937e+00 3.599151e+03 2.829999e-01 1.796949e-02 1.485968e-02
2.712270e-02 8.972366e-02 1.011734e+00 3.734051e+03 2.952249e-01 -4.989505e-04 1.432157e-02
2.818380e-02 9.329533e-02 1.004572e+00 3.858101e+03 3.068830e-01 1.266718e-03 1.367509e-02
2.928642e-02 9.685679e-02 1.012144e+00 4.013258e+03 3.219953e-01 1.311302e-05 1.322198e-02
3.043217e-02 1.007361e-01 1.010894e+00 4.130043e+03 3.345909e-01 -2.113640e-03 1.267529e-02
3.162274e-02 1.046515e-01 1.002212e+00 4.294145e+03 3.488427e-01 1.052678e-02 1.210761e-02
3.285990e-02 1.086180e-01 9.985695e-01 4.448892e+03 3.626494e-01 8.882284e-04 1.168764e-02
3.414545e-02 1.129609e-01 1.005169e+00 4.675255e+03 3.812631e-01 -1.115245e-02 1.138031e-02
3.548130e-02 1.173960e-01 1.016808e+00 4.919360e+03 3.999912e-01 1.469851e-03 1.124823e-02
