#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=10 --skew=0.99 --distribution=r>> comp_r_a:-1:2:300:1_0.0_10_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
3.162274e-01 1.007400e+00 1.000007e+00 2.598564e+04 2.044186e+00 -4.819036e-04 1.215935e-03
3.235933e-01 1.007885e+00 9.939593e-01 2.588593e+04 2.039730e+00 -6.101847e-03 1.189232e-03
3.311307e-01 1.008298e+00 1.001594e+00 2.622470e+04 2.058828e+00 -1.289606e-03 1.210570e-03
3.388438e-01 1.008548e+00 1.006336e+00 2.630782e+04 2.115806e+00 -8.660972e-03 1.218081e-03
3.467364e-01 1.008724e+00 9.971954e-01 2.602341e+04 2.045459e+00 -4.086733e-03 1.200676e-03
3.548129e-01 1.009286e+00 1.002965e+00 2.634987e+04 2.094479e+00 8.589387e-03 1.212597e-03
3.630776e-01 1.009457e+00 1.004464e+00 2.665146e+04 2.112941e+00 1.330805e-02 1.230121e-03
3.715348e-01 1.009721e+00 1.000866e+00 2.652400e+04 2.129175e+00 -4.973471e-03 1.201272e-03
3.801889e-01 1.010243e+00 9.969821e-01 2.650714e+04 2.134268e+00 9.033442e-03 1.207709e-03
3.890446e-01 1.010364e+00 9.933176e-01 2.643946e+04 2.091296e+00 -6.184638e-03 1.207948e-03
3.981066e-01 1.010960e+00 1.000280e+00 2.657142e+04 2.073152e+00 4.259586e-03 1.213193e-03
4.073797e-01 1.011168e+00 1.000979e+00 2.648140e+04 2.121217e+00 3.764629e-04 1.195550e-03
4.168688e-01 1.011503e+00 9.968025e-01 2.663159e+04 2.111031e+00 -5.046785e-03 1.201868e-03
4.265789e-01 1.011823e+00 1.003077e+00 2.666899e+04 2.079518e+00 -5.346298e-03 1.195788e-03
4.365152e-01 1.012302e+00 9.992138e-01 2.683285e+04 2.151775e+00 -6.638169e-04 1.220226e-03
4.466830e-01 1.012512e+00 1.002932e+00 2.689206e+04 2.178513e+00 -5.101919e-03 1.214981e-03
4.570875e-01 1.012926e+00 9.950365e-01 2.670647e+04 2.118034e+00 1.002359e-02 1.202822e-03
4.677345e-01 1.013303e+00 1.002572e+00 2.719543e+04 2.149228e+00 5.644560e-03 1.221538e-03
4.786294e-01 1.013808e+00 9.999291e-01 2.711307e+04 2.172465e+00 -4.137814e-03 1.213193e-03
4.897781e-01 1.014135e+00 1.009822e+00 2.744316e+04 2.220848e+00 -1.455802e-02 1.219273e-03
5.011865e-01 1.014393e+00 9.981913e-01 2.726586e+04 2.146682e+00 1.681447e-03 1.217127e-03
5.128606e-01 1.015051e+00 1.003083e+00 2.737050e+04 2.176603e+00 -5.433083e-03 1.194954e-03
5.248066e-01 1.015553e+00 9.956681e-01 2.737122e+04 2.169918e+00 -1.252455e-02 1.203895e-03
5.370309e-01 1.015796e+00 9.955046e-01 2.714348e+04 2.155594e+00 -5.399227e-03 1.210809e-03
5.495400e-01 1.016217e+00 1.000415e+00 2.745113e+04 2.172147e+00 -9.754241e-03 1.223683e-03
5.623404e-01 1.016668e+00 1.012235e+00 2.789651e+04 2.219256e+00 4.773140e-03 1.221538e-03
5.754390e-01 1.017106e+00 1.001874e+00 2.786173e+04 2.194110e+00 1.193881e-03 1.212358e-03
5.888427e-01 1.017550e+00 1.003037e+00 2.785607e+04 2.209070e+00 2.233982e-04 1.204848e-03
6.025586e-01 1.018079e+00 1.003222e+00 2.776651e+04 2.180104e+00 -7.875681e-03 1.180053e-03
6.165940e-01 1.018463e+00 1.004401e+00 2.803704e+04 2.237400e+00 -1.330006e-02 1.208305e-03
6.309564e-01 1.018935e+00 1.001683e+00 2.806639e+04 2.227532e+00 -7.373869e-03 1.197457e-03
6.456532e-01 1.019665e+00 9.995133e-01 2.808899e+04 2.228806e+00 -2.947569e-03 1.184225e-03
6.606924e-01 1.020202e+00 1.007218e+00 2.833841e+04 2.222758e+00 -6.221414e-03 1.179695e-03
6.760820e-01 1.020539e+00 1.007244e+00 2.843476e+04 2.279417e+00 -3.741205e-03 1.194000e-03
