#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0.277777777778 --zeta=3.6 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_3.6_0.277777777778.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
3.162274e-01 1.023579e+00 1.005297e+00 2.292025e+04 1.825507e+00 -2.226305e-02 9.844303e-04
3.235933e-01 1.024845e+00 1.008258e+00 2.276203e+04 1.780944e+00 -3.487682e-02 1.000404e-03
3.311307e-01 1.025655e+00 1.003010e+00 2.256560e+04 1.839513e+00 -2.554494e-02 9.633303e-04
3.388438e-01 1.027009e+00 1.003333e+00 2.277658e+04 1.784763e+00 -2.634263e-02 9.944439e-04
3.467364e-01 1.028348e+00 1.012386e+00 2.287234e+04 1.829009e+00 -3.521371e-02 1.002669e-03
3.548129e-01 1.029573e+00 1.003619e+00 2.266423e+04 1.770121e+00 -2.865976e-02 9.850264e-04
3.630776e-01 1.030802e+00 9.983072e-01 2.241629e+04 1.754206e+00 -2.635098e-02 9.859800e-04
3.715348e-01 1.032322e+00 1.004506e+00 2.261680e+04 1.779034e+00 -2.170664e-02 1.002312e-03
3.801889e-01 1.033878e+00 1.006418e+00 2.274941e+04 1.793358e+00 -1.366329e-02 9.769201e-04
3.890446e-01 1.035199e+00 1.008635e+00 2.265731e+04 1.783490e+00 -2.285588e-02 9.837151e-04
3.981066e-01 1.036883e+00 9.956882e-01 2.244779e+04 1.783490e+00 -2.389216e-02 9.706020e-04
4.073797e-01 1.038504e+00 1.007128e+00 2.271311e+04 1.842378e+00 -1.388949e-02 9.943247e-04
4.168688e-01 1.040195e+00 1.005330e+00 2.255043e+04 1.780944e+00 -5.772829e-03 9.734631e-04
4.265789e-01 1.042062e+00 1.006091e+00 2.273276e+04 1.782854e+00 -6.451845e-03 9.906292e-04
4.365152e-01 1.043816e+00 9.973374e-01 2.245737e+04 1.795904e+00 -8.885860e-03 9.620190e-04
4.466830e-01 1.045558e+00 1.002843e+00 2.256365e+04 1.802589e+00 -1.647073e-02 9.728670e-04
4.570875e-01 1.047533e+00 1.003642e+00 2.248874e+04 1.777124e+00 -8.461118e-03 9.849072e-04
4.677345e-01 1.049714e+00 1.005601e+00 2.256956e+04 1.767256e+00 -8.431733e-03 9.640455e-04
4.786294e-01 1.051754e+00 1.010983e+00 2.260046e+04 1.798132e+00 -9.565473e-03 9.660721e-04
4.897781e-01 1.053871e+00 1.008689e+00 2.272424e+04 1.785082e+00 -1.766175e-02 9.726286e-04
5.011865e-01 1.055977e+00 1.009318e+00 2.257256e+04 1.724285e+00 -7.970870e-03 9.670258e-04
5.128606e-01 1.058231e+00 1.010427e+00 2.274516e+04 1.792403e+00 -2.487761e-02 9.592772e-04
5.248066e-01 1.060588e+00 1.014805e+00 2.279135e+04 1.804499e+00 -8.232117e-03 9.598732e-04
5.370309e-01 1.063076e+00 1.017616e+00 2.294781e+04 1.852564e+00 -3.195584e-03 9.762049e-04
5.495400e-01 1.065420e+00 1.019777e+00 2.311969e+04 1.832192e+00 -1.931560e-02 9.702444e-04
5.623404e-01 1.068042e+00 1.011455e+00 2.303129e+04 1.844606e+00 -1.853001e-02 9.536743e-04
5.754390e-01 1.070597e+00 1.007808e+00 2.294576e+04 1.806727e+00 -2.683586e-02 9.554625e-04
5.888427e-01 1.073240e+00 1.016288e+00 2.298954e+04 1.827099e+00 -2.022207e-02 9.593964e-04
6.025586e-01 1.076156e+00 1.007763e+00 2.294797e+04 1.892671e+00 -1.059729e-02 9.516478e-04
6.165940e-01 1.079265e+00 1.007727e+00 2.295634e+04 1.799724e+00 -1.180512e-02 9.371042e-04
6.309564e-01 1.081912e+00 1.007664e+00 2.304571e+04 1.815321e+00 -1.483667e-02 9.539127e-04
6.456532e-01 1.085014e+00 1.001543e+00 2.282599e+04 1.823279e+00 -3.416055e-02 9.602308e-04
6.606924e-01 1.087914e+00 1.006577e+00 2.293104e+04 1.851609e+00 -3.275287e-02 9.412766e-04
6.760820e-01 1.091259e+00 1.012889e+00 2.289394e+04 1.828372e+00 -1.512402e-02 9.409189e-04
6.918299e-01 1.094551e+00 1.003299e+00 2.309638e+04 1.851609e+00 -1.738107e-02 9.564161e-04
7.079447e-01 1.097747e+00 1.011550e+00 2.312750e+04 1.888533e+00 -7.082641e-03 9.518862e-04
7.244349e-01 1.101298e+00 1.008902e+00 2.313179e+04 1.917499e+00 -7.660925e-03 9.398460e-04
7.413091e-01 1.104886e+00 1.005024e+00 2.301346e+04 1.865296e+00 -1.779789e-02 9.309053e-04
7.585765e-01 1.108198e+00 1.001246e+00 2.332154e+04 1.979251e+00 -1.117224e-02 9.504557e-04
7.762460e-01 1.111730e+00 1.010917e+00 2.346712e+04 1.964927e+00 -2.551723e-02 9.354353e-04
7.943270e-01 1.115643e+00 1.005906e+00 2.320988e+04 1.822961e+00 -2.053630e-02 9.281635e-04
8.128293e-01 1.119335e+00 9.969087e-01 2.323353e+04 1.933733e+00 -3.085130e-02 9.287596e-04
8.317625e-01 1.123155e+00 9.967298e-01 2.330410e+04 1.923547e+00 -2.717876e-02 9.198189e-04
8.511367e-01 1.127249e+00 1.001917e+00 2.335274e+04 1.871662e+00 -1.876402e-02 9.331703e-04
8.709623e-01 1.130962e+00 1.007740e+00 2.351543e+04 1.915907e+00 -2.408201e-02 9.227991e-04
8.912496e-01 1.135083e+00 1.013046e+00 2.374645e+04 1.886623e+00 -2.745467e-02 9.310246e-04
9.120094e-01 1.139282e+00 1.003825e+00 2.384356e+04 1.898718e+00 -1.375735e-02 9.202957e-04
9.332529e-01 1.143395e+00 1.005927e+00 2.379433e+04 1.880575e+00 1.574755e-04 9.249449e-04
9.549911e-01 1.147638e+00 1.012573e+00 2.426823e+04 1.926411e+00 -5.203187e-03 9.236336e-04
9.772357e-01 1.152138e+00 1.010084e+00 2.435258e+04 1.964927e+00 -1.408172e-02 9.186268e-04
9.999985e-01 1.156592e+00 1.000522e+00 2.423259e+04 1.956332e+00 -4.231215e-03 8.962154e-04
1.023291e+00 1.161098e+00 1.012106e+00 2.436762e+04 1.936597e+00 -1.518422e-02 9.108782e-04
1.047127e+00 1.165775e+00 9.990222e-01 2.443448e+04 1.914316e+00 -9.145558e-03 9.014606e-04
1.071518e+00 1.170438e+00 1.012126e+00 2.490738e+04 1.925775e+00 -1.960635e-02 9.030104e-04
1.096477e+00 1.175125e+00 1.013298e+00 2.517548e+04 1.916544e+00 -1.520967e-02 9.002686e-04
1.122017e+00 1.179699e+00 1.013213e+00 2.518083e+04 2.075062e+00 -1.949328e-02 9.127855e-04
1.148152e+00 1.184561e+00 1.010999e+00 2.542464e+04 1.964609e+00 -1.950163e-02 8.945465e-04
1.174896e+00 1.189454e+00 1.008012e+00 2.538237e+04 2.002487e+00 -2.399850e-02 9.090900e-04
1.202263e+00 1.194275e+00 1.007038e+00 2.552890e+04 2.007262e+00 -1.307684e-02 9.077787e-04
1.230267e+00 1.199421e+00 1.014391e+00 2.554396e+04 2.068059e+00 -1.919538e-02 8.808374e-04
1.258923e+00 1.204498e+00 1.012641e+00 2.588599e+04 2.104983e+00 -1.716715e-02 8.820295e-04
1.288247e+00 1.209506e+00 1.009508e+00 2.607957e+04 2.127583e+00 -2.599561e-02 8.810759e-04
1.318255e+00 1.214381e+00 1.008404e+00 2.616314e+04 2.127902e+00 -1.440275e-02 8.735657e-04
1.348961e+00 1.219615e+00 1.002512e+00 2.627869e+04 2.079837e+00 -8.077562e-03 8.895397e-04
1.380382e+00 1.224812e+00 1.004277e+00 2.652293e+04 2.205251e+00 -7.100940e-03 8.841753e-04
1.412535e+00 1.230158e+00 9.999096e-01 2.662676e+04 2.192200e+00 -9.370387e-03 8.548498e-04
1.445438e+00 1.235398e+00 1.005646e+00 2.694086e+04 2.197930e+00 -1.075059e-02 8.527040e-04
1.479106e+00 1.240653e+00 1.011096e+00 2.741721e+04 2.317933e+00 -2.715683e-02 8.624792e-04
1.513559e+00 1.246160e+00 1.001367e+00 2.721091e+04 2.205251e+00 -7.962823e-03 8.605719e-04
1.548814e+00 1.251560e+00 1.009299e+00 2.763440e+04 2.318887e+00 -1.276016e-03 8.573532e-04
1.584891e+00 1.257122e+00 1.008847e+00 2.774409e+04 2.241856e+00 -1.412565e-02 8.310080e-04
1.621808e+00 1.262545e+00 1.001082e+00 2.773960e+04 2.251406e+00 -9.813786e-03 8.575916e-04
1.659584e+00 1.268074e+00 1.002864e+00 2.822592e+04 2.290240e+00 -4.757762e-03 8.438826e-04
1.698241e+00 1.273369e+00 1.003086e+00 2.871376e+04 2.315386e+00 -6.473064e-03 8.450747e-04
1.737798e+00 1.279004e+00 1.000406e+00 2.868552e+04 2.306473e+00 -7.512808e-03 8.375645e-04
1.778277e+00 1.284541e+00 1.005763e+00 2.912580e+04 2.265730e+00 9.161234e-03 8.263588e-04
1.819698e+00 1.290110e+00 9.973952e-01 2.883963e+04 2.364724e+00 1.058936e-03 8.190870e-04
1.862084e+00 1.295623e+00 1.006487e+00 2.957847e+04 2.326209e+00 -2.972424e-03 8.226633e-04
1.905458e+00 1.301155e+00 9.999273e-01 2.982456e+04 2.398147e+00 -4.908741e-03 8.231401e-04
1.949842e+00 1.306886e+00 1.005508e+00 3.009582e+04 2.452896e+00 9.243369e-03 8.167028e-04
1.995259e+00 1.312323e+00 1.004214e+00 3.032267e+04 2.341487e+00 -4.627109e-04 8.181334e-04
2.041735e+00 1.317904e+00 1.001399e+00 3.068356e+04 2.457989e+00 -9.393811e-03 8.103848e-04
2.089293e+00 1.323356e+00 9.920033e-01 3.069330e+04 2.503825e+00 -7.470191e-03 8.037090e-04
2.137959e+00 1.329106e+00 9.998685e-01 3.127637e+04 2.500006e+00 -5.860984e-03 8.186102e-04
2.187758e+00 1.334682e+00 9.904528e-01 3.123993e+04 2.541386e+00 -2.555847e-04 8.019209e-04
2.238717e+00 1.340102e+00 9.960262e-01 3.186948e+04 2.645155e+00 -4.514575e-03 7.945299e-04
2.290864e+00 1.345613e+00 9.887680e-01 3.161573e+04 2.540749e+00 -8.928716e-03 7.890463e-04
2.344225e+00 1.351256e+00 9.942393e-01 3.225847e+04 2.632423e+00 -4.059911e-03 7.874966e-04
2.398829e+00 1.356644e+00 1.000908e+00 3.301902e+04 2.668073e+00 -9.559333e-03 7.979870e-04
2.454705e+00 1.362463e+00 9.925710e-01 3.312131e+04 2.710090e+00 -1.530647e-02 7.944107e-04
2.511882e+00 1.367765e+00 9.891880e-01 3.351210e+04 2.693538e+00 -9.114683e-03 7.787943e-04
2.570391e+00 1.373117e+00 1.001089e+00 3.396755e+04 2.722823e+00 -1.143181e-02 7.919073e-04
2.630263e+00 1.378752e+00 9.961235e-01 3.437108e+04 2.708180e+00 -1.095498e-02 7.883310e-04
2.691530e+00 1.384203e+00 9.986192e-01 3.478220e+04 2.736192e+00 -1.584649e-02 7.802248e-04
