#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> 1d_s_var_3.14_skew_0.99_l:-2:3:200:1_0.01_40.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.006912e+00 9.994670e-01 6.358418e+05 5.062368e+01 -9.637594e-03 1.867652e-02
1.059254e-02 1.002264e+00 9.894311e-01 5.831663e+05 4.639876e+01 -9.479761e-03 1.735699e-02
1.122018e-02 9.972508e-01 9.956734e-01 5.554398e+05 4.427818e+01 -6.460547e-03 1.673865e-02
1.188502e-02 9.937193e-01 9.955865e-01 5.211424e+05 4.148787e+01 -1.053482e-02 1.587498e-02
1.258925e-02 9.990593e-01 9.884986e-01 4.900114e+05 3.902829e+01 6.764770e-03 1.496661e-02
1.333521e-02 1.009424e+00 1.000755e+00 4.779478e+05 3.801797e+01 -2.628148e-03 1.434219e-02
1.412537e-02 9.942026e-01 9.986236e-01 4.400359e+05 3.500867e+01 9.292364e-04 1.366484e-02
1.496235e-02 9.984127e-01 9.970957e-01 4.208089e+05 3.348142e+01 4.199505e-03 1.309299e-02
1.584893e-02 1.003912e+00 1.008357e+00 4.006116e+05 3.187619e+01 -1.737887e-02 1.229000e-02
1.678803e-02 9.922137e-01 1.000160e+00 3.675404e+05 2.920079e+01 -2.185982e-02 1.169181e-02
1.778278e-02 1.012007e+00 9.939972e-01 3.572989e+05 2.847855e+01 -1.711476e-02 1.082182e-02
1.883648e-02 9.902605e-01 1.006027e+00 3.328274e+05 2.646778e+01 -1.822019e-02 1.055884e-02
1.995261e-02 1.009394e+00 9.902807e-01 3.173468e+05 2.526266e+01 -3.710032e-03 9.869099e-03
2.113488e-02 9.916660e-01 1.006203e+00 2.945651e+05 2.339928e+01 7.122755e-03 9.605050e-03
2.238719e-02 9.990106e-01 1.002733e+00 2.819720e+05 2.246090e+01 -1.458895e-02 9.051681e-03
2.371372e-02 1.004776e+00 9.989979e-01 2.685793e+05 2.132612e+01 -2.760082e-02 8.649230e-03
2.511884e-02 9.866220e-01 1.001019e+00 2.454337e+05 1.954391e+01 -2.767456e-02 8.254886e-03
2.660723e-02 1.012387e+00 1.012998e+00 2.468838e+05 1.961903e+01 2.379298e-03 7.859707e-03
2.818380e-02 9.980988e-01 1.010127e+00 2.241458e+05 1.789602e+01 -2.313256e-03 7.436395e-03
2.985379e-02 9.840159e-01 1.004207e+00 2.047242e+05 1.634426e+01 -3.133178e-03 7.080197e-03
3.162274e-02 1.007613e+00 9.882433e-01 1.979191e+05 1.575570e+01 4.245996e-03 6.522536e-03
3.349651e-02 1.011607e+00 9.948772e-01 1.882882e+05 1.496916e+01 1.085997e-03 6.272793e-03
3.548130e-02 9.824890e-01 1.000167e+00 1.717112e+05 1.368032e+01 1.763105e-03 6.217480e-03
3.758369e-02 9.848146e-01 9.958304e-01 1.621557e+05 1.287086e+01 4.214048e-04 5.893946e-03
3.981066e-02 1.015341e+00 1.008049e+00 1.659441e+05 1.323119e+01 7.574558e-03 5.633831e-03
4.216959e-02 1.019792e+00 1.010870e+00 1.596578e+05 1.266237e+01 1.146543e-02 5.491376e-03
4.466829e-02 9.851891e-01 1.011199e+00 1.433692e+05 1.136780e+01 8.281112e-03 5.458355e-03
4.731506e-02 9.739337e-01 1.010256e+00 1.325049e+05 1.056089e+01 -1.987457e-03 5.183697e-03
5.011865e-02 9.875823e-01 1.017317e+00 1.266343e+05 1.004077e+01 7.907629e-03 4.834294e-03
5.308836e-02 1.021150e+00 1.010290e+00 1.269540e+05 1.005923e+01 1.729691e-02 4.502416e-03
5.623404e-02 1.042852e+00 1.006928e+00 1.255655e+05 9.959279e+00 1.584065e-02 4.289508e-03
5.956611e-02 1.001888e+00 9.921842e-01 1.097740e+05 8.690178e+00 1.651514e-02 4.247069e-03
6.309562e-02 9.736088e-01 9.941328e-01 9.849814e+04 7.853341e+00 1.777315e-02 4.215360e-03
6.683427e-02 9.633479e-01 1.000991e+00 9.105826e+04 7.302983e+00 9.840131e-03 4.051208e-03
7.079445e-02 9.703912e-01 9.987627e-01 8.652051e+04 6.858623e+00 -4.401147e-03 3.840446e-03
7.498927e-02 9.930627e-01 9.950628e-01 8.397036e+04 6.679414e+00 1.015234e-02 3.561258e-03
7.943267e-02 1.028969e+00 9.930024e-01 8.466033e+04 6.737665e+00 -1.580739e-02 3.319025e-03
8.413934e-02 1.074529e+00 9.887146e-01 8.560188e+04 6.802600e+00 -2.808034e-03 3.124356e-03
8.912491e-02 1.047670e+00 9.863887e-01 7.934371e+04 6.204814e+00 -3.894329e-03 3.155351e-03
9.440588e-02 1.008266e+00 9.942167e-01 7.208091e+04 5.627718e+00 -1.699018e-02 3.179908e-03
9.999978e-02 9.761609e-01 1.010283e+00 6.750495e+04 5.350789e+00 -2.334774e-03 3.295183e-03
1.059251e-01 9.530525e-01 1.001416e+00 6.070709e+04 4.881600e+00 -1.944035e-02 3.288269e-03
1.122016e-01 9.396222e-01 1.007687e+00 5.655267e+04 4.590028e+00 3.480911e-05 3.298640e-03
1.188499e-01 9.368897e-01 9.953378e-01 5.222790e+04 4.252302e+00 -1.216412e-02 3.183365e-03
1.258922e-01 9.443498e-01 9.981845e-01 4.941839e+04 4.011659e+00 -1.241285e-02 3.005266e-03
1.333518e-01 9.608295e-01 9.925254e-01 4.745244e+04 3.783750e+00 -2.235746e-02 2.848387e-03
1.412534e-01 9.856552e-01 9.986936e-01 4.646136e+04 3.703217e+00 -1.123130e-02 2.632141e-03
1.496232e-01 1.018899e+00 9.965492e-01 4.651873e+04 3.578121e+00 -2.103490e-02 2.496958e-03
1.584889e-01 1.058744e+00 9.890007e-01 4.622565e+04 3.621730e+00 -2.676797e-02 2.313018e-03
1.678800e-01 1.104749e+00 1.003134e+00 4.797947e+04 3.833724e+00 -1.250327e-02 2.198577e-03
1.778274e-01 1.154436e+00 9.990870e-01 4.859785e+04 3.865555e+00 -1.867151e-02 2.024889e-03
1.883644e-01 1.156811e+00 1.000755e+00 4.814604e+04 3.815580e+00 -2.788228e-02 1.993656e-03
1.995257e-01 1.118513e+00 9.965327e-01 4.573962e+04 3.692076e+00 -4.905462e-04 1.972318e-03
2.113483e-01 1.079978e+00 9.993780e-01 4.361343e+04 3.472124e+00 -7.951260e-05 1.979947e-03
2.238715e-01 1.042973e+00 9.864033e-01 4.087299e+04 3.138535e+00 -2.674150e-02 1.957417e-03
2.371367e-01 1.007947e+00 9.956561e-01 4.049141e+04 3.135671e+00 -2.194297e-02 2.009392e-03
2.511879e-01 9.745219e-01 9.998957e-01 3.928157e+04 3.108296e+00 -7.429957e-03 2.055049e-03
2.660717e-01 9.435883e-01 1.003782e+00 3.768647e+04 3.143628e+00 9.828329e-03 2.049923e-03
2.818374e-01 9.143059e-01 1.005315e+00 3.669086e+04 2.992908e+00 1.737070e-02 2.126455e-03
2.985373e-01 8.879839e-01 9.898896e-01 3.525771e+04 2.889935e+00 3.931522e-04 2.127171e-03
3.162267e-01 8.633420e-01 9.954244e-01 3.478363e+04 2.817042e+00 -1.352090e-02 2.210379e-03
3.349643e-01 8.414084e-01 9.907199e-01 3.301675e+04 2.582130e+00 -2.860910e-02 2.201796e-03
3.548122e-01 8.217332e-01 9.990246e-01 3.260821e+04 2.468811e+00 -3.062898e-02 2.280474e-03
3.758362e-01 8.041795e-01 9.934103e-01 3.194415e+04 2.445734e+00 -1.952446e-02 2.255082e-03
3.981059e-01 7.893281e-01 1.002565e+00 3.182414e+04 2.434116e+00 -2.451199e-02 2.319813e-03
4.216951e-01 7.759266e-01 1.006078e+00 3.124302e+04 2.420906e+00 -1.569849e-02 2.339482e-03
4.466822e-01 7.647648e-01 1.001096e+00 3.019788e+04 2.340851e+00 -1.090395e-02 2.324224e-03
4.731497e-01 7.561327e-01 9.930981e-01 2.957812e+04 2.324776e+00 -1.278079e-02 2.302647e-03
5.011857e-01 7.493959e-01 9.884582e-01 2.872571e+04 2.278939e+00 -8.733690e-03 2.301216e-03
5.308828e-01 7.445183e-01 9.925333e-01 2.892013e+04 2.274483e+00 3.186107e-03 2.316952e-03
5.623395e-01 7.419483e-01 9.951687e-01 2.887648e+04 2.278780e+00 -6.246209e-03 2.319694e-03
5.956603e-01 7.406817e-01 1.003362e+00 2.912795e+04 2.306951e+00 -9.542882e-03 2.339482e-03
6.309554e-01 7.414298e-01 1.005978e+00 2.926388e+04 2.307587e+00 -7.784963e-04 2.385497e-03
6.683418e-01 7.438357e-01 9.942103e-01 2.897972e+04 2.324299e+00 -3.447354e-03 2.329946e-03
7.079436e-01 7.478959e-01 9.994318e-01 2.938157e+04 2.334326e+00 -9.062588e-03 2.328277e-03
7.498919e-01 7.537707e-01 1.003275e+00 2.925382e+04 2.294696e+00 6.332040e-03 2.299190e-03
7.943258e-01 7.613498e-01 1.004543e+00 3.010706e+04 2.363132e+00 2.060163e-02 2.306223e-03
8.413925e-01 7.704169e-01 1.009607e+00 3.051435e+04 2.345148e+00 2.069092e-02 2.289295e-03
8.912482e-01 7.811838e-01 1.013001e+00 3.099774e+04 2.397987e+00 1.106799e-02 2.288699e-03
9.440579e-01 7.936453e-01 1.012545e+00 3.181171e+04 2.407855e+00 1.422882e-02 2.285957e-03
9.999969e-01 8.084665e-01 1.013768e+00 3.281554e+04 2.487592e+00 1.892209e-03 2.241850e-03
1.059250e+00 8.246768e-01 1.015458e+00 3.338001e+04 2.550458e+00 -6.949663e-03 2.234697e-03
1.122015e+00 8.427214e-01 1.017826e+00 3.391823e+04 2.663617e+00 -7.484913e-03 2.178669e-03
1.188498e+00 8.623255e-01 1.023823e+00 3.489068e+04 2.842825e+00 2.548099e-03 2.142787e-03
1.258922e+00 8.841262e-01 1.022078e+00 3.584858e+04 2.963942e+00 1.732564e-02 2.115726e-03
1.333517e+00 9.077378e-01 1.020318e+00 3.691883e+04 3.022352e+00 2.497113e-02 2.054691e-03
1.412533e+00 9.332606e-01 1.003776e+00 3.676888e+04 3.010893e+00 1.632607e-02 1.995444e-03
1.496231e+00 9.611437e-01 1.009187e+00 3.825300e+04 3.090789e+00 -7.170439e-04 1.964569e-03
1.584888e+00 9.909388e-01 1.006025e+00 3.944526e+04 3.057685e+00 -1.026249e-02 1.922369e-03
1.678799e+00 1.023065e+00 1.021477e+00 4.128988e+04 3.234028e+00 1.409769e-02 1.919985e-03
1.778274e+00 1.057023e+00 1.013039e+00 4.216696e+04 3.233710e+00 1.182187e-02 1.851439e-03
1.883643e+00 1.093570e+00 1.005835e+00 4.339742e+04 3.510958e+00 1.578140e-02 1.796603e-03
1.995256e+00 1.132055e+00 1.010076e+00 4.516880e+04 3.683164e+00 -2.142370e-03 1.755238e-03
2.113483e+00 1.173800e+00 1.009751e+00 4.652498e+04 3.701307e+00 -2.966350e-02 1.717091e-03
2.238714e+00 1.217636e+00 1.004122e+00 4.846843e+04 3.889747e+00 -3.608572e-02 1.656294e-03
2.371367e+00 1.263766e+00 1.001551e+00 5.019676e+04 4.009431e+00 -2.647799e-02 1.593947e-03
2.511879e+00 1.313031e+00 1.000496e+00 5.269513e+04 4.286997e+00 -3.110665e-02 1.548171e-03
2.660717e+00 1.364683e+00 1.010855e+00 5.491670e+04 4.360209e+00 1.443291e-02 1.526356e-03
2.818375e+00 1.419211e+00 9.991801e-01 5.663375e+04 4.442969e+00 5.885363e-03 1.470923e-03
2.985374e+00 1.476804e+00 1.000541e+00 5.935971e+04 4.614220e+00 -4.592061e-03 1.408577e-03
3.162268e+00 1.537382e+00 1.000816e+00 6.240079e+04 4.775921e+00 -8.094311e-03 1.389146e-03
3.349645e+00 1.600708e+00 9.975276e-01 6.405484e+04 5.296040e+00 -1.092529e-02 1.337409e-03
3.548123e+00 1.666617e+00 9.882074e-01 6.614089e+04 5.607347e+00 -9.149015e-03 1.284361e-03
3.758363e+00 1.736271e+00 9.846989e-01 6.890783e+04 5.588248e+00 -2.163857e-02 1.249313e-03
3.981059e+00 1.808860e+00 9.893966e-01 7.221231e+04 5.657640e+00 -1.930624e-02 1.194239e-03
4.216952e+00 1.884961e+00 9.832924e-01 7.529823e+04 5.970220e+00 -1.332223e-02 1.167655e-03
4.466822e+00 1.964081e+00 9.974324e-01 8.085859e+04 6.308902e+00 -1.130503e-02 1.142979e-03
4.731497e+00 2.046032e+00 9.901750e-01 8.315205e+04 6.639944e+00 1.592064e-02 1.108170e-03
5.011856e+00 2.131939e+00 9.902457e-01 8.662389e+04 7.025735e+00 -5.662620e-03 1.050115e-03
5.308826e+00 2.221289e+00 9.903701e-01 9.227000e+04 7.659809e+00 1.529813e-03 1.022816e-03
5.623394e+00 2.313337e+00 1.000746e+00 9.886082e+04 7.775673e+00 -1.437664e-04 1.002312e-03
5.956601e+00 2.408382e+00 9.904927e-01 1.018558e+05 7.832969e+00 -1.330554e-03 9.323359e-04
6.309551e+00 2.506314e+00 9.992754e-01 1.090432e+05 8.670761e+00 9.067655e-03 9.093285e-04
6.683415e+00 2.607563e+00 9.963567e-01 1.158305e+05 8.686040e+00 -7.900715e-03 8.916855e-04
7.079432e+00 2.711304e+00 9.902014e-01 1.204116e+05 9.116395e+00 -1.788747e-02 8.586645e-04
7.498914e+00 2.816674e+00 9.898992e-01 1.275884e+05 1.015281e+01 5.506754e-03 8.349419e-04
7.943253e+00 2.925770e+00 1.008719e+00 1.384342e+05 1.149226e+01 -5.658865e-04 8.335114e-04
8.413919e+00 3.036174e+00 1.002774e+00 1.452996e+05 1.136239e+01 -5.367756e-03 8.075237e-04
8.912475e+00 3.148637e+00 9.903995e-01 1.519425e+05 1.254650e+01 -1.646644e-02 7.710457e-04
9.440572e+00 3.262433e+00 9.772250e-01 1.568880e+05 1.333336e+01 -2.605098e-02 7.330179e-04
9.999960e+00 3.375723e+00 9.819328e-01 1.672268e+05 1.389614e+01 -1.130056e-02 7.133484e-04
1.059250e+01 3.491343e+00 9.970829e-01 1.821265e+05 1.447164e+01 -6.146967e-03 7.102489e-04
1.122014e+01 3.605258e+00 9.899530e-01 1.895345e+05 1.507006e+01 -8.484066e-03 6.775856e-04
1.188497e+01 3.719192e+00 9.947413e-01 2.040803e+05 1.619051e+01 -1.132029e-02 6.594658e-04
1.258920e+01 3.831610e+00 1.000995e+00 2.200719e+05 1.734152e+01 -1.236737e-02 6.740093e-04
1.333516e+01 3.942476e+00 9.998017e-01 2.351804e+05 1.825826e+01 -1.969826e-02 6.543398e-04
1.412532e+01 4.050496e+00 9.990750e-01 2.485139e+05 1.938380e+01 -1.626098e-02 6.464720e-04
1.496229e+01 4.155429e+00 1.001341e+00 2.675449e+05 2.176730e+01 -1.636684e-02 6.425381e-04
1.584886e+01 4.256349e+00 1.006619e+00 2.846335e+05 2.259745e+01 -6.018877e-03 6.552935e-04
1.678797e+01 4.352275e+00 1.009301e+00 3.063416e+05 2.382486e+01 -3.714800e-03 6.294250e-04
1.778272e+01 4.441635e+00 1.021795e+00 3.330781e+05 2.633569e+01 -6.274521e-03 6.380081e-04
1.883641e+01 4.524352e+00 1.012551e+00 3.518717e+05 2.724733e+01 1.270962e-02 6.268024e-04
1.995253e+01 4.600511e+00 1.008859e+00 3.693168e+05 2.990585e+01 4.222560e-02 6.234646e-04
2.113479e+01 4.667660e+00 1.001313e+00 3.875353e+05 2.981927e+01 -8.350611e-05 5.952120e-04
2.238711e+01 4.727250e+00 1.008835e+00 4.114409e+05 3.247270e+01 1.088154e-02 5.842447e-04
2.371363e+01 4.777889e+00 1.006792e+00 4.448747e+05 3.593082e+01 2.112281e-02 5.943775e-04
2.511875e+01 4.818561e+00 1.005127e+00 4.760591e+05 3.743834e+01 -9.586751e-03 5.868673e-04
2.660712e+01 4.846095e+00 1.006686e+00 5.046123e+05 4.053994e+01 -4.247963e-03 5.823374e-04
2.818369e+01 4.867682e+00 9.948570e-01 5.271627e+05 4.159419e+01 1.951909e-02 5.847216e-04
2.985368e+01 4.875725e+00 1.003101e+00 5.637628e+05 4.515926e+01 4.264057e-02 5.732775e-04
3.162262e+01 4.870342e+00 9.940553e-01 5.999054e+05 4.750202e+01 1.919436e-02 5.924702e-04
3.349638e+01 4.856645e+00 9.839550e-01 6.262644e+05 5.017073e+01 2.128720e-02 5.791187e-04
3.548116e+01 4.832374e+00 9.805292e-01 6.680706e+05 5.352190e+01 4.006243e-02 5.789995e-04
3.758355e+01 4.796396e+00 9.946062e-01 7.287889e+05 5.751987e+01 1.937103e-02 6.320477e-04
3.981051e+01 4.748658e+00 9.792061e-01 7.516501e+05 5.991356e+01 4.420149e-02 5.948544e-04
4.216943e+01 4.693774e+00 9.974521e-01 8.162850e+05 6.431897e+01 -1.630896e-02 5.894899e-04
4.466813e+01 4.627671e+00 9.957539e-01 8.805152e+05 6.980917e+01 -7.530987e-03 5.911589e-04
4.731487e+01 4.552483e+00 9.969056e-01 9.239618e+05 7.337934e+01 1.289642e-02 5.853176e-04
5.011845e+01 4.471143e+00 1.014199e+00 1.014954e+06 8.086089e+01 1.506329e-02 5.946159e-04
5.308816e+01 4.378709e+00 1.010669e+00 1.080578e+06 8.628490e+01 3.661418e-02 6.132126e-04
5.623383e+01 4.280128e+00 9.955201e-01 1.120018e+06 8.810308e+01 -1.893282e-03 5.906820e-04
5.956588e+01 4.171985e+00 9.720657e-01 1.146184e+06 9.092967e+01 -1.965928e-02 5.910397e-04
6.309538e+01 4.066615e+00 9.928356e-01 1.255168e+06 1.006114e+02 -2.691638e-02 6.020069e-04
6.683401e+01 3.951208e+00 9.910507e-01 1.313245e+06 1.045330e+02 4.280329e-03 5.880594e-04
7.079417e+01 3.832707e+00 9.974867e-01 1.403085e+06 1.118770e+02 5.494356e-02 5.736351e-04
7.498899e+01 3.721636e+00 9.928854e-01 1.476326e+06 1.179937e+02 -9.295762e-03 5.781651e-04
7.943236e+01 3.598699e+00 9.820892e-01 1.576900e+06 1.253224e+02 4.247534e-02 5.764961e-04
8.413902e+01 3.478434e+00 1.001171e+00 1.665272e+06 1.329211e+02 -1.565599e-02 5.911589e-04
8.912457e+01 3.344240e+00 9.742512e-01 1.711896e+06 1.362723e+02 -2.031457e-02 5.549192e-04
9.440553e+01 3.224155e+00 9.873182e-01 1.874621e+06 1.493128e+02 -1.993531e-02 5.904436e-04
9.999940e+01 3.094696e+00 1.011199e+00 2.038476e+06 1.621369e+02 -4.459405e-02 5.766153e-04
1.059248e+02 2.972065e+00 1.005720e+00 2.106505e+06 1.671687e+02 1.118088e-02 5.694628e-04
1.122012e+02 2.854476e+00 1.003913e+00 2.272625e+06 1.805224e+02 1.485085e-02 5.748272e-04
1.188496e+02 2.731807e+00 1.001512e+00 2.387691e+06 1.902551e+02 -3.209877e-02 5.922318e-04
1.258919e+02 2.607660e+00 1.008928e+00 2.608188e+06 2.073445e+02 1.187253e-02 5.559921e-04
1.333515e+02 2.500504e+00 1.008713e+00 2.682770e+06 2.134815e+02 6.784558e-03 5.819798e-04
1.412531e+02 2.384421e+00 9.842399e-01 2.729076e+06 2.170224e+02 7.309437e-03 5.947351e-04
1.496229e+02 2.275938e+00 1.004631e+00 2.980537e+06 2.374019e+02 -5.058730e-02 5.917549e-04
1.584886e+02 2.173775e+00 1.001506e+00 3.118820e+06 2.480054e+02 -2.798432e-02 5.713701e-04
1.678797e+02 2.060808e+00 1.014306e+00 3.446697e+06 2.744824e+02 -4.760647e-02 5.565882e-04
1.778273e+02 1.965735e+00 9.875521e-01 3.382259e+06 2.690240e+02 3.758240e-02 5.371571e-04
1.883642e+02 1.879823e+00 9.980670e-01 3.743025e+06 2.979113e+02 2.368760e-02 5.465746e-04
1.995256e+02 1.780809e+00 1.005341e+00 4.049403e+06 3.222620e+02 3.792679e-02 5.744696e-04
2.113482e+02 1.697932e+00 1.011496e+00 4.377562e+06 3.482488e+02 -2.095222e-02 5.848408e-04
2.238714e+02 1.608926e+00 1.007924e+00 4.674492e+06 3.720915e+02 -2.408934e-02 5.621910e-04
2.371367e+02 1.529215e+00 1.001220e+00 4.652356e+06 3.701931e+02 -4.219663e-02 5.563498e-04
2.511880e+02 1.460803e+00 1.013994e+00 5.055182e+06 4.022374e+02 2.947199e-02 5.438328e-04
2.660719e+02 1.396529e+00 1.016672e+00 5.369550e+06 4.274099e+02 1.409221e-02 5.394220e-04
2.818377e+02 1.322261e+00 9.843200e-01 5.466124e+06 4.350220e+02 4.865921e-02 5.515814e-04
2.985377e+02 1.290784e+00 1.008025e+00 6.256008e+06 4.978707e+02 3.853869e-02 5.445480e-04
3.162272e+02 1.230506e+00 9.788871e-01 6.150575e+06 4.894740e+02 6.077898e-02 5.767345e-04
3.349650e+02 1.180770e+00 1.033422e+00 7.228779e+06 5.752922e+02 -4.315394e-02 5.407333e-04
3.548130e+02 1.144813e+00 9.997113e-01 7.163948e+06 5.700997e+02 8.115542e-02 5.387068e-04
3.758370e+02 1.126160e+00 1.013014e+00 7.676106e+06 6.108452e+02 -1.862240e-02 5.633831e-04
3.981069e+02 1.079629e+00 9.910253e-01 7.861232e+06 6.255849e+02 1.822495e-02 5.214214e-04
4.216963e+02 1.062199e+00 9.797084e-01 8.445107e+06 6.720588e+02 5.145597e-02 5.773306e-04
4.466834e+02 1.042671e+00 9.900131e-01 9.192216e+06 7.314716e+02 -2.755636e-02 5.714893e-04
