#./overdamped_3d_new_pot_1 --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=4096 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-1:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> new_pot_1_s_3.14_0.99_l:-1:3:200:1_0.01_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-01 8.769898e-01 9.730626e-01 5.152315e+04 4.098558e+00 -2.810156e-02 2.755284e-03
1.047129e-01 8.646300e-01 1.021558e+00 5.117104e+04 4.081210e+00 2.425635e-02 2.923489e-03
1.096478e-01 8.615428e-01 9.906452e-01 4.843711e+04 3.859826e+00 3.473055e-02 2.929926e-03
1.148153e-01 8.638870e-01 1.004271e+00 4.583221e+04 3.649104e+00 -1.829463e-02 2.838969e-03
1.202264e-01 8.726752e-01 9.797962e-01 4.291019e+04 3.414669e+00 3.838456e-02 2.587438e-03
1.258925e-01 8.868195e-01 9.834571e-01 4.222165e+04 3.355464e+00 4.394805e-02 2.465367e-03
1.318256e-01 9.059454e-01 9.709429e-01 4.246743e+04 3.380610e+00 9.660363e-03 2.369046e-03
1.380384e-01 9.309623e-01 1.001522e+00 4.270948e+04 3.405279e+00 7.797205e-02 2.195001e-03
1.445439e-01 9.609804e-01 9.928968e-01 4.164211e+04 3.333023e+00 -1.803458e-02 1.957059e-03
1.513561e-01 9.935935e-01 9.856931e-01 4.210573e+04 3.351803e+00 1.085794e-02 1.849413e-03
1.584892e-01 1.025223e+00 1.015801e+00 4.426136e+04 3.508730e+00 6.268322e-02 1.763463e-03
1.659586e-01 1.011643e+00 9.687920e-01 4.113951e+04 3.261403e+00 -1.874745e-02 1.669288e-03
1.737800e-01 9.743594e-01 9.905470e-01 3.896873e+04 3.108614e+00 -1.546931e-02 1.673460e-03
1.819700e-01 9.381332e-01 9.879007e-01 3.789725e+04 3.022989e+00 -3.744781e-03 1.723051e-03
1.905460e-01 9.009333e-01 1.030354e+00 3.788528e+04 3.017100e+00 -1.884753e-02 1.812577e-03
1.995261e-01 8.661551e-01 9.989795e-01 3.501526e+04 2.789668e+00 -2.627146e-02 1.802683e-03
2.089295e-01 8.330349e-01 9.756131e-01 3.381632e+04 2.694493e+00 -1.201123e-02 1.819372e-03
2.187760e-01 8.012051e-01 1.018225e+00 3.268298e+04 2.604411e+00 -4.051566e-02 1.933098e-03
2.290866e-01 7.704300e-01 1.036541e+00 3.181583e+04 2.530404e+00 -4.799318e-02 1.955390e-03
2.398831e-01 7.406088e-01 1.009048e+00 2.951017e+04 2.359313e+00 -1.470143e-02 1.984477e-03
2.511884e-01 7.142356e-01 1.006559e+00 2.901541e+04 2.314272e+00 -7.028466e-02 1.994967e-03
2.630266e-01 6.880955e-01 1.000355e+00 2.749787e+04 2.192518e+00 -4.174823e-02 1.961112e-03
2.754226e-01 6.637123e-01 9.703695e-01 2.655693e+04 2.111986e+00 -3.663611e-02 1.996517e-03
2.884029e-01 6.414800e-01 9.390708e-01 2.419628e+04 1.922830e+00 -1.484597e-02 2.015591e-03
3.019949e-01 6.207166e-01 1.009057e+00 2.507054e+04 1.993814e+00 -4.520535e-03 2.153158e-03
3.162274e-01 6.028211e-01 9.686689e-01 2.343736e+04 1.861158e+00 -6.307662e-03 2.130866e-03
3.311308e-01 5.842103e-01 9.971429e-01 2.354727e+04 1.875959e+00 -4.555762e-03 2.224088e-03
3.467365e-01 5.683862e-01 9.999653e-01 2.343675e+04 1.869752e+00 2.304184e-02 2.311349e-03
3.630777e-01 5.536604e-01 9.766825e-01 2.237589e+04 1.780785e+00 -5.930066e-04 2.301931e-03
3.801890e-01 5.408021e-01 9.764509e-01 2.100645e+04 1.672639e+00 3.455293e-02 2.310753e-03
3.981068e-01 5.281347e-01 9.999623e-01 2.119869e+04 1.692135e+00 -5.073833e-02 2.387285e-03
4.168690e-01 5.178390e-01 9.950415e-01 2.097433e+04 1.670411e+00 3.394163e-02 2.481937e-03
4.365154e-01 5.088935e-01 1.010870e+00 2.062373e+04 1.645264e+00 -2.960086e-03 2.498865e-03
4.570878e-01 4.996855e-01 1.007439e+00 2.081949e+04 1.655768e+00 1.023018e-02 2.590418e-03
4.786297e-01 4.925940e-01 1.028765e+00 2.040098e+04 1.623062e+00 -1.705623e-02 2.564788e-03
5.011868e-01 4.859844e-01 1.011237e+00 1.929957e+04 1.535288e+00 1.204181e-02 2.537012e-03
5.248070e-01 4.796041e-01 1.010258e+00 1.923006e+04 1.528126e+00 -5.248362e-02 2.578020e-03
5.495405e-01 4.761536e-01 1.019088e+00 1.921246e+04 1.529081e+00 3.561985e-02 2.588630e-03
5.754395e-01 4.725168e-01 1.020855e+00 1.933635e+04 1.535288e+00 8.750796e-03 2.628565e-03
6.025591e-01 4.693447e-01 1.011511e+00 1.911226e+04 1.518179e+00 -4.766226e-02 2.580643e-03
6.309568e-01 4.678957e-01 1.004668e+00 1.927669e+04 1.530752e+00 6.174445e-03 2.642870e-03
6.606929e-01 4.663307e-01 1.008154e+00 1.889420e+04 1.502025e+00 8.004427e-03 2.559304e-03
6.918304e-01 4.673437e-01 1.023472e+00 1.906198e+04 1.516508e+00 7.346392e-03 2.579689e-03
7.244353e-01 4.679350e-01 1.030523e+00 1.928366e+04 1.531548e+00 4.320168e-02 2.572894e-03
7.585769e-01 4.685579e-01 1.033175e+00 1.923884e+04 1.529161e+00 3.211701e-02 2.562761e-03
