#./overdamped_3d_new_pot_2 --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=4096 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-1:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> new_pot_2_s_3.14_-0.99_l:-1:3:200:1_0.01_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-01 1.121114e+00 9.850112e-01 8.501486e+04 6.775226e+00 7.181048e-03 2.489686e-03
1.047129e-01 1.132615e+00 1.010616e+00 8.784044e+04 6.991040e+00 -2.759457e-03 2.552032e-03
1.096478e-01 1.138964e+00 9.977219e-01 8.366267e+04 6.659042e+00 -5.236864e-03 2.471566e-03
1.148153e-01 1.135950e+00 1.005875e+00 8.071249e+04 6.430178e+00 3.936875e-02 2.422094e-03
1.202264e-01 1.126902e+00 1.029082e+00 7.454332e+04 5.922155e+00 -3.389835e-03 2.346158e-03
1.258925e-01 1.112099e+00 9.938499e-01 6.937130e+04 5.517265e+00 4.866052e-02 2.354980e-03
1.318256e-01 1.090952e+00 9.810489e-01 6.195578e+04 4.929347e+00 2.480972e-02 2.290368e-03
1.380384e-01 1.064149e+00 9.888856e-01 5.779270e+04 4.585572e+00 -4.543185e-03 2.222419e-03
1.445439e-01 1.034694e+00 1.004873e+00 5.241756e+04 4.171133e+00 1.469982e-02 2.151251e-03
1.513561e-01 9.965584e-01 1.040054e+00 4.728387e+04 3.770380e+00 2.952099e-02 2.084494e-03
1.584892e-01 9.713165e-01 1.018193e+00 3.979387e+04 3.166865e+00 -1.876754e-02 1.655936e-03
1.659586e-01 9.987726e-01 9.946333e-01 3.914861e+04 3.100020e+00 -1.052856e-03 1.490474e-03
1.737800e-01 1.034904e+00 1.006673e+00 4.208840e+04 3.360716e+00 -3.373951e-02 1.480103e-03
1.819700e-01 1.070338e+00 1.021062e+00 4.230918e+04 3.361034e+00 -2.371603e-02 1.439095e-03
1.905460e-01 1.102974e+00 9.776193e-01 4.122726e+04 3.273180e+00 -4.676342e-03 1.346469e-03
1.995261e-01 1.137661e+00 9.995278e-01 4.430523e+04 3.537378e+00 -1.523638e-02 1.335502e-03
2.089295e-01 1.170105e+00 9.929346e-01 4.622609e+04 3.678389e+00 -6.269395e-02 1.328230e-03
2.187760e-01 1.202530e+00 9.973483e-01 4.695730e+04 3.733457e+00 -5.484539e-02 1.315355e-03
2.290866e-01 1.231421e+00 1.014168e+00 4.938504e+04 3.916803e+00 -2.439600e-02 1.325727e-03
2.398831e-01 1.258675e+00 1.024082e+00 5.115945e+04 4.081687e+00 -7.194918e-02 1.293302e-03
2.511884e-01 1.286906e+00 1.041194e+00 5.305263e+04 4.210921e+00 -5.429292e-02 1.274467e-03
2.630266e-01 1.312387e+00 1.029216e+00 5.322368e+04 4.232248e+00 -3.142422e-02 1.201868e-03
2.754226e-01 1.336194e+00 1.009336e+00 5.188851e+04 4.139938e+00 -1.055187e-02 1.193523e-03
2.884029e-01 1.357962e+00 9.857116e-01 5.271728e+04 4.187048e+00 -1.721257e-02 1.118541e-03
3.019949e-01 1.377743e+00 9.747382e-01 5.254480e+04 4.195961e+00 -5.899322e-02 1.116395e-03
3.162274e-01 1.398224e+00 9.968215e-01 5.409835e+04 4.322011e+00 -2.269715e-02 1.112223e-03
3.311308e-01 1.415341e+00 1.018475e+00 5.581582e+04 4.455702e+00 -2.571106e-02 1.096845e-03
3.467365e-01 1.429649e+00 9.803882e-01 5.328363e+04 4.267899e+00 -3.769857e-02 1.064539e-03
3.630777e-01 1.443255e+00 9.717420e-01 5.474923e+04 4.399679e+00 -4.205257e-02 1.074910e-03
3.801890e-01 1.455781e+00 9.941790e-01 5.548140e+04 4.437240e+00 3.307939e-03 1.029611e-03
3.981068e-01 1.467865e+00 1.016108e+00 5.516383e+04 4.433420e+00 -8.162796e-03 1.032591e-03
4.168690e-01 1.475598e+00 9.919785e-01 5.520548e+04 4.411138e+00 -5.711818e-02 1.016498e-03
4.365154e-01 1.483647e+00 1.012489e+00 5.955064e+04 4.775285e+00 -8.903027e-03 1.013517e-03
4.570878e-01 1.491466e+00 1.034880e+00 5.957407e+04 4.750456e+00 -2.790636e-02 9.937286e-04
4.786297e-01 1.496084e+00 9.880271e-01 5.577254e+04 4.441060e+00 -2.533245e-02 9.533167e-04
