#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=5.0 --zeta=0.2 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> sim_integrate_5.0_0.2_a:-1:3:300:1.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.786294e-01 1.007826e+00 1.011839e+00 1.033898e+05 8.127406e+00 -1.658332e-02 4.206896e-04
4.935517e-01 1.008134e+00 1.014045e+00 1.036419e+05 8.271918e+00 -1.307470e-02 4.340410e-04
5.089393e-01 1.008619e+00 1.013654e+00 1.031802e+05 8.118175e+00 -2.161282e-02 4.438162e-04
5.248066e-01 1.008936e+00 1.013151e+00 1.035642e+05 8.207302e+00 -1.523507e-02 4.272461e-04
5.411686e-01 1.009613e+00 1.012589e+00 1.030084e+05 8.157327e+00 -1.601321e-02 4.218817e-04
5.580408e-01 1.010122e+00 1.010978e+00 1.033728e+05 8.197434e+00 -2.485132e-02 4.440546e-04
5.754390e-01 1.010847e+00 1.012915e+00 1.035966e+05 8.189158e+00 -2.123773e-02 4.304647e-04
5.933796e-01 1.011503e+00 1.009732e+00 1.031495e+05 8.182792e+00 -1.491946e-02 4.203320e-04
6.118796e-01 1.012197e+00 1.014570e+00 1.038610e+05 8.271282e+00 -1.744127e-02 4.168749e-04
6.309564e-01 1.012968e+00 1.012485e+00 1.031852e+05 8.121995e+00 -1.754236e-02 4.336834e-04
6.506279e-01 1.013615e+00 1.013553e+00 1.034238e+05 8.275102e+00 -1.747799e-02 4.304647e-04
6.709126e-01 1.014529e+00 1.012771e+00 1.032470e+05 8.346085e+00 -1.824605e-02 4.402399e-04
6.918299e-01 1.015609e+00 1.012042e+00 1.027870e+05 8.122313e+00 -2.111995e-02 4.428625e-04
7.133992e-01 1.016371e+00 1.010796e+00 1.031546e+05 8.261733e+00 -2.031457e-02 4.291534e-04
7.356411e-01 1.017219e+00 1.013643e+00 1.035111e+05 8.236587e+00 -2.521336e-02 4.173517e-04
7.585764e-01 1.018223e+00 1.013260e+00 1.032915e+05 8.245499e+00 -1.978564e-02 4.485846e-04
7.822267e-01 1.019287e+00 1.012619e+00 1.033865e+05 8.212076e+00 -2.304417e-02 4.644394e-04
8.066144e-01 1.020478e+00 1.010520e+00 1.028641e+05 8.166558e+00 -2.328664e-02 4.191399e-04
8.317624e-01 1.021951e+00 1.008032e+00 1.022971e+05 8.162739e+00 -1.905620e-02 4.212856e-04
8.576946e-01 1.023128e+00 1.010736e+00 1.028792e+05 8.189476e+00 -1.941973e-02 4.557371e-04
8.844351e-01 1.024529e+00 1.007337e+00 1.020366e+05 8.100031e+00 -1.765865e-02 4.761219e-04
9.120094e-01 1.026019e+00 1.011068e+00 1.026636e+05 8.171015e+00 -1.765692e-02 4.521608e-04
9.404434e-01 1.027469e+00 1.010437e+00 1.027294e+05 8.126769e+00 -1.404464e-02 4.225969e-04
9.697639e-01 1.029135e+00 1.012251e+00 1.025925e+05 8.110854e+00 -1.787847e-02 4.462004e-04
9.999985e-01 1.030946e+00 1.010766e+00 1.022898e+05 8.026183e+00 -1.843172e-02 4.308224e-04
1.031176e+00 1.032718e+00 1.009119e+00 1.020614e+05 8.113400e+00 -1.669687e-02 4.444122e-04
1.063325e+00 1.034652e+00 1.011321e+00 1.021488e+05 8.059288e+00 -1.588762e-02 4.340410e-04
1.096476e+00 1.036788e+00 1.007369e+00 1.017640e+05 8.155099e+00 -2.014071e-02 4.497766e-04
1.130662e+00 1.038910e+00 1.007076e+00 1.018690e+05 8.148415e+00 -1.994187e-02 4.422665e-04
1.165913e+00 1.041159e+00 1.007887e+00 1.021667e+05 8.121358e+00 -1.880980e-02 4.286766e-04
