#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-0.997:0.997:300:0 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> journal_5_s_3.14_g:-0.997:0.997:300:0_1.0_30.0_40.0.dat
#g <<v>> qnu(q) mu_q Dx Gx EBx
-2.392782e-01 5.895403e-02 1.002518e+00 6.187549e+05 4.924047e+01 2.144182e-02 5.232096e-04
-2.326315e-01 8.255435e-02 1.004691e+00 6.221368e+05 4.951043e+01 1.608407e-02 4.844666e-04
-2.259849e-01 1.069580e-01 1.009588e+00 6.246781e+05 4.971353e+01 1.523674e-02 4.982948e-04
-2.193382e-01 1.305353e-01 1.007526e+00 6.237700e+05 4.963784e+01 2.616370e-02 4.627705e-04
-2.126915e-01 1.537758e-01 1.001790e+00 6.200167e+05 4.933570e+01 2.493894e-02 4.718304e-04
-2.060449e-01 1.773568e-01 1.006276e+00 6.255346e+05 4.977557e+01 2.565587e-02 4.957914e-04
-1.993982e-01 2.007332e-01 1.007444e+00 6.253034e+05 4.975181e+01 1.219940e-02 4.833937e-04
-1.927516e-01 2.246262e-01 1.010288e+00 6.291089e+05 5.005771e+01 2.164590e-02 4.703999e-04
-1.861049e-01 2.471384e-01 1.004579e+00 6.226131e+05 4.952995e+01 2.293229e-02 4.667044e-04
-1.794582e-01 2.706106e-01 1.002265e+00 6.171368e+05 4.909538e+01 3.257704e-02 4.689693e-04
-1.728116e-01 2.934941e-01 1.000757e+00 6.173496e+05 4.911525e+01 3.481400e-02 4.485846e-04
-1.661649e-01 3.167522e-01 9.998470e-01 6.184112e+05 4.920321e+01 1.794791e-02 4.608631e-04
-1.595182e-01 3.399503e-01 1.002566e+00 6.202604e+05 4.934778e+01 2.382493e-02 4.774332e-04
-1.528716e-01 3.634734e-01 1.000524e+00 6.209622e+05 4.940516e+01 3.187752e-02 4.687309e-04
-1.462249e-01 3.860337e-01 1.002758e+00 6.197014e+05 4.930178e+01 3.380764e-02 4.971027e-04
-1.395783e-01 4.088907e-01 1.004317e+00 6.188843e+05 4.924417e+01 2.271295e-02 4.956722e-04
-1.329316e-01 4.313837e-01 1.004209e+00 6.193306e+05 4.928551e+01 2.060759e-02 4.756451e-04
-1.262849e-01 4.541802e-01 1.003976e+00 6.208966e+05 4.941832e+01 1.985228e-02 4.639626e-04
-1.196383e-01 4.765489e-01 1.002483e+00 6.220514e+05 4.951501e+01 1.141119e-02 4.888773e-04
-1.129916e-01 4.996585e-01 1.002814e+00 6.207856e+05 4.937631e+01 2.231669e-02 4.447699e-04
-1.063449e-01 5.214803e-01 1.003534e+00 6.212214e+05 4.942764e+01 2.820253e-02 4.818439e-04
-9.969828e-02 5.447410e-01 1.003858e+00 6.234743e+05 4.962523e+01 3.056777e-02 4.794598e-04
-9.305161e-02 5.669116e-01 1.006359e+00 6.238804e+05 4.963072e+01 1.863241e-02 4.706383e-04
-8.640495e-02 5.900888e-01 1.000417e+00 6.178546e+05 4.915373e+01 1.171410e-02 4.742146e-04
-7.975829e-02 6.119558e-01 9.962627e-01 6.122731e+05 4.870993e+01 1.235962e-02 4.723072e-04
-7.311162e-02 6.345518e-01 9.979795e-01 6.158692e+05 4.901471e+01 7.713318e-03 4.882812e-04
-6.646496e-02 6.559935e-01 9.965513e-01 6.123584e+05 4.874518e+01 1.660085e-02 4.978180e-04
-5.981829e-02 6.782488e-01 9.924522e-01 6.084611e+05 4.840141e+01 1.193213e-02 4.870892e-04
-5.317163e-02 7.002840e-01 9.916524e-01 6.083391e+05 4.839917e+01 1.113105e-02 4.932880e-04
-4.652496e-02 7.232786e-01 9.905773e-01 6.050035e+05 4.817142e+01 4.165411e-03 4.734993e-04
-3.987829e-02 7.446431e-01 9.963340e-01 6.116548e+05 4.867658e+01 1.555455e-02 5.159378e-04
-3.323163e-02 7.663046e-01 9.890500e-01 6.070669e+05 4.831164e+01 7.579088e-03 5.031824e-04
-2.658496e-02 7.897419e-01 9.958166e-01 6.129216e+05 4.886868e+01 6.422400e-03 4.647970e-04
-1.993829e-02 8.110299e-01 9.965121e-01 6.098671e+05 4.858968e+01 1.014555e-02 4.924536e-04
-1.329163e-02 8.331116e-01 9.906194e-01 6.079030e+05 4.835811e+01 1.052105e-02 4.863739e-04
-6.644960e-03 8.542262e-01 9.930812e-01 6.054607e+05 4.821854e+01 6.055355e-03 4.682541e-04
1.706183e-06 8.754546e-01 9.968828e-01 6.089541e+05 4.844724e+01 7.405281e-03 4.544258e-04
6.648373e-03 8.972470e-01 9.956621e-01 6.110257e+05 4.865462e+01 -1.150310e-03 4.590750e-04
1.329504e-02 9.198045e-01 9.932749e-01 6.108868e+05 4.875298e+01 7.447839e-03 4.540682e-04
1.994171e-02 9.421033e-01 9.938143e-01 6.089271e+05 4.850565e+01 3.996491e-03 4.653931e-04
2.658837e-02 9.629353e-01 9.882525e-01 6.051801e+05 4.813927e+01 8.258462e-03 4.544258e-04
3.323504e-02 9.848654e-01 9.896541e-01 6.042143e+05 4.810617e+01 7.789373e-03 4.659891e-04
3.988171e-02 1.007057e+00 9.918852e-01 6.048693e+05 4.804060e+01 -3.979027e-03 4.695654e-04
4.652837e-02 1.028622e+00 9.895443e-01 6.040320e+05 4.798330e+01 9.596229e-03 4.732609e-04
5.317504e-02 1.050754e+00 9.915215e-01 6.033344e+05 4.795784e+01 7.622600e-03 4.990101e-04
5.982171e-02 1.072887e+00 9.848998e-01 6.022014e+05 4.795179e+01 1.668787e-02 4.707575e-04
6.646837e-02 1.094399e+00 9.957824e-01 6.084288e+05 4.842735e+01 1.699662e-02 4.631281e-04
7.311504e-02 1.117406e+00 9.940240e-01 6.075463e+05 4.847318e+01 4.622459e-03 4.752874e-04
7.976170e-02 1.138998e+00 9.955943e-01 6.085785e+05 4.846873e+01 1.048148e-02 5.103350e-04
8.640836e-02 1.160837e+00 1.000162e+00 6.104972e+05 4.873038e+01 3.430367e-03 4.398823e-04
9.305502e-02 1.183466e+00 9.968657e-01 6.082706e+05 4.853143e+01 1.358628e-03 4.831553e-04
9.970169e-02 1.205322e+00 9.937279e-01 6.015764e+05 4.806766e+01 4.076004e-03 4.618168e-04
1.063484e-01 1.228082e+00 9.911039e-01 6.022009e+05 4.803073e+01 -3.125966e-03 4.577637e-04
1.129950e-01 1.250594e+00 9.941165e-01 6.039204e+05 4.817397e+01 -8.375347e-03 4.804134e-04
1.196417e-01 1.272603e+00 9.931999e-01 6.028632e+05 4.803805e+01 -5.666018e-04 4.882812e-04
1.262883e-01 1.295469e+00 9.935864e-01 6.019899e+05 4.809662e+01 4.198670e-03 4.621744e-04
1.329350e-01 1.318104e+00 9.944165e-01 6.021197e+05 4.806670e+01 5.331755e-03 4.690886e-04
1.395817e-01 1.341418e+00 9.918909e-01 5.986203e+05 4.765863e+01 -3.345013e-03 4.884005e-04
1.462283e-01 1.363624e+00 9.891266e-01 5.965634e+05 4.745555e+01 -3.631890e-03 4.442930e-04
1.528750e-01 1.386494e+00 9.919010e-01 5.970914e+05 4.769046e+01 -9.586036e-03 4.961491e-04
1.595217e-01 1.410033e+00 9.898389e-01 5.984719e+05 4.757523e+01 -1.445651e-03 4.947186e-04
1.661683e-01 1.432474e+00 9.949861e-01 6.002966e+05 4.774712e+01 -9.094715e-03 4.838705e-04
1.728150e-01 1.455361e+00 9.883926e-01 5.988044e+05 4.782861e+01 8.380175e-03 4.557371e-04
1.794616e-01 1.478919e+00 9.903797e-01 5.978659e+05 4.740844e+01 8.848548e-03 4.928112e-04
1.861083e-01 1.502096e+00 9.890200e-01 5.995251e+05 4.765990e+01 9.070158e-03 4.817247e-04
1.927550e-01 1.525748e+00 9.900278e-01 5.997783e+05 4.765481e+01 1.038098e-02 4.843473e-04
1.994016e-01 1.548725e+00 9.883837e-01 6.001813e+05 4.786235e+01 1.920259e-02 4.684925e-04
2.060483e-01 1.572153e+00 9.908595e-01 5.989362e+05 4.782733e+01 3.802896e-03 4.957914e-04
2.126950e-01 1.595570e+00 9.927121e-01 6.011549e+05 4.800113e+01 6.971717e-03 4.304647e-04
2.193416e-01 1.619177e+00 9.890479e-01 5.981174e+05 4.778913e+01 4.907131e-03 4.655123e-04
2.259883e-01 1.642123e+00 9.871283e-01 5.954516e+05 4.746637e+01 3.946900e-03 4.806519e-04
2.326349e-01 1.666075e+00 9.841012e-01 5.944815e+05 4.747719e+01 8.835196e-03 4.316568e-04
2.392816e-01 1.689727e+00 9.890944e-01 5.961088e+05 4.741225e+01 1.018667e-02 4.701614e-04
2.459283e-01 1.713550e+00 9.898591e-01 5.982776e+05 4.764526e+01 4.941463e-03 4.773140e-04
2.525750e-01 1.737465e+00 9.894524e-01 5.958656e+05 4.738424e+01 6.915212e-03 4.789829e-04
2.592216e-01 1.761006e+00 9.920195e-01 5.999391e+05 4.752303e+01 7.360339e-03 4.637241e-04
2.658683e-01 1.785225e+00 9.862315e-01 5.946982e+05 4.748610e+01 5.331516e-03 4.444122e-04
2.725149e-01 1.808563e+00 9.860477e-01 5.981679e+05 4.770383e+01 1.746285e-02 4.876852e-04
2.791616e-01 1.833324e+00 9.973517e-01 6.070239e+05 4.818511e+01 1.755571e-02 4.681349e-04
2.858083e-01 1.857174e+00 9.903697e-01 5.996019e+05 4.780760e+01 2.209163e-02 4.779100e-04
2.924549e-01 1.881737e+00 9.921227e-01 6.006568e+05 4.805206e+01 1.368940e-02 4.695654e-04
2.991016e-01 1.906011e+00 9.872523e-01 5.979661e+05 4.766499e+01 1.956260e-02 5.003214e-04
3.057483e-01 1.930323e+00 9.895436e-01 5.967468e+05 4.768664e+01 1.882577e-02 4.771948e-04
3.123949e-01 1.954581e+00 9.938708e-01 5.970380e+05 4.756568e+01 1.459169e-02 4.968643e-04
3.190416e-01 1.979080e+00 9.867586e-01 5.959284e+05 4.752748e+01 1.983774e-02 4.864931e-04
3.256882e-01 2.003633e+00 9.859570e-01 5.937730e+05 4.735178e+01 8.198738e-03 4.885197e-04
3.323349e-01 2.028562e+00 9.914077e-01 5.963564e+05 4.762298e+01 1.343584e-02 5.066395e-04
3.389816e-01 2.053142e+00 9.857820e-01 5.912919e+05 4.733268e+01 1.483667e-02 4.853010e-04
3.456282e-01 2.078122e+00 9.849454e-01 5.904598e+05 4.676227e+01 1.848757e-02 4.918575e-04
3.522749e-01 2.102879e+00 9.818813e-01 5.892236e+05 4.700418e+01 1.375449e-02 4.657507e-04
3.589216e-01 2.128617e+00 9.863920e-01 5.911944e+05 4.694689e+01 2.195120e-02 4.987717e-04
3.655682e-01 2.153253e+00 9.869573e-01 5.917801e+05 4.707676e+01 1.340449e-02 4.910231e-04
3.722149e-01 2.178183e+00 9.826456e-01 5.882304e+05 4.634846e+01 1.725090e-02 4.783869e-04
3.788615e-01 2.203680e+00 9.875731e-01 5.914445e+05 4.726392e+01 1.767874e-02 4.607439e-04
3.855082e-01 2.229174e+00 9.915920e-01 5.954868e+05 4.699782e+01 1.974595e-02 4.644394e-04
3.921549e-01 2.254683e+00 9.885663e-01 5.941298e+05 4.680301e+01 2.839673e-02 4.535913e-04
3.988015e-01 2.279317e+00 9.894229e-01 5.947553e+05 4.682593e+01 2.893460e-02 4.745722e-04
4.054482e-01 2.305486e+00 9.844701e-01 5.907511e+05 4.714297e+01 2.185035e-02 4.737377e-04
4.120949e-01 2.330213e+00 9.806249e-01 5.883656e+05 4.710095e+01 2.066803e-02 5.041361e-04
4.187415e-01 2.356552e+00 9.865562e-01 5.925388e+05 4.666805e+01 2.350700e-02 4.897118e-04
4.253882e-01 2.382948e+00 9.871233e-01 5.916938e+05 4.702201e+01 2.092874e-02 4.720688e-04
4.320349e-01 2.408088e+00 9.867643e-01 5.914379e+05 4.725246e+01 2.741194e-02 4.808903e-04
4.386815e-01 2.434573e+00 9.812592e-01 5.863941e+05 4.696981e+01 2.046692e-02 4.767179e-04
4.453282e-01 2.460644e+00 9.815831e-01 5.855705e+05 4.723591e+01 2.243435e-02 4.886389e-04
4.519748e-01 2.486961e+00 9.857249e-01 5.868306e+05 4.669733e+01 2.277446e-02 4.880428e-04
4.586215e-01 2.513229e+00 9.867533e-01 5.901965e+05 4.683611e+01 1.216650e-02 4.799366e-04
4.652682e-01 2.539197e+00 9.878860e-01 5.902798e+05 4.757459e+01 1.668954e-02 4.855394e-04
4.719148e-01 2.565599e+00 9.843143e-01 5.854396e+05 4.659038e+01 1.436758e-02 4.649162e-04
4.785615e-01 2.591882e+00 9.887456e-01 5.896054e+05 4.679919e+01 1.447439e-02 4.645586e-04
4.852082e-01 2.617906e+00 9.864017e-01 5.854962e+05 4.696981e+01 6.187081e-03 4.799366e-04
4.918548e-01 2.644975e+00 9.917751e-01 5.905532e+05 4.700036e+01 -2.215981e-03 4.801750e-04
4.985015e-01 2.671984e+00 9.917107e-01 5.873346e+05 4.599960e+01 3.352523e-03 4.922152e-04
5.051482e-01 2.697731e+00 9.885089e-01 5.873434e+05 4.636120e+01 7.233381e-03 4.763603e-04
5.117949e-01 2.724963e+00 9.964905e-01 5.894374e+05 4.660057e+01 -3.331900e-04 4.709959e-04
5.184416e-01 2.751906e+00 9.880404e-01 5.870338e+05 4.662349e+01 -1.540303e-03 4.938841e-04
5.250883e-01 2.778652e+00 9.903477e-01 5.883581e+05 4.680428e+01 5.192995e-03 4.454851e-04
5.317349e-01 2.805733e+00 9.911874e-01 5.883858e+05 4.659293e+01 -2.611578e-03 4.941225e-04
5.383816e-01 2.833123e+00 9.944508e-01 5.921066e+05 4.598941e+01 -8.918047e-04 4.965067e-04
5.450283e-01 2.860103e+00 9.893467e-01 5.886336e+05 4.699272e+01 2.377510e-03 4.751682e-04
5.516750e-01 2.888163e+00 9.942656e-01 5.905048e+05 4.714042e+01 4.572988e-03 4.768372e-04
