#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:0.95:0.96:25:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_0.95_0.96-a10.0-w4.0.dat
#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:0.96:1.0:100:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_0.96_1.0-a10.0-w4.0.dat
#./munderdamped_3d --dev=1 --amp=10.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=262144 --periods=5000 --trans=4000 --samples=400 --spp=400 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=g:1.0:1.0:1:0 --domainy=a:10.0:10.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f0.1-D0.001-m_1.0_1.0-a10.0-w4.0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
9.768003e-01 1.000000e+01 4.000000e+00 6.142706e-03 5.662660e+00 9.800355e-01 1.313610e+03 8.364972e-02 4.778528e-02 2.836232e-01
9.772003e-01 1.000000e+01 4.000000e+00 6.209848e-03 5.659656e+00 9.663099e-01 1.305609e+03 8.314077e-02 5.099308e-02 2.897049e-01
9.776003e-01 1.000000e+01 4.000000e+00 6.298356e-03 5.656428e+00 9.709805e-01 1.303146e+03 8.298437e-02 4.915822e-02 2.914473e-01
9.780003e-01 1.000000e+01 4.000000e+00 6.379775e-03 5.653050e+00 9.695375e-01 1.301257e+03 8.286486e-02 6.001723e-02 2.943472e-01
9.784003e-01 1.000000e+01 4.000000e+00 6.484454e-03 5.649707e+00 9.675796e-01 1.297382e+03 8.261459e-02 5.365968e-02 2.967025e-01
9.788003e-01 1.000000e+01 4.000000e+00 6.546937e-03 5.646166e+00 9.780256e-01 1.288493e+03 8.204723e-02 5.975449e-02 3.006233e-01
9.792003e-01 1.000000e+01 4.000000e+00 6.628283e-03 5.642658e+00 9.668404e-01 1.294545e+03 8.243904e-02 5.850482e-02 3.036999e-01
9.796003e-01 1.000000e+01 4.000000e+00 6.769195e-03 5.638975e+00 9.646800e-01 1.282029e+03 8.164019e-02 4.038060e-02 3.046771e-01
9.800003e-01 1.000000e+01 4.000000e+00 6.837035e-03 5.635665e+00 9.662030e-01 1.288467e+03 8.204400e-02 6.490970e-02 3.083161e-01
9.804003e-01 1.000000e+01 4.000000e+00 6.877894e-03 5.631771e+00 9.536898e-01 1.287065e+03 8.195864e-02 6.361783e-02 3.105366e-01
9.808003e-01 1.000000e+01 4.000000e+00 6.972868e-03 5.628214e+00 9.649336e-01 1.287870e+03 8.200808e-02 6.591332e-02 3.121293e-01
9.812003e-01 1.000000e+01 4.000000e+00 7.067967e-03 5.624396e+00 9.503678e-01 1.286137e+03 8.190317e-02 5.843472e-02 3.147937e-01
9.816003e-01 1.000000e+01 4.000000e+00 7.166694e-03 5.620759e+00 9.565301e-01 1.282603e+03 8.167139e-02 5.687022e-02 3.156166e-01
9.820004e-01 1.000000e+01 4.000000e+00 7.243406e-03 5.617040e+00 9.785204e-01 1.285504e+03 8.186238e-02 6.000805e-02 3.195318e-01
9.824004e-01 1.000000e+01 4.000000e+00 7.295708e-03 5.613411e+00 9.859903e-01 1.283879e+03 8.175631e-02 5.993915e-02 3.217776e-01
9.828004e-01 1.000000e+01 4.000000e+00 7.345338e-03 5.609749e+00 9.657350e-01 1.285586e+03 8.186975e-02 6.357241e-02 3.233962e-01
9.832004e-01 1.000000e+01 4.000000e+00 7.420257e-03 5.606032e+00 9.583713e-01 1.282439e+03 8.166160e-02 5.556524e-02 3.254236e-01
9.836004e-01 1.000000e+01 4.000000e+00 7.440396e-03 5.602327e+00 9.552395e-01 1.272454e+03 8.102376e-02 6.853068e-02 3.281567e-01
9.840004e-01 1.000000e+01 4.000000e+00 7.482554e-03 5.598596e+00 9.605766e-01 1.275660e+03 8.123975e-02 6.190312e-02 3.294126e-01
9.844004e-01 1.000000e+01 4.000000e+00 7.530012e-03 5.594817e+00 9.528998e-01 1.270020e+03 8.087388e-02 6.404102e-02 3.330194e-01
9.848004e-01 1.000000e+01 4.000000e+00 7.527440e-03 5.591266e+00 9.643447e-01 1.262051e+03 8.037363e-02 6.551468e-02 3.373365e-01
9.852004e-01 1.000000e+01 4.000000e+00 7.548007e-03 5.587395e+00 9.642981e-01 1.263061e+03 8.042976e-02 6.302965e-02 3.386517e-01
9.856004e-01 1.000000e+01 4.000000e+00 7.546528e-03 5.583709e+00 9.658500e-01 1.259444e+03 8.019286e-02 6.324399e-02 3.421093e-01
9.860004e-01 1.000000e+01 4.000000e+00 7.542301e-03 5.580159e+00 9.868569e-01 1.257212e+03 8.005221e-02 7.857323e-02 3.457652e-01
