#./munderdamped_3d --dev=0 --amp=100.0 --omega=1 --mass=0.1 --force=0 --Dg=0.01 --block=256 --paths=1024 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3:0:300:1_20.0_100.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.238719e-03 1.730552e+00 8.153727e+04 9.916939e-01 1.822042e+06 1.449800e+02 -3.211617e-02 1.877911e+01 3.063679e-05 1.704097e-02
2.290866e-03 1.790792e+00 7.901523e+04 9.618211e-01 1.788241e+06 1.422922e+02 -8.299500e-02 2.861938e+01 3.230572e-05 1.581323e-02
2.344227e-03 1.843027e+00 7.659075e+04 9.982109e-01 1.822189e+06 1.449991e+02 -4.251707e-02 9.792698e+00 2.813339e-05 1.545358e-02
2.398831e-03 1.902244e+00 7.427212e+04 1.064924e+00 1.961767e+06 1.561119e+02 -9.440660e-02 2.153552e+01 3.111362e-05 1.531541e-02
2.454707e-03 1.942298e+00 7.200510e+04 1.051489e+00 1.893198e+06 1.506561e+02 -8.650696e-02 1.985193e+01 3.099442e-05 1.456678e-02
2.511884e-03 1.987636e+00 6.986962e+04 9.420564e-01 1.675760e+06 1.333349e+02 -1.076775e-01 6.637824e+01 3.325939e-05 1.170754e-02
2.570393e-03 2.040109e+00 6.780577e+04 9.677349e-01 1.717910e+06 1.367103e+02 3.897429e-03 3.945828e+01 3.075600e-05 1.171029e-02
2.630266e-03 2.081466e+00 6.576856e+04 9.857677e-01 1.915286e+06 1.523800e+02 -1.154361e-01 3.190433e+01 3.039837e-05 1.201546e-02
2.691532e-03 2.139089e+00 6.385829e+04 9.525462e-01 1.592426e+06 1.267255e+02 -6.899661e-02 2.006586e+01 2.980232e-05 1.006293e-02
2.754226e-03 2.214752e+00 6.203382e+04 9.978686e-01 1.703510e+06 1.355631e+02 -2.367556e-03 2.200210e+01 2.813339e-05 9.756446e-03
2.818380e-03 2.250624e+00 6.023792e+04 9.738762e-01 1.780630e+06 1.416823e+02 -1.015127e-01 1.671583e+01 3.087521e-05 9.852171e-03
2.884028e-03 2.310191e+00 5.849848e+04 9.530223e-01 1.684537e+06 1.340314e+02 -6.088799e-02 1.126940e+01 3.063679e-05 9.028673e-03
2.951206e-03 2.363785e+00 5.677043e+04 9.926055e-01 1.854539e+06 1.475952e+02 -6.522834e-02 2.487644e+01 3.039837e-05 9.173632e-03
3.019948e-03 2.413365e+00 5.515058e+04 9.833763e-01 1.778382e+06 1.415371e+02 -1.564598e-02 1.169702e+01 3.373623e-05 8.627892e-03
3.090292e-03 2.459368e+00 5.358949e+04 9.696223e-01 1.765376e+06 1.404816e+02 -7.373714e-02 1.450509e+01 3.325939e-05 8.137584e-03
3.162274e-03 2.516142e+00 5.206173e+04 1.019852e+00 1.762998e+06 1.403046e+02 -5.983859e-02 3.155267e+01 3.015995e-05 7.922769e-03
3.235933e-03 2.560606e+00 5.060062e+04 1.028647e+00 1.756003e+06 1.397151e+02 -5.558842e-02 1.394830e+01 3.290176e-05 7.401347e-03
3.311307e-03 2.622862e+00 4.919393e+04 1.000769e+00 1.830294e+06 1.456561e+02 -9.052879e-02 3.173394e+01 2.563000e-05 7.300735e-03
3.388438e-03 2.683214e+00 4.782038e+04 9.766201e-01 1.688948e+06 1.344057e+02 -6.113708e-02 1.271274e+01 3.242493e-05 6.577611e-03
3.467364e-03 2.715585e+00 4.648209e+04 1.034199e+00 1.848543e+06 1.471356e+02 -3.589028e-02 1.963014e+01 3.147125e-05 6.924272e-03
3.548130e-03 2.790336e+00 4.519157e+04 1.017903e+00 1.817630e+06 1.446273e+02 -6.564218e-02 8.262601e+00 3.230572e-05 6.713510e-03
3.630776e-03 2.850782e+00 4.396703e+04 1.003117e+00 1.689771e+06 1.344872e+02 -5.595285e-02 1.618927e+01 2.825260e-05 5.804420e-03
3.715348e-03 2.897027e+00 4.275272e+04 1.001925e+00 1.700914e+06 1.353224e+02 -4.178506e-02 1.225829e+01 3.266335e-05 5.865455e-03
3.801889e-03 2.945029e+00 4.159499e+04 9.420881e-01 1.621708e+06 1.290276e+02 -3.074586e-02 1.945526e+01 3.170967e-05 5.273104e-03
3.890446e-03 3.000992e+00 4.046404e+04 9.782729e-01 1.729507e+06 1.375939e+02 -1.105947e-01 1.967046e+01 3.302097e-05 5.424619e-03
3.981066e-03 3.065214e+00 3.937241e+04 9.980687e-01 1.723086e+06 1.371432e+02 -9.352386e-02 1.489960e+01 3.015995e-05 5.246043e-03
4.073797e-03 3.129234e+00 3.831966e+04 9.876834e-01 1.564836e+06 1.245432e+02 6.641150e-04 1.499511e+01 2.837181e-05 4.558325e-03
4.168688e-03 3.201994e+00 3.730382e+04 9.809848e-01 1.669471e+06 1.328396e+02 -1.155649e-01 2.176256e+01 3.099442e-05 4.559159e-03
4.265789e-03 3.256158e+00 3.631084e+04 1.036802e+00 1.666014e+06 1.326028e+02 -8.811444e-02 3.029948e+01 3.063679e-05 4.501700e-03
4.365152e-03 3.321146e+00 3.535311e+04 9.784558e-01 1.546021e+06 1.230611e+02 -8.941180e-02 6.637236e+00 3.266335e-05 4.013181e-03
4.466829e-03 3.371396e+00 3.442841e+04 9.062154e-01 1.424855e+06 1.133845e+02 -1.407651e-01 8.961560e+00 3.135204e-05 3.505588e-03
4.570875e-03 3.435000e+00 3.353627e+04 1.005524e+00 1.667067e+06 1.326639e+02 -3.996974e-02 9.916306e+00 3.314018e-05 3.961086e-03
4.677345e-03 3.509620e+00 3.266044e+04 9.599743e-01 1.487351e+06 1.183323e+02 -9.320599e-02 7.884456e+00 2.980232e-05 3.506422e-03
4.786294e-03 3.559249e+00 3.181022e+04 9.422441e-01 1.570177e+06 1.248870e+02 3.340435e-02 7.194625e+00 3.278255e-05 3.494620e-03
4.897781e-03 3.625220e+00 3.100010e+04 9.978955e-01 1.595717e+06 1.270515e+02 -1.927745e-02 1.372437e+01 3.135204e-05 3.450274e-03
5.011864e-03 3.688051e+00 3.019824e+04 8.927593e-01 1.424664e+06 1.133489e+02 -4.302919e-02 6.210870e+00 3.063679e-05 3.033519e-03
5.128606e-03 3.758787e+00 2.942358e+04 9.721209e-01 1.529810e+06 1.217472e+02 -3.753942e-02 6.686148e+00 3.004074e-05 3.034949e-03
5.248067e-03 3.817108e+00 2.866670e+04 9.193049e-01 1.512737e+06 1.203313e+02 -4.770613e-02 1.066341e+01 2.801418e-05 2.923250e-03
5.370310e-03 3.893026e+00 2.792449e+04 9.641149e-01 1.556264e+06 1.237793e+02 -6.179494e-02 1.940065e+01 3.278255e-05 2.863646e-03
5.495400e-03 3.957080e+00 2.721890e+04 9.232624e-01 1.432390e+06 1.139346e+02 -4.308277e-02 1.131039e+01 3.004074e-05 2.551556e-03
5.623404e-03 4.021599e+00 2.651469e+04 1.046365e+00 1.542266e+06 1.228167e+02 -4.682231e-02 9.607734e+00 3.278255e-05 2.813339e-03
5.754390e-03 4.080454e+00 2.584079e+04 9.657191e-01 1.428795e+06 1.136646e+02 -5.500275e-02 7.429127e+00 3.314018e-05 2.454162e-03
5.888427e-03 4.152689e+00 2.517927e+04 1.009592e+00 1.541079e+06 1.226537e+02 3.455234e-02 6.973329e+00 3.063679e-05 2.537131e-03
6.025585e-03 4.218444e+00 2.453481e+04 9.331344e-01 1.485861e+06 1.181515e+02 -3.541785e-02 7.912919e+00 3.051758e-05 2.413154e-03
6.165939e-03 4.284230e+00 2.392122e+04 9.739691e-01 1.519233e+06 1.208916e+02 4.239190e-02 1.330549e+01 3.373623e-05 2.279043e-03
6.309562e-03 4.367439e+00 2.331849e+04 8.874676e-01 1.232302e+06 9.795796e+01 6.466210e-02 1.131842e+01 3.290176e-05 1.909614e-03
6.456531e-03 4.435800e+00 2.273642e+04 8.960603e-01 1.372903e+06 1.092287e+02 -9.477746e-02 8.975877e+00 3.278255e-05 2.029300e-03
6.606922e-03 4.506741e+00 2.216520e+04 9.679157e-01 1.448312e+06 1.152180e+02 -1.673102e-04 1.313358e+01 3.433228e-05 1.978040e-03
6.760817e-03 4.555501e+00 2.160826e+04 1.055127e+00 1.483415e+06 1.180140e+02 -6.661087e-02 1.294204e+01 3.111362e-05 2.078176e-03
6.918297e-03 4.637047e+00 2.106720e+04 9.835864e-01 1.391932e+06 1.107413e+02 -7.476240e-02 6.005259e+00 3.385544e-05 1.933336e-03
7.079445e-03 4.708831e+00 2.054362e+04 1.011869e+00 1.473966e+06 1.173316e+02 -8.414155e-02 8.544871e+00 3.445148e-05 1.845956e-03
7.244346e-03 4.787978e+00 2.003550e+04 9.624375e-01 1.407236e+06 1.119891e+02 -8.111489e-02 1.455972e+01 3.194809e-05 1.776695e-03
