#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=0.1 --skew=0.99 --distribution=d>> comp_d_a:-1:2:300:1_0.0_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
3.235933e-01 9.461853e-01 9.670604e-01 3.925423e+02 1.133183e-01 1.641190e-02 4.041195e-05
3.311307e-01 9.435388e-01 9.693009e-01 3.970683e+02 1.152282e-01 2.441823e-02 3.623962e-05
3.388438e-01 9.408028e-01 9.709739e-01 3.999061e+02 1.024958e-01 1.343966e-02 4.148483e-05
3.467364e-01 9.379355e-01 9.706677e-01 3.989767e+02 9.708451e-02 2.652967e-02 2.849102e-05
3.548129e-01 9.349390e-01 9.685751e-01 4.051819e+02 9.230986e-02 1.056552e-02 4.756451e-05
3.630776e-01 9.317622e-01 9.687936e-01 4.097184e+02 3.214930e-02 1.591134e-02 4.565716e-05
3.715348e-01 9.284372e-01 9.748860e-01 4.187171e+02 -3.183099e-03 5.980611e-03 3.170967e-05
3.801889e-01 9.249137e-01 9.866995e-01 4.286810e+02 -1.241408e-02 5.237281e-02 5.066395e-05
3.890446e-01 9.212129e-01 9.849170e-01 4.329212e+02 -7.591691e-02 3.616238e-02 5.495548e-05
3.981066e-01 9.173912e-01 9.763661e-01 4.307934e+02 -1.214352e-01 2.419579e-02 4.410744e-05
4.073797e-01 9.133384e-01 9.832315e-01 4.372549e+02 -5.984225e-02 3.099334e-02 2.563000e-05
4.168688e-01 9.090258e-01 9.827344e-01 4.461467e+02 3.374085e-02 2.139723e-02 4.482269e-05
4.265789e-01 9.044660e-01 9.801060e-01 4.529852e+02 3.167183e-02 -1.071632e-03 4.839897e-05
4.365152e-01 8.997686e-01 9.839203e-01 4.609363e+02 6.175211e-02 8.000374e-03 4.172325e-05
4.466830e-01 8.947787e-01 9.751116e-01 4.660402e+02 1.535845e-01 -1.067048e-02 4.065037e-05
4.570875e-01 8.894464e-01 9.876420e-01 4.724238e+02 1.123634e-01 -7.755160e-03 3.325939e-05
4.677345e-01 8.839593e-01 9.719526e-01 4.736084e+02 1.475366e-01 2.014041e-03 6.222725e-05
4.786294e-01 8.781261e-01 9.707564e-01 4.763510e+02 8.435212e-03 1.720977e-02 3.254414e-05
4.897781e-01 8.719339e-01 9.829018e-01 4.986728e+02 -3.978873e-02 6.833434e-03 4.458427e-05
5.011865e-01 8.654691e-01 9.886972e-01 5.122339e+02 -1.114085e-03 -1.448405e-02 5.388260e-05
5.128606e-01 8.586039e-01 9.764510e-01 5.157515e+02 4.933803e-03 1.058686e-02 4.470348e-05
5.248066e-01 8.513515e-01 9.853054e-01 5.325912e+02 -5.538592e-02 2.683699e-02 4.541874e-05
5.370309e-01 8.437331e-01 9.746583e-01 5.399646e+02 9.517466e-02 1.911497e-02 4.267693e-05
5.495400e-01 8.356444e-01 9.780422e-01 5.512687e+02 1.513563e-01 3.294003e-02 5.578995e-05
5.623404e-01 8.270987e-01 9.794583e-01 5.701561e+02 1.281197e-01 -2.361727e-02 4.076958e-05
5.754390e-01 8.181195e-01 9.828268e-01 5.790060e+02 2.641972e-02 2.397084e-02 4.744530e-05
5.888427e-01 8.085563e-01 9.822177e-01 5.944514e+02 -3.899296e-02 4.274964e-03 3.361702e-05
6.025586e-01 7.984427e-01 9.852632e-01 6.192778e+02 -2.244085e-02 4.227710e-02 4.565716e-05
6.165940e-01 7.876489e-01 9.840205e-01 6.397969e+02 1.196845e-01 3.430486e-02 5.614758e-05
6.309564e-01 7.762273e-01 9.668275e-01 6.548835e+02 1.053606e-01 2.269256e-02 6.496906e-05
6.456532e-01 7.641887e-01 9.805757e-01 6.934090e+02 4.058451e-02 2.957284e-02 5.495548e-05
6.606924e-01 7.513350e-01 1.006753e+00 7.473381e+02 -1.925775e-02 4.436564e-02 5.030632e-05
6.760820e-01 7.376024e-01 9.759805e-01 7.413284e+02 6.270704e-02 3.269398e-02 7.319450e-05
6.918299e-01 7.229134e-01 9.867967e-01 7.933821e+02 9.055916e-02 8.156466e-02 6.651878e-05
7.079447e-01 7.072774e-01 9.844335e-01 8.309305e+02 5.268028e-02 4.497564e-02 9.131432e-05
7.244349e-01 6.905091e-01 9.813188e-01 8.736234e+02 1.464225e-02 7.759452e-03 7.987022e-05
7.413091e-01 6.726032e-01 9.852750e-01 9.294153e+02 9.565212e-02 -1.151675e-02 7.569790e-05
7.585765e-01 6.532176e-01 9.955935e-01 1.006392e+03 1.117268e-01 2.813983e-02 1.074076e-04
7.762460e-01 6.326225e-01 1.004539e+00 1.088459e+03 6.008099e-02 1.630187e-02 1.018047e-04
7.943270e-01 6.101188e-01 9.868783e-01 1.151382e+03 6.970986e-02 7.594252e-02 1.223087e-04
8.128293e-01 5.858989e-01 9.984725e-01 1.260919e+03 9.549296e-02 4.593706e-02 1.178980e-04
8.317625e-01 5.595744e-01 9.755666e-01 1.333926e+03 1.376690e-01 6.061089e-02 1.244545e-04
8.511367e-01 5.308157e-01 9.943104e-01 1.515498e+03 1.075092e-01 2.934980e-02 1.716614e-04
8.709623e-01 4.995847e-01 9.982679e-01 1.670255e+03 1.167401e-01 2.658987e-02 1.916885e-04
8.912496e-01 4.650046e-01 9.924702e-01 1.845873e+03 1.514359e-01 5.318642e-03 2.354383e-04
9.120094e-01 4.272413e-01 9.992827e-01 2.109464e+03 8.721691e-02 2.203441e-02 2.939701e-04
9.332529e-01 3.856688e-01 9.934994e-01 2.388842e+03 1.891954e-01 8.322120e-03 3.781319e-04
9.549911e-01 3.398277e-01 9.818194e-01 2.654437e+03 2.168486e-01 -1.886421e-02 4.839897e-04
9.772357e-01 2.902143e-01 1.001301e+00 3.048083e+03 2.440243e-01 -1.411378e-03 7.085800e-04
9.999985e-01 2.377817e-01 9.907116e-01 3.218406e+03 2.566572e-01 -1.701105e-02 1.004934e-03
1.023291e+00 1.838622e-01 1.017825e+00 3.416892e+03 2.718565e-01 -1.576817e-02 1.531482e-03
1.047127e+00 1.318831e-01 1.018553e+00 3.116433e+03 2.472621e-01 3.123009e-02 2.157569e-03
1.071518e+00 8.659674e-02 1.009383e+00 2.497921e+03 1.990456e-01 1.205444e-02 2.869844e-03
1.096477e+00 5.113601e-02 9.925103e-01 1.667696e+03 1.325344e-01 -4.806572e-02 3.273606e-03
1.122017e+00 2.715161e-02 9.911328e-01 1.007004e+03 8.018503e-02 1.816010e-02 3.118515e-03
1.148152e+00 1.284189e-02 9.577239e-01 5.013744e+02 3.989574e-02 2.431417e-02 2.282500e-03
1.174896e+00 5.541482e-03 9.272220e-01 2.337689e+02 1.860536e-02 -1.672566e-03 1.430392e-03
1.202263e+00 2.157911e-03 8.127574e-01 9.710587e+01 7.727521e-03 2.968485e-01 7.799864e-04
1.230267e+00 7.223682e-04 5.878568e-01 3.844427e+01 3.059436e-03 3.782784e-01 4.467964e-04
1.258923e+00 2.403622e-04 3.235362e-01 1.873041e+01 1.490492e-03 1.363064e-01 3.188848e-04
1.288247e+00 7.245035e-05 1.323527e-01 1.223714e+01 9.738028e-04 -1.563050e-01 2.785921e-04
1.318255e+00 1.928449e-05 4.172572e-02 1.016856e+01 8.092044e-04 -4.301158e-01 2.655983e-04
1.348961e+00 3.022401e-06 5.888890e-03 9.484750e+00 7.547867e-04 -5.604469e-01 2.573729e-04
1.380382e+00 1.037767e-06 2.907121e-03 9.374766e+00 7.460432e-04 -5.709732e-01 2.613068e-04
1.412535e+00 4.789565e-08 -9.910708e-04 9.264720e+00 7.372785e-04 -5.730587e-01 2.641678e-04
1.445438e+00 6.121873e-08 5.347642e-04 9.252580e+00 7.362816e-04 -5.695785e-01 2.733469e-04
1.479106e+00 1.461323e-07 2.294187e-04 9.242879e+00 7.355315e-04 -5.687721e-01 2.644062e-04
1.513559e+00 7.749313e-08 -6.312571e-04 9.185777e+00 7.309884e-04 -5.613227e-01 2.642870e-04
1.548814e+00 -6.745866e-10 1.480415e-04 9.160221e+00 7.289493e-04 -5.567429e-01 2.583265e-04
1.584891e+00 -2.858561e-08 -7.526419e-04 9.107447e+00 7.247386e-04 -5.497693e-01 2.681017e-04
1.621808e+00 -1.076809e-07 7.524219e-05 9.090870e+00 7.234280e-04 -5.463214e-01 2.593994e-04
1.659584e+00 1.947869e-08 -5.653265e-04 9.051607e+00 7.202750e-04 -5.410001e-01 2.673864e-04
1.698241e+00 1.468069e-07 2.271367e-04 9.054601e+00 7.205245e-04 -5.407478e-01 2.782345e-04
1.737798e+00 2.843383e-07 -2.349626e-04 8.919008e+00 7.097773e-04 -5.194165e-01 2.721548e-04
1.778277e+00 2.614023e-08 4.637523e-04 8.976818e+00 7.143455e-04 -5.282434e-01 2.702475e-04
1.819698e+00 -1.604673e-07 -1.069272e-04 8.906803e+00 7.087765e-04 -5.175174e-01 2.707243e-04
1.862084e+00 -4.216166e-09 -7.404445e-04 8.904838e+00 7.086362e-04 -5.183127e-01 2.816916e-04
1.905458e+00 6.045983e-08 3.795891e-04 8.855419e+00 7.046865e-04 -5.087146e-01 2.764463e-04
