#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=10 --skew=0.99 --distribution=r>> comp_r_a:-1:2:300:1_0.0_10_0.0333333333333_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
4.365152e-01 8.997562e-01 9.635895e-01 4.773581e+02 7.941832e-02 -3.461599e-03 3.910065e-05
4.466830e-01 8.947139e-01 9.564338e-01 4.755311e+02 7.464366e-02 -6.663799e-04 2.598763e-05
4.570875e-01 8.894442e-01 9.820568e-01 4.997045e+02 1.379873e-01 1.300454e-03 4.446507e-05
4.677345e-01 8.839111e-01 9.522353e-01 4.910186e+02 1.268465e-01 1.610637e-03 5.137920e-05
4.786294e-01 8.780720e-01 9.691828e-01 5.056585e+02 1.639296e-02 -1.251674e-02 5.221367e-05
4.897781e-01 8.720241e-01 9.774520e-01 5.263116e+02 -1.814366e-02 -9.437203e-04 5.137920e-05
5.011865e-01 8.655336e-01 9.705398e-01 5.303712e+02 -4.297183e-02 -3.313214e-02 5.233288e-05
5.128606e-01 8.586437e-01 9.797701e-01 5.448934e+02 -6.413944e-02 -2.690738e-02 2.694130e-05
5.248066e-01 8.514548e-01 9.509441e-01 5.376519e+02 -3.612817e-02 -2.542031e-02 2.670288e-05
5.370309e-01 8.438487e-01 9.638528e-01 5.635692e+02 1.179338e-01 8.147001e-03 4.959106e-05
5.495400e-01 8.357046e-01 9.656488e-01 5.746215e+02 1.142732e-01 3.712296e-03 4.780293e-05
5.623404e-01 8.271362e-01 9.661842e-01 5.930852e+02 1.174563e-01 -1.594782e-03 4.541874e-05
5.754390e-01 8.181555e-01 9.903817e-01 6.383203e+02 2.801127e-02 5.589807e-02 5.125999e-05
5.888427e-01 8.086010e-01 9.707224e-01 6.342460e+02 -5.188451e-02 -2.193737e-02 5.686283e-05
6.025586e-01 7.984559e-01 9.810614e-01 6.524844e+02 2.244085e-02 1.259565e-02 6.043911e-05
6.165940e-01 7.876862e-01 9.767102e-01 6.748609e+02 1.128409e-01 -3.699768e-02 5.984306e-05
6.309564e-01 7.762498e-01 9.677150e-01 6.844185e+02 8.833099e-02 -1.958454e-02 5.996227e-05
6.456532e-01 7.642000e-01 9.811130e-01 7.296570e+02 3.326338e-02 -8.926034e-03 5.650520e-05
6.606924e-01 7.513410e-01 9.595842e-01 7.461046e+02 7.957747e-04 -2.600688e-02 6.306171e-05
6.760820e-01 7.376089e-01 9.654086e-01 7.825023e+02 5.538592e-02 -9.963274e-03 7.486343e-05
6.918299e-01 7.229213e-01 9.730596e-01 8.362292e+02 9.994930e-02 1.859665e-05 7.379055e-05
7.079447e-01 7.072873e-01 9.887149e-01 8.942853e+02 7.305212e-02 -3.881234e-02 7.736683e-05
7.244349e-01 6.906931e-01 9.733121e-01 9.270573e+02 7.957747e-04 -2.018553e-02 1.025200e-04
7.413091e-01 6.727554e-01 9.607297e-01 9.538271e+02 8.912677e-02 -2.721411e-02 8.678436e-05
7.585765e-01 6.535197e-01 9.474425e-01 1.005736e+03 8.085071e-02 -3.557146e-03 1.020432e-04
7.762460e-01 6.328645e-01 9.834849e-01 1.126537e+03 5.164578e-02 -3.712893e-03 1.052618e-04
7.943270e-01 6.104283e-01 9.874158e-01 1.230136e+03 6.191127e-02 -1.348513e-02 1.200438e-04
8.128293e-01 5.862980e-01 9.740004e-01 1.290503e+03 8.920635e-02 -5.283636e-02 1.281500e-04
8.317625e-01 5.599445e-01 9.905396e-01 1.459320e+03 1.632134e-01 -3.810227e-02 1.674891e-04
8.511367e-01 5.314646e-01 9.757720e-01 1.555444e+03 1.123634e-01 -2.051598e-02 1.677275e-04
8.709623e-01 5.002505e-01 9.775013e-01 1.750274e+03 1.327352e-01 -5.155802e-05 1.906157e-04
8.912496e-01 4.661563e-01 9.902094e-01 1.995217e+03 1.387035e-01 8.067727e-03 2.319813e-04
9.120094e-01 4.287173e-01 9.979673e-01 2.280446e+03 1.065940e-01 -1.345217e-02 3.039837e-04
9.332529e-01 3.877403e-01 9.898637e-01 2.548284e+03 1.971134e-01 4.120350e-03 3.809929e-04
9.549911e-01 3.426835e-01 9.825189e-01 2.824187e+03 2.258011e-01 -5.229968e-02 4.980564e-04
9.772357e-01 2.938606e-01 9.783498e-01 3.030481e+03 2.401250e-01 1.104486e-02 6.967783e-04
9.999985e-01 2.426053e-01 9.958207e-01 3.277700e+03 2.598602e-01 1.850593e-02 9.751320e-04
1.023291e+00 1.898297e-01 9.759464e-01 3.196613e+03 2.556725e-01 -1.738667e-03 1.333475e-03
1.047127e+00 1.387190e-01 9.794750e-01 3.005197e+03 2.394486e-01 4.846227e-02 1.933575e-03
1.071518e+00 9.351770e-02 9.768405e-01 2.438522e+03 1.941268e-01 1.085699e-02 2.480149e-03
1.096477e+00 5.746608e-02 9.888701e-01 1.815437e+03 1.443237e-01 -5.653822e-02 3.008962e-03
1.122017e+00 3.176064e-02 9.708188e-01 1.092897e+03 8.703817e-02 1.213205e-02 2.895236e-03
1.148152e+00 1.593408e-02 9.706175e-01 6.126175e+02 4.875728e-02 -1.967794e-02 2.368689e-03
1.174896e+00 7.207853e-03 8.967140e-01 2.817062e+02 2.241847e-02 -7.594824e-03 1.456141e-03
1.202263e+00 3.047624e-03 8.177862e-01 1.253040e+02 9.970944e-03 3.947067e-02 8.840561e-04
1.230267e+00 1.194720e-03 6.713364e-01 5.470800e+01 4.353605e-03 9.917629e-02 5.160570e-04
1.258923e+00 4.229739e-04 4.668970e-01 2.634820e+01 2.096754e-03 2.832803e-01 3.486872e-04
1.288247e+00 1.461332e-04 2.337516e-01 1.513781e+01 1.204651e-03 4.749227e-02 2.988577e-04
1.318255e+00 4.962849e-05 1.070603e-01 1.148456e+01 9.139201e-04 -1.160326e-01 2.671480e-04
1.348961e+00 1.548969e-05 3.413198e-02 1.001706e+01 7.971484e-04 -4.424703e-01 2.640486e-04
1.380382e+00 2.783091e-06 5.416806e-03 9.442963e+00 7.514505e-04 -5.600265e-01 2.555847e-04
1.412535e+00 1.950567e-06 4.466474e-03 9.405273e+00 7.484374e-04 -5.586541e-01 2.712011e-04
1.445438e+00 5.031573e-07 3.471073e-03 9.360926e+00 7.448869e-04 -5.667464e-01 2.703667e-04
1.479106e+00 1.256417e-07 1.966219e-04 9.256616e+00 7.366207e-04 -5.705269e-01 2.627373e-04
1.513559e+00 2.403215e-08 1.764055e-04 9.181026e+00 7.305960e-04 -5.590370e-01 2.738237e-04
1.548814e+00 3.263313e-08 -1.633391e-04 9.156993e+00 7.286869e-04 -5.561807e-01 2.601147e-04
1.584891e+00 7.917960e-08 3.002398e-04 9.141177e+00 7.274415e-04 -5.533131e-01 2.709627e-04
1.621808e+00 5.556907e-08 2.014198e-04 9.061910e+00 7.211156e-04 -5.410948e-01 2.682209e-04
1.659584e+00 6.686840e-08 2.063508e-04 9.034136e+00 7.189183e-04 -5.368055e-01 2.553463e-04
1.698241e+00 2.257335e-07 -1.038359e-04 9.025866e+00 7.182650e-04 -5.362078e-01 2.714396e-04
1.737798e+00 -1.904021e-07 -4.888857e-05 8.952828e+00 7.124300e-04 -5.243787e-01 2.665520e-04
1.778277e+00 1.010193e-07 5.098733e-04 8.935364e+00 7.110316e-04 -5.209681e-01 2.846718e-04
1.819698e+00 4.140275e-08 2.346365e-04 8.927626e+00 7.104371e-04 -5.202974e-01 2.810955e-04
1.862084e+00 -1.230277e-07 -2.820634e-04 8.917249e+00 7.095914e-04 -5.194780e-01 2.846718e-04
1.905458e+00 1.441929e-08 2.648884e-04 8.817761e+00 7.017186e-04 -5.021592e-01 2.856255e-04
1.949842e+00 -6.644678e-08 5.115596e-04 8.826325e+00 7.023855e-04 -5.033596e-01 2.944469e-04
1.995259e+00 -1.134992e-07 3.877805e-04 8.772327e+00 6.980955e-04 -4.945474e-01 2.877712e-04
2.041735e+00 -1.476501e-07 2.888016e-04 8.759024e+00 6.970151e-04 -4.926069e-01 3.046989e-04
2.089293e+00 6.450734e-08 -3.050900e-04 8.747802e+00 6.961347e-04 -4.916615e-01 2.956390e-04
2.137959e+00 -2.006895e-08 2.314655e-05 8.695956e+00 6.919890e-04 -4.822894e-01 2.868176e-04
2.187758e+00 1.812951e-08 -2.716592e-04 8.679724e+00 6.907042e-04 -4.800013e-01 2.980232e-04
2.238717e+00 1.172094e-08 -6.911104e-04 8.655130e+00 6.887657e-04 -4.762879e-01 2.799034e-04
2.290864e+00 -3.001910e-08 -5.602023e-04 8.646020e+00 6.880201e-04 -4.746833e-01 2.990961e-04
2.344225e+00 -8.297415e-08 8.793987e-06 8.611959e+00 6.853386e-04 -4.680104e-01 2.921820e-04
2.398829e+00 -1.467226e-07 -3.279479e-04 8.581380e+00 6.829034e-04 -4.631252e-01 2.934933e-04
2.454705e+00 2.576077e-08 -1.965346e-04 8.554035e+00 6.807154e-04 -4.582742e-01 2.892017e-04
2.511882e+00 4.089681e-08 4.998727e-04 8.501078e+00 6.764935e-04 -4.477161e-01 2.946854e-04
2.570391e+00 -4.072816e-08 1.476610e-04 8.538616e+00 6.794677e-04 -4.551659e-01 2.989769e-04
2.630263e+00 2.108926e-07 6.403177e-05 8.497888e+00 6.762400e-04 -4.479010e-01 3.086329e-04
2.691530e+00 -4.768484e-08 5.504332e-04 8.450317e+00 6.724601e-04 -4.385902e-01 3.122091e-04
2.754224e+00 -9.878477e-08 -9.304029e-05 8.402874e+00 6.686916e-04 -4.307465e-01 3.230572e-04
2.818378e+00 -1.064160e-07 -7.206593e-04 8.443583e+00 6.719192e-04 -4.394069e-01 3.073215e-04
2.884026e+00 2.403215e-08 -1.703629e-04 8.404627e+00 6.688132e-04 -4.313586e-01 3.219843e-04
2.951204e+00 -6.927161e-08 -1.408093e-04 8.372835e+00 6.662973e-04 -4.254654e-01 3.209114e-04
3.019946e+00 9.199675e-08 3.406562e-05 8.333567e+00 6.631727e-04 -4.178291e-01 2.943277e-04
3.090289e+00 9.570697e-08 -5.065262e-04 8.316815e+00 6.618268e-04 -4.156344e-01 3.151894e-04
3.162271e+00 -1.145532e-07 4.084011e-04 8.298744e+00 6.603905e-04 -4.109256e-01 3.194809e-04
3.235930e+00 -7.251806e-08 7.906425e-05 8.314639e+00 6.616578e-04 -4.144813e-01 3.104210e-04
3.311305e+00 2.441160e-08 -4.270384e-04 8.248549e+00 6.564060e-04 -4.025299e-01 3.174543e-04
3.388435e+00 3.339204e-08 2.781280e-04 8.267138e+00 6.579006e-04 -4.052634e-01 3.280640e-04
3.467361e+00 -4.916050e-08 1.584372e-04 8.250285e+00 6.565349e-04 -4.021741e-01 3.229380e-04
3.548127e+00 3.313907e-08 -1.365618e-04 8.231609e+00 6.550375e-04 -3.991102e-01 3.232956e-04
3.630773e+00 -1.699115e-07 3.305830e-04 8.263348e+00 6.575839e-04 -4.046551e-01 3.092289e-04
3.715345e+00 1.304482e-07 -1.026446e-04 8.231103e+00 6.550013e-04 -3.990393e-01 3.218651e-04
3.801886e+00 1.248828e-07 -3.307456e-05 8.192027e+00 6.519175e-04 -3.913659e-01 3.185272e-04
3.890443e+00 7.289751e-08 -2.469582e-04 8.129469e+00 6.469244e-04 -3.793839e-01 3.367662e-04
3.981063e+00 -1.058258e-08 1.760801e-04 8.184151e+00 6.512527e-04 -3.895925e-01 3.321171e-04
4.073794e+00 -4.431191e-08 -6.601402e-05 8.175529e+00 6.505775e-04 -3.883197e-01 3.345013e-04
4.168685e+00 -5.986956e-09 -3.044269e-04 8.155012e+00 6.489498e-04 -3.847157e-01 3.410578e-04
4.265786e+00 6.619381e-08 -6.938641e-05 8.108967e+00 6.452941e-04 -3.752579e-01 3.302097e-04
4.365149e+00 2.466457e-08 -1.101295e-04 8.103922e+00 6.448814e-04 -3.742602e-01 3.449917e-04
4.466826e+00 4.764268e-08 5.360357e-05 8.063980e+00 6.416967e-04 -3.661035e-01 3.430843e-04
4.570871e+00 1.425064e-07 1.689934e-05 8.067494e+00 6.419933e-04 -3.668790e-01 3.274679e-04
