#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=262144 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=s:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=50 --skew=0.99 --distribution=s>> journal_4_s_30_s:-2:3:300:1_1.0_0.99_40.0.dat
#s <<v>> qnu(q) mu_q Dx Gx EBx
5.623386e+01 1.676155e+00 1.000024e+00 1.069955e+07 8.513840e+02 -1.031095e-02 5.004406e-04
5.843385e+01 1.558253e+00 1.003706e+00 1.122954e+07 8.937193e+02 -1.320720e-02 4.926920e-04
6.071991e+01 1.429347e+00 1.006914e+00 1.170931e+07 9.321367e+02 -6.907523e-03 4.780293e-04
6.309542e+01 1.295549e+00 1.003513e+00 1.212790e+07 9.651849e+02 -8.911669e-03 4.765987e-04
6.556385e+01 1.163862e+00 1.001969e+00 1.255940e+07 9.995599e+02 -4.162192e-03 4.862547e-04
6.812886e+01 1.031677e+00 9.988587e-01 1.300298e+07 1.034700e+03 -1.133674e-02 4.955530e-04
7.079421e+01 9.090566e-01 1.002279e+00 1.361375e+07 1.083294e+03 -1.048535e-02 4.777908e-04
7.356384e+01 7.963562e-01 9.997239e-01 1.411494e+07 1.123149e+03 -8.003712e-03 4.807711e-04
7.644183e+01 6.992983e-01 1.001828e+00 1.473442e+07 1.172541e+03 -1.156020e-02 4.403591e-04
7.943240e+01 6.163642e-01 1.001283e+00 1.527096e+07 1.215156e+03 -1.116407e-02 4.603863e-04
8.253998e+01 5.539445e-01 1.002302e+00 1.594378e+07 1.268661e+03 -1.036316e-02 4.534721e-04
8.576913e+01 5.119153e-01 1.004813e+00 1.662992e+07 1.323295e+03 -1.007122e-02 4.791021e-04
8.912461e+01 4.900535e-01 1.007342e+00 1.729772e+07 1.376440e+03 -5.085766e-03 4.589558e-04
9.261137e+01 4.961491e-01 1.005681e+00 1.789555e+07 1.424025e+03 -8.610368e-03 4.966259e-04
9.623454e+01 5.271571e-01 1.002225e+00 1.851840e+07 1.473584e+03 -1.122975e-02 4.688501e-04
9.999945e+01 5.860359e-01 1.001553e+00 1.931740e+07 1.537151e+03 -9.980440e-03 4.422665e-04
1.039117e+02 6.660887e-01 1.000026e+00 1.996801e+07 1.588922e+03 -6.576002e-03 4.748106e-04
1.079769e+02 7.671820e-01 1.005675e+00 2.079992e+07 1.655060e+03 -4.535258e-03 4.879236e-04
1.122012e+02 8.911384e-01 1.001802e+00 2.146381e+07 1.707917e+03 -7.371545e-03 5.133152e-04
1.165908e+02 1.018339e+00 1.004501e+00 2.246922e+07 1.788088e+03 -6.168544e-03 4.750490e-04
1.211521e+02 1.150860e+00 1.002880e+00 2.325084e+07 1.850230e+03 -2.115071e-03 4.806519e-04
1.258918e+02 1.268710e+00 1.009221e+00 2.433180e+07 1.935992e+03 -2.816260e-03 4.466772e-04
1.308170e+02 1.361373e+00 1.006732e+00 2.511953e+07 1.998843e+03 -3.958106e-03 4.665852e-04
1.359349e+02 1.414165e+00 1.003203e+00 2.598862e+07 2.067956e+03 -2.240360e-03 4.755259e-04
1.412529e+02 1.423927e+00 9.969590e-01 2.689193e+07 2.139803e+03 -8.111715e-03 4.482269e-04
1.467791e+02 1.390107e+00 1.005016e+00 2.812603e+07 2.237966e+03 -1.000655e-02 5.002022e-04
1.525214e+02 1.314185e+00 1.005373e+00 2.926056e+07 2.328299e+03 -4.708767e-03 4.675388e-04
1.584884e+02 1.216037e+00 1.003267e+00 3.031341e+07 2.412028e+03 -4.596233e-03 4.594326e-04
1.646888e+02 1.109928e+00 1.003769e+00 3.147619e+07 2.504687e+03 -8.927882e-03 4.628897e-04
1.711318e+02 9.952127e-01 1.003038e+00 3.278396e+07 2.608698e+03 -1.179266e-02 4.773140e-04
1.778269e+02 8.941269e-01 1.003149e+00 3.396560e+07 2.702847e+03 -8.708954e-03 4.745722e-04
1.847839e+02 8.110272e-01 1.003536e+00 3.530168e+07 2.809203e+03 -8.925676e-03 4.792213e-04
1.920130e+02 7.524011e-01 1.007835e+00 3.694346e+07 2.939806e+03 -1.256883e-02 4.574060e-04
1.995250e+02 7.184809e-01 1.005217e+00 3.846537e+07 3.060946e+03 -1.280802e-02 4.758835e-04
2.073309e+02 7.257301e-01 1.005665e+00 3.981082e+07 3.168030e+03 -6.844461e-03 4.690886e-04
2.154421e+02 7.567607e-01 1.001171e+00 4.118409e+07 3.277339e+03 -1.309937e-02 4.888773e-04
2.238707e+02 8.253624e-01 1.005402e+00 4.269049e+07 3.397188e+03 -8.214355e-03 4.466772e-04
2.326290e+02 9.115657e-01 1.002549e+00 4.448684e+07 3.540030e+03 -5.844295e-03 4.606247e-04
2.417300e+02 1.016014e+00 1.005499e+00 4.643265e+07 3.694750e+03 -9.608626e-03 4.538298e-04
2.511870e+02 1.113446e+00 1.002647e+00 4.804176e+07 3.822875e+03 -6.310463e-03 4.512072e-04
2.610140e+02 1.189966e+00 1.004315e+00 4.970532e+07 3.955359e+03 -1.200485e-02 4.663467e-04
2.712255e+02 1.229980e+00 1.006842e+00 5.199101e+07 4.137020e+03 -1.145285e-02 4.658699e-04
2.818365e+02 1.225788e+00 1.006471e+00 5.402216e+07 4.298854e+03 -9.132206e-03 4.661083e-04
2.928625e+02 1.179397e+00 1.004119e+00 5.583973e+07 4.443580e+03 -8.945704e-03 4.860163e-04
3.043200e+02 1.105571e+00 9.997188e-01 5.795442e+07 4.611567e+03 -6.838143e-03 4.553795e-04
3.162257e+02 1.023842e+00 1.000477e+00 6.041270e+07 4.807203e+03 -5.815864e-03 4.904270e-04
3.285971e+02 9.389164e-01 1.003628e+00 6.267162e+07 4.987094e+03 -6.770730e-03 4.656315e-04
3.414526e+02 8.717526e-01 1.001550e+00 6.507954e+07 5.178682e+03 -6.804228e-03 4.451275e-04
3.548110e+02 8.453962e-01 1.006526e+00 6.805906e+07 5.415743e+03 -1.304233e-02 4.411936e-04
3.686920e+02 8.436195e-01 1.005417e+00 7.082338e+07 5.635721e+03 -5.384862e-03 4.537106e-04
3.831161e+02 8.819100e-01 1.005933e+00 7.359894e+07 5.856494e+03 -1.263839e-02 4.669428e-04
3.981045e+02 9.494325e-01 1.004674e+00 7.649507e+07 6.087106e+03 -1.051325e-02 4.671812e-04
4.136792e+02 1.022082e+00 1.003032e+00 7.912315e+07 6.296222e+03 -7.094860e-03 4.397631e-04
4.298633e+02 1.091276e+00 1.003093e+00 8.211602e+07 6.534433e+03 -4.765332e-03 4.585981e-04
4.466805e+02 1.129564e+00 1.002513e+00 8.504731e+07 6.767595e+03 -7.256687e-03 4.405975e-04
4.641557e+02 1.130495e+00 1.003610e+00 8.870315e+07 7.058506e+03 -9.764194e-03 4.700422e-04
4.823145e+02 1.096184e+00 1.000650e+00 9.154086e+07 7.284539e+03 -9.576917e-03 4.591942e-04
5.011837e+02 1.030732e+00 1.003600e+00 9.628755e+07 7.662248e+03 -7.113993e-03 4.718304e-04
5.207911e+02 9.795172e-01 1.001982e+00 9.917529e+07 7.891778e+03 -1.346308e-02 4.681349e-04
5.411657e+02 9.236737e-01 1.002987e+00 1.034361e+08 8.231084e+03 -7.253110e-03 4.717112e-04
5.623373e+02 9.081050e-01 1.006218e+00 1.079762e+08 8.592514e+03 -1.021153e-02 4.650354e-04
5.843372e+02 9.260600e-01 1.003998e+00 1.121530e+08 8.924571e+03 -9.550929e-03 4.701614e-04
6.071978e+02 9.605926e-01 1.004710e+00 1.160648e+08 9.235892e+03 -1.227939e-02 4.765987e-04
6.309528e+02 1.019606e+00 1.006062e+00 1.209979e+08 9.628628e+03 -9.323716e-03 4.315376e-04
6.556371e+02 1.057359e+00 1.002523e+00 1.255258e+08 9.988628e+03 -1.238930e-02 4.554987e-04
6.812871e+02 1.072013e+00 1.000256e+00 1.292704e+08 1.028669e+04 -5.598962e-03 4.396439e-04
7.079406e+02 1.067205e+00 1.000582e+00 1.350320e+08 1.074468e+04 -6.273866e-03 4.900694e-04
7.356368e+02 1.023354e+00 1.003965e+00 1.406243e+08 1.119002e+04 -7.340491e-03 4.848242e-04
7.644166e+02 9.898897e-01 1.002930e+00 1.456966e+08 1.159379e+04 -7.734060e-03 4.521608e-04
7.943223e+02 9.668269e-01 1.005162e+00 1.525186e+08 1.213698e+04 -6.185591e-03 4.905462e-04
8.253980e+02 9.571567e-01 9.985240e-01 1.566609e+08 1.246611e+04 -5.562663e-03 4.537106e-04
8.576895e+02 9.896374e-01 1.002675e+00 1.635003e+08 1.301065e+04 -1.380420e-02 4.870892e-04
8.912442e+02 1.012231e+00 1.002354e+00 1.700344e+08 1.353053e+04 -7.737339e-03 4.979372e-04
9.261117e+02 1.048442e+00 1.001477e+00 1.758296e+08 1.399197e+04 -6.823480e-03 4.813671e-04
9.623433e+02 1.043759e+00 9.982846e-01 1.830768e+08 1.456828e+04 -8.786798e-03 4.559755e-04
