#./overdamped_3d --dev=0 --amp=1.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> 1d_s_var_3.14_skew_0.99_l:-2:3:200:1_0.01_1.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.007296e+00 9.955161e-01 6.320359e+05 5.033116e+01 -5.284607e-03 1.859355e-02
1.059254e-02 1.003021e+00 9.995526e-01 5.944145e+05 4.733236e+01 -1.729310e-03 1.766276e-02
1.122018e-02 9.959333e-01 9.916492e-01 5.514789e+05 4.399934e+01 -4.477739e-03 1.666200e-02
1.188502e-02 9.943655e-01 1.005655e+00 5.253020e+05 4.178518e+01 4.616976e-04 1.604617e-02
1.258925e-02 9.989439e-01 9.890605e-01 4.894363e+05 3.891816e+01 -4.068017e-04 1.491427e-02
1.333521e-02 1.008777e+00 9.917060e-01 4.750499e+05 3.782158e+01 6.002545e-03 1.420546e-02
1.412537e-02 9.947035e-01 1.001850e+00 4.386768e+05 3.492910e+01 -3.917992e-03 1.358676e-02
1.496235e-02 9.993289e-01 1.004698e+00 4.259384e+05 3.391783e+01 -1.546437e-02 1.309478e-02
1.584893e-02 1.003219e+00 1.006709e+00 3.983593e+05 3.169953e+01 -1.225185e-02 1.228380e-02
1.678803e-02 9.933593e-01 1.005557e+00 3.724596e+05 2.968399e+01 -1.589906e-02 1.172948e-02
1.778278e-02 1.010735e+00 1.001012e+00 3.606563e+05 2.867590e+01 -1.183140e-02 1.101065e-02
1.883648e-02 9.904885e-01 1.007864e+00 3.333354e+05 2.650184e+01 -1.993442e-02 1.059926e-02
1.995261e-02 1.008719e+00 1.001770e+00 3.189736e+05 2.543455e+01 -3.517687e-03 9.918332e-03
2.113488e-02 9.928734e-01 9.986676e-01 2.929615e+05 2.330760e+01 -1.133633e-02 9.412885e-03
2.238719e-02 9.992313e-01 1.005240e+00 2.818569e+05 2.240360e+01 -4.607081e-03 9.054422e-03
2.371372e-02 1.005064e+00 1.003151e+00 2.694681e+05 2.145090e+01 -3.811395e-02 8.582830e-03
2.511884e-02 9.870908e-01 1.005336e+00 2.458997e+05 1.957860e+01 -3.231674e-02 8.241534e-03
2.660723e-02 1.011823e+00 1.008788e+00 2.442642e+05 1.940958e+01 -8.610368e-03 7.801533e-03
2.818380e-02 9.985002e-01 1.003271e+00 2.236065e+05 1.783586e+01 4.139304e-03 7.365823e-03
2.985379e-02 9.855086e-01 1.012772e+00 2.066468e+05 1.642511e+01 7.015944e-03 7.057667e-03
3.162274e-02 1.007109e+00 1.005092e+00 2.011005e+05 1.604982e+01 -4.967749e-03 6.643057e-03
3.349651e-02 1.010100e+00 9.965799e-01 1.888015e+05 1.499876e+01 1.678383e-02 6.208658e-03
3.548130e-02 9.836778e-01 9.898722e-01 1.722312e+05 1.368541e+01 6.487966e-03 6.072760e-03
3.758369e-02 9.856370e-01 9.857280e-01 1.602305e+05 1.275786e+01 3.932118e-03 5.664349e-03
3.981066e-02 1.014295e+00 9.925405e-01 1.629142e+05 1.293229e+01 5.720854e-03 5.548716e-03
4.216959e-02 1.016944e+00 1.005486e+00 1.580993e+05 1.255478e+01 1.664841e-02 5.375028e-03
4.466829e-02 9.880152e-01 1.016964e+00 1.435280e+05 1.144228e+01 9.057164e-03 5.224824e-03
4.731506e-02 9.774594e-01 1.014981e+00 1.335132e+05 1.057616e+01 5.518794e-03 5.086541e-03
5.011865e-02 9.885334e-01 1.012073e+00 1.269147e+05 1.006814e+01 -9.053290e-03 4.753828e-03
5.308836e-02 1.019359e+00 1.010799e+00 1.267102e+05 1.006528e+01 1.282072e-02 4.528880e-03
5.623404e-02 1.034394e+00 1.006329e+00 1.218009e+05 9.685851e+00 8.762479e-03 4.275799e-03
5.956611e-02 1.002021e+00 1.010324e+00 1.101264e+05 8.735378e+00 2.146935e-02 4.096150e-03
6.309562e-02 9.790116e-01 1.002823e+00 1.011309e+05 8.073294e+00 1.916611e-02 4.057407e-03
6.683427e-02 9.690247e-01 1.001861e+00 9.286300e+04 7.401341e+00 5.197525e-04 3.901839e-03
7.079445e-02 9.744529e-01 9.993442e-01 8.774184e+04 7.025417e+00 -7.066250e-03 3.723502e-03
7.498927e-02 9.947273e-01 9.959718e-01 8.459813e+04 6.777135e+00 9.706855e-03 3.475308e-03
7.943267e-02 1.026892e+00 9.957393e-01 8.375516e+04 6.612888e+00 -1.255274e-03 3.286958e-03
8.413934e-02 1.056842e+00 9.876907e-01 8.120998e+04 6.386888e+00 -9.483874e-03 3.086448e-03
8.912491e-02 1.035427e+00 9.864931e-01 7.595645e+04 6.017330e+00 -6.439626e-03 3.047466e-03
9.440588e-02 1.006853e+00 9.913827e-01 7.187479e+04 5.699975e+00 -9.903848e-03 3.011823e-03
9.999978e-02 9.839329e-01 9.958792e-01 6.689003e+04 5.318958e+00 -8.885860e-03 2.975345e-03
