#./overdamped_3d --dev=0 --amp=1.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> 1d_s_var_3.14_skew_-0.99_l:-2:3:200:1_0.01_1.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.975763e-01 9.942911e-01 6.206666e+05 4.931256e+01 -1.801133e-03 1.857340e-02
1.059254e-02 9.953973e-01 9.985762e-01 5.801275e+05 4.621478e+01 -5.191267e-03 1.747346e-02
1.122018e-02 9.927163e-01 9.877109e-01 5.402838e+05 4.300876e+01 -1.037246e-02 1.646018e-02
1.188502e-02 1.003138e+00 9.920382e-01 5.228458e+05 4.160437e+01 1.004481e-02 1.562810e-02
1.258925e-02 1.006669e+00 1.002464e+00 5.044241e+05 4.010131e+01 -3.843725e-03 1.501119e-02
1.333521e-02 9.970155e-01 9.988621e-01 4.679108e+05 3.722411e+01 1.934123e-02 1.429927e-02
1.412537e-02 9.965607e-01 9.969800e-01 4.404771e+05 3.510194e+01 -1.015276e-02 1.361310e-02
1.496235e-02 1.009095e+00 1.003562e+00 4.308769e+05 3.431094e+01 -5.780458e-03 1.300037e-02
1.584893e-02 9.910724e-01 1.005155e+00 3.892417e+05 3.094863e+01 -6.762147e-03 1.227367e-02
1.678803e-02 1.007289e+00 1.001421e+00 3.799112e+05 3.020793e+01 -1.378238e-02 1.157975e-02
1.778278e-02 9.971906e-01 9.966527e-01 3.514660e+05 2.798007e+01 -3.015697e-02 1.095438e-02
1.883648e-02 1.005339e+00 1.011787e+00 3.417944e+05 2.718780e+01 -1.778400e-02 1.047421e-02
1.995261e-02 9.932293e-01 1.014958e+00 3.152271e+05 2.510542e+01 -1.197952e-02 1.003158e-02
2.113488e-02 1.009296e+00 1.004884e+00 3.028966e+05 2.407441e+01 -2.864599e-04 9.393692e-03
2.238719e-02 9.816530e-01 9.996734e-01 2.712566e+05 2.154799e+01 -7.800758e-03 8.951902e-03
2.371372e-02 1.010719e+00 9.939669e-01 2.694388e+05 2.142957e+01 -1.691777e-02 8.476853e-03
2.511884e-02 9.991370e-01 1.002270e+00 2.520132e+05 2.005034e+01 -2.244997e-02 8.201361e-03
2.660723e-02 9.913461e-01 1.006230e+00 2.342542e+05 1.863259e+01 -9.267271e-03 7.750392e-03
2.818380e-02 1.014074e+00 1.011122e+00 2.293960e+05 1.822197e+01 1.104951e-02 7.325172e-03
2.985379e-02 9.987635e-01 1.004148e+00 2.092588e+05 1.667116e+01 2.221584e-03 6.965399e-03
3.162274e-02 9.830610e-01 1.003922e+00 1.912160e+05 1.522635e+01 -3.120244e-03 6.634116e-03
3.349651e-02 1.012076e+00 9.987117e-01 1.915577e+05 1.525086e+01 2.097261e-02 6.300569e-03
3.548130e-02 1.012069e+00 9.906034e-01 1.806511e+05 1.440957e+01 1.802850e-02 5.988598e-03
3.758369e-02 9.838855e-01 9.983838e-01 1.636007e+05 1.302938e+01 1.064873e-02 5.841136e-03
