#./overdamped_3d --dev=0 --amp=5.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> 1d_s_var_3.14_skew_-0.99_l:-2:3:200:1_0.01_5.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.976817e-01 9.946057e-01 6.182048e+05 4.915086e+01 -1.326025e-02 1.855826e-02
1.059254e-02 9.941239e-01 9.979676e-01 5.831752e+05 4.645828e+01 8.024335e-03 1.765347e-02
1.122018e-02 9.913985e-01 1.000675e+00 5.498718e+05 4.375679e+01 -1.314777e-02 1.678264e-02
1.188502e-02 1.003106e+00 1.000010e+00 5.295469e+05 4.215982e+01 -5.141854e-03 1.585770e-02
1.258925e-02 1.007580e+00 9.931056e-01 4.986873e+05 3.972475e+01 8.790374e-03 1.490521e-02
1.333521e-02 9.979796e-01 9.995583e-01 4.677975e+05 3.722125e+01 2.776265e-03 1.424074e-02
1.412537e-02 9.962735e-01 9.987058e-01 4.412898e+05 3.514873e+01 3.244400e-03 1.369488e-02
1.496235e-02 1.009436e+00 1.004307e+00 4.289381e+05 3.413364e+01 7.390976e-04 1.290870e-02
1.584893e-02 9.912410e-01 1.002571e+00 3.894036e+05 3.097187e+01 -3.735781e-03 1.223981e-02
1.678803e-02 1.008494e+00 1.008203e+00 3.797472e+05 3.021588e+01 -2.448595e-02 1.162457e-02
1.778278e-02 9.970785e-01 1.000382e+00 3.487733e+05 2.776171e+01 -1.948410e-02 1.090848e-02
1.883648e-02 1.005939e+00 1.002722e+00 3.375727e+05 2.689909e+01 -7.175148e-03 1.042724e-02
1.995261e-02 9.922754e-01 1.007544e+00 3.125204e+05 2.485745e+01 -1.799715e-02 9.979010e-03
2.113488e-02 1.010386e+00 9.958394e-01 3.012000e+05 2.395855e+01 -1.561862e-02 9.367466e-03
2.238719e-02 9.802786e-01 1.004640e+00 2.705253e+05 2.155435e+01 -6.584823e-03 8.897543e-03
2.371372e-02 1.011665e+00 9.959204e-01 2.701005e+05 2.151616e+01 -3.966492e-02 8.523345e-03
2.511884e-02 1.000032e+00 9.986274e-01 2.510588e+05 1.995580e+01 -1.668245e-02 8.189201e-03
2.660723e-02 9.915730e-01 1.006570e+00 2.338181e+05 1.857084e+01 -1.552820e-02 7.757187e-03
2.818380e-02 1.015050e+00 1.002488e+00 2.291883e+05 1.819077e+01 1.270235e-02 7.316828e-03
2.985379e-02 1.000070e+00 1.008512e+00 2.119454e+05 1.688220e+01 -4.059255e-03 7.074356e-03
3.162274e-02 9.826747e-01 1.006677e+00 1.930344e+05 1.538296e+01 2.439618e-03 6.704926e-03
3.349651e-02 1.012964e+00 9.990838e-01 1.927865e+05 1.529129e+01 1.324797e-02 6.379604e-03
3.548130e-02 1.013623e+00 1.008660e+00 1.842524e+05 1.464544e+01 2.112222e-02 6.178498e-03
3.758369e-02 9.828824e-01 9.960392e-01 1.621329e+05 1.291033e+01 1.556051e-02 5.821228e-03
3.981066e-02 9.846967e-01 1.005102e+00 1.558851e+05 1.244114e+01 2.952349e-02 5.618215e-03
4.216959e-02 1.014537e+00 1.012030e+00 1.582683e+05 1.258502e+01 2.978230e-02 5.446076e-03
4.466829e-02 1.022503e+00 1.015287e+00 1.543979e+05 1.226161e+01 3.148353e-02 5.287766e-03
4.731506e-02 1.003977e+00 1.013844e+00 1.401824e+05 1.112780e+01 2.386057e-02 5.069613e-03
5.011865e-02 9.640558e-01 1.015150e+00 1.215336e+05 9.721502e+00 7.651806e-03 4.870534e-03
5.308836e-02 9.794472e-01 1.005113e+00 1.168108e+05 9.349079e+00 5.939603e-03 4.488587e-03
5.623404e-02 1.012655e+00 1.011493e+00 1.184949e+05 9.452211e+00 1.934028e-02 4.326582e-03
5.956611e-02 1.030074e+00 1.005142e+00 1.168323e+05 9.304834e+00 1.984394e-02 4.165053e-03
6.309562e-02 1.029673e+00 1.007812e+00 1.100616e+05 8.685085e+00 3.743482e-02 4.028201e-03
6.683427e-02 1.009491e+00 1.003691e+00 1.007277e+05 7.994671e+00 2.140009e-02 3.951669e-03
7.079445e-02 9.743162e-01 1.001640e+00 8.853235e+04 7.056930e+00 9.009242e-03 3.842354e-03
7.498927e-02 9.342263e-01 9.943004e-01 7.440061e+04 5.976268e+00 3.524184e-03 3.524780e-03
7.943267e-02 9.678196e-01 9.981289e-01 7.523643e+04 6.003961e+00 -8.163214e-03 3.303647e-03
8.413934e-02 1.002256e+00 9.905560e-01 7.617584e+04 5.989637e+00 -1.148939e-03 3.147483e-03
8.912491e-02 1.029384e+00 9.871427e-01 7.655566e+04 6.059029e+00 -1.648527e-02 3.036261e-03
9.440588e-02 1.045295e+00 9.959582e-01 7.660056e+04 5.978178e+00 -2.527481e-02 2.992988e-03
9.999978e-02 1.050964e+00 1.003761e+00 7.533798e+04 5.905285e+00 -4.239500e-03 2.968669e-03
1.059251e-01 1.044454e+00 1.005459e+00 7.060105e+04 5.551324e+00 -2.154988e-02 2.871156e-03
1.122016e-01 1.026921e+00 9.968700e-01 6.559984e+04 5.199274e+00 -1.008308e-02 2.817750e-03
1.188499e-01 9.996856e-01 1.003362e+00 5.961493e+04 4.740271e+00 -1.514375e-02 2.817512e-03
1.258922e-01 9.642410e-01 9.959122e-01 5.247529e+04 4.190868e+00 -1.289421e-02 2.809048e-03
1.333518e-01 9.212426e-01 9.936601e-01 4.453474e+04 3.603586e+00 -1.694393e-02 2.738118e-03
1.412534e-01 8.820221e-01 9.991149e-01 3.662491e+04 2.942934e+00 -6.964922e-03 2.523303e-03
1.496232e-01 9.037776e-01 9.869958e-01 3.569517e+04 2.969354e+00 -2.240813e-02 2.256751e-03
1.584889e-01 9.379005e-01 9.978810e-01 3.680392e+04 3.014076e+00 -1.263881e-02 2.115369e-03
1.678800e-01 9.718390e-01 9.919102e-01 3.798623e+04 3.033175e+00 -2.565736e-02 1.995802e-03
1.778274e-01 1.003770e+00 9.952313e-01 3.899169e+04 3.059594e+00 -2.211249e-02 1.899600e-03
1.883644e-01 1.032701e+00 9.910653e-01 3.983345e+04 3.046226e+00 -2.760822e-02 1.872182e-03
1.995257e-01 1.058384e+00 9.849260e-01 4.019766e+04 3.195831e+00 -1.863956e-02 1.790643e-03
2.113483e-01 1.079999e+00 9.956113e-01 4.134071e+04 3.273817e+00 -1.487547e-02 1.758218e-03
2.238715e-01 1.097811e+00 9.696855e-01 4.027811e+04 3.241986e+00 -1.376557e-02 1.675010e-03
2.371367e-01 1.111155e+00 9.837309e-01 4.095285e+04 3.334614e+00 -1.750487e-02 1.650453e-03
