#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> 1d_s_var_3.14_skew_-0.99_l:-2:3:200:1_0.01_40.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.982879e-01 9.969770e-01 6.261952e+05 4.980022e+01 -1.604527e-02 1.866317e-02
1.059254e-02 9.942839e-01 9.921476e-01 5.748712e+05 4.578792e+01 -9.928584e-03 1.732635e-02
1.122018e-02 9.916860e-01 9.957132e-01 5.476474e+05 4.362883e+01 -1.409608e-02 1.670682e-02
1.188502e-02 1.003040e+00 9.892004e-01 5.226412e+05 4.161679e+01 -5.492806e-03 1.566386e-02
1.258925e-02 1.007511e+00 9.940245e-01 5.023588e+05 4.002110e+01 -1.626694e-02 1.492393e-02
1.333521e-02 9.989652e-01 9.971544e-01 4.633870e+05 3.687238e+01 2.943516e-03 1.421690e-02
1.412537e-02 9.966288e-01 1.004617e+00 4.449277e+05 3.540911e+01 7.864237e-04 1.373553e-02
1.496235e-02 1.009117e+00 1.003150e+00 4.299998e+05 3.421290e+01 -3.473997e-03 1.305664e-02
1.584893e-02 9.910911e-01 1.014024e+00 3.938741e+05 3.136785e+01 -2.410239e-02 1.234436e-02
1.678803e-02 1.007213e+00 1.001360e+00 3.793991e+05 3.020060e+01 -1.066101e-02 1.175678e-02
1.778278e-02 9.975643e-01 1.001023e+00 3.518340e+05 2.804533e+01 -1.524556e-02 1.107037e-02
1.883648e-02 1.005707e+00 1.009143e+00 3.419575e+05 2.721008e+01 -1.439494e-02 1.058435e-02
1.995261e-02 9.933070e-01 9.993682e-01 3.128796e+05 2.492239e+01 -1.766831e-02 9.987116e-03
2.113488e-02 1.009308e+00 9.971423e-01 3.021957e+05 2.402571e+01 -4.274786e-03 9.476066e-03
2.238719e-02 9.794472e-01 9.964502e-01 2.688046e+05 2.141302e+01 -1.693153e-02 8.944154e-03
2.371372e-02 1.011353e+00 1.002575e+00 2.713964e+05 2.164125e+01 -2.936363e-02 8.583307e-03
2.511884e-02 9.994632e-01 1.005284e+00 2.529681e+05 2.014392e+01 -2.241760e-02 8.265734e-03
2.660723e-02 9.919857e-01 1.005148e+00 2.348846e+05 1.874240e+01 -1.410681e-02 7.814884e-03
2.818380e-02 1.015461e+00 9.981971e-01 2.269296e+05 1.803194e+01 1.267123e-02 7.295966e-03
2.985379e-02 9.990605e-01 9.965320e-01 2.088404e+05 1.662437e+01 1.400101e-02 7.061720e-03
3.162274e-02 9.822441e-01 1.005372e+00 1.919101e+05 1.531643e+01 -3.493488e-03 6.667614e-03
3.349651e-02 1.012398e+00 1.002188e+00 1.919810e+05 1.521617e+01 8.107781e-03 6.395221e-03
3.548130e-02 1.014029e+00 9.960941e-01 1.821332e+05 1.446336e+01 5.497456e-03 6.174922e-03
3.758369e-02 9.827072e-01 9.950349e-01 1.620985e+05 1.290365e+01 7.497072e-03 5.869389e-03
3.981066e-02 9.842677e-01 1.009166e+00 1.546599e+05 1.235361e+01 7.302165e-03 5.581141e-03
4.216959e-02 1.014389e+00 1.021722e+00 1.605186e+05 1.277791e+01 2.294743e-02 5.614519e-03
4.466829e-02 1.023338e+00 1.006835e+00 1.531057e+05 1.216739e+01 1.392829e-02 5.316138e-03
4.731506e-02 1.004316e+00 1.016125e+00 1.409161e+05 1.119591e+01 2.476764e-02 5.172491e-03
5.011865e-02 9.631450e-01 1.017321e+00 1.213547e+05 9.689671e+00 1.276183e-02 4.848599e-03
5.308836e-02 9.797910e-01 1.010972e+00 1.168003e+05 9.301651e+00 1.327968e-02 4.471779e-03
