#./overdamped_3d --dev=0 --amp=20.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> 1d_s_var_3.14_skew_0.99_l:-2:3:200:1_0.01_20.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.006780e+00 9.978361e-01 6.326179e+05 5.035185e+01 -7.151902e-03 1.862884e-02
1.059254e-02 1.002283e+00 9.942769e-01 5.864211e+05 4.664227e+01 3.012776e-03 1.744878e-02
1.122018e-02 9.967050e-01 9.929249e-01 5.509459e+05 4.395350e+01 -1.898873e-02 1.665390e-02
1.188502e-02 9.940856e-01 9.983813e-01 5.196790e+05 4.136564e+01 3.445506e-03 1.593661e-02
1.258925e-02 9.998248e-01 1.001266e+00 4.990905e+05 3.972635e+01 4.999876e-03 1.511157e-02
1.333521e-02 1.008716e+00 9.945425e-01 4.743156e+05 3.766688e+01 7.207036e-03 1.424754e-02
1.412537e-02 9.944192e-01 9.921490e-01 4.375237e+05 3.484252e+01 1.361489e-03 1.354182e-02
1.496235e-02 9.996586e-01 9.997982e-01 4.214013e+05 3.349797e+01 -6.262243e-03 1.309073e-02
1.584893e-02 1.003583e+00 9.975462e-01 3.953987e+05 3.144520e+01 -1.406580e-02 1.213062e-02
1.678803e-02 9.928199e-01 1.005466e+00 3.689321e+05 2.938987e+01 -1.601630e-02 1.171887e-02
1.778278e-02 1.011413e+00 9.994091e-01 3.615345e+05 2.876980e+01 -2.230525e-02 1.100492e-02
1.883648e-02 9.899684e-01 1.009580e+00 3.307102e+05 2.632454e+01 -1.877439e-02 1.061416e-02
1.995261e-02 1.009060e+00 1.007511e+00 3.221286e+05 2.572676e+01 -1.985788e-03 9.992242e-03
2.113488e-02 9.912226e-01 9.976133e-01 2.914595e+05 2.321689e+01 -1.020849e-03 9.474516e-03
2.238719e-02 9.986162e-01 1.003625e+00 2.833232e+05 2.256180e+01 -1.413703e-03 9.035468e-03
2.371372e-02 1.004343e+00 9.927328e-01 2.660666e+05 2.115519e+01 -3.078753e-02 8.546710e-03
2.511884e-02 9.860346e-01 9.992362e-01 2.440380e+05 1.943823e+01 -2.490890e-02 8.217931e-03
2.660723e-02 1.012627e+00 1.003501e+00 2.432743e+05 1.930581e+01 -9.984553e-03 7.744074e-03
2.818380e-02 9.981478e-01 1.004120e+00 2.220208e+05 1.766652e+01 -1.847446e-03 7.438421e-03
2.985379e-02 9.839293e-01 1.004001e+00 2.052073e+05 1.634394e+01 4.162192e-03 7.090688e-03
3.162274e-02 1.007381e+00 1.002085e+00 2.017234e+05 1.605396e+01 2.555847e-04 6.661415e-03
3.349651e-02 1.011207e+00 9.984828e-01 1.908152e+05 1.519675e+01 9.173274e-03 6.329894e-03
3.548130e-02 9.823657e-01 1.000807e+00 1.725468e+05 1.376308e+01 1.969397e-02 6.228328e-03
3.758369e-02 9.844117e-01 9.888063e-01 1.608062e+05 1.280529e+01 1.304030e-02 5.790114e-03
3.981066e-02 1.015271e+00 1.005437e+00 1.647187e+05 1.308667e+01 1.554716e-02 5.615950e-03
4.216959e-02 1.019480e+00 1.012070e+00 1.613623e+05 1.280433e+01 1.566386e-02 5.539060e-03
4.466829e-02 9.855044e-01 1.011616e+00 1.427299e+05 1.140281e+01 2.527475e-03 5.444884e-03
4.731506e-02 9.746989e-01 1.011415e+00 1.315133e+05 1.050359e+01 8.274436e-03 5.154133e-03
5.011865e-02 9.875704e-01 1.007229e+00 1.259557e+05 1.005350e+01 1.551616e-02 4.844546e-03
