#./overdamped_3d --dev=0 --amp=0.1 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> 1d_s_var_3.14_skew_0.99_l:-2:3:200:1_0.01_0.1_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.003974e+00 9.911114e-01 6.207120e+05 4.943830e+01 7.659197e-04 1.835334e-02
1.059254e-02 1.002728e+00 9.967558e-01 5.834661e+05 4.642677e+01 -1.093423e-02 1.749325e-02
1.122018e-02 9.980728e-01 1.000042e+00 5.508642e+05 4.379021e+01 -2.139413e-02 1.666582e-02
1.188502e-02 9.961444e-01 1.004630e+00 5.264007e+05 4.186380e+01 4.461288e-03 1.594985e-02
1.258925e-02 9.988472e-01 9.949397e-01 4.945658e+05 3.940676e+01 7.126451e-03 1.493001e-02
1.333521e-02 1.006103e+00 9.923990e-01 4.699464e+05 3.738390e+01 -1.154661e-03 1.415241e-02
1.412537e-02 9.966966e-01 9.972312e-01 4.444612e+05 3.536773e+01 8.665323e-04 1.364911e-02
1.496235e-02 1.000146e+00 1.009512e+00 4.254735e+05 3.384430e+01 -1.095885e-02 1.302147e-02
1.584893e-02 1.003541e+00 1.002445e+00 3.979421e+05 3.167406e+01 3.607273e-04 1.224744e-02
1.678803e-02 9.956660e-01 1.006422e+00 3.737310e+05 2.974319e+01 -1.051277e-02 1.164627e-02
1.778278e-02 1.008101e+00 1.002895e+00 3.570800e+05 2.841202e+01 -2.761847e-02 1.096249e-02
1.883648e-02 9.942608e-01 1.006663e+00 3.345587e+05 2.659129e+01 -1.322633e-02 1.044667e-02
1.995261e-02 1.005674e+00 1.006052e+00 3.201198e+05 2.545970e+01 -1.745319e-02 1.002181e-02
2.113488e-02 9.960299e-01 1.001653e+00 2.961904e+05 2.358167e+01 -9.418964e-03 9.445190e-03
2.238719e-02 9.996944e-01 1.006711e+00 2.829150e+05 2.257804e+01 -5.786180e-03 9.006381e-03
2.371372e-02 1.002911e+00 9.950843e-01 2.645894e+05 2.103010e+01 -3.322488e-02 8.472204e-03
2.511884e-02 9.927318e-01 1.009109e+00 2.510694e+05 1.991983e+01 -3.066832e-02 8.229613e-03
2.660723e-02 1.008021e+00 1.008412e+00 2.412247e+05 1.919663e+01 -1.894325e-02 7.829905e-03
2.818380e-02 9.996172e-01 9.997177e-01 2.209061e+05 1.762259e+01 7.930994e-04 7.224560e-03
2.985379e-02 9.924110e-01 1.003387e+00 2.096148e+05 1.662851e+01 1.106024e-02 7.010460e-03
3.162274e-02 1.004930e+00 1.003303e+00 1.999873e+05 1.590308e+01 -4.392922e-03 6.649494e-03
3.349651e-02 1.003864e+00 1.005330e+00 1.877338e+05 1.495738e+01 9.263158e-03 6.283760e-03
3.548130e-02 9.928167e-01 9.917190e-01 1.741453e+05 1.387990e+01 1.604199e-03 6.005168e-03
3.758369e-02 9.918542e-01 9.925171e-01 1.651072e+05 1.313920e+01 4.771829e-03 5.743980e-03
3.981066e-02 1.007726e+00 1.004040e+00 1.615509e+05 1.289378e+01 1.079476e-02 5.586505e-03
4.216959e-02 1.005241e+00 1.022797e+00 1.546916e+05 1.229854e+01 1.302183e-02 5.458355e-03
4.466829e-02 9.962833e-01 1.006868e+00 1.446463e+05 1.152250e+01 -4.667878e-03 5.158186e-03
4.731506e-02 9.912472e-01 1.004291e+00 1.361083e+05 1.083972e+01 -4.542232e-03 4.946232e-03
5.011865e-02 9.955921e-01 1.004215e+00 1.292901e+05 1.030337e+01 1.518846e-03 4.700303e-03
5.308836e-02 1.008910e+00 1.003110e+00 1.218020e+05 9.673119e+00 2.140880e-03 4.535198e-03
5.623404e-02 1.008431e+00 1.007169e+00 1.146330e+05 9.150136e+00 1.856792e-02 4.286051e-03
5.956611e-02 1.000416e+00 1.002887e+00 1.081711e+05 8.587682e+00 2.577186e-03 4.140019e-03
6.309562e-02 9.950289e-01 1.002484e+00 1.023746e+05 8.151916e+00 2.956116e-02 3.920317e-03
6.683427e-02 9.910786e-01 1.001137e+00 9.622527e+04 7.676043e+00 8.509398e-03 3.789544e-03
7.079445e-02 9.917564e-01 1.004000e+00 9.129803e+04 7.347865e+00 1.259685e-02 3.636479e-03
7.498927e-02 9.992710e-01 9.881583e-01 8.467294e+04 6.796553e+00 3.580809e-03 3.417850e-03
7.943267e-02 1.008696e+00 9.973169e-01 8.088643e+04 6.495431e+00 -5.192876e-03 3.362775e-03
8.413934e-02 1.009738e+00 9.889896e-01 7.560246e+04 5.997913e+00 -3.240764e-03 3.204107e-03
8.912491e-02 1.005354e+00 9.946442e-01 7.175924e+04 5.724485e+00 -6.651878e-04 3.096223e-03
9.440588e-02 1.001096e+00 9.881387e-01 6.790293e+04 5.438961e+00 -1.121902e-02 2.989650e-03
9.999978e-02 9.982325e-01 1.007004e+00 6.640298e+04 5.263890e+00 -2.883732e-03 2.921581e-03
1.059251e-01 9.952682e-01 1.006028e+00 6.311160e+04 4.988553e+00 -1.746029e-02 2.888441e-03
1.122016e-01 9.926030e-01 9.939983e-01 5.957998e+04 4.728811e+00 -4.230082e-03 2.760291e-03
1.188499e-01 9.911910e-01 9.910999e-01 5.578425e+04 4.469389e+00 -2.457058e-02 2.672911e-03
1.258922e-01 9.919208e-01 9.989344e-01 5.326394e+04 4.209648e+00 -1.038563e-02 2.580404e-03
1.333518e-01 9.947035e-01 1.003014e+00 5.025568e+04 3.956592e+00 -1.532853e-02 2.492785e-03
