#./overdamped_3d --dev=0 --amp=20.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> 1d_s_var_3.14_skew_-0.99_l:-2:3:200:1_0.01_20.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.976794e-01 9.897262e-01 6.163302e+05 4.906174e+01 -7.452726e-03 1.840496e-02
1.059254e-02 9.952495e-01 9.966934e-01 5.788257e+05 4.607854e+01 4.870534e-03 1.745868e-02
1.122018e-02 9.919481e-01 9.887838e-01 5.483034e+05 4.361195e+01 -6.379724e-03 1.666474e-02
1.188502e-02 1.003445e+00 9.944790e-01 5.289836e+05 4.209871e+01 3.107786e-03 1.585388e-02
1.258925e-02 1.006705e+00 9.978566e-01 4.995734e+05 3.977664e+01 -1.181662e-03 1.497257e-02
1.333521e-02 9.978274e-01 9.977390e-01 4.618761e+05 3.678389e+01 -4.164875e-03 1.417232e-02
1.412537e-02 9.959567e-01 9.988015e-01 4.410733e+05 3.512836e+01 -2.380848e-03 1.367164e-02
1.496235e-02 1.008930e+00 9.994990e-01 4.301691e+05 3.426415e+01 2.324939e-03 1.302433e-02
1.584893e-02 9.910832e-01 9.977635e-01 3.873280e+05 3.081176e+01 -5.431175e-03 1.222813e-02
1.678803e-02 1.008006e+00 9.978653e-01 3.758439e+05 2.989789e+01 -1.102841e-02 1.154256e-02
1.778278e-02 9.980524e-01 1.006293e+00 3.498483e+05 2.789190e+01 -1.614881e-02 1.095188e-02
1.883648e-02 1.005814e+00 1.002819e+00 3.376139e+05 2.687267e+01 -2.462035e-02 1.047909e-02
1.995261e-02 9.936829e-01 1.000642e+00 3.109643e+05 2.473809e+01 -4.895747e-03 9.955168e-03
2.113488e-02 1.010127e+00 1.000679e+00 3.046270e+05 2.422975e+01 -3.307819e-03 9.424329e-03
2.238719e-02 9.801677e-01 1.012760e+00 2.747061e+05 2.188730e+01 -5.349636e-03 9.061337e-03
2.371372e-02 1.011756e+00 9.977774e-01 2.724232e+05 2.167308e+01 -1.024628e-02 8.589864e-03
2.511884e-02 9.992121e-01 9.962059e-01 2.503384e+05 1.991569e+01 -2.039105e-02 8.188844e-03
2.660723e-02 9.915008e-01 9.988319e-01 2.341966e+05 1.858898e+01 -5.902946e-03 7.740974e-03
2.818380e-02 1.014928e+00 1.001762e+00 2.303923e+05 1.828913e+01 -2.149343e-03 7.345915e-03
2.985379e-02 9.991861e-01 9.987546e-01 2.095024e+05 1.671541e+01 -3.191650e-03 7.029057e-03
3.162274e-02 9.825579e-01 1.002238e+00 1.909831e+05 1.524100e+01 3.719926e-03 6.633639e-03
3.349651e-02 1.012949e+00 9.967647e-01 1.913736e+05 1.527537e+01 1.243818e-02 6.301999e-03
3.548130e-02 1.013993e+00 9.993604e-01 1.842382e+05 1.463080e+01 1.622403e-02 6.198168e-03
3.758369e-02 9.823779e-01 1.004006e+00 1.624453e+05 1.291829e+01 1.789546e-02 5.885601e-03
3.981066e-02 9.846559e-01 1.007179e+00 1.550226e+05 1.233737e+01 1.726043e-02 5.586982e-03
