#./overdamped_3d --dev=0 --amp=5.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=400 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> 1d_s_var_3.14_skew_0.99_l:-2:3:200:1_0.01_5.0_1.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.006957e+00 9.942339e-01 6.260366e+05 4.984860e+01 -7.207930e-03 1.847601e-02
1.059254e-02 1.002751e+00 9.967511e-01 5.896848e+05 4.691346e+01 -4.133165e-03 1.751459e-02
1.122018e-02 9.962814e-01 1.000217e+00 5.543657e+05 4.418650e+01 -2.328390e-02 1.673985e-02
1.188502e-02 9.936972e-01 1.007722e+00 5.231792e+05 4.163143e+01 1.161909e-02 1.607680e-02
1.258925e-02 9.988495e-01 9.935243e-01 4.961306e+05 3.949812e+01 4.721045e-03 1.512420e-02
1.333521e-02 1.009395e+00 9.952381e-01 4.761011e+05 3.785818e+01 3.052235e-03 1.421499e-02
1.412537e-02 9.940699e-01 1.000031e+00 4.433159e+05 3.529452e+01 9.356737e-04 1.370764e-02
1.496235e-02 9.989793e-01 1.002058e+00 4.199878e+05 3.334933e+01 5.642295e-03 1.304257e-02
1.584893e-02 1.003423e+00 1.006237e+00 3.987296e+05 3.171544e+01 -4.382610e-03 1.229584e-02
1.678803e-02 9.936039e-01 9.948166e-01 3.668070e+05 2.921512e+01 -1.677209e-02 1.164794e-02
1.778278e-02 1.011347e+00 1.003135e+00 3.611690e+05 2.869850e+01 -1.712620e-02 1.093817e-02
1.883648e-02 9.896856e-01 1.013523e+00 3.303474e+05 2.628221e+01 -2.155960e-02 1.059461e-02
1.995261e-02 1.008868e+00 1.004133e+00 3.188284e+05 2.538585e+01 -6.811619e-03 9.872437e-03
2.113488e-02 9.906267e-01 1.004424e+00 2.944031e+05 2.344320e+01 -2.246171e-02 9.586096e-03
2.238719e-02 9.985915e-01 1.004966e+00 2.817457e+05 2.239596e+01 -1.039565e-02 9.043336e-03
2.371372e-02 1.004055e+00 9.960883e-01 2.674899e+05 2.129461e+01 -3.933495e-02 8.552074e-03
2.511884e-02 9.866049e-01 9.954973e-01 2.427329e+05 1.935483e+01 -2.490330e-02 8.164525e-03
2.660723e-02 1.011676e+00 1.004818e+00 2.440418e+05 1.944173e+01 -8.139431e-03 7.741332e-03
2.818380e-02 9.989663e-01 1.007562e+00 2.244471e+05 1.786069e+01 -1.043081e-04 7.401347e-03
2.985379e-02 9.843678e-01 1.005716e+00 2.047492e+05 1.633184e+01 -4.494727e-03 7.080436e-03
