#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=1048576 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:2.5:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.000333333333333 --comp=0 --mean=0.01 --second=3.14 --skew=0.99 --distribution=s>> remake_rys1_s_3.14_a:-1:2.5:200:1_0.01_0.99_30.0.dat
#a <<v>> qnu(q) mu_q Dx Gx EBx
1.428893e+00 2.231501e-02 9.997173e-01 5.892378e+05 4.688981e+01 -1.191378e-02 5.524635e-03
1.487646e+00 2.379106e-02 9.983189e-01 5.880541e+05 4.679300e+01 -1.278961e-02 5.632639e-03
1.548815e+00 2.480738e-02 9.986374e-01 5.878266e+05 4.677663e+01 -1.258278e-02 5.528331e-03
1.612500e+00 2.581406e-02 9.993966e-01 5.884822e+05 4.682779e+01 -1.316649e-02 5.488157e-03
1.678803e+00 2.717318e-02 1.000149e+00 5.888776e+05 4.686010e+01 -1.430446e-02 5.586147e-03
1.747832e+00 2.848384e-02 9.996983e-01 5.887181e+05 4.684637e+01 -1.343226e-02 5.514860e-03
1.819700e+00 2.979410e-02 9.990185e-01 5.887624e+05 4.684938e+01 -1.561892e-02 5.522370e-03
1.894522e+00 3.157103e-02 1.001665e+00 5.905765e+05 4.699194e+01 -1.462555e-02 5.567908e-03
1.972421e+00 3.344829e-02 1.000584e+00 5.892328e+05 4.688725e+01 -1.279438e-02 5.550385e-03
2.053524e+00 3.500180e-02 9.987270e-01 5.884846e+05 4.682578e+01 -1.338083e-02 5.549788e-03
2.137961e+00 3.716646e-02 9.990751e-01 5.886923e+05 4.684314e+01 -1.208055e-02 5.603552e-03
2.225870e+00 3.932776e-02 9.988595e-01 5.882022e+05 4.680222e+01 -1.229054e-02 5.594015e-03
2.317394e+00 4.200278e-02 1.000132e+00 5.871197e+05 4.671623e+01 -1.185161e-02 5.538940e-03
2.412680e+00 4.459947e-02 1.001056e+00 5.886789e+05 4.683779e+01 -1.528656e-02 5.597949e-03
2.511885e+00 4.730438e-02 9.974652e-01 5.866521e+05 4.667872e+01 -1.506060e-02 5.517006e-03
2.615169e+00 5.043060e-02 9.994672e-01 5.884461e+05 4.682106e+01 -1.533037e-02 5.634308e-03
2.722700e+00 5.365143e-02 9.996811e-01 5.881726e+05 4.679573e+01 -1.349682e-02 5.579352e-03
2.834653e+00 5.708024e-02 9.990897e-01 5.881097e+05 4.679141e+01 -1.456034e-02 5.533338e-03
2.951208e+00 6.127824e-02 9.996270e-01 5.885295e+05 4.682673e+01 -1.370090e-02 5.629063e-03
3.072556e+00 6.521408e-02 9.980857e-01 5.875722e+05 4.675001e+01 -1.405150e-02 5.501509e-03
3.198894e+00 6.991237e-02 9.978321e-01 5.875898e+05 4.674775e+01 -1.383871e-02 5.593538e-03
3.330426e+00 7.494184e-02 9.989662e-01 5.883659e+05 4.681074e+01 -1.211977e-02 5.539536e-03
3.467367e+00 8.013504e-02 1.001336e+00 5.906873e+05 4.699437e+01 -1.157069e-02 5.560517e-03
3.609939e+00 8.596963e-02 9.985588e-01 5.877040e+05 4.675623e+01 -1.292396e-02 5.550623e-03
3.758372e+00 9.206297e-02 1.000981e+00 5.885879e+05 4.683134e+01 -1.247787e-02 5.529404e-03
3.912910e+00 9.848399e-02 1.000203e+00 5.887227e+05 4.683889e+01 -1.309878e-02 5.592465e-03
4.073801e+00 1.061168e-01 9.990138e-01 5.879051e+05 4.677756e+01 -1.340932e-02 5.544305e-03
4.241307e+00 1.139911e-01 9.985520e-01 5.878295e+05 4.676368e+01 -1.176816e-02 5.596638e-03
4.415702e+00 1.225637e-01 9.983754e-01 5.863503e+05 4.663932e+01 -1.150626e-02 5.579710e-03
4.597267e+00 1.318998e-01 9.982125e-01 5.866458e+05 4.666436e+01 -1.516223e-02 5.552649e-03
4.786298e+00 1.414983e-01 9.966219e-01 5.859205e+05 4.659685e+01 -1.531094e-02 5.535603e-03
4.983101e+00 1.525282e-01 9.970458e-01 5.858651e+05 4.659579e+01 -1.462483e-02 5.557656e-03
5.187996e+00 1.640948e-01 9.963076e-01 5.859981e+05 4.661008e+01 -1.897955e-02 5.555153e-03
5.401317e+00 1.765319e-01 9.999918e-01 5.887320e+05 4.683203e+01 -1.683104e-02 5.575895e-03
5.623409e+00 1.899870e-01 9.984177e-01 5.878590e+05 4.675729e+01 -1.410198e-02 5.600333e-03
5.854632e+00 2.042220e-01 9.992443e-01 5.883132e+05 4.680204e+01 -1.239324e-02 5.587339e-03
6.095364e+00 2.197985e-01 9.975976e-01 5.877791e+05 4.674493e+01 -1.075929e-02 5.575299e-03
6.345993e+00 2.366283e-01 1.000133e+00 5.882747e+05 4.677898e+01 -1.106375e-02 5.547762e-03
6.606928e+00 2.544901e-01 1.000493e+00 5.887668e+05 4.682177e+01 -7.717073e-03 5.527854e-03
6.878592e+00 2.741626e-01 9.985773e-01 5.882245e+05 4.680946e+01 -1.034796e-02 5.472183e-03
7.161427e+00 2.950840e-01 1.000314e+00 5.893232e+05 4.688108e+01 -8.933663e-03 5.543590e-03
7.455891e+00 3.177440e-01 1.000644e+00 5.894964e+05 4.690461e+01 -1.497340e-02 5.528331e-03
7.762463e+00 3.418960e-01 9.989004e-01 5.889154e+05 4.687081e+01 -1.037502e-02 5.491257e-03
8.081640e+00 3.680328e-01 9.973944e-01 5.876736e+05 4.677958e+01 -1.127005e-02 5.515456e-03
8.413941e+00 3.958813e-01 9.989225e-01 5.882638e+05 4.681749e+01 -5.715787e-03 5.504370e-03
8.759906e+00 4.258153e-01 9.988028e-01 5.886089e+05 4.683413e+01 -5.935192e-03 5.450606e-03
9.120096e+00 4.579527e-01 1.002049e+00 5.904905e+05 4.705468e+01 -8.218944e-03 5.408764e-03
9.495097e+00 4.922511e-01 1.001499e+00 5.900433e+05 4.693750e+01 -1.047218e-02 5.492568e-03
9.885517e+00 5.296586e-01 1.000813e+00 5.883611e+05 4.679983e+01 -8.587122e-03 5.395770e-03
1.029199e+01 5.688342e-01 9.977574e-01 5.858681e+05 4.667123e+01 -1.276940e-02 5.362272e-03
1.071518e+01 6.108626e-01 1.001071e+00 5.856129e+05 4.664457e+01 -1.103497e-02 5.354762e-03
1.115577e+01 6.554863e-01 1.003407e+00 5.881458e+05 4.686779e+01 -9.404361e-03 5.304575e-03
1.161448e+01 7.032062e-01 1.001295e+00 5.867844e+05 4.668205e+01 -1.270759e-02 5.202770e-03
1.209204e+01 7.544647e-01 9.981416e-01 5.856100e+05 4.667966e+01 -1.226729e-02 5.145073e-03
1.258924e+01 8.086222e-01 1.001574e+00 5.875507e+05 4.675383e+01 -1.850897e-02 5.158067e-03
1.310689e+01 8.665317e-01 1.000496e+00 5.890072e+05 4.692063e+01 -2.283692e-02 4.914761e-03
1.364582e+01 9.274341e-01 1.006583e+00 5.918189e+05 4.729098e+01 -2.178437e-02 4.861116e-03
1.420692e+01 9.923469e-01 1.006466e+00 5.942312e+05 4.750075e+01 -1.544899e-02 4.755139e-03
1.479108e+01 1.061707e+00 1.007726e+00 5.940977e+05 4.710445e+01 -1.185745e-02 4.536033e-03
1.539926e+01 1.134586e+00 1.008907e+00 5.924446e+05 4.717448e+01 -5.780637e-03 4.313707e-03
1.603245e+01 1.210718e+00 1.007468e+00 5.916288e+05 4.697522e+01 -9.766757e-03 4.127264e-03
1.669168e+01 1.291832e+00 1.005993e+00 5.915906e+05 4.693893e+01 -1.179755e-03 3.858209e-03
1.737801e+01 1.377000e+00 1.010688e+00 5.934814e+05 4.679346e+01 4.042387e-04 3.565907e-03
1.809256e+01 1.466192e+00 1.008010e+00 5.900585e+05 4.634464e+01 1.935720e-03 3.152490e-03
1.883649e+01 1.560152e+00 1.003294e+00 5.854652e+05 4.690869e+01 1.101851e-03 2.718806e-03
1.961102e+01 1.658283e+00 1.003926e+00 5.841406e+05 4.750138e+01 -4.829645e-03 2.250791e-03
2.041739e+01 1.761382e+00 1.008625e+00 5.871489e+05 4.612565e+01 -7.119596e-03 1.840234e-03
2.125691e+01 1.869163e+00 1.008571e+00 5.860530e+05 4.743581e+01 -1.839215e-02 1.259327e-03
2.213096e+01 1.980961e+00 1.010674e+00 5.876906e+05 4.549030e+01 -2.015585e-02 7.675886e-04
2.304095e+01 2.097548e+00 1.010323e+00 5.864246e+05 4.647197e+01 -1.040435e-02 2.777576e-04
2.398835e+01 2.218752e+00 1.014874e+00 5.870964e+05 4.461813e+01 -1.805186e-03 -2.327561e-04
2.497471e+01 2.344768e+00 1.010742e+00 5.863538e+05 4.566219e+01 9.442568e-04 -5.589724e-04
2.600162e+01 2.474963e+00 1.009050e+00 5.813562e+05 4.254784e+01 -2.313793e-03 -8.380413e-04
2.707076e+01 2.609160e+00 1.008198e+00 5.785266e+05 4.365429e+01 3.019094e-03 -1.095533e-03
2.818386e+01 2.747189e+00 1.010743e+00 5.785749e+05 4.592065e+01 3.046513e-03 -1.018941e-03
2.934273e+01 2.889825e+00 1.007886e+00 5.747791e+05 3.791962e+01 -1.724482e-03 -7.712245e-04
3.054925e+01 3.034507e+00 1.001266e+00 5.668196e+05 5.942463e+01 -4.421711e-03 -5.485415e-04
3.180539e+01 3.186606e+00 1.004552e+00 5.684266e+05 1.608865e+01 -1.543224e-03 -2.318621e-05
3.311317e+01 3.336125e+00 1.001484e+00 5.648821e+05 8.216469e+01 -3.118932e-03 2.614260e-04
3.447472e+01 3.496480e+00 9.986959e-01 5.579592e+05 -3.460665e+00 -4.141688e-03 4.906654e-04
3.589226e+01 3.650371e+00 9.980646e-01 5.545992e+05 9.963354e+01 -1.420379e-03 2.048016e-04
3.736808e+01 3.817467e+00 9.955349e-01 5.499359e+05 -2.399802e+01 4.101872e-03 -3.989935e-04
3.890459e+01 3.974960e+00 9.962372e-01 5.499596e+05 1.150194e+02 -9.939373e-03 -1.569688e-03
4.050428e+01 4.146842e+00 9.982238e-01 5.508958e+05 -3.824302e+01 -1.234961e-02 -2.919555e-03
4.216974e+01 4.307567e+00 9.948166e-01 5.457926e+05 1.292440e+02 -1.484984e-02 -4.288673e-03
4.390369e+01 4.484013e+00 9.937825e-01 5.426156e+05 -6.442082e+01 -2.401531e-03 -4.937470e-03
4.570893e+01 4.645089e+00 9.963651e-01 5.433076e+05 1.574946e+02 -2.216876e-03 -4.399180e-03
4.758840e+01 4.823424e+00 9.944670e-01 5.401977e+05 -7.374094e+01 5.776882e-03 -2.497733e-03
4.954515e+01 4.986626e+00 9.971963e-01 5.385018e+05 1.518465e+02 7.013083e-03 4.196167e-04
5.158236e+01 5.164912e+00 9.943845e-01 5.283224e+05 -7.343536e+01 1.393580e-02 3.734946e-03
5.370333e+01 5.326389e+00 9.934627e-01 5.247594e+05 1.909248e+02 -3.602505e-04 6.231427e-03
5.591151e+01 5.500595e+00 9.942311e-01 5.247383e+05 5.955705e+01 -2.795398e-03 6.973743e-03
5.821049e+01 5.677357e+00 9.977123e-01 5.255797e+05 -2.132218e+02 1.970530e-03 5.861521e-03
6.060401e+01 5.841319e+00 9.950659e-01 5.249707e+05 -1.088773e+02 -4.510701e-03 3.799319e-03
6.309594e+01 5.986022e+00 1.008013e+00 5.272498e+05 6.265866e+02 -2.449393e-02 1.461506e-03
6.569033e+01 6.163346e+00 9.863275e-01 5.134906e+05 1.380701e+02 -1.320207e-02 -6.260276e-04
6.839140e+01 6.350026e+00 1.024232e+00 5.317862e+05 -6.956777e+02 1.990461e-02 -2.476335e-03
7.120353e+01 6.495028e+00 9.954815e-01 5.176129e+05 -2.098299e+02 -8.506894e-03 -4.485786e-03
7.413129e+01 6.617857e+00 1.043269e+00 5.409026e+05 1.028401e+03 -3.246123e-02 -6.271183e-03
7.717944e+01 6.787422e+00 1.007964e+00 5.248056e+05 4.715570e+02 -1.759255e-02 -6.594479e-03
8.035291e+01 6.975716e+00 1.044256e+00 5.398080e+05 -1.013183e+03 2.045608e-02 -4.034877e-03
8.365688e+01 7.118948e+00 1.030243e+00 5.313714e+05 -8.188763e+02 7.059216e-03 8.418560e-04
8.709670e+01 7.217262e+00 1.039267e+00 5.354929e+05 1.006491e+03 -1.803869e-02 5.339146e-03
9.067796e+01 7.351123e+00 1.066257e+00 5.483661e+05 1.366115e+03 -2.631897e-02 7.627487e-03
9.440648e+01 7.529276e+00 1.004607e+00 5.189805e+05 -4.233470e+02 -7.195055e-03 7.480741e-03
9.828831e+01 7.693358e+00 1.106791e+00 5.668692e+05 -1.624063e+03 9.659171e-03 5.807877e-03
1.023298e+02 7.797718e+00 1.009840e+00 5.165875e+05 -5.304825e+02 4.167795e-03 3.123999e-03
1.065373e+02 7.876238e+00 1.065190e+00 5.431972e+05 1.271182e+03 -2.240461e-02 -5.213022e-04
1.109179e+02 7.990422e+00 1.096218e+00 5.573424e+05 1.836908e+03 -1.626098e-02 -4.326582e-03
1.154786e+02 8.150403e+00 9.844463e-01 5.017891e+05 2.760791e+02 2.192378e-03 -6.929159e-03
1.202269e+02 8.306650e+00 1.109939e+00 5.621701e+05 -2.079231e+03 2.735257e-03 -7.514894e-03
1.251704e+02 8.411975e+00 1.082464e+00 5.512621e+05 -2.098910e+03 2.786636e-03 -6.093681e-03
1.303171e+02 8.476406e+00 9.837980e-01 5.016583e+05 3.752899e+02 -4.697978e-03 -2.959371e-03
1.356755e+02 8.539231e+00 1.104565e+00 5.590022e+05 2.450630e+03 -2.084178e-02 1.116514e-03
1.412542e+02 8.633490e+00 1.124078e+00 5.681491e+05 2.127023e+03 -2.854645e-02 5.020261e-03
1.470623e+02 8.762708e+00 9.913688e-01 5.047795e+05 2.892596e+02 -6.031990e-04 7.673740e-03
1.531091e+02 8.899526e+00 1.063666e+00 5.404212e+05 -1.516072e+03 1.848686e-02 8.403659e-03
1.594047e+02 9.004519e+00 1.168259e+00 5.957514e+05 -2.258075e+03 1.901102e-02 7.419229e-03
1.659591e+02 9.073557e+00 1.086511e+00 5.512651e+05 -2.018319e+03 2.127087e-02 4.909158e-03
1.727830e+02 9.119091e+00 9.823183e-01 5.029137e+05 -6.879160e+02 1.779759e-02 1.706839e-03
1.798874e+02 9.157425e+00 1.044676e+00 5.341000e+05 1.452267e+03 -1.310766e-02 -1.788735e-03
1.872840e+02 9.207926e+00 1.162755e+00 5.912299e+05 3.125508e+03 -4.076171e-02 -4.732668e-03
1.949848e+02 9.279986e+00 1.149786e+00 5.862176e+05 3.128930e+03 -4.012448e-02 -6.716430e-03
2.030021e+02 9.368680e+00 1.032680e+00 5.266809e+05 1.619051e+03 -1.827800e-02 -7.407308e-03
2.113492e+02 9.471548e+00 9.719548e-01 5.009551e+05 -8.293577e+02 -6.342769e-03 -6.758869e-03
2.200394e+02 9.565114e+00 1.084663e+00 5.541494e+05 -2.532952e+03 5.233288e-03 -5.139112e-03
2.290870e+02 9.638017e+00 1.174833e+00 6.022112e+05 -3.007106e+03 -4.581571e-03 -2.755940e-03
2.385065e+02 9.692775e+00 1.171159e+00 6.004256e+05 -2.682318e+03 2.297282e-03 -1.108646e-04
2.483134e+02 9.731023e+00 1.081325e+00 5.581440e+05 -1.863086e+03 1.556706e-02 2.723813e-03
2.585236e+02 9.758772e+00 9.928622e-01 5.173888e+05 -8.951790e+02 1.085234e-02 5.292177e-03
2.691535e+02 9.781322e+00 9.713435e-01 5.088913e+05 1.865449e+02 1.782417e-02 7.124424e-03
2.802206e+02 9.804291e+00 1.033835e+00 5.397300e+05 1.339428e+03 -1.448435e-02 7.686734e-03
2.917426e+02 9.833706e+00 1.125083e+00 5.964136e+05 2.472244e+03 -8.939087e-03 6.201386e-03
3.037385e+02 9.874069e+00 1.178512e+00 6.363330e+05 3.327535e+03 -5.266613e-02 9.758472e-04
