#prob-f0.0-D0.001-m0.525-a17.0-w11.0-t_0.0_0.06-ratchet/
0.0 0.2081451416015625 0.25616455078125 0.5356903076171875
0.0018 0.21856689453125 0.25006103515625 0.5313720703125
0.0024 0.2210845947265625 0.244537353515625 0.5343780517578125
0.003 0.2260284423828125 0.2406463623046875 0.5333251953125
0.0036 0.2252197265625 0.2390899658203125 0.5356903076171875
0.0042 0.2273101806640625 0.237396240234375 0.5352935791015625
0.0048 0.2327728271484375 0.2341156005859375 0.533111572265625
0.0054 0.2308349609375 0.2332305908203125 0.5359344482421875
0.006 0.2353363037109375 0.2303314208984375 0.534332275390625
0.0066 0.236846923828125 0.2264556884765625 0.5366973876953125
0.0072 0.2404632568359375 0.219757080078125 0.5397796630859375
0.0078 0.24267578125 0.2181854248046875 0.5391387939453125
0.0084 0.24822998046875 0.21209716796875 0.5396728515625
0.009 0.2464447021484375 0.2083587646484375 0.545196533203125
0.0096 0.24700927734375 0.2063140869140625 0.5466766357421875
0.0102 0.2537689208984375 0.197845458984375 0.5483856201171875
0.0108 0.252960205078125 0.1929931640625 0.554046630859375
0.0114 0.2563934326171875 0.18890380859375 0.5547027587890625
0.012 0.2590484619140625 0.183563232421875 0.5573883056640625
0.0126 0.2609100341796875 0.1775054931640625 0.56158447265625
0.0132 0.2657470703125 0.16619873046875 0.56805419921875
0.0138 0.2680816650390625 0.159088134765625 0.5728302001953125
0.0144 0.2690582275390625 0.148406982421875 0.5825347900390625
0.015 0.2753753662109375 0.135162353515625 0.5894622802734375
0.0156 0.2794342041015625 0.1227264404296875 0.59783935546875
0.0162 0.28387451171875 0.10858154296875 0.6075439453125
0.0168 0.291717529296875 0.09185791015625 0.616424560546875
0.0174 0.2942352294921875 0.0772705078125 0.6284942626953125
0.018 0.30145263671875 0.0640716552734375 0.6344757080078125
0.0186 0.3075408935546875 0.0487213134765625 0.64373779296875
0.0192 0.3101348876953125 0.0373077392578125 0.652557373046875
0.0198 0.315032958984375 0.0259857177734375 0.6589813232421875
0.0204 0.3204345703125 0.0171356201171875 0.6624298095703125
0.021 0.3242950439453125 0.0108184814453125 0.664886474609375
0.0216 0.3299102783203125 0.0072784423828125 0.662811279296875
0.0222 0.33819580078125 0.005157470703125 0.656646728515625
0.0228 0.33837890625 0.0045166015625 0.6571044921875
0.0234 0.348876953125 0.0041046142578125 0.6470184326171875
0.024 0.3590240478515625 0.00408935546875 0.6368865966796875
0.0246 0.3699493408203125 0.0041046142578125 0.625946044921875
0.0252 0.3835296630859375 0.004913330078125 0.611541748046875
0.0258 0.404541015625 0.0046844482421875 0.5907745361328125
0.0264 0.420684814453125 0.0048980712890625 0.5744171142578125
0.027 0.4460296630859375 0.005157470703125 0.5488128662109375
0.0276 0.477691650390625 0.00567626953125 0.5166168212890625
0.0282 0.510528564453125 0.005340576171875 0.484130859375
0.0288 0.5467071533203125 0.0058135986328125 0.4474639892578125
0.0294 0.589935302734375 0.00494384765625 0.4051055908203125
0.03 0.6345062255859375 0.005157470703125 0.3603363037109375
0.0306 0.68609619140625 0.0048675537109375 0.3090362548828125
0.0312 0.731781005859375 0.0047607421875 0.263458251953125
0.0318 0.7855072021484375 0.0043487548828125 0.21014404296875
0.0324 0.8337860107421875 0.0033416748046875 0.162872314453125
0.033 0.87371826171875 0.0031280517578125 0.1231536865234375
0.0336 0.9096832275390625 0.002532958984375 0.0877838134765625
0.0342 0.9419403076171875 0.0015716552734375 0.0564727783203125
0.0348 0.9626312255859375 0.001007080078125 0.0363616943359375
0.0354 0.9784088134765625 0.0007476806640625 0.020843505859375
0.036 0.9879608154296875 0.0003814697265625 0.01165771484375
0.0366 0.9949493408203125 0.0001678466796875 0.0048828125
0.0372 0.9975128173828125 0.0001068115234375 0.00238037109375
0.0378 0.999053955078125 3.0517578125e-05 0.00091552734375
0.0384 0.99957275390625 0.0 0.00042724609375
0.039 0.999847412109375 1.52587890625e-05 0.0001373291015625
0.0396 0.999969482421875 0.0 3.0517578125e-05
0.0402 1.0 0.0 0.0
0.0408 1.0 0.0 0.0
0.0414 1.0 0.0 0.0
0.042 1.0 0.0 0.0
0.0426 1.0 0.0 0.0
0.0432 1.0 0.0 0.0
0.0438 1.0 0.0 0.0
0.0444 1.0 0.0 0.0
0.045 1.0 0.0 0.0
0.0456 1.0 0.0 0.0
0.0462 1.0 0.0 0.0
0.0468 1.0 0.0 0.0
0.0474 1.0 0.0 0.0
0.048 1.0 0.0 0.0
0.0486 1.0 0.0 0.0
0.0492 1.0 0.0 0.0
0.0498 1.0 0.0 0.0
0.0504 1.0 0.0 0.0
0.051 1.0 0.0 0.0
0.0516 1.0 0.0 0.0
0.0522 1.0 0.0 0.0
0.0528 1.0 0.0 0.0
0.0534 1.0 0.0 0.0
0.054 1.0 0.0 0.0
0.0546 1.0 0.0 0.0
0.0552 1.0 0.0 0.0
0.0558 1.0 0.0 0.0
0.0564 1.0 0.0 0.0
0.057 1.0 0.0 0.0
0.0576 1.0 0.0 0.0
0.0582 1.0 0.0 0.0
0.0588 1.0 0.0 0.0
0.0594 1.0 0.0 0.0
0.06 1.0 0.0 0.0
