#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:1:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=10 --skew=0.99 --distribution=r>> comp_r_l:-2:1:300:1_1.0_10_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.972005e-01 1.000183e+00 6.798812e+05 5.411140e+01 -2.277076e-02 2.493989e-02
1.023293e-02 9.986157e-01 1.001412e+00 6.734047e+05 5.364572e+01 -2.251709e-02 2.452731e-02
1.047129e-02 9.967185e-01 1.007213e+00 6.551005e+05 5.214998e+01 -9.696007e-03 2.407253e-02
1.071519e-02 9.969775e-01 1.001730e+00 6.367096e+05 5.071695e+01 6.320834e-03 2.340698e-02
1.096478e-02 9.981235e-01 1.000643e+00 6.158374e+05 4.906492e+01 -6.145656e-03 2.252471e-02
1.122018e-02 9.987498e-01 1.012209e+00 6.154646e+05 4.898916e+01 -2.376354e-02 2.278793e-02
1.148153e-02 9.989926e-01 1.010369e+00 6.014468e+05 4.790627e+01 -5.613863e-03 2.202833e-02
1.174897e-02 9.995004e-01 1.017533e+00 5.971080e+05 4.757046e+01 2.580762e-03 2.173698e-02
1.202264e-02 9.994155e-01 1.018373e+00 5.794409e+05 4.610337e+01 5.524635e-03 2.111948e-02
1.230269e-02 1.000042e+00 1.009121e+00 5.695689e+05 4.536393e+01 3.709078e-03 2.059114e-02
1.258925e-02 9.989596e-01 1.015987e+00 5.576264e+05 4.441410e+01 6.351233e-03 2.060413e-02
1.288249e-02 9.984825e-01 1.006292e+00 5.409878e+05 4.302276e+01 -4.360974e-03 1.999927e-02
1.318256e-02 9.981567e-01 1.012622e+00 5.346824e+05 4.260100e+01 6.403446e-03 1.961362e-02
1.348963e-02 9.980822e-01 1.019762e+00 5.219696e+05 4.155376e+01 -1.684970e-02 1.920974e-02
1.380384e-02 9.974889e-01 1.014224e+00 5.067517e+05 4.036296e+01 4.901290e-03 1.867843e-02
1.412537e-02 9.982808e-01 1.000246e+00 4.887901e+05 3.897322e+01 -8.767843e-04 1.812398e-02
1.445439e-02 9.989152e-01 1.015386e+00 4.875942e+05 3.880643e+01 -1.020908e-02 1.798177e-02
1.479108e-02 1.000371e+00 1.020021e+00 4.771715e+05 3.799283e+01 -6.498754e-03 1.762557e-02
1.513561e-02 9.990129e-01 1.012696e+00 4.594198e+05 3.659927e+01 -4.594326e-03 1.705194e-02
1.548816e-02 9.976912e-01 1.016573e+00 4.579796e+05 3.648022e+01 -1.518965e-03 1.687443e-02
1.584893e-02 9.990025e-01 1.013042e+00 4.424219e+05 3.521144e+01 -1.363403e-02 1.638985e-02
1.621809e-02 9.995582e-01 1.011577e+00 4.343783e+05 3.461047e+01 -8.995056e-03 1.597464e-02
