#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> comp_s_3.14_l:-3:3:300:1_1.0_0.99_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 1.002663e+00 9.964989e-01 6.329034e+06 5.032489e+02 2.361786e-02 1.776584e-01
1.047128e-03 9.923007e-01 1.002582e+00 6.024777e+06 4.797958e+02 7.571697e-03 1.729854e-01
1.096478e-03 9.970468e-01 9.965326e-01 5.747384e+06 4.572515e+02 3.314137e-03 1.637769e-01
1.148153e-03 9.937125e-01 1.003544e+00 5.493274e+06 4.370213e+02 2.993655e-02 1.573142e-01
1.202264e-03 9.996753e-01 1.000123e+00 5.282136e+06 4.197266e+02 5.898404e-02 1.497732e-01
1.258925e-03 9.941583e-01 9.980769e-01 5.000552e+06 3.980366e+02 4.685986e-02 1.434333e-01
1.318256e-03 1.003975e+00 1.005083e+00 4.851721e+06 3.859514e+02 5.092704e-02 1.360180e-01
1.380384e-03 9.949981e-01 1.005946e+00 4.641850e+06 3.693127e+02 7.126164e-02 1.331980e-01
1.445439e-03 9.994643e-01 1.001501e+00 4.454800e+06 3.554668e+02 7.122064e-02 1.263254e-01
1.513561e-03 1.003147e+00 1.012528e+00 4.358634e+06 3.469396e+02 9.532976e-02 1.225092e-01
1.584893e-03 9.998578e-01 1.015175e+00 4.150954e+06 3.302898e+02 4.418457e-02 1.173559e-01
1.659586e-03 1.001861e+00 1.014954e+00 3.994396e+06 3.178671e+02 4.276288e-02 1.132339e-01
1.737800e-03 1.005363e+00 1.021372e+00 3.838895e+06 3.050841e+02 4.499626e-02 1.071243e-01
1.819700e-03 9.983392e-01 1.032707e+00 3.675979e+06 2.925612e+02 5.718434e-02 1.041807e-01
1.905460e-03 9.969347e-01 1.033705e+00 3.509449e+06 2.794767e+02 7.938945e-02 9.989464e-02
1.995261e-03 9.966577e-01 1.015979e+00 3.332942e+06 2.650815e+02 7.312500e-02 9.532118e-02
2.089295e-03 9.988223e-01 1.026530e+00 3.185524e+06 2.539540e+02 8.545637e-02 9.088969e-02
2.187760e-03 1.004720e+00 1.019001e+00 3.087992e+06 2.456140e+02 4.826772e-02 8.669090e-02
2.290866e-03 1.002894e+00 1.014109e+00 2.920337e+06 2.324184e+02 2.834105e-02 8.231711e-02
2.398831e-03 9.997700e-01 9.980581e-01 2.715863e+06 2.163199e+02 6.129265e-03 7.705545e-02
2.511884e-03 1.005674e+00 9.946883e-01 2.602140e+06 2.070599e+02 -2.170062e-02 7.298183e-02
2.630266e-03 1.004044e+00 1.006628e+00 2.495470e+06 1.984738e+02 -2.422130e-02 7.033777e-02
2.754226e-03 1.008760e+00 1.011862e+00 2.450694e+06 1.953331e+02 -8.120894e-03 6.840444e-02
2.884028e-03 1.002076e+00 1.004986e+00 2.276804e+06 1.817126e+02 -2.448779e-02 6.443715e-02
3.019948e-03 1.002556e+00 9.947625e-01 2.173330e+06 1.729187e+02 -1.359826e-02 6.158328e-02
3.162274e-03 1.003089e+00 1.001501e+00 2.058208e+06 1.637125e+02 -3.978759e-02 5.822217e-02
3.311307e-03 1.003369e+00 1.008815e+00 1.986749e+06 1.581437e+02 -2.296829e-02 5.619943e-02
3.467364e-03 1.004274e+00 1.009929e+00 1.906034e+06 1.513665e+02 8.991957e-04 5.384421e-02
3.630776e-03 1.007132e+00 1.000208e+00 1.804578e+06 1.436402e+02 1.080990e-03 5.076337e-02
3.801889e-03 1.008324e+00 1.004007e+00 1.741121e+06 1.388025e+02 -9.348333e-03 4.874420e-02
3.981066e-03 1.001878e+00 1.009528e+00 1.653650e+06 1.316052e+02 -9.580076e-03 4.708338e-02
4.168688e-03 1.000807e+00 1.003584e+00 1.564394e+06 1.245168e+02 -7.709444e-03 4.459178e-02
4.365152e-03 9.992485e-01 1.005415e+00 1.474616e+06 1.173182e+02 -1.694858e-02 4.224420e-02
4.570875e-03 1.006592e+00 9.934078e-01 1.406086e+06 1.118646e+02 -1.109785e-02 3.960335e-02
4.786294e-03 9.965600e-01 1.003171e+00 1.325240e+06 1.054634e+02 -1.167285e-02 3.829372e-02
5.011864e-03 1.005306e+00 9.963339e-01 1.273837e+06 1.013088e+02 -1.926428e-02 3.614521e-02
5.248067e-03 9.976314e-01 9.881584e-01 1.192656e+06 9.488913e+01 -2.857739e-02 3.428626e-02
5.495400e-03 1.000098e+00 9.805683e-01 1.139694e+06 9.079566e+01 -4.790246e-03 3.259301e-02
5.754390e-03 9.995217e-01 9.904550e-01 1.080906e+06 8.593285e+01 -2.491599e-02 3.123093e-02
6.025585e-03 9.960330e-01 9.842653e-01 1.033013e+06 8.223058e+01 -2.212274e-02 2.986562e-02
6.309562e-03 9.964502e-01 9.852452e-01 9.765639e+05 7.767939e+01 -6.567061e-03 2.837789e-02
6.606922e-03 9.990987e-01 9.860821e-01 9.295533e+05 7.396312e+01 2.334690e-02 2.693558e-02
6.918297e-03 1.003885e+00 1.006482e+00 9.180947e+05 7.317307e+01 2.282584e-02 2.615750e-02
7.244346e-03 1.002409e+00 1.005285e+00 8.847230e+05 7.034171e+01 5.613327e-03 2.526963e-02
7.585761e-03 9.999394e-01 1.011341e+00 8.477054e+05 6.751321e+01 1.136434e-02 2.435780e-02
7.943267e-03 1.000103e+00 1.005314e+00 7.986458e+05 6.355789e+01 -1.589000e-03 2.294242e-02
8.317620e-03 9.965304e-01 1.007535e+00 7.645019e+05 6.084843e+01 9.096861e-04 2.207613e-02
8.709618e-03 9.942480e-01 1.012215e+00 7.299519e+05 5.804508e+01 -7.702410e-03 2.131975e-02
