#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=10 --skew=0.0 --distribution=r>> comp_r_l:-3:3:300:1_1.0_10_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 1.003428e+00 1.005755e+00 6.950404e+06 5.531006e+02 8.982348e-02 2.516676e-01
1.047128e-03 9.957516e-01 1.018138e+00 6.679456e+06 5.316230e+02 6.628406e-02 2.449071e-01
1.096478e-03 9.988537e-01 9.982105e-01 6.285390e+06 5.001969e+02 4.370737e-02 2.316750e-01
1.148153e-03 9.977188e-01 1.009640e+00 6.006392e+06 4.779938e+02 5.321336e-02 2.200980e-01
1.202264e-03 1.002981e+00 1.011552e+00 5.832055e+06 4.640942e+02 7.215202e-02 2.123008e-01
1.258925e-03 9.981210e-01 9.964813e-01 5.563404e+06 4.426563e+02 7.125223e-02 2.026830e-01
1.318256e-03 1.003047e+00 1.003662e+00 5.326290e+06 4.238595e+02 4.055011e-02 1.937253e-01
1.380384e-03 9.985143e-01 1.012143e+00 5.131931e+06 4.084336e+02 3.626418e-02 1.879624e-01
1.445439e-03 1.004361e+00 1.013872e+00 4.972180e+06 3.957117e+02 7.049954e-02 1.794597e-01
1.513561e-03 1.009973e+00 1.013153e+00 4.795560e+06 3.815988e+02 7.617664e-02 1.685846e-01
1.584893e-03 1.006075e+00 1.017629e+00 4.588928e+06 3.651836e+02 5.237365e-02 1.620744e-01
1.659586e-03 1.000920e+00 1.011030e+00 4.344558e+06 3.457581e+02 1.362050e-02 1.554422e-01
1.737800e-03 1.003586e+00 1.015710e+00 4.172834e+06 3.321344e+02 3.530669e-02 1.488422e-01
1.819700e-03 1.001561e+00 1.034862e+00 4.072504e+06 3.241496e+02 4.810190e-02 1.462468e-01
1.905460e-03 9.969854e-01 1.024393e+00 3.818227e+06 3.038580e+02 2.925801e-02 1.385077e-01
1.995261e-03 9.972543e-01 1.030143e+00 3.690032e+06 2.936689e+02 3.137732e-02 1.334394e-01
2.089295e-03 9.985412e-01 1.021943e+00 3.462161e+06 2.755612e+02 3.652346e-02 1.246164e-01
2.187760e-03 1.002180e+00 1.017559e+00 3.309690e+06 2.633986e+02 1.080942e-02 1.178629e-01
2.290866e-03 1.002666e+00 1.014844e+00 3.193256e+06 2.541924e+02 -1.027995e-02 1.131703e-01
2.398831e-03 1.004457e+00 1.001737e+00 2.995638e+06 2.384969e+02 -2.236378e-02 1.075222e-01
2.511884e-03 1.007468e+00 1.003457e+00 2.837704e+06 2.258297e+02 -4.411793e-02 1.006541e-01
2.630266e-03 1.006272e+00 9.998698e-01 2.712754e+06 2.158555e+02 -5.272156e-02 9.635878e-02
2.754226e-03 1.004804e+00 9.993403e-01 2.588220e+06 2.060503e+02 -1.619750e-02 9.201550e-02
2.884028e-03 1.000496e+00 9.977540e-01 2.449268e+06 1.949355e+02 -4.720992e-02 8.787632e-02
3.019948e-03 9.997011e-01 1.008294e+00 2.343252e+06 1.864930e+02 -2.669603e-02 8.431673e-02
3.162274e-03 1.003616e+00 1.005077e+00 2.227473e+06 1.773082e+02 -1.588058e-02 8.024585e-02
3.311307e-03 1.001738e+00 9.981306e-01 2.131242e+06 1.696101e+02 5.545855e-03 7.728863e-02
3.467364e-03 1.000358e+00 1.001675e+00 2.030275e+06 1.615703e+02 3.134727e-03 7.382977e-02
3.630776e-03 1.002221e+00 9.972778e-01 1.926880e+06 1.534327e+02 6.154776e-04 7.005858e-02
3.801889e-03 1.003672e+00 1.004563e+00 1.861078e+06 1.481430e+02 -1.974696e-02 6.730378e-02
3.981066e-03 1.000444e+00 1.015984e+00 1.793172e+06 1.426964e+02 -1.961493e-02 6.535518e-02
4.168688e-03 1.002140e+00 1.008882e+00 1.728622e+06 1.375627e+02 -2.077138e-02 6.285036e-02
4.365152e-03 1.001315e+00 9.972975e-01 1.601369e+06 1.275073e+02 -2.269137e-02 5.853939e-02
4.570875e-03 1.002074e+00 9.992037e-01 1.530791e+06 1.218688e+02 -2.057582e-02 5.537844e-02
4.786294e-03 9.975889e-01 9.911156e-01 1.432132e+06 1.140113e+02 -4.325092e-03 5.233216e-02
5.011864e-03 1.000682e+00 9.977927e-01 1.375637e+06 1.095190e+02 -7.949531e-03 5.015159e-02
5.248067e-03 1.000440e+00 9.778503e-01 1.279393e+06 1.018748e+02 -3.112113e-02 4.687548e-02
5.495400e-03 9.961385e-01 9.730771e-01 1.208616e+06 9.629638e+01 -1.902288e-02 4.477918e-02
5.754390e-03 9.948990e-01 9.850398e-01 1.173109e+06 9.335329e+01 5.933762e-03 4.389238e-02
6.025585e-03 9.988159e-01 9.939744e-01 1.135953e+06 9.044553e+01 -2.275252e-02 4.214275e-02
6.309562e-03 9.970229e-01 9.894624e-01 1.080966e+06 8.607895e+01 -1.470965e-02 4.014635e-02
6.606922e-03 9.973648e-01 9.914306e-01 1.041046e+06 8.288248e+01 1.383483e-02 3.910983e-02
6.918297e-03 9.996461e-01 1.012651e+00 1.016137e+06 8.091914e+01 1.745629e-02 3.781033e-02
7.244346e-03 9.970117e-01 1.007974e+00 9.720234e+05 7.734898e+01 -1.593292e-03 3.574121e-02
7.585761e-03 9.961591e-01 1.002982e+00 9.217912e+05 7.343186e+01 2.658367e-05 3.386664e-02
7.943267e-03 9.985062e-01 1.003087e+00 8.757434e+05 6.976653e+01 -8.941293e-03 3.226423e-02
8.317620e-03 9.968016e-01 1.002196e+00 8.416254e+05 6.702174e+01 -2.544522e-03 3.099334e-02
8.709618e-03 9.977574e-01 9.919991e-01 7.964153e+05 6.338536e+01 -1.340348e-02 2.906597e-02
9.120089e-03 9.976478e-01 9.956131e-01 7.545268e+05 6.005552e+01 -1.780683e-02 2.765405e-02
9.549906e-03 9.979452e-01 9.964064e-01 7.155759e+05 5.693863e+01 -3.220367e-02 2.623546e-02
9.999978e-03 9.972084e-01 1.004070e+00 6.837397e+05 5.443130e+01 -2.017164e-02 2.496612e-02
1.047126e-02 9.976703e-01 1.010486e+00 6.523562e+05 5.189756e+01 -1.413268e-02 2.406478e-02
1.096476e-02 9.979867e-01 1.010168e+00 6.250789e+05 4.976106e+01 -1.708150e-03 2.292466e-02
1.148151e-02 9.999890e-01 1.008978e+00 5.991825e+05 4.776017e+01 -1.889998e-02 2.191246e-02
1.202262e-02 9.986515e-01 1.009599e+00 5.804179e+05 4.621987e+01 1.153529e-02 2.114463e-02
1.258922e-02 9.998012e-01 1.013266e+00 5.637872e+05 4.493167e+01 1.608133e-03 2.065754e-02
1.318253e-02 9.986129e-01 1.015245e+00 5.330922e+05 4.243835e+01 -5.908012e-03 1.959991e-02
1.380381e-02 9.967368e-01 1.008101e+00 5.035239e+05 4.008126e+01 9.482741e-03 1.861703e-02
1.445436e-02 9.979233e-01 1.017143e+00 4.877451e+05 3.884335e+01 -1.985061e-02 1.809835e-02
1.513557e-02 9.997708e-01 1.005105e+00 4.568089e+05 3.642452e+01 -3.567994e-03 1.698148e-02
1.584889e-02 9.999257e-01 1.020521e+00 4.477759e+05 3.563033e+01 -2.940202e-02 1.665926e-02
1.659582e-02 9.994435e-01 1.007868e+00 4.208189e+05 3.350562e+01 -2.408075e-02 1.553321e-02
