#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:1:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=e>> comp_e_l:-2:1:300:1_1.0_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 9.999409e-01 1.009710e+00 1.284611e+06 1.022758e+02 4.131460e-02 1.080519e-01
1.023293e-02 9.987292e-01 1.006781e+00 1.241658e+06 9.885941e+01 2.615798e-02 1.046869e-01
1.047129e-02 9.995918e-01 1.000612e+00 1.199616e+06 9.548755e+01 2.231348e-02 1.009918e-01
1.071519e-02 9.980527e-01 1.009429e+00 1.190881e+06 9.479523e+01 1.696813e-02 1.004210e-01
1.096478e-02 1.000486e+00 1.006586e+00 1.164855e+06 9.275423e+01 -4.620433e-03 9.657049e-02
1.122018e-02 9.993553e-01 1.018608e+00 1.155892e+06 9.198455e+01 3.385186e-03 9.578490e-02
1.148153e-02 1.000773e+00 1.017014e+00 1.134400e+06 9.029241e+01 3.242707e-02 9.503913e-02
1.174897e-02 9.990983e-01 1.020019e+00 1.111894e+06 8.850638e+01 9.285808e-03 9.213638e-02
1.202264e-02 9.978743e-01 1.021304e+00 1.086126e+06 8.647779e+01 1.490211e-02 9.057200e-02
1.230269e-02 9.992011e-01 1.023338e+00 1.052721e+06 8.380526e+01 1.576972e-02 8.735144e-02
1.258925e-02 1.000689e+00 1.009204e+00 1.028758e+06 8.193423e+01 2.038300e-02 8.490169e-02
1.288249e-02 1.000912e+00 1.014939e+00 9.972387e+05 7.935847e+01 1.873350e-02 8.264291e-02
1.318256e-02 9.995329e-01 1.015241e+00 9.773084e+05 7.777042e+01 1.360548e-02 8.107591e-02
1.348963e-02 9.995694e-01 1.007519e+00 9.441444e+05 7.513259e+01 1.801372e-03 7.847333e-02
1.380384e-02 9.985863e-01 1.019039e+00 9.228222e+05 7.345509e+01 1.391649e-03 7.726216e-02
1.412537e-02 9.998506e-01 1.012074e+00 9.013143e+05 7.173081e+01 7.455349e-04 7.575166e-02
1.445439e-02 9.985330e-01 1.009065e+00 8.739400e+05 6.955771e+01 -1.187682e-03 7.361984e-02
1.479108e-02 9.992219e-01 1.006754e+00 8.541207e+05 6.798940e+01 8.558393e-03 7.080209e-02
1.513561e-02 9.989306e-01 1.011594e+00 8.385825e+05 6.674990e+01 1.162302e-02 7.016551e-02
1.548816e-02 1.000058e+00 1.013664e+00 8.175646e+05 6.510615e+01 1.097047e-02 6.866717e-02
1.584893e-02 1.000519e+00 1.007014e+00 7.989004e+05 6.357858e+01 -4.079342e-04 6.723607e-02
1.621809e-02 9.994137e-01 1.000490e+00 7.742281e+05 6.167540e+01 -4.334569e-03 6.523860e-02
1.659586e-02 9.992415e-01 1.001522e+00 7.613284e+05 6.062466e+01 1.165497e-02 6.360519e-02
1.698243e-02 9.995290e-01 1.022220e+00 7.538076e+05 6.001192e+01 -3.776371e-03 6.285155e-02
1.737800e-02 9.997290e-01 1.018690e+00 7.422493e+05 5.910537e+01 -1.034904e-02 6.174672e-02
1.778278e-02 9.988455e-01 1.020082e+00 7.182666e+05 5.719392e+01 -1.090384e-02 6.080329e-02
1.819700e-02 9.994922e-01 1.019240e+00 7.016321e+05 5.586625e+01 1.273143e-02 5.859542e-02
1.862086e-02 9.991051e-01 1.003592e+00 6.743871e+05 5.368614e+01 3.557956e-02 5.687344e-02
1.905460e-02 9.995145e-01 1.001827e+00 6.641202e+05 5.290628e+01 -6.421745e-03 5.618536e-02
1.949843e-02 9.988059e-01 1.015559e+00 6.564676e+05 5.224611e+01 -1.499254e-02 5.495536e-02
1.995261e-02 9.982321e-01 1.013588e+00 6.415044e+05 5.106709e+01 -5.835235e-03 5.415475e-02
2.041737e-02 9.996209e-01 1.010875e+00 6.196766e+05 4.934153e+01 6.493330e-04 5.220270e-02
2.089295e-02 9.991407e-01 1.014226e+00 6.125506e+05 4.879627e+01 7.529259e-04 5.141449e-02
2.137960e-02 9.981603e-01 1.013209e+00 5.947706e+05 4.737915e+01 3.132224e-03 4.990029e-02
2.187760e-02 9.995762e-01 1.006931e+00 5.797056e+05 4.613679e+01 2.607119e-02 4.864705e-02
2.238719e-02 9.994739e-01 1.007009e+00 5.612412e+05 4.470344e+01 1.946211e-03 4.662836e-02
2.290866e-02 9.996023e-01 1.003227e+00 5.417192e+05 4.313163e+01 1.137781e-02 4.583454e-02
2.344227e-02 9.990624e-01 1.016920e+00 5.408458e+05 4.305109e+01 -2.147138e-03 4.533279e-02
2.398831e-02 9.988586e-01 1.008076e+00 5.241489e+05 4.171578e+01 1.013124e-02 4.416740e-02
2.454707e-02 9.991497e-01 1.004081e+00 5.111057e+05 4.071215e+01 1.120698e-02 4.304278e-02
2.511884e-02 9.991342e-01 1.011898e+00 4.992293e+05 3.970693e+01 2.052391e-02 4.223120e-02
2.570393e-02 9.981013e-01 1.008934e+00 4.874952e+05 3.885768e+01 7.271409e-03 4.113066e-02
2.630266e-02 9.992377e-01 1.011587e+00 4.721958e+05 3.756693e+01 3.939414e-02 3.973913e-02
2.691532e-02 9.993579e-01 1.007426e+00 4.628296e+05 3.690803e+01 2.425528e-02 3.877616e-02
2.754226e-02 9.980098e-01 1.005949e+00 4.509320e+05 3.594833e+01 3.447556e-02 3.811300e-02
2.818380e-02 9.986399e-01 1.007967e+00 4.415313e+05 3.510289e+01 5.145907e-03 3.726459e-02
2.884029e-02 9.993626e-01 1.011344e+00 4.379073e+05 3.485207e+01 1.625741e-02 3.685844e-02
2.951206e-02 9.988508e-01 1.013631e+00 4.274158e+05 3.403305e+01 2.125359e-02 3.574312e-02
3.019948e-02 9.988428e-01 1.009109e+00 4.165842e+05 3.318190e+01 4.298246e-02 3.481543e-02
3.090292e-02 9.983709e-01 9.995437e-01 4.019155e+05 3.197900e+01 3.077078e-02 3.404188e-02
3.162274e-02 9.981574e-01 1.008141e+00 3.964630e+05 3.155533e+01 3.163934e-02 3.333080e-02
3.235933e-02 9.988951e-01 1.008486e+00 3.918588e+05 3.121856e+01 3.141284e-02 3.286409e-02
3.311307e-02 9.978383e-01 1.012616e+00 3.825116e+05 3.041005e+01 1.998925e-02 3.185594e-02
3.388438e-02 9.986668e-01 1.009727e+00 3.756508e+05 2.994596e+01 1.541317e-02 3.103077e-02
3.467364e-02 9.988004e-01 1.003006e+00 3.641257e+05 2.897893e+01 2.294636e-02 3.024459e-02
3.548130e-02 9.971807e-01 1.005093e+00 3.541352e+05 2.814878e+01 3.302789e-02 2.940011e-02
3.630776e-02 9.978588e-01 1.009458e+00 3.477191e+05 2.767100e+01 4.166555e-02 2.895844e-02
3.715347e-02 9.976911e-01 1.004961e+00 3.367390e+05 2.677145e+01 1.679707e-02 2.792001e-02
3.801889e-02 9.981880e-01 1.007727e+00 3.309718e+05 2.634173e+01 3.023636e-02 2.735746e-02
3.890447e-02 9.969536e-01 1.008143e+00 3.213218e+05 2.556060e+01 1.564801e-02 2.664626e-02
3.981066e-02 9.977048e-01 1.013087e+00 3.185258e+05 2.539253e+01 2.160764e-02 2.639890e-02
4.073797e-02 9.979981e-01 1.010048e+00 3.105398e+05 2.470689e+01 2.811408e-02 2.581000e-02
4.168688e-02 9.974846e-01 1.012525e+00 3.033469e+05 2.418741e+01 -2.829909e-03 2.503419e-02
4.265789e-02 9.966158e-01 1.009029e+00 2.960992e+05 2.359249e+01 1.487172e-02 2.444410e-02
4.365152e-02 9.968973e-01 1.007851e+00 2.872221e+05 2.284860e+01 1.187718e-02 2.382779e-02
4.466829e-02 9.970267e-01 1.008875e+00 2.828531e+05 2.251310e+01 2.431989e-03 2.344418e-02
4.570875e-02 9.966840e-01 1.007697e+00 2.733104e+05 2.176635e+01 -1.333022e-02 2.267861e-02
4.677344e-02 9.970144e-01 1.001002e+00 2.653119e+05 2.113578e+01 4.730940e-03 2.200115e-02
4.786294e-02 9.955901e-01 1.011465e+00 2.621926e+05 2.090405e+01 -2.611160e-03 2.156329e-02
4.897781e-02 9.957227e-01 1.012111e+00 2.560873e+05 2.040143e+01 -2.611202e-02 2.107859e-02
5.011865e-02 9.958808e-01 1.014921e+00 2.505303e+05 1.997936e+01 -1.329201e-02 2.043486e-02
5.128606e-02 9.956507e-01 9.998056e-01 2.412991e+05 1.922560e+01 -1.905733e-02 1.988137e-02
5.248066e-02 9.948642e-01 1.000326e+00 2.351602e+05 1.874654e+01 -4.946649e-03 1.945198e-02
5.370309e-02 9.951858e-01 1.002594e+00 2.313002e+05 1.835566e+01 -2.825856e-04 1.937640e-02
5.495400e-02 9.947381e-01 9.962314e-01 2.252514e+05 1.791703e+01 4.550815e-03 1.844585e-02
5.623404e-02 9.949945e-01 1.006390e+00 2.221833e+05 1.769930e+01 2.107358e-02 1.828003e-02
5.754390e-02 9.945871e-01 1.009248e+00 2.181375e+05 1.735616e+01 2.272654e-02 1.793790e-02
5.888427e-02 9.941692e-01 9.964858e-01 2.119571e+05 1.686342e+01 1.856184e-02 1.750064e-02
6.025586e-02 9.937903e-01 9.912972e-01 2.054364e+05 1.631370e+01 2.354825e-02 1.711428e-02
6.165939e-02 9.941458e-01 1.000731e+00 2.014318e+05 1.602499e+01 1.813436e-02 1.668036e-02
6.309562e-02 9.934467e-01 9.950077e-01 1.960909e+05 1.562392e+01 2.223885e-02 1.633430e-02
6.456531e-02 9.930837e-01 9.980781e-01 1.926874e+05 1.533267e+01 1.059330e-02 1.610076e-02
6.606922e-02 9.928346e-01 9.959837e-01 1.879042e+05 1.497234e+01 1.423025e-02 1.558530e-02
6.760818e-02 9.926741e-01 1.002659e+00 1.849995e+05 1.476480e+01 1.347578e-02 1.532555e-02
6.918297e-02 9.920286e-01 1.002671e+00 1.806252e+05 1.438888e+01 -6.551743e-04 1.496327e-02
7.079445e-02 9.918520e-01 9.896040e-01 1.748429e+05 1.391619e+01 -4.726171e-03 1.454437e-02
7.244346e-02 9.915079e-01 9.974179e-01 1.715910e+05 1.364403e+01 -1.329809e-02 1.434040e-02
7.413089e-02 9.906890e-01 9.935638e-01 1.664772e+05 1.328785e+01 -3.031135e-03 1.405966e-02
7.585761e-02 9.903082e-01 9.989215e-01 1.644564e+05 1.309877e+01 9.024262e-03 1.381242e-02
7.762456e-02 9.904372e-01 9.977244e-01 1.601088e+05 1.271807e+01 -1.681566e-03 1.354218e-02
7.943267e-02 9.898719e-01 1.006349e+00 1.598047e+05 1.269388e+01 -7.532001e-03 1.341236e-02
8.128289e-02 9.894462e-01 1.000223e+00 1.559681e+05 1.244305e+01 8.563995e-04 1.300478e-02
8.317621e-02 9.889387e-01 1.000848e+00 1.510975e+05 1.197641e+01 -9.503007e-03 1.259315e-02
8.511363e-02 9.878722e-01 9.990907e-01 1.473875e+05 1.167688e+01 3.889322e-03 1.235712e-02
8.709618e-02 9.872110e-01 9.880500e-01 1.417315e+05 1.128377e+01 -5.358815e-03 1.193118e-02
8.912491e-02 9.872766e-01 9.953102e-01 1.396583e+05 1.112557e+01 -4.183114e-03 1.179063e-02
9.120089e-02 9.860580e-01 9.974990e-01 1.387217e+05 1.107878e+01 -2.039075e-04 1.161134e-02
9.332523e-02 9.856031e-01 9.880630e-01 1.342128e+05 1.062200e+01 -3.637493e-03 1.130056e-02
9.549905e-02 9.854079e-01 1.000212e+00 1.318151e+05 1.043738e+01 -9.726465e-03 1.114464e-02
9.772351e-02 9.841296e-01 9.917982e-01 1.283037e+05 1.018751e+01 -3.503263e-03 1.082790e-02
9.999978e-02 9.834371e-01 1.000003e+00 1.268718e+05 1.010029e+01 7.256389e-03 1.071453e-02
1.023291e-01 9.832579e-01 9.869186e-01 1.222644e+05 9.714181e+00 6.772995e-03 1.032031e-02
1.047126e-01 9.827419e-01 9.935836e-01 1.203748e+05 9.604682e+00 7.551074e-03 1.017582e-02
1.071517e-01 9.812914e-01 9.907568e-01 1.171511e+05 9.308654e+00 1.741612e-02 9.833932e-03
1.096476e-01 9.806871e-01 9.932293e-01 1.142303e+05 9.046685e+00 1.072466e-02 9.643555e-03
