#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:1:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> comp_s_3.14_l:-2:1:300:1_1.0_0.99_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.006135e+00 1.015697e+00 6.376839e+05 5.075865e+01 -1.425576e-02 1.802826e-02
1.023293e-02 9.959758e-01 1.013603e+00 6.190889e+05 4.928360e+01 -8.540213e-03 1.796627e-02
1.047129e-02 9.950819e-01 1.009539e+00 5.921337e+05 4.714392e+01 -1.149517e-02 1.723742e-02
1.071519e-02 1.007470e+00 9.964165e-01 5.894789e+05 4.695071e+01 1.036501e-02 1.678848e-02
1.096478e-02 9.960464e-01 1.005771e+00 5.653688e+05 4.497910e+01 6.724119e-03 1.648688e-02
1.122018e-02 9.964682e-01 1.008461e+00 5.600206e+05 4.466174e+01 -8.893847e-03 1.624274e-02
1.148153e-02 1.011022e+00 1.013401e+00 5.597273e+05 4.463405e+01 9.835839e-03 1.578677e-02
1.174897e-02 9.952791e-01 1.011875e+00 5.367841e+05 4.271018e+01 5.195141e-04 1.568460e-02
1.202264e-02 9.957960e-01 1.015900e+00 5.259891e+05 4.186507e+01 2.089798e-02 1.538014e-02
1.230269e-02 1.009004e+00 1.022471e+00 5.356396e+05 4.274392e+01 2.247226e-02 1.518154e-02
1.258925e-02 9.981564e-01 1.010414e+00 5.048872e+05 4.020349e+01 3.246856e-02 1.470065e-02
1.288249e-02 9.923956e-01 1.005976e+00 4.880465e+05 3.886213e+01 1.320851e-02 1.443088e-02
1.318256e-02 1.000456e+00 1.005174e+00 4.812738e+05 3.834679e+01 -4.955232e-03 1.395583e-02
1.348963e-02 1.006471e+00 1.004230e+00 4.815097e+05 3.834870e+01 -6.025255e-03 1.381850e-02
1.380384e-02 9.918284e-01 1.015005e+00 4.596908e+05 3.660150e+01 -4.621685e-03 1.359797e-02
1.412537e-02 9.923599e-01 1.004475e+00 4.380044e+05 3.486671e+01 4.122376e-03 1.295924e-02
1.445439e-02 1.004017e+00 1.014418e+00 4.454729e+05 3.550747e+01 3.156662e-04 1.283014e-02
1.479108e-02 1.005760e+00 1.011422e+00 4.345736e+05 3.462766e+01 -7.169962e-03 1.257122e-02
1.513561e-02 9.925430e-01 1.003008e+00 4.118647e+05 3.281520e+01 8.454561e-03 1.216888e-02
1.548816e-02 9.915128e-01 1.008470e+00 4.045849e+05 3.220055e+01 3.230178e-02 1.207697e-02
1.584893e-02 1.003186e+00 1.010925e+00 4.046726e+05 3.219513e+01 8.278012e-03 1.178491e-02
1.621809e-02 1.010334e+00 1.007771e+00 4.041849e+05 3.215503e+01 9.292483e-03 1.162386e-02
1.659586e-02 9.952772e-01 1.002751e+00 3.803994e+05 3.028177e+01 6.289363e-03 1.128161e-02
1.698243e-02 9.913386e-01 1.006049e+00 3.687450e+05 2.938955e+01 2.114892e-03 1.101530e-02
1.737800e-02 9.965947e-01 1.004829e+00 3.645168e+05 2.899198e+01 1.504314e-02 1.076221e-02
1.778278e-02 1.011876e+00 1.017512e+00 3.698442e+05 2.947008e+01 1.256859e-02 1.053655e-02
1.819700e-02 1.006468e+00 1.009218e+00 3.581559e+05 2.851484e+01 1.191723e-02 1.037216e-02
1.862086e-02 9.928132e-01 1.005722e+00 3.381964e+05 2.690896e+01 -5.237043e-03 1.012564e-02
1.905460e-02 9.901063e-01 1.010478e+00 3.258463e+05 2.591615e+01 -8.008480e-04 9.765506e-03
1.949843e-02 9.955228e-01 1.009354e+00 3.230636e+05 2.571626e+01 -1.716167e-02 9.626985e-03
1.995261e-02 1.010165e+00 1.016487e+00 3.266792e+05 2.602024e+01 -4.288733e-03 9.410262e-03
2.041737e-02 1.012177e+00 1.017304e+00 3.202641e+05 2.553386e+01 8.751154e-04 9.316206e-03
2.089295e-02 9.966416e-01 1.017308e+00 3.018612e+05 2.404704e+01 5.323410e-03 9.057283e-03
2.137960e-02 9.873580e-01 1.023765e+00 2.944617e+05 2.342538e+01 2.605915e-03 8.989573e-03
2.187760e-02 9.894403e-01 1.018561e+00 2.877163e+05 2.290717e+01 -2.213299e-03 8.757234e-03
2.238719e-02 9.986150e-01 1.017198e+00 2.832580e+05 2.257422e+01 -1.914740e-03 8.438587e-03
2.290866e-02 1.014128e+00 1.018189e+00 2.862857e+05 2.272605e+01 -1.769453e-02 8.211017e-03
2.344227e-02 1.013013e+00 1.021050e+00 2.814726e+05 2.236350e+01 -8.964419e-03 8.181095e-03
2.398831e-02 9.969836e-01 1.019123e+00 2.665505e+05 2.120803e+01 -1.325023e-02 8.080721e-03
2.454707e-02 9.874254e-01 1.020757e+00 2.579210e+05 2.053003e+01 -1.572055e-02 7.971406e-03
2.511884e-02 9.856867e-01 1.009039e+00 2.440803e+05 1.942868e+01 -1.298285e-02 7.500052e-03
2.570393e-02 9.917578e-01 1.003443e+00 2.358496e+05 1.873986e+01 -1.661068e-02 7.158995e-03
2.630266e-02 1.004520e+00 1.001547e+00 2.382334e+05 1.895949e+01 -8.447707e-03 7.070422e-03
2.691532e-02 1.021355e+00 9.986535e-01 2.390250e+05 1.898655e+01 -5.626321e-03 6.847382e-03
2.754226e-02 1.013931e+00 1.006452e+00 2.345968e+05 1.863863e+01 -4.936516e-03 6.887436e-03
2.818380e-02 9.987553e-01 1.006755e+00 2.248719e+05 1.791512e+01 -2.460545e-02 6.883025e-03
2.884029e-02 9.889574e-01 1.010455e+00 2.180178e+05 1.736062e+01 -1.993698e-02 6.820917e-03
2.951206e-02 9.849001e-01 1.015206e+00 2.096080e+05 1.666607e+01 -2.160752e-02 6.603122e-03
3.019948e-02 9.861123e-01 1.004454e+00 2.029427e+05 1.618128e+01 -3.160834e-04 6.338835e-03
3.090292e-02 9.950774e-01 1.000654e+00 2.011224e+05 1.597565e+01 -6.085277e-03 6.166339e-03
3.162274e-02 1.007668e+00 1.009428e+00 2.007790e+05 1.592504e+01 -2.348387e-02 5.944014e-03
3.235933e-02 1.025204e+00 9.999373e-01 2.020021e+05 1.603613e+01 -3.954589e-03 5.811214e-03
3.311307e-02 1.020938e+00 1.003552e+00 1.991547e+05 1.581873e+01 -1.681870e-02 5.788684e-03
3.388438e-02 1.004484e+00 1.017120e+00 1.933370e+05 1.537118e+01 -2.236605e-02 5.926251e-03
3.467364e-02 9.917087e-01 1.010996e+00 1.835777e+05 1.458655e+01 -1.753199e-02 5.855680e-03
3.548130e-02 9.845768e-01 1.008122e+00 1.749694e+05 1.394452e+01 -1.567113e-02 5.673409e-03
3.630776e-02 9.812742e-01 1.008296e+00 1.704903e+05 1.352594e+01 -3.360009e-02 5.558729e-03
3.715347e-02 9.834797e-01 1.004883e+00 1.666086e+05 1.327448e+01 -4.065669e-02 5.394816e-03
3.801889e-02 9.900141e-01 1.014707e+00 1.667524e+05 1.324742e+01 -3.679943e-02 5.310535e-03
3.890447e-02 1.001470e+00 1.016257e+00 1.646677e+05 1.310323e+01 -3.766221e-02 5.117297e-03
3.981066e-02 1.016652e+00 1.008456e+00 1.634606e+05 1.297495e+01 -4.753894e-02 4.882812e-03
4.073797e-02 1.034418e+00 1.005009e+00 1.675385e+05 1.331840e+01 -3.420430e-02 4.844904e-03
4.168688e-02 1.030309e+00 1.009518e+00 1.630886e+05 1.292943e+01 -3.856164e-02 4.786849e-03
4.265789e-02 1.013110e+00 1.005697e+00 1.540391e+05 1.224411e+01 -4.208642e-02 4.790783e-03
4.365152e-02 9.982577e-01 1.007819e+00 1.470786e+05 1.170935e+01 -5.024219e-02 4.788041e-03
4.466829e-02 9.862345e-01 1.012063e+00 1.415024e+05 1.128377e+01 -6.492639e-02 4.734278e-03
4.570875e-02 9.782875e-01 1.024013e+00 1.383659e+05 1.101989e+01 -6.284457e-02 4.691720e-03
4.677344e-02 9.747260e-01 1.010968e+00 1.319819e+05 1.050359e+01 -4.364842e-02 4.541397e-03
4.786294e-02 9.750534e-01 1.008095e+00 1.293412e+05 1.025722e+01 -6.133741e-02 4.409075e-03
4.897781e-02 9.795383e-01 1.011688e+00 1.256539e+05 9.991747e+00 -3.713328e-02 4.234314e-03
5.011865e-02 9.870508e-01 1.015332e+00 1.258704e+05 1.001944e+01 -4.074740e-02 4.201889e-03
5.128606e-02 9.989525e-01 1.021804e+00 1.251857e+05 9.910259e+00 -3.178483e-02 4.048824e-03
5.248066e-02 1.012701e+00 1.012748e+00 1.257308e+05 9.977105e+00 -2.849531e-02 3.910899e-03
5.370309e-02 1.029627e+00 1.009795e+00 1.263214e+05 9.940818e+00 -1.985800e-02 3.810406e-03
5.495400e-02 1.047617e+00 1.019937e+00 1.289275e+05 1.022634e+01 -3.241861e-02 3.731847e-03
5.623404e-02 1.043554e+00 1.015978e+00 1.260822e+05 9.989519e+00 -4.077333e-02 3.689289e-03
5.754390e-02 1.025522e+00 1.016567e+00 1.191239e+05 9.443935e+00 -4.225600e-02 3.705859e-03
5.888427e-02 1.009350e+00 1.023503e+00 1.151754e+05 9.113212e+00 -4.235494e-02 3.764629e-03
6.025586e-02 9.954902e-01 1.020705e+00 1.095880e+05 8.655482e+00 -4.183531e-02 3.783107e-03
6.165939e-02 9.839283e-01 1.009484e+00 1.036750e+05 8.240406e+00 -5.259866e-02 3.683090e-03
6.309562e-02 9.740559e-01 1.010335e+00 1.003660e+05 7.978755e+00 -4.152358e-02 3.684759e-03
6.456531e-02 9.680336e-01 9.974645e-01 9.643341e+04 7.704054e+00 -3.899914e-02 3.623843e-03
6.606922e-02 9.646612e-01 1.008116e+00 9.415367e+04 7.507975e+00 -1.801246e-02 3.593087e-03
6.760818e-02 9.635872e-01 9.997691e-01 9.021391e+04 7.221815e+00 -1.427978e-02 3.454924e-03
6.918297e-02 9.657850e-01 1.000497e+00 8.676995e+04 6.944567e+00 5.326629e-03 3.284574e-03
7.079445e-02 9.711388e-01 9.996024e-01 8.490059e+04 6.713792e+00 1.680851e-03 3.173947e-03
7.244346e-02 9.787234e-01 1.002628e+00 8.562266e+04 6.798462e+00 1.972651e-02 3.107429e-03
7.413089e-02 9.875245e-01 1.000009e+00 8.339757e+04 6.596335e+00 2.968419e-02 2.968431e-03
