#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=0 --skew=0.0 --distribution=d>> comp_d_l:-3:3:300:1_1.0_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 9.982506e-01 9.990917e-01 6.260372e+06 4.981199e+02 1.828003e-02 1.779119e-01
1.047128e-03 9.905537e-01 1.003513e+00 6.054560e+06 4.820392e+02 2.987218e-02 1.743459e-01
1.096478e-03 9.969252e-01 9.960092e-01 5.717972e+06 4.544991e+02 4.815698e-03 1.624020e-01
1.148153e-03 9.969585e-01 9.950459e-01 5.454352e+06 4.342052e+02 2.147293e-02 1.552764e-01
1.202264e-03 9.983642e-01 9.986879e-01 5.301092e+06 4.227996e+02 6.605554e-02 1.497262e-01
1.258925e-03 9.887394e-01 1.002165e+00 4.941796e+06 3.937496e+02 6.098592e-02 1.428766e-01
1.318256e-03 1.000577e+00 1.002285e+00 4.829332e+06 3.835010e+02 3.437304e-02 1.366358e-01
1.380384e-03 9.942067e-01 1.002230e+00 4.618869e+06 3.680468e+02 4.892159e-02 1.322209e-01
1.445439e-03 9.997138e-01 9.941935e-01 4.437816e+06 3.542305e+02 8.703113e-02 1.257514e-01
1.513561e-03 1.002061e+00 1.013715e+00 4.357964e+06 3.469670e+02 1.027561e-01 1.217839e-01
1.584893e-03 9.976122e-01 1.018751e+00 4.153936e+06 3.309051e+02 8.233380e-02 1.180744e-01
1.659586e-03 1.001339e+00 1.021693e+00 4.019798e+06 3.198203e+02 3.188241e-02 1.134909e-01
1.737800e-03 1.008732e+00 1.021817e+00 3.839745e+06 3.050634e+02 6.489801e-02 1.071273e-01
1.819700e-03 9.938833e-01 1.023326e+00 3.636810e+06 2.894939e+02 8.926904e-02 1.038097e-01
1.905460e-03 1.003048e+00 1.013377e+00 3.461706e+06 2.761010e+02 5.829382e-02 9.729207e-02
1.995261e-03 9.995480e-01 1.020040e+00 3.351369e+06 2.663973e+02 5.379367e-02 9.519899e-02
2.089295e-03 9.946926e-01 1.015219e+00 3.146048e+06 2.510714e+02 6.926882e-02 8.999002e-02
2.187760e-03 1.005456e+00 1.012419e+00 3.042067e+06 2.427243e+02 3.618085e-02 8.500266e-02
2.290866e-03 9.966156e-01 1.011957e+00 2.884396e+06 2.297599e+02 2.762377e-02 8.234179e-02
2.398831e-03 9.959696e-01 1.001460e+00 2.709714e+06 2.159822e+02 8.766174e-03 7.740068e-02
2.511884e-03 1.000588e+00 9.944658e-01 2.568566e+06 2.044371e+02 -1.615930e-02 7.277787e-02
2.630266e-03 1.014267e+00 9.991252e-01 2.527317e+06 1.984267e+02 -2.974451e-02 6.984186e-02
2.754226e-03 1.012794e+00 1.008768e+00 2.432894e+06 1.938116e+02 1.855242e-02 6.748366e-02
2.884028e-03 9.997603e-01 1.010373e+00 2.292486e+06 1.832698e+02 -2.663261e-02 6.508100e-02
3.019948e-03 1.005088e+00 9.996498e-01 2.206896e+06 1.753591e+02 -1.328641e-02 6.178594e-02
3.162274e-03 9.967187e-01 1.005932e+00 2.038586e+06 1.625363e+02 -2.531260e-02 5.822682e-02
3.311307e-03 1.000296e+00 1.006659e+00 1.969543e+06 1.565527e+02 -1.764458e-02 5.600810e-02
3.467364e-03 1.003031e+00 9.978576e-01 1.868397e+06 1.471429e+02 -3.652036e-03 5.285358e-02
