#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.0 --distribution=s>> comp_s_3.14_l:-3:3:300:1_1.0_0.0_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 9.998162e-01 9.911820e-01 6.197972e+06 4.926823e+02 4.099965e-03 1.754771e-01
1.047128e-03 9.901633e-01 1.005840e+00 6.094032e+06 4.853863e+02 3.179467e-02 1.748234e-01
1.096478e-03 9.938374e-01 9.993086e-01 5.660882e+06 4.503311e+02 1.551270e-02 1.631714e-01
1.148153e-03 9.961806e-01 1.000175e+00 5.495464e+06 4.373670e+02 3.134608e-02 1.565415e-01
1.202264e-03 9.999176e-01 9.978705e-01 5.271916e+06 4.190012e+02 6.051445e-02 1.494775e-01
1.258925e-03 9.944662e-01 1.002560e+00 4.994269e+06 3.975213e+02 4.491532e-02 1.434016e-01
1.318256e-03 1.000578e+00 1.001438e+00 4.823179e+06 3.837547e+02 4.402709e-02 1.362978e-01
1.380384e-03 9.981003e-01 1.002722e+00 4.637982e+06 3.689265e+02 4.159975e-02 1.327742e-01
1.445439e-03 1.000338e+00 1.009236e+00 4.486212e+06 3.579710e+02 8.427250e-02 1.277136e-01
1.513561e-03 1.006529e+00 1.020144e+00 4.361330e+06 3.472194e+02 7.096553e-02 1.216291e-01
1.584893e-03 1.002372e+00 1.024181e+00 4.174169e+06 3.320997e+02 6.232011e-02 1.172470e-01
1.659586e-03 1.001791e+00 1.014100e+00 4.000242e+06 3.186511e+02 4.642057e-02 1.129467e-01
1.737800e-03 1.003782e+00 1.017477e+00 3.796577e+06 3.021957e+02 4.090261e-02 1.062632e-01
1.819700e-03 1.001746e+00 1.026754e+00 3.674752e+06 2.925032e+02 6.982219e-02 1.037592e-01
1.905460e-03 1.000065e+00 1.018042e+00 3.475756e+06 2.768548e+02 7.473326e-02 9.848452e-02
1.995261e-03 9.988903e-01 1.010520e+00 3.312772e+06 2.635367e+02 4.856169e-02 9.410536e-02
2.089295e-03 9.958593e-01 1.010443e+00 3.127678e+06 2.494203e+02 6.163347e-02 8.967113e-02
2.187760e-03 1.001872e+00 1.011191e+00 3.044691e+06 2.421075e+02 4.807866e-02 8.610439e-02
2.290866e-03 1.004467e+00 1.010558e+00 2.917202e+06 2.321835e+02 4.405463e-02 8.182681e-02
2.398831e-03 1.001187e+00 9.983279e-01 2.728930e+06 2.173264e+02 6.914139e-04 7.712233e-02
2.511884e-03 1.004689e+00 1.011043e+00 2.605002e+06 2.072980e+02 5.416870e-04 7.325053e-02
2.630266e-03 1.004682e+00 1.007893e+00 2.532191e+06 2.014548e+02 -3.374285e-02 7.129240e-02
2.754226e-03 1.008187e+00 1.011295e+00 2.428985e+06 1.935127e+02 -1.089138e-02 6.808639e-02
2.884028e-03 1.000630e+00 1.007939e+00 2.289678e+06 1.827595e+02 -2.837873e-02 6.496465e-02
3.019948e-03 1.001803e+00 1.000030e+00 2.171020e+06 1.727086e+02 -2.398551e-02 6.151497e-02
3.162274e-03 1.003602e+00 1.002904e+00 2.054552e+06 1.634330e+02 -3.299010e-02 5.824327e-02
3.311307e-03 1.001881e+00 1.012973e+00 1.994241e+06 1.587029e+02 -2.829033e-02 5.668223e-02
3.467364e-03 1.000709e+00 1.002692e+00 1.872425e+06 1.491314e+02 1.217008e-03 5.330801e-02
3.630776e-03 1.005155e+00 1.009642e+00 1.819470e+06 1.449504e+02 8.133292e-03 5.127656e-02
3.801889e-03 1.004936e+00 1.009948e+00 1.738969e+06 1.380978e+02 -1.296681e-02 4.904783e-02
3.981066e-03 9.995944e-01 1.009692e+00 1.651138e+06 1.314763e+02 -1.708883e-02 4.721642e-02
4.168688e-03 1.000754e+00 1.003093e+00 1.566411e+06 1.247619e+02 -2.085727e-02 4.471636e-02
4.365152e-03 1.001131e+00 1.002104e+00 1.483401e+06 1.179421e+02 -1.314843e-02 4.239404e-02
4.570875e-03 1.005424e+00 9.975812e-01 1.404738e+06 1.118391e+02 -2.206725e-02 3.983796e-02
4.786294e-03 9.985678e-01 1.002330e+00 1.336150e+06 1.063371e+02 -6.621778e-03 3.825283e-02
5.011864e-03 1.003153e+00 9.912095e-01 1.262710e+06 1.004723e+02 -7.376194e-03 3.610837e-02
5.248067e-03 9.982004e-01 9.880235e-01 1.182471e+06 9.416211e+01 -3.531182e-02 3.405058e-02
5.495400e-03 9.975798e-01 9.816934e-01 1.127316e+06 8.967967e+01 -4.668832e-03 3.267157e-02
5.754390e-03 9.985270e-01 9.848817e-01 1.080512e+06 8.599969e+01 4.791141e-03 3.121948e-02
6.025585e-03 9.995292e-01 9.960774e-01 1.037758e+06 8.262783e+01 -2.018034e-02 2.992082e-02
6.309562e-03 9.949321e-01 9.953011e-01 9.749599e+05 7.749286e+01 -3.570259e-03 2.841401e-02
6.606922e-03 9.972752e-01 9.876208e-01 9.345251e+05 7.433777e+01 1.563954e-02 2.707052e-02
6.918297e-03 1.000597e+00 1.006708e+00 9.220471e+05 7.354168e+01 2.894819e-02 2.630663e-02
7.244346e-03 9.988413e-01 1.007794e+00 8.790208e+05 6.998297e+01 4.403234e-03 2.532697e-02
7.585761e-03 9.984158e-01 1.003125e+00 8.411700e+05 6.686322e+01 -1.637638e-03 2.414346e-02
7.943267e-03 9.987159e-01 1.010233e+00 8.053008e+05 6.414708e+01 -1.124310e-02 2.311671e-02
8.317620e-03 9.964465e-01 1.008855e+00 7.701561e+05 6.125746e+01 -7.846832e-03 2.226877e-02
8.709618e-03 9.942443e-01 1.002598e+00 7.207872e+05 5.732538e+01 4.951954e-03 2.107275e-02
9.120089e-03 9.973177e-01 9.991730e-01 6.871869e+05 5.473211e+01 -1.105142e-02 2.000511e-02
9.549906e-03 1.002317e+00 1.007294e+00 6.647682e+05 5.299127e+01 -3.254175e-02 1.908410e-02
9.999978e-03 1.000668e+00 1.003791e+00 6.264499e+05 4.980372e+01 -8.493543e-03 1.795268e-02
1.047126e-02 9.944031e-01 1.010019e+00 5.936964e+05 4.720026e+01 -2.492964e-03 1.727223e-02
1.096476e-02 1.000217e+00 1.001821e+00 5.645704e+05 4.498514e+01 1.713359e-02 1.634431e-02
1.148151e-02 1.003846e+00 1.004830e+00 5.471611e+05 4.362946e+01 1.152754e-02 1.565981e-02
1.202262e-02 9.945143e-01 1.018753e+00 5.240595e+05 4.169637e+01 1.605189e-02 1.532078e-02
1.258922e-02 1.004403e+00 1.012398e+00 5.117553e+05 4.074239e+01 1.389802e-02 1.473665e-02
1.318253e-02 9.955900e-01 1.011831e+00 4.841797e+05 3.860621e+01 -1.206374e-02 1.416731e-02
1.380381e-02 9.985118e-01 1.014907e+00 4.657207e+05 3.710697e+01 -3.140569e-04 1.360381e-02
1.445436e-02 9.983095e-01 1.018587e+00 4.401096e+05 3.501154e+01 -1.513296e-02 1.290798e-02
1.513557e-02 1.000097e+00 1.010764e+00 4.222145e+05 3.363708e+01 1.163256e-02 1.237631e-02
1.584889e-02 9.983909e-01 1.008933e+00 4.027443e+05 3.207195e+01 1.894438e-02 1.177049e-02
1.659582e-02 1.003097e+00 1.002034e+00 3.847899e+05 3.065356e+01 -7.081270e-03 1.119816e-02
1.737796e-02 9.939154e-01 1.007598e+00 3.601777e+05 2.870582e+01 1.070559e-02 1.076508e-02
1.819696e-02 1.008050e+00 1.008234e+00 3.603669e+05 2.873415e+01 1.404142e-02 1.036632e-02
1.905455e-02 9.941704e-01 1.007001e+00 3.262611e+05 2.599064e+01 -1.557386e-02 9.808302e-03
1.995257e-02 1.001974e+00 1.012243e+00 3.169532e+05 2.524929e+01 -1.998484e-02 9.361625e-03
2.089290e-02 1.004570e+00 1.008672e+00 3.037489e+05 2.419378e+01 6.250262e-03 8.946657e-03
2.187755e-02 9.911935e-01 1.020156e+00 2.892133e+05 2.303609e+01 -8.921325e-03 8.738518e-03
2.290861e-02 1.002627e+00 1.019786e+00 2.815084e+05 2.242048e+01 -1.247048e-02 8.277059e-03
2.398826e-02 1.006413e+00 1.014024e+00 2.679614e+05 2.135318e+01 -1.604974e-02 7.914901e-03
2.511879e-02 9.891043e-01 1.007832e+00 2.474319e+05 1.974126e+01 -2.970558e-02 7.570744e-03
2.630260e-02 9.963518e-01 1.007476e+00 2.360640e+05 1.876023e+01 2.825379e-03 7.126093e-03
2.754220e-02 1.011922e+00 1.016420e+00 2.353825e+05 1.877041e+01 -1.916540e-02 6.907940e-03
2.884022e-02 1.002334e+00 1.013698e+00 2.229595e+05 1.776710e+01 -2.119577e-02 6.712794e-03
3.019942e-02 9.884468e-01 1.009883e+00 2.046749e+05 1.631879e+01 -1.807052e-02 6.372690e-03
3.162267e-02 9.972067e-01 9.944331e-01 1.950834e+05 1.549087e+01 -2.653182e-02 5.954742e-03
3.311300e-02 1.011956e+00 1.009374e+00 1.951461e+05 1.549692e+01 -1.966155e-02 5.773902e-03
3.467357e-02 1.007947e+00 1.012372e+00 1.887352e+05 1.498603e+01 -2.078581e-02 5.768538e-03
3.630768e-02 9.909580e-01 1.018399e+00 1.764345e+05 1.403492e+01 -3.539783e-02 5.689502e-03
3.801881e-02 9.860750e-01 1.012926e+00 1.659002e+05 1.318981e+01 -3.617442e-02 5.335450e-03
3.981058e-02 1.001205e+00 1.016787e+00 1.599319e+05 1.273462e+01 -4.369372e-02 4.996657e-03
4.168679e-02 1.016825e+00 1.012639e+00 1.594288e+05 1.266619e+01 -4.560411e-02 4.850745e-03
4.365142e-02 1.015575e+00 1.001500e+00 1.496935e+05 1.185513e+01 -5.280089e-02 4.666805e-03
4.570865e-02 9.979011e-01 1.015093e+00 1.416688e+05 1.130350e+01 -8.036041e-02 4.623055e-03
4.786283e-02 9.822067e-01 1.013645e+00 1.306124e+05 1.037340e+01 -5.435765e-02 4.427791e-03
5.011854e-02 9.809992e-01 1.016720e+00 1.246187e+05 9.912169e+00 -5.389875e-02 4.229665e-03
5.248055e-02 9.948956e-01 1.015618e+00 1.227023e+05 9.701767e+00 -3.196168e-02 3.973722e-03
5.495388e-02 1.013512e+00 1.021570e+00 1.222946e+05 9.682350e+00 -3.232121e-02 3.802419e-03
5.754377e-02 1.023686e+00 1.011723e+00 1.180208e+05 9.339211e+00 -3.450000e-02 3.670573e-03
6.025572e-02 1.019260e+00 1.014143e+00 1.124907e+05 8.923499e+00 -4.642689e-02 3.623843e-03
6.309549e-02 1.003177e+00 1.008703e+00 1.053618e+05 8.351814e+00 -3.049469e-02 3.594041e-03
6.606908e-02 9.853082e-01 1.009473e+00 9.703025e+04 7.705964e+00 -2.492380e-02 3.503323e-03
6.918282e-02 9.719400e-01 1.005168e+00 8.888195e+04 7.134916e+00 1.295090e-02 3.349185e-03
7.244330e-02 9.716779e-01 9.967708e-01 8.379432e+04 6.683234e+00 2.239954e-02 3.163934e-03
7.585745e-02 9.821594e-01 1.015417e+00 8.307952e+04 6.582012e+00 9.674430e-03 3.033876e-03
7.943249e-02 9.984704e-01 1.007683e+00 8.127918e+04 6.403121e+00 -2.346933e-03 2.816558e-03
8.317602e-02 1.017070e+00 9.996127e-01 7.896584e+04 6.216592e+00 -9.921789e-04 2.627134e-03
8.709599e-02 1.030662e+00 9.942139e-01 7.775045e+04 6.089586e+00 3.572702e-04 2.542496e-03
9.120069e-02 1.036798e+00 1.000072e+00 7.675231e+04 5.994730e+00 1.997113e-03 2.564907e-03
9.549884e-02 1.033605e+00 9.960043e-01 7.408645e+04 5.768730e+00 2.540219e-02 2.574921e-03
9.999956e-02 1.022677e+00 9.958855e-01 7.246527e+04 5.690744e+00 -1.192844e-02 2.631783e-03
1.047124e-01 1.004840e+00 1.007211e+00 6.875595e+04 5.329781e+00 1.578569e-03 2.691269e-03
1.096473e-01 9.858874e-01 1.008078e+00 6.429258e+04 5.087547e+00 1.711273e-02 2.707601e-03
1.148148e-01 9.681149e-01 1.006901e+00 5.883188e+04 4.701755e+00 -1.697302e-03 2.699018e-03
1.202259e-01 9.548228e-01 1.012137e+00 5.508321e+04 4.433738e+00 4.382968e-02 2.686739e-03
1.258920e-01 9.476869e-01 1.004279e+00 5.059782e+04 4.106516e+00 8.568287e-02 2.565980e-03
1.318251e-01 9.474751e-01 9.983749e-01 4.753368e+04 3.876378e+00 3.697312e-02 2.432227e-03
1.380378e-01 9.533502e-01 1.004783e+00 4.573825e+04 3.700352e+00 1.555061e-02 2.315879e-03
1.445433e-01 9.649028e-01 1.002787e+00 4.360205e+04 3.462256e+00 1.070094e-02 2.094626e-03
1.513554e-01 9.802413e-01 9.980794e-01 4.281078e+04 3.377904e+00 4.723072e-04 1.955748e-03
1.584886e-01 9.981115e-01 1.005159e+00 4.276411e+04 3.363580e+00 2.630353e-02 1.816869e-03
1.659579e-01 1.017166e+00 9.935192e-01 4.208273e+04 3.276364e+00 1.493967e-02 1.684427e-03
1.737792e-01 1.036345e+00 9.950299e-01 4.256479e+04 3.256628e+00 -3.598869e-03 1.640558e-03
1.819692e-01 1.053616e+00 9.847640e-01 4.237803e+04 3.260766e+00 1.028991e-02 1.557827e-03
