#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=10 --skew=0.0 --distribution=r>> comp_r_l:-3:3:300:1_1.0_10_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 9.998405e-01 1.011310e+00 6.914536e+06 5.502690e+02 6.119633e-02 2.520158e-01
1.047128e-03 9.992111e-01 1.003429e+00 6.614548e+06 5.264018e+02 4.296005e-02 2.417639e-01
1.096478e-03 9.970899e-01 9.976550e-01 6.290362e+06 5.005798e+02 4.805970e-02 2.315699e-01
1.148153e-03 9.975706e-01 1.003402e+00 5.963462e+06 4.745774e+02 4.911220e-02 2.187656e-01
1.202264e-03 1.002146e+00 1.008236e+00 5.816406e+06 4.628885e+02 7.851088e-02 2.129810e-01
1.258925e-03 9.990104e-01 1.004787e+00 5.525044e+06 4.396550e+02 5.150652e-02 2.019285e-01
1.318256e-03 1.002511e+00 1.001106e+00 5.335324e+06 4.246034e+02 3.797662e-02 1.946307e-01
1.380384e-03 1.002359e+00 1.013347e+00 5.139017e+06 4.089559e+02 3.754461e-02 1.867441e-01
1.445439e-03 1.000636e+00 1.009567e+00 5.008591e+06 3.986210e+02 6.420743e-02 1.815846e-01
1.513561e-03 1.007326e+00 1.008606e+00 4.768070e+06 3.793967e+02 6.653726e-02 1.692801e-01
1.584893e-03 1.002241e+00 1.009708e+00 4.582503e+06 3.646835e+02 7.416892e-02 1.630527e-01
1.659586e-03 1.002565e+00 1.017672e+00 4.377668e+06 3.484163e+02 3.397012e-02 1.556777e-01
1.737800e-03 1.003475e+00 1.027138e+00 4.192040e+06 3.336190e+02 3.301561e-02 1.498841e-01
1.819700e-03 9.990472e-01 1.028526e+00 4.052882e+06 3.225262e+02 2.748322e-02 1.458950e-01
1.905460e-03 9.980951e-01 1.018992e+00 3.809192e+06 3.031274e+02 -1.234412e-03 1.374199e-01
1.995261e-03 9.956646e-01 1.012789e+00 3.647743e+06 2.902891e+02 1.562679e-02 1.329806e-01
2.089295e-03 1.000664e+00 1.022463e+00 3.479866e+06 2.769732e+02 3.287435e-02 1.244931e-01
