#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:1:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> comp_s_3.14_l:-2:1:300:1_1.0_0.99_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.006180e+00 1.006565e+00 6.397342e+05 5.090348e+01 3.653526e-03 1.806998e-02
1.023293e-02 9.961881e-01 1.013016e+00 6.145538e+05 4.899171e+01 -7.683098e-03 1.780903e-02
1.047129e-02 9.949317e-01 1.000968e+00 5.873594e+05 4.677118e+01 -4.128754e-03 1.706946e-02
1.071519e-02 1.007768e+00 1.014266e+00 5.974539e+05 4.765067e+01 3.580451e-03 1.696634e-02
1.096478e-02 9.942437e-01 9.996024e-01 5.603829e+05 4.462163e+01 6.624937e-03 1.639140e-02
1.122018e-02 9.968364e-01 1.011851e+00 5.571276e+05 4.447362e+01 -5.318224e-03 1.623929e-02
1.148153e-02 1.010402e+00 1.011148e+00 5.592038e+05 4.450704e+01 5.070567e-03 1.575816e-02
1.174897e-02 9.944341e-01 1.011846e+00 5.370978e+05 4.275411e+01 4.046559e-03 1.568353e-02
1.202264e-02 9.948565e-01 1.017447e+00 5.251111e+05 4.181287e+01 2.364719e-02 1.527393e-02
1.230269e-02 1.008306e+00 1.014675e+00 5.347094e+05 4.263984e+01 8.716941e-03 1.517701e-02
1.258925e-02 9.996347e-01 1.010239e+00 5.045272e+05 4.018407e+01 2.005613e-02 1.459706e-02
1.288249e-02 9.926250e-01 1.005251e+00 4.862546e+05 3.869184e+01 1.412797e-02 1.434207e-02
1.318256e-02 1.000442e+00 1.008224e+00 4.834122e+05 3.848716e+01 -4.361808e-03 1.405215e-02
1.348963e-02 1.006813e+00 1.007503e+00 4.783848e+05 3.805777e+01 -1.700711e-02 1.378751e-02
