#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:1:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=d>> comp_d_l:-2:1:300:1_1.0_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.003602e+00 1.006716e+00 6.345772e+05 5.048745e+01 -4.589438e-03 1.812339e-02
1.023293e-02 1.028122e+00 1.013840e+00 6.570347e+05 5.222701e+01 -2.762377e-03 1.782250e-02
1.047129e-02 9.855946e-01 1.009985e+00 5.826879e+05 4.623323e+01 4.702091e-03 1.723123e-02
1.071519e-02 1.007827e+00 1.008627e+00 5.960475e+05 4.735400e+01 1.321018e-02 1.678860e-02
1.096478e-02 1.032832e+00 1.006440e+00 6.082342e+05 4.842512e+01 2.162099e-03 1.636899e-02
1.122018e-02 9.861757e-01 1.006025e+00 5.460914e+05 4.492498e+01 -7.465422e-03 1.615572e-02
1.148153e-02 1.010194e+00 1.010964e+00 5.601566e+05 4.611451e+01 6.042719e-04 1.575959e-02
1.174897e-02 1.032793e+00 1.014127e+00 5.743899e+05 4.719740e+01 -4.640222e-04 1.545107e-02
1.202264e-02 9.820637e-01 1.021757e+00 5.112740e+05 4.065709e+01 -2.374828e-03 1.522255e-02
1.230269e-02 1.004993e+00 1.018309e+00 5.223919e+05 4.155472e+01 1.320386e-02 1.490629e-02
1.258925e-02 1.027674e+00 1.010805e+00 5.351774e+05 4.250010e+01 2.492595e-02 1.462734e-02
1.288249e-02 9.711534e-01 1.011818e+00 4.699305e+05 3.742337e+01 8.042097e-03 1.441383e-02
1.318256e-02 9.930392e-01 1.015014e+00 4.805711e+05 3.825766e+01 -1.353669e-02 1.406419e-02
1.348963e-02 1.015636e+00 1.007920e+00 4.877116e+05 3.875168e+01 -5.769134e-03 1.362467e-02
1.380384e-02 1.039005e+00 1.009101e+00 5.022764e+05 3.996126e+01 -2.482116e-03 1.349938e-02
1.412537e-02 9.748859e-01 1.007888e+00 4.225095e+05 3.348970e+01 5.687356e-03 1.295078e-02
1.445439e-02 9.974274e-01 1.020207e+00 4.441511e+05 3.526460e+01 -2.071321e-02 1.262748e-02
1.479108e-02 1.021378e+00 1.013173e+00 4.469232e+05 3.551383e+01 5.967617e-04 1.247001e-02
1.513561e-02 1.045976e+00 1.009171e+00 4.594606e+05 3.658144e+01 1.250017e-02 1.216090e-02
1.548816e-02 9.717962e-01 1.003439e+00 3.882585e+05 3.087224e+01 1.852965e-02 1.196313e-02
1.584893e-02 9.964038e-01 1.006391e+00 3.959287e+05 3.164669e+01 1.842046e-02 1.164734e-02
1.621809e-02 1.017938e+00 1.019716e+00 4.121328e+05 3.302688e+01 1.615298e-02 1.164865e-02
1.659586e-02 1.042199e+00 1.009338e+00 4.199288e+05 3.369756e+01 3.673911e-03 1.120996e-02
1.698243e-02 9.596566e-01 1.005424e+00 3.437812e+05 2.708371e+01 9.939432e-03 1.092505e-02
1.737800e-02 9.827656e-01 1.003354e+00 3.525095e+05 2.783047e+01 1.357889e-02 1.060402e-02
1.778278e-02 1.006019e+00 1.014596e+00 3.649265e+05 2.882614e+01 2.550721e-03 1.054597e-02
1.819700e-02 1.028277e+00 1.012567e+00 3.731438e+05 2.953629e+01 8.830428e-03 1.036429e-02
1.862086e-02 1.053389e+00 1.008812e+00 3.783471e+05 2.996506e+01 -1.212412e-02 9.946585e-03
1.905460e-02 9.587069e-01 1.003292e+00 3.002375e+05 2.390666e+01 -8.535087e-03 9.611368e-03
1.949843e-02 9.800884e-01 1.001758e+00 3.084068e+05 2.447166e+01 -9.431422e-03 9.427905e-03
1.995261e-02 1.003509e+00 1.023029e+00 3.210752e+05 2.545238e+01 -1.217097e-02 9.420037e-03
2.041737e-02 1.026373e+00 1.018702e+00 3.267802e+05 2.589451e+01 1.011527e-02 9.157181e-03
2.089295e-02 1.049473e+00 1.021799e+00 3.355054e+05 2.658842e+01 -9.585023e-04 8.949876e-03
2.137960e-02 9.398360e-01 1.024963e+00 2.642044e+05 2.142607e+01 5.979061e-03 8.868217e-03
2.187760e-02 9.614877e-01 1.027275e+00 2.701061e+05 2.198566e+01 2.033830e-03 8.591175e-03
2.238719e-02 9.839644e-01 1.017057e+00 2.756443e+05 2.250865e+01 -3.098130e-03 8.382201e-03
2.290866e-02 1.006879e+00 1.019230e+00 2.825559e+05 2.308001e+01 -2.085745e-02 8.211136e-03
2.344227e-02 1.030903e+00 1.017718e+00 2.866670e+05 2.336490e+01 -1.011837e-02 7.938743e-03
