#./overdamped_3d --dev=0 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=0 --skew=0.0 --distribution=e>> comp_e_l:-3:3:300:1_1.0_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 1.000836e+00 1.012844e+00 1.263944e+07 1.005809e+03 2.859992e-01 1.052962e+00
1.047128e-03 9.899674e-01 1.003913e+00 1.191036e+07 9.477728e+02 2.428901e-01 1.019424e+00
1.096478e-03 1.002037e+00 9.955529e-01 1.143930e+07 9.103131e+02 2.137871e-01 9.573468e-01
1.148153e-03 9.960770e-01 1.008415e+00 1.099746e+07 8.751255e+02 2.226921e-01 9.358201e-01
1.202264e-03 9.981332e-01 1.011626e+00 1.049831e+07 8.354332e+02 1.879125e-01 8.796549e-01
1.258925e-03 9.891898e-01 1.013681e+00 9.977072e+06 7.939578e+02 2.015069e-01 8.596256e-01
1.318256e-03 9.937268e-01 1.005171e+00 9.545686e+06 7.596141e+02 1.575863e-01 7.932395e-01
1.380384e-03 9.896479e-01 1.008883e+00 9.186642e+06 7.310980e+02 1.904732e-01 7.869343e-01
1.445439e-03 9.941775e-01 1.009865e+00 8.743883e+06 6.958251e+02 1.852878e-01 7.310328e-01
1.513561e-03 1.000653e+00 1.007730e+00 8.444532e+06 6.720009e+02 1.652038e-01 7.022537e-01
1.584893e-03 9.986851e-01 1.011649e+00 8.097728e+06 6.444164e+02 1.684376e-01 6.673654e-01
1.659586e-03 9.968567e-01 1.018955e+00 7.647229e+06 6.086107e+02 1.595395e-01 6.415391e-01
1.737800e-03 1.002968e+00 1.014990e+00 7.416105e+06 5.901370e+02 1.959651e-01 6.099156e-01
1.819700e-03 9.967766e-01 1.010731e+00 7.049294e+06 5.609304e+02 1.389625e-01 5.808146e-01
1.905460e-03 9.973759e-01 1.013045e+00 6.781562e+06 5.397173e+02 1.852542e-01 5.586693e-01
1.995261e-03 9.976946e-01 1.017970e+00 6.550118e+06 5.213295e+02 1.597410e-01 5.395155e-01
2.089295e-03 9.962493e-01 1.015158e+00 6.139199e+06 4.885926e+02 1.586827e-01 5.064747e-01
2.187760e-03 9.982364e-01 1.013218e+00 5.868362e+06 4.670083e+02 1.603587e-01 4.832687e-01
2.290866e-03 9.986973e-01 1.012107e+00 5.635498e+06 4.484954e+02 1.287534e-01 4.602095e-01
2.398831e-03 9.993621e-01 1.011400e+00 5.364995e+06 4.269471e+02 1.270236e-01 4.426539e-01
2.511884e-03 1.002804e+00 1.005890e+00 5.136724e+06 4.087659e+02 9.963620e-02 4.179784e-01
2.630266e-03 1.000994e+00 1.002962e+00 4.893060e+06 3.893990e+02 7.638443e-02 4.027241e-01
2.754226e-03 9.998600e-01 1.003902e+00 4.681089e+06 3.724681e+02 9.134650e-02 3.823446e-01
2.884028e-03 9.973735e-01 1.003506e+00 4.377114e+06 3.483446e+02 7.824624e-02 3.658319e-01
3.019948e-03 9.972674e-01 1.010515e+00 4.217850e+06 3.357093e+02 7.130241e-02 3.489969e-01
3.162274e-03 9.999326e-01 1.001708e+00 3.994808e+06 3.178919e+02 7.904518e-02 3.319074e-01
3.311307e-03 9.966875e-01 1.008190e+00 3.841940e+06 3.057083e+02 9.024668e-02 3.230548e-01
3.467364e-03 9.968380e-01 1.005706e+00 3.661688e+06 2.914235e+02 7.516003e-02 3.083918e-01
3.630776e-03 9.994627e-01 9.956341e-01 3.482133e+06 2.771460e+02 4.928350e-02 2.920792e-01
3.801889e-03 1.001222e+00 1.004946e+00 3.356295e+06 2.670862e+02 6.537056e-02 2.832907e-01
3.981066e-03 9.970558e-01 1.007206e+00 3.195238e+06 2.542978e+02 5.243146e-02 2.697233e-01
4.168688e-03 9.995371e-01 9.936715e-01 3.000501e+06 2.388123e+02 2.496362e-02 2.534639e-01
4.365152e-03 1.000133e+00 9.902545e-01 2.857908e+06 2.274251e+02 3.139544e-02 2.411237e-01
4.570875e-03 9.993279e-01 9.914685e-01 2.720084e+06 2.164908e+02 1.586652e-02 2.302717e-01
4.786294e-03 9.975264e-01 9.930047e-01 2.585763e+06 2.057590e+02 3.646743e-02 2.197866e-01
5.011864e-03 1.001628e+00 9.783317e-01 2.414645e+06 1.922114e+02 3.440773e-02 2.082752e-01
5.248067e-03 1.000246e+00 9.851753e-01 2.323211e+06 1.848674e+02 -1.218200e-03 1.952882e-01
5.495400e-03 9.992418e-01 9.926308e-01 2.223076e+06 1.769650e+02 1.270628e-02 1.871610e-01
5.754390e-03 1.000970e+00 9.955304e-01 2.164308e+06 1.722779e+02 8.678555e-03 1.828384e-01
6.025585e-03 1.001051e+00 9.882320e-01 2.051531e+06 1.632446e+02 1.863766e-02 1.748641e-01
6.309562e-03 1.000802e+00 9.980456e-01 1.979443e+06 1.575707e+02 -1.637936e-04 1.660502e-01
6.606922e-03 9.993357e-01 1.002513e+00 1.910977e+06 1.521235e+02 -3.490448e-04 1.618156e-01
6.918297e-03 9.992240e-01 1.010869e+00 1.846773e+06 1.469611e+02 -1.200640e-02 1.560544e-01
