#./overdamped_3d --dev=0 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-3:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.0 --distribution=s>> comp_s_3.14_l:-3:3:300:1_1.0_0.0_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-03 9.976249e-01 9.927468e-01 6.203490e+06 4.932195e+02 1.736224e-02 1.759458e-01
1.047128e-03 9.951272e-01 1.000882e+00 6.013188e+06 4.788195e+02 2.635300e-02 1.720043e-01
1.096478e-03 9.955311e-01 9.964143e-01 5.696088e+06 4.531895e+02 8.660555e-03 1.631091e-01
1.148153e-03 9.937959e-01 1.003924e+00 5.487135e+06 4.366712e+02 3.507376e-02 1.571378e-01
1.202264e-03 1.002110e+00 1.001713e+00 5.316614e+06 4.225996e+02 4.715705e-02 1.495581e-01
1.258925e-03 9.954377e-01 1.001059e+00 5.028688e+06 4.002552e+02 6.386900e-02 1.435319e-01
1.318256e-03 1.000256e+00 9.951456e-01 4.816926e+06 3.833132e+02 4.097855e-02 1.361624e-01
1.380384e-03 9.964229e-01 1.003192e+00 4.640996e+06 3.692153e+02 5.098450e-02 1.321765e-01
1.445439e-03 1.000062e+00 9.987400e-01 4.481578e+06 3.575966e+02 9.052348e-02 1.271404e-01
1.513561e-03 1.006499e+00 1.015003e+00 4.368220e+06 3.477106e+02 7.177889e-02 1.220812e-01
1.584893e-03 1.001924e+00 1.019920e+00 4.198094e+06 3.340162e+02 7.807124e-02 1.183002e-01
1.659586e-03 1.000574e+00 1.018605e+00 3.980480e+06 3.170245e+02 4.480577e-02 1.123543e-01
1.737800e-03 1.005457e+00 1.011829e+00 3.764078e+06 2.995312e+02 4.221880e-02 1.056901e-01
