1157.845 -3.140376 0.04689285 573135.4 22.60016 0.8086854 573124.1 247.4967 0.2255557 -0.3710177 0.006951332 14519.85
1280.347 -2.184587 0.05312687 622012.2 22.5568 0.8076725 622007.4 242.9058 0.2118053 -0.366784 0.006239653 21926.37
1418.656 -0.2553627 0.04680048 674859.3 22.63024 0.8613911 674860.2 237.8516 0.1898159 -0.374606 0.005578637 58489.07
1572.772 1.894052 0.04085103 738550.4 22.59147 0.855277 738549.8 234.7914 0.181476 -0.3761351 0.004980445 475042.9
1742.695 2.908274 0.052604 808510.8 22.77697 0.9269333 808503.2 231.969 0.174696 -0.3678793 0.004465222 14990450.0
1932.376 3.588242 0.03937074 884203.8 22.67912 0.8884354 884190.9 228.7834 0.1562004 -0.3771127 0.00399518 4404900.0
2137.864 4.306048 0.05051721 968608.7 22.8428 0.8940125 968590.2 226.5322 0.1421061 -0.3646853 0.003593087 714125.1
2367.062 5.926653 0.05550572 1059664.0 22.68141 0.8873825 1059629.0 223.8279 0.1285775 -0.37057 0.003234625 136579.8
2623.921 9.173388 0.07071259 1167082.0 22.88319 0.9073305 1167002.0 222.3766 0.1173364 -0.3736628 0.002917767 32060.26
2908.443 11.74271 0.02946562 1283817.0 22.68673 0.8327293 1283679.0 220.6815 0.09624565 -0.3781351 0.002613425 17349.12
3220.626 8.432196 0.06605691 1405044.0 22.73354 0.9680348 1404973.0 218.121 0.09244001 -0.3718715 0.002362847 50176.23
3568.375 6.666732 0.04420446 1543825.0 22.80097 0.8619347 1543774.0 216.3143 0.08973479 -0.3685656 0.002138853 124264.6
3951.689 1.22183 0.03374359 1701863.0 22.8798 0.8612595 1701862.0 215.3334 0.07339537 -0.3715554 0.001934528 461508.8
4378.471 -0.6419677 0.01696305 1875317.0 22.76455 0.810791 1875313.0 214.152 0.06053257 -0.3652719 0.001734734 130899.3
4848.722 2.196604 0.05931596 2079300.0 22.5946 1.101391 2079293.0 214.4168 0.04740763 -0.3680775 0.001564026 2327679.0
5370.345 1.288239 0.03852592 2305018.0 22.95981 1.106007 2305014.0 214.606 0.05078709 -0.3665318 0.001415014 670359.6
5951.244 -1.606158 0.040379 2557323.0 22.79505 0.9329319 2557327.0 214.856 0.04832208 -0.3689398 0.00126946 113400.5
6591.417 -2.3153 0.04855916 2824110.0 22.6353 1.119202 2824112.0 214.226 0.03645396 -0.3750256 0.001144886 94796.38
7302.721 -2.315029 0.04418326 3128590.0 22.636 0.8402052 3128579.0 214.2068 0.02536595 -0.3785502 0.001035213 105057.6
8089.107 0.9915001 0.06911515 3447514.0 22.67517 1.084877 3447514.0 213.0961 0.02311563 -0.3710803 0.0009207726 746010.0
8962.431 -2.20833 0.04811444 3833442.0 22.79097 1.08099 3833454.0 213.8615 0.01336646 -0.3691884 0.0008229017 133919.0
9926.643 -3.064122 0.06551186 4251841.0 22.86679 1.127892 4251850.0 214.1626 0.01863039 -0.3683144 0.0007460117 110343.1
10997.55 7.288133 0.04083973 4741649.0 22.83618 1.297377 4741592.0 215.5751 0.02557755 -0.3667332 0.0006791353 275676.0
12179.11 2.799159 0.05330826 5265353.0 22.78815 1.007827 5265354.0 216.163 0.02293575 -0.3658005 0.0006082058 45752760.0
13495.02 0.8600604 0.03081235 5848037.0 22.55558 1.077684 5848056.0 216.6739 0.03126204 -0.3702539 0.0005525351 1124526.0
14945.29 -3.892866 0.03727701 6489408.0 22.73168 1.002424 6489366.0 217.105 0.04825771 -0.3711224 0.0004936457 131166.9
16557.58 -5.434557 0.05267312 7231041.0 22.72261 1.394235 7231016.0 218.3596 0.04851353 -0.3705124 0.0004405975 98367.58
18343.74 -1.586441 0.06086997 7984520.0 22.90257 1.075519 7984488.0 217.636 0.03837776 -0.3699192 0.0004082918 357559.2
20319.58 16.49077 0.04594791 8814902.0 22.63693 0.7011061 8814630.0 216.8999 0.02785981 -0.3708324 0.000366807 49443.33
22508.82 22.91871 0.03623352 9799419.0 22.45448 0.9341621 9798874.0 217.6679 0.01718128 -0.3708045 0.0003278255 25051.9
24935.16 26.27639 0.0687283 10803790.0 22.64955 1.010811 10803100.0 216.6238 0.02809465 -0.3694016 0.0002939701 20176.44
27618.35 37.87035 0.02790048 11989120.0 22.56929 1.039627 11987700.0 217.0239 0.01725185 -0.3756276 0.0002654791 9937.53
30597.93 31.33111 0.04186923 13227400.0 22.80758 1.033669 13226420.0 216.1326 0.01258874 -0.3733267 0.0002413988 16639.9
33893.64 43.69422 0.06066412 14660340.0 22.73727 0.6542969 14658370.0 216.2416 0.02037191 -0.3696997 0.0002145767 8912.097
37545.0 42.41026 0.04564327 16203530.0 22.73459 1.177788 16201830.0 215.7642 0.01532245 -0.3683488 0.0001971722 10505.74
41591.52 31.72172 0.05075219 17897850.0 22.60504 0.8029175 17896860.0 215.1502 0.009564757 -0.3771641 0.0001741648 21906.9
46072.74 35.83551 0.03733005 19813280.0 22.82697 0.9783784 19812000.0 215.0077 0.01130617 -0.3743973 0.0001689196 18534.78
51036.06 49.44869 0.05758985 21965560.0 22.85661 1.30547 21963130.0 215.1725 0.008111238 -0.3691614 0.0001512766 10242.86
56536.81 41.76073 0.08437198 24522170.0 22.74706 1.4189 24520330.0 216.8536 0.0164367 -0.3744686 0.0001312494 16442.77
62630.32 58.60639 0.05276303 27142950.0 22.67419 1.178879 27139510.0 216.6644 0.008926392 -0.3702896 0.0001239777 8822.606
69379.8 59.49722 0.03511744 30097540.0 22.54025 1.138504 30094030.0 216.8787 0.01487303 -0.366006 0.0001066923 9477.586
76852.45 76.1877 0.06239561 33295800.0 22.59945 1.409504 33289910.0 216.5838 0.01935673 -0.3737667 8.869171e-05 6239.176
85135.19 93.51368 0.07422399 36715510.0 22.69466 1.27379 36706880.0 215.5793 0.007795334 -0.367916 8.952618e-05 4494.581
94311.01 86.24326 0.0647997 40819380.0 22.76205 0.364151 40811910.0 216.3689 0.00358212 -0.3730175 7.724762e-05 5909.928
104470.8 88.03213 0.05152432 44935220.0 22.59602 0.8067627 44927520.0 215.0241 0.006346107 -0.3717195 7.212162e-05 6234.853
115729.2 119.2295 0.06530446 50081100.0 22.53931 1.228848 50066990.0 216.3106 0.009432912 -0.3694554 6.186962e-05 3715.177
128200.7 141.7827 0.04151167 55880350.0 22.995 1.17565 55860120.0 217.8625 0.002154112 -0.3652682 5.936623e-05 2906.487
142015.8 163.5454 0.05542172 62000960.0 22.57801 0.5483551 61974150.0 218.1948 0.009992242 -0.370567 5.495548e-05 2408.975
