-7.23704 -7.22257 0
-7.22257 -7.20809 0
-7.20809 -7.19362 0
-7.19362 -7.17915 0
-7.17915 -7.16467 0
-7.16467 -7.1502 0
-7.1502 -7.13572 0
-7.13572 -7.12125 0
-7.12125 -7.10678 0
-7.10678 -7.0923 0
-7.0923 -7.07783 0
-7.07783 -7.06335 3
-7.06335 -7.04888 0
-7.04888 -7.0344 1
-7.0344 -7.01993 2
-7.01993 -7.00546 0
-7.00546 -6.99098 1
-6.99098 -6.97651 0
-6.97651 -6.96203 1
-6.96203 -6.94756 0
-6.94756 -6.93309 1
-6.93309 -6.91861 0
-6.91861 -6.90414 0
-6.90414 -6.88966 3
-6.88966 -6.87519 2
-6.87519 -6.86072 2
-6.86072 -6.84624 1
-6.84624 -6.83177 1
-6.83177 -6.81729 1
-6.81729 -6.80282 1
-6.80282 -6.78835 0
-6.78835 -6.77387 2
-6.77387 -6.7594 0
-6.7594 -6.74492 2
-6.74492 -6.73045 2
-6.73045 -6.71597 1
-6.71597 -6.7015 1
-6.7015 -6.68703 2
-6.68703 -6.67255 1
-6.67255 -6.65808 1
-6.65808 -6.6436 0
-6.6436 -6.62913 1
-6.62913 -6.61466 0
-6.61466 -6.60018 2
-6.60018 -6.58571 2
-6.58571 -6.57123 3
-6.57123 -6.55676 1
-6.55676 -6.54229 3
-6.54229 -6.52781 2
-6.52781 -6.51334 1
-6.51334 -6.49886 1
-6.49886 -6.48439 4
-6.48439 -6.46992 3
-6.46992 -6.45544 2
-6.45544 -6.44097 2
-6.44097 -6.42649 5
-6.42649 -6.41202 3
-6.41202 -6.39755 2
-6.39755 -6.38307 3
-6.38307 -6.3686 2
-6.3686 -6.35412 3
-6.35412 -6.33965 0
-6.33965 -6.32517 8
-6.32517 -6.3107 4
-6.3107 -6.29623 3
-6.29623 -6.28175 1
-6.28175 -6.26728 7
-6.26728 -6.2528 2
-6.2528 -6.23833 4
-6.23833 -6.22386 3
-6.22386 -6.20938 7
-6.20938 -6.19491 5
-6.19491 -6.18043 2
-6.18043 -6.16596 1
-6.16596 -6.15149 3
-6.15149 -6.13701 7
-6.13701 -6.12254 4
-6.12254 -6.10806 4
-6.10806 -6.09359 5
-6.09359 -6.07912 7
-6.07912 -6.06464 6
-6.06464 -6.05017 1
-6.05017 -6.03569 4
-6.03569 -6.02122 7
-6.02122 -6.00674 4
-6.00674 -5.99227 4
-5.99227 -5.9778 2
-5.9778 -5.96332 6
-5.96332 -5.94885 7
-5.94885 -5.93437 1
-5.93437 -5.9199 3
-5.9199 -5.90543 2
-5.90543 -5.89095 5
-5.89095 -5.87648 2
-5.87648 -5.862 5
-5.862 -5.84753 8
-5.84753 -5.83306 9
-5.83306 -5.81858 3
-5.81858 -5.80411 3
-5.80411 -5.78963 4
-5.78963 -5.77516 7
-5.77516 -5.76069 8
-5.76069 -5.74621 7
-5.74621 -5.73174 3
-5.73174 -5.71726 5
-5.71726 -5.70279 5
-5.70279 -5.68832 5
-5.68832 -5.67384 4
-5.67384 -5.65937 6
-5.65937 -5.64489 13
-5.64489 -5.63042 10
-5.63042 -5.61594 12
-5.61594 -5.60147 7
-5.60147 -5.587 11
-5.587 -5.57252 11
-5.57252 -5.55805 9
-5.55805 -5.54357 8
-5.54357 -5.5291 17
-5.5291 -5.51463 11
-5.51463 -5.50015 14
-5.50015 -5.48568 6
-5.48568 -5.4712 10
-5.4712 -5.45673 12
-5.45673 -5.44226 15
-5.44226 -5.42778 21
-5.42778 -5.41331 14
-5.41331 -5.39883 15
-5.39883 -5.38436 19
-5.38436 -5.36989 20
-5.36989 -5.35541 22
-5.35541 -5.34094 13
-5.34094 -5.32646 13
-5.32646 -5.31199 18
-5.31199 -5.29751 11
-5.29751 -5.28304 21
-5.28304 -5.26857 15
-5.26857 -5.25409 18
-5.25409 -5.23962 12
-5.23962 -5.22514 13
-5.22514 -5.21067 20
-5.21067 -5.1962 18
-5.1962 -5.18172 11
-5.18172 -5.16725 20
-5.16725 -5.15277 19
-5.15277 -5.1383 18
-5.1383 -5.12383 17
-5.12383 -5.10935 21
-5.10935 -5.09488 23
-5.09488 -5.0804 15
-5.0804 -5.06593 10
-5.06593 -5.05146 15
-5.05146 -5.03698 19
-5.03698 -5.02251 12
-5.02251 -5.00803 12
-5.00803 -4.99356 22
-4.99356 -4.97908 20
-4.97908 -4.96461 17
-4.96461 -4.95014 17
-4.95014 -4.93566 22
-4.93566 -4.92119 27
-4.92119 -4.90671 14
-4.90671 -4.89224 16
-4.89224 -4.87777 16
-4.87777 -4.86329 18
-4.86329 -4.84882 22
-4.84882 -4.83434 31
-4.83434 -4.81987 17
-4.81987 -4.8054 14
-4.8054 -4.79092 13
-4.79092 -4.77645 15
-4.77645 -4.76197 21
-4.76197 -4.7475 19
-4.7475 -4.73303 25
-4.73303 -4.71855 24
-4.71855 -4.70408 16
-4.70408 -4.6896 19
-4.6896 -4.67513 29
-4.67513 -4.66066 24
-4.66066 -4.64618 19
-4.64618 -4.63171 21
-4.63171 -4.61723 32
-4.61723 -4.60276 16
-4.60276 -4.58828 28
-4.58828 -4.57381 15
-4.57381 -4.55934 12
-4.55934 -4.54486 19
-4.54486 -4.53039 29
-4.53039 -4.51591 17
-4.51591 -4.50144 18
-4.50144 -4.48697 13
-4.48697 -4.47249 15
-4.47249 -4.45802 23
-4.45802 -4.44354 26
-4.44354 -4.42907 13
-4.42907 -4.4146 22
-4.4146 -4.40012 22
-4.40012 -4.38565 19
-4.38565 -4.37117 23
-4.37117 -4.3567 17
-4.3567 -4.34223 21
-4.34223 -4.32775 18
-4.32775 -4.31328 18
-4.31328 -4.2988 15
-4.2988 -4.28433 20
-4.28433 -4.26985 17
-4.26985 -4.25538 14
-4.25538 -4.24091 29
-4.24091 -4.22643 24
-4.22643 -4.21196 13
-4.21196 -4.19748 19
-4.19748 -4.18301 23
-4.18301 -4.16854 25
-4.16854 -4.15406 14
-4.15406 -4.13959 24
-4.13959 -4.12511 13
-4.12511 -4.11064 15
-4.11064 -4.09617 22
-4.09617 -4.08169 23
-4.08169 -4.06722 19
-4.06722 -4.05274 23
-4.05274 -4.03827 20
-4.03827 -4.0238 22
-4.0238 -4.00932 24
-4.00932 -3.99485 22
-3.99485 -3.98037 23
-3.98037 -3.9659 22
-3.9659 -3.95142 15
-3.95142 -3.93695 26
-3.93695 -3.92248 30
-3.92248 -3.908 16
-3.908 -3.89353 25
-3.89353 -3.87905 21
-3.87905 -3.86458 26
-3.86458 -3.85011 23
-3.85011 -3.83563 21
-3.83563 -3.82116 24
-3.82116 -3.80668 29
-3.80668 -3.79221 31
-3.79221 -3.77774 32
-3.77774 -3.76326 33
-3.76326 -3.74879 26
-3.74879 -3.73431 31
-3.73431 -3.71984 28
-3.71984 -3.70537 32
-3.70537 -3.69089 26
-3.69089 -3.67642 32
-3.67642 -3.66194 33
-3.66194 -3.64747 32
-3.64747 -3.633 42
-3.633 -3.61852 30
-3.61852 -3.60405 29
-3.60405 -3.58957 34
-3.58957 -3.5751 36
-3.5751 -3.56062 24
-3.56062 -3.54615 34
-3.54615 -3.53168 31
-3.53168 -3.5172 34
-3.5172 -3.50273 27
-3.50273 -3.48825 35
-3.48825 -3.47378 34
-3.47378 -3.45931 28
-3.45931 -3.44483 34
-3.44483 -3.43036 32
-3.43036 -3.41588 17
-3.41588 -3.40141 33
-3.40141 -3.38694 28
-3.38694 -3.37246 34
-3.37246 -3.35799 37
-3.35799 -3.34351 34
-3.34351 -3.32904 26
-3.32904 -3.31457 42
-3.31457 -3.30009 44
-3.30009 -3.28562 28
-3.28562 -3.27114 31
-3.27114 -3.25667 36
-3.25667 -3.24219 45
-3.24219 -3.22772 34
-3.22772 -3.21325 39
-3.21325 -3.19877 27
-3.19877 -3.1843 44
-3.1843 -3.16982 49
-3.16982 -3.15535 39
-3.15535 -3.14088 36
-3.14088 -3.1264 33
-3.1264 -3.11193 40
-3.11193 -3.09745 36
-3.09745 -3.08298 39
-3.08298 -3.06851 31
-3.06851 -3.05403 34
-3.05403 -3.03956 41
-3.03956 -3.02508 38
-3.02508 -3.01061 42
-3.01061 -2.99614 37
-2.99614 -2.98166 38
-2.98166 -2.96719 40
-2.96719 -2.95271 47
-2.95271 -2.93824 33
-2.93824 -2.92376 41
-2.92376 -2.90929 39
-2.90929 -2.89482 29
-2.89482 -2.88034 33
-2.88034 -2.86587 42
-2.86587 -2.85139 43
-2.85139 -2.83692 46
-2.83692 -2.82245 39
-2.82245 -2.80797 38
-2.80797 -2.7935 25
-2.7935 -2.77902 44
-2.77902 -2.76455 46
-2.76455 -2.75008 40
-2.75008 -2.7356 42
-2.7356 -2.72113 41
-2.72113 -2.70665 43
-2.70665 -2.69218 47
-2.69218 -2.67771 43
-2.67771 -2.66323 41
-2.66323 -2.64876 44
-2.64876 -2.63428 51
-2.63428 -2.61981 39
-2.61981 -2.60534 39
-2.60534 -2.59086 43
-2.59086 -2.57639 45
-2.57639 -2.56191 41
-2.56191 -2.54744 47
-2.54744 -2.53296 51
-2.53296 -2.51849 41
-2.51849 -2.50402 50
-2.50402 -2.48954 34
-2.48954 -2.47507 45
-2.47507 -2.46059 73
-2.46059 -2.44612 47
-2.44612 -2.43165 50
-2.43165 -2.41717 49
-2.41717 -2.4027 65
-2.4027 -2.38822 82
-2.38822 -2.37375 52
-2.37375 -2.35928 61
-2.35928 -2.3448 61
-2.3448 -2.33033 85
-2.33033 -2.31585 63
-2.31585 -2.30138 69
-2.30138 -2.28691 84
-2.28691 -2.27243 60
-2.27243 -2.25796 85
-2.25796 -2.24348 100
-2.24348 -2.22901 86
-2.22901 -2.21453 106
-2.21453 -2.20006 94
-2.20006 -2.18559 108
-2.18559 -2.17111 103
-2.17111 -2.15664 121
-2.15664 -2.14216 91
-2.14216 -2.12769 112
-2.12769 -2.11322 138
