3.951689 3.074484 -0.0003453208 354.3036 2.152335 0.0 344.85 43.63338 -0.3870066 -0.3056074 0.1895502 72241.78
7.903378 3.003993 0.001596007 1298.985 2.429162 1.319263 1289.967 81.60823 -0.4167448 -0.03693944 0.1733832 66430.95
11.85507 2.949195 0.002518709 2770.074 2.70188 1.522224 2761.375 116.464 -0.428756 -0.06307197 0.161082 73409.23
15.80676 2.877025 -0.001468429 4724.67 3.135047 1.605934 4716.372 149.1891 -0.4366283 -0.1069304 0.1517082 66530.1
19.75844 2.795338 -0.004231909 7119.887 3.431144 1.643017 7112.079 179.9755 -0.4410754 -0.08492452 0.1447213 58731.84
23.71013 2.701214 -0.001465661 9935.663 3.644199 1.66801 9928.368 209.3697 -0.4446203 -0.09535897 0.1385992 50781.2
27.66182 2.641919 -0.002024838 13157.3 3.909103 1.686304 13150.33 237.6981 -0.4465729 -0.115859 0.1338388 52313.4
31.61351 2.567758 0.001261184 16763.55 4.127885 1.696574 16756.97 265.0284 -0.4476073 -0.1038922 0.1301159 50599.7
35.5652 2.495174 0.004156437 20726.21 4.399708 1.698257 20719.95 291.2958 -0.4481471 -0.08789742 0.1267163 49339.52
39.51689 2.455285 0.008408252 25039.8 4.61434 1.702151 25033.74 316.7477 -0.4481434 -0.091178 0.123841 52919.33
43.46858 2.392323 0.001068458 29701.96 4.871808 1.707973 29696.29 341.5828 -0.4478903 -0.08404368 0.1213799 52673.46
47.42027 2.34361 0.008950787 34670.08 5.106617 1.701651 34664.56 365.504 -0.4472737 -0.08564425 0.1191615 54250.15
55.32364 2.203909 -6.990173e-06 45533.11 5.550381 1.701383 45527.99 411.472 -0.4455114 -0.08893365 0.1153508 51599.89
59.27533 2.134718 0.003626256 51371.92 5.8673 1.689358 51367.01 433.2946 -0.4443739 -0.09246284 0.1136119 50517.06
67.17871 2.041006 0.007097317 63818.91 6.259457 1.676483 63814.57 474.9625 -0.4416924 -0.09370941 0.1104815 52557.45
71.1304 2.000026 0.009320666 70414.39 6.527628 1.672105 70410.38 494.9388 -0.4399725 -0.1008883 0.1091954 53913.22
79.03378 1.942204 0.01755512 84239.04 7.005754 1.654683 84235.15 532.9067 -0.4362141 -0.1068197 0.106707 58452.69
90.88885 1.924456 0.01804526 106558.6 7.633946 1.637953 106555.3 586.1822 -0.4290308 -0.1139135 0.1038266 71853.59
98.79222 1.9574 0.02251575 122393.2 8.136926 1.624672 122389.7 619.428 -0.423633 -0.1259128 0.1022078 87233.45
110.6473 1.988909 0.01756999 147274.5 8.854052 1.593927 147270.5 665.4954 -0.4148977 -0.1384549 0.1000159 110741.0
122.5024 1.868179 0.006935039 173388.4 9.462449 1.571875 173385.0 707.6798 -0.4050273 -0.1565818 0.09820819 106783.7
134.3574 1.715879 0.009481822 200499.8 10.17324 1.537339 200496.8 746.1323 -0.3948215 -0.1736029 0.09646511 98544.48
150.1642 1.596495 0.01513332 237757.8 10.91958 1.496865 237755.5 791.651 -0.3805966 -0.1898731 0.09424412 99485.13
165.9709 1.636073 0.01667495 275961.6 11.65292 1.44993 275959.9 831.3471 -0.3656633 -0.2118735 0.09212828 121606.9
181.7777 1.533207 0.00557958 315047.4 12.23827 1.430969 315044.1 866.567 -0.3501043 -0.2265092 0.09017873 121619.6
201.5361 1.522531 0.01991387 364580.8 13.04316 1.384354 364577.8 904.4991 -0.3295825 -0.246316 0.08791304 139006.6
225.2463 1.518249 0.03023253 424307.0 13.94772 1.323395 424305.2 941.8684 -0.3041416 -0.2708785 0.08518922 160944.0
248.9564 1.667878 0.02833962 483615.6 14.68201 1.282009 483611.8 971.2802 -0.2779779 -0.2918481 0.08255577 222671.5
276.6182 1.852764 0.02595638 552038.4 15.61298 1.210785 552034.4 997.8282 -0.2467521 -0.3100774 0.07954431 332306.4
304.28 1.877889 0.02294378 618681.6 16.31784 1.169743 618678.9 1016.626 -0.2152395 -0.3239219 0.0765419 387663.4
339.8452 1.786892 0.02153782 701860.1 17.2829 1.107068 701857.5 1032.613 -0.1736965 -0.3333999 0.07286525 382487.9
375.4104 1.67333 0.02027242 781499.0 17.98747 1.045624 781494.9 1040.856 -0.1313595 -0.3491846 0.06939971 362634.8
414.9273 1.386209 0.01335417 865132.1 18.68154 0.9778367 865129.9 1042.508 -0.08401 -0.3536229 0.06565022 280674.8
462.3476 0.8483788 0.008588107 957719.7 19.32405 0.8944131 957721.3 1035.713 -0.02918518 -0.3605924 0.06122839 182038.2
509.7679 0.322427 0.01695588 1042360.0 19.89691 0.8305664 1042362.0 1022.387 0.02590907 -0.3721895 0.05712771 131121.4
