#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-0.05:1.05:100:1 --domainy=a:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:-0.05:1.05:100:1_a:0.95:2.05:100:1_40_0.99_1.0.dat
#l a <<v>> qnu(q) mu_q Dx Gx EBx
2.108628e+00 8.912509e+00 1.170117e+00 1.026054e+00 4.709721e+04 3.777383e+00 -2.814531e-04 1.012444e-03
2.162718e+00 8.912509e+00 1.185742e+00 1.009578e+00 4.664070e+04 3.723271e+00 -4.062057e-03 9.716749e-04
2.218196e+00 8.912509e+00 1.200797e+00 1.013313e+00 4.872255e+04 3.910437e+00 -1.813918e-02 9.716749e-04
2.275097e+00 8.912509e+00 1.216095e+00 1.038303e+00 5.023254e+04 3.973462e+00 -1.699919e-02 9.677410e-04
2.333458e+00 8.912509e+00 1.232121e+00 1.012932e+00 4.956226e+04 3.933673e+00 -3.163731e-02 9.291172e-04
2.393316e+00 8.912509e+00 1.247729e+00 9.963430e-01 5.009182e+04 3.996381e+00 -1.375401e-02 9.125471e-04
2.454709e+00 8.912509e+00 1.263700e+00 1.006545e+00 5.186830e+04 4.135800e+00 -3.631234e-03 8.912086e-04
2.517677e+00 8.912509e+00 1.279475e+00 1.035619e+00 5.531691e+04 4.440423e+00 -2.553350e-02 9.237528e-04
2.582260e+00 8.912509e+00 1.296141e+00 1.036047e+00 5.459045e+04 4.328378e+00 -1.936394e-02 8.631945e-04
2.648500e+00 8.912509e+00 1.312510e+00 1.001714e+00 5.473961e+04 4.388220e+00 5.248785e-04 8.468628e-04
2.716439e+00 8.912509e+00 1.328722e+00 1.020806e+00 5.699756e+04 4.551831e+00 -2.804458e-03 8.327961e-04
2.786121e+00 8.912509e+00 1.344407e+00 1.017141e+00 5.699978e+04 4.565837e+00 2.256024e-02 8.125305e-04
2.857591e+00 8.912509e+00 1.360826e+00 1.018490e+00 5.931894e+04 4.749183e+00 -4.977584e-03 8.049011e-04
2.930893e+00 8.912509e+00 1.377264e+00 1.017093e+00 6.032332e+04 4.854226e+00 1.630735e-02 7.920265e-04
3.006077e+00 8.912509e+00 1.393582e+00 1.007156e+00 6.152799e+04 4.890513e+00 -1.847941e-02 7.642508e-04
3.083188e+00 8.912509e+00 1.409320e+00 1.026039e+00 6.374012e+04 5.095504e+00 -1.519042e-02 7.741451e-04
3.162278e+00 8.912509e+00 1.425530e+00 1.025854e+00 6.496886e+04 5.153437e+00 6.717563e-03 7.681847e-04
3.243397e+00 8.912509e+00 1.442487e+00 9.892598e-01 6.158569e+04 4.884147e+00 2.352357e-02 7.219315e-04
3.326596e+00 8.912509e+00 1.457919e+00 9.770789e-01 6.418255e+04 5.059854e+00 3.593755e-02 7.141829e-04
3.411929e+00 8.912509e+00 1.475062e+00 9.893308e-01 6.640730e+04 5.297949e+00 1.071525e-02 7.094145e-04
3.499451e+00 8.912509e+00 1.490588e+00 1.000471e+00 6.820897e+04 5.404902e+00 -2.288640e-03 7.082224e-04
3.589219e+00 8.912509e+00 1.506040e+00 9.845187e-01 6.629918e+04 5.287127e+00 -9.460151e-03 6.514788e-04
3.681289e+00 8.912509e+00 1.521090e+00 9.879783e-01 6.796886e+04 5.441825e+00 -1.830155e-02 6.480217e-04
3.775721e+00 8.912509e+00 1.536625e+00 1.006475e+00 7.171585e+04 5.711752e+00 -3.556627e-02 6.579161e-04
3.872575e+00 8.912509e+00 1.550623e+00 9.936502e-01 7.120724e+04 5.714299e+00 -3.544968e-02 6.458759e-04
3.971914e+00 8.912509e+00 1.565917e+00 9.868621e-01 7.343224e+04 5.853082e+00 -3.945482e-02 6.451607e-04
4.073801e+00 8.912509e+00 1.580900e+00 1.003246e+00 7.640009e+04 6.124282e+00 -1.035750e-03 6.228685e-04
4.178302e+00 8.912509e+00 1.595401e+00 1.001231e+00 7.862498e+04 6.204496e+00 -3.784239e-03 6.209612e-04
4.285483e+00 8.912509e+00 1.609201e+00 1.000884e+00 8.061241e+04 6.289803e+00 -1.550341e-02 6.172657e-04
4.395414e+00 8.912509e+00 1.623035e+00 9.990479e-01 8.139259e+04 6.345826e+00 1.018941e-02 5.884171e-04
4.508164e+00 8.912509e+00 1.635098e+00 1.003080e+00 8.404571e+04 6.450231e+00 -4.441464e-02 5.848408e-04
4.623807e+00 8.912509e+00 1.649123e+00 1.001864e+00 8.726988e+04 6.706789e+00 -4.865527e-03 5.702972e-04
4.742416e+00 8.912509e+00 1.660511e+00 1.011977e+00 9.027434e+04 6.941065e+00 -1.741195e-02 5.815029e-04
4.864069e+00 8.912509e+00 1.673184e+00 1.014499e+00 9.354433e+04 7.234547e+00 6.271601e-03 5.464554e-04
4.988841e+00 8.912509e+00 1.684314e+00 9.960062e-01 9.491105e+04 7.301392e+00 1.115549e-02 5.395412e-04
5.116814e+00 8.912509e+00 1.695531e+00 1.014301e+00 9.740270e+04 7.522299e+00 -1.707536e-02 5.390644e-04
5.248070e+00 8.912509e+00 1.706856e+00 9.892223e-01 9.581266e+04 7.461184e+00 -3.016788e-02 5.025864e-04
5.382693e+00 8.912509e+00 1.717215e+00 9.975374e-01 9.863702e+04 7.753392e+00 -2.332675e-02 5.143881e-04
5.520769e+00 8.912509e+00 1.726625e+00 9.864597e-01 1.001298e+05 7.913184e+00 -5.985326e-02 5.162954e-04
5.662387e+00 8.912509e+00 1.734976e+00 1.018167e+00 1.050484e+05 8.271601e+00 -4.506594e-02 5.099773e-04
5.807638e+00 8.912509e+00 1.744180e+00 9.993089e-01 1.096602e+05 8.731240e+00 -4.477119e-02 4.997253e-04
5.956614e+00 8.912509e+00 1.751881e+00 1.007380e+00 1.118281e+05 8.796812e+00 -3.633046e-02 4.861355e-04
6.109413e+00 8.912509e+00 1.760129e+00 1.007272e+00 1.168189e+05 9.355127e+00 -4.981405e-02 4.838705e-04
6.266131e+00 8.912509e+00 1.765834e+00 1.009055e+00 1.224662e+05 9.719274e+00 -3.477919e-02 4.804134e-04
6.426869e+00 8.912509e+00 1.772806e+00 1.015247e+00 1.248974e+05 9.905167e+00 7.237434e-03 4.601479e-04
6.591730e+00 8.912509e+00 1.779120e+00 1.026496e+00 1.276326e+05 1.014072e+01 -9.948015e-05 4.578829e-04
6.760820e+00 8.912509e+00 1.784747e+00 1.021803e+00 1.322426e+05 1.049659e+01 -1.484853e-02 4.651546e-04
6.934248e+00 8.912509e+00 1.789334e+00 1.019365e+00 1.337531e+05 1.066784e+01 -8.296609e-03 4.496574e-04
7.112124e+00 8.912509e+00 1.792463e+00 1.023380e+00 1.372754e+05 1.087920e+01 -2.360034e-02 4.318953e-04
7.294564e+00 8.912509e+00 1.796196e+00 1.017768e+00 1.419992e+05 1.128599e+01 -2.572936e-02 4.330873e-04
7.481683e+00 8.912509e+00 1.799843e+00 1.011534e+00 1.468714e+05 1.168579e+01 -1.226604e-02 4.214048e-04
7.673602e+00 8.912509e+00 1.800951e+00 1.017072e+00 1.504369e+05 1.187678e+01 -2.859336e-02 4.307032e-04
7.870444e+00 8.912509e+00 1.803430e+00 1.012782e+00 1.521449e+05 1.206776e+01 -3.279567e-03 4.137754e-04
8.072336e+00 8.912509e+00 1.804558e+00 9.998357e-01 1.577495e+05 1.258725e+01 -3.084892e-02 3.967285e-04
8.279407e+00 8.912509e+00 1.804609e+00 1.020716e+00 1.647243e+05 1.314110e+01 1.865959e-02 3.968477e-04
8.491789e+00 8.912509e+00 1.805083e+00 1.006280e+00 1.651786e+05 1.312837e+01 -4.396081e-03 3.899336e-04
8.709620e+00 8.912509e+00 1.804742e+00 1.018519e+00 1.721795e+05 1.373316e+01 -2.408129e-02 3.986359e-04
8.933037e+00 8.912509e+00 1.803791e+00 9.925830e-01 1.728692e+05 1.367905e+01 1.759410e-03 3.819466e-04
9.162187e+00 8.912509e+00 1.802806e+00 9.889411e-01 1.757845e+05 1.395280e+01 -3.247201e-03 3.789663e-04
9.397214e+00 8.912509e+00 1.799115e+00 1.007553e+00 1.835216e+05 1.463398e+01 1.547217e-02 3.628731e-04
9.638269e+00 8.912509e+00 1.796046e+00 1.007569e+00 1.894535e+05 1.506561e+01 -3.639281e-03 3.632307e-04
9.885509e+00 8.912509e+00 1.794397e+00 1.005323e+00 1.987749e+05 1.583719e+01 -4.760265e-03 3.513098e-04
1.013909e+01 8.912509e+00 1.790177e+00 1.020569e+00 2.032722e+05 1.615486e+01 -5.184054e-03 3.442764e-04
1.039918e+01 8.912509e+00 1.786416e+00 1.018324e+00 2.113653e+05 1.678703e+01 3.331304e-03 3.588200e-04
1.066594e+01 8.912509e+00 1.781752e+00 1.002661e+00 2.091259e+05 1.672145e+01 2.732086e-02 3.576279e-04
1.093954e+01 8.912509e+00 1.777720e+00 1.003073e+00 2.136232e+05 1.692708e+01 1.866770e-02 3.571510e-04

8.912509e-01 9.141131e+00 8.093107e-01 9.898437e-01 3.044531e+04 2.473427e+00 -2.710998e-03 1.501799e-03
9.141132e-01 9.141131e+00 8.149753e-01 9.904649e-01 3.193289e+04 2.592952e+00 -2.050817e-03 1.485348e-03
9.375620e-01 9.141131e+00 8.208096e-01 9.954305e-01 3.172105e+04 2.570034e+00 -2.154016e-02 1.475692e-03
9.616123e-01 9.141131e+00 8.269818e-01 9.918270e-01 3.185940e+04 2.588018e+00 -3.068656e-02 1.428246e-03
9.862795e-01 9.141131e+00 8.333578e-01 9.993666e-01 3.163647e+04 2.558575e+00 -1.920891e-02 1.433849e-03
1.011579e+00 9.141131e+00 8.401004e-01 9.995863e-01 3.216363e+04 2.606321e+00 -2.082795e-02 1.408100e-03
1.037528e+00 9.141131e+00 8.468581e-01 9.987249e-01 3.225553e+04 2.616507e+00 -2.468634e-02 1.410127e-03
1.064143e+00 9.141131e+00 8.541191e-01 9.802676e-01 3.183220e+04 2.579265e+00 -3.145999e-02 1.368284e-03
1.091440e+00 9.141131e+00 8.617492e-01 1.013165e+00 3.293982e+04 2.668551e+00 -2.794147e-02 1.387596e-03
1.119438e+00 9.141131e+00 8.698174e-01 1.019000e+00 3.320234e+04 2.647224e+00 -9.489894e-03 1.367569e-03
1.148154e+00 9.141131e+00 8.788926e-01 1.003851e+00 3.328389e+04 2.673485e+00 -2.278984e-03 1.354933e-03
1.177606e+00 9.141131e+00 8.862594e-01 9.977479e-01 3.268333e+04 2.604730e+00 -1.029289e-02 1.307726e-03
1.207814e+00 9.141131e+00 8.961330e-01 1.003012e+00 3.321054e+04 2.668232e+00 -2.271676e-02 1.281857e-03
1.238797e+00 9.141131e+00 9.050449e-01 9.899707e-01 3.348191e+04 2.662344e+00 -1.971465e-02 1.270175e-03
1.270574e+00 9.141131e+00 9.149250e-01 1.004697e+00 3.446038e+04 2.733486e+00 -1.344484e-02 1.251459e-03
1.303167e+00 9.141131e+00 9.250783e-01 1.011979e+00 3.464298e+04 2.757200e+00 -1.634526e-02 1.252651e-03
1.336596e+00 9.141131e+00 9.351867e-01 1.009404e+00 3.454048e+04 2.748606e+00 -1.505321e-02 1.232982e-03
1.370882e+00 9.141131e+00 9.457871e-01 1.004497e+00 3.504654e+04 2.784575e+00 -4.443759e-02 1.215219e-03
1.406047e+00 9.141131e+00 9.569236e-01 1.002778e+00 3.545001e+04 2.836141e+00 -5.110741e-02 1.200080e-03
1.442115e+00 9.141131e+00 9.679864e-01 1.001757e+00 3.608026e+04 2.867972e+00 -3.652894e-02 1.199722e-03
1.479108e+00 9.141131e+00 9.795222e-01 1.005870e+00 3.643817e+04 2.920175e+00 -5.179697e-02 1.180410e-03
1.517050e+00 9.141131e+00 9.918107e-01 1.013810e+00 3.743685e+04 2.991158e+00 -2.645820e-02 1.188517e-03
1.555965e+00 9.141131e+00 1.003500e+00 9.986026e-01 3.703802e+04 2.938637e+00 -3.961754e-02 1.134634e-03
1.595879e+00 9.141131e+00 1.016326e+00 9.947236e-01 3.711158e+04 2.971423e+00 -2.615267e-02 1.123309e-03
1.636816e+00 9.141131e+00 1.029173e+00 9.982710e-01 3.765730e+04 2.972378e+00 -3.064394e-02 1.078367e-03
1.678804e+00 9.141131e+00 1.042371e+00 1.021874e+00 4.063460e+04 3.210473e+00 -3.230846e-02 1.143813e-03
1.721868e+00 9.141131e+00 1.055128e+00 1.026686e+00 4.065722e+04 3.224161e+00 -2.925241e-02 1.124263e-03
1.766037e+00 9.141131e+00 1.068094e+00 1.032342e+00 4.207171e+04 3.347665e+00 -3.622705e-02 1.127481e-03
1.811340e+00 9.141131e+00 1.082434e+00 1.038352e+00 4.265875e+04 3.398913e+00 -3.270358e-02 1.106381e-03
1.857804e+00 9.141131e+00 1.096884e+00 1.021866e+00 4.294541e+04 3.446978e+00 -3.350115e-02 1.076937e-03
1.905460e+00 9.141131e+00 1.110979e+00 1.034809e+00 4.374521e+04 3.474671e+00 -1.413959e-02 1.049638e-03
1.954339e+00 9.141131e+00 1.125527e+00 1.025819e+00 4.439891e+04 3.543744e+00 -3.444159e-02 1.034379e-03
2.004472e+00 9.141131e+00 1.140010e+00 9.997916e-01 4.396284e+04 3.522099e+00 -2.182442e-02 1.005054e-03
2.055890e+00 9.141131e+00 1.155378e+00 1.018658e+00 4.569257e+04 3.673296e+00 -1.141346e-02 1.003861e-03
2.108628e+00 9.141131e+00 1.170288e+00 1.028088e+00 4.657206e+04 3.729955e+00 -2.531046e-02 9.977818e-04
2.162718e+00 9.141131e+00 1.186142e+00 1.015566e+00 4.725173e+04 3.794572e+00 -2.651376e-02 9.983778e-04
2.218196e+00 9.141131e+00 1.201363e+00 1.030138e+00 4.863581e+04 3.875104e+00 -7.363319e-03 9.621382e-04
2.275097e+00 9.141131e+00 1.217112e+00 1.008831e+00 4.870388e+04 3.879242e+00 -1.067233e-02 9.580851e-04
2.333458e+00 9.141131e+00 1.233318e+00 1.027492e+00 5.089997e+04 4.047628e+00 -1.186299e-02 9.621382e-04
2.393316e+00 9.141131e+00 1.248538e+00 1.018039e+00 5.102010e+04 4.066727e+00 -1.949209e-02 9.268522e-04
2.454709e+00 9.141131e+00 1.265639e+00 1.009359e+00 5.179215e+04 4.133572e+00 -3.243321e-02 8.898973e-04
2.517677e+00 9.141131e+00 1.280853e+00 1.030452e+00 5.418218e+04 4.344930e+00 -2.062678e-02 9.027719e-04
2.582260e+00 9.141131e+00 1.297861e+00 1.021994e+00 5.511438e+04 4.378989e+00 -3.316486e-02 8.716583e-04
2.648500e+00 9.141131e+00 1.314273e+00 1.024766e+00 5.581281e+04 4.409865e+00 -9.535968e-03 8.577108e-04
2.716439e+00 9.141131e+00 1.330814e+00 1.021498e+00 5.697535e+04 4.584299e+00 7.922292e-03 8.287430e-04
2.786121e+00 9.141131e+00 1.347266e+00 1.016941e+00 5.797404e+04 4.668969e+00 5.635524e-02 8.128881e-04
2.857591e+00 9.141131e+00 1.363895e+00 1.022156e+00 5.950828e+04 4.728175e+00 4.260182e-03 8.008480e-04
2.930893e+00 9.141131e+00 1.380522e+00 1.019719e+00 6.093085e+04 4.854862e+00 -1.405799e-02 8.025169e-04
3.006077e+00 9.141131e+00 1.397459e+00 1.027183e+00 6.172735e+04 4.889876e+00 -1.709694e-02 7.911921e-04
3.083188e+00 9.141131e+00 1.413506e+00 1.020329e+00 6.310173e+04 5.050304e+00 -7.683933e-03 7.801056e-04
3.162278e+00 9.141131e+00 1.429941e+00 1.002445e+00 6.374811e+04 5.146434e+00 -9.698331e-03 7.494688e-04
3.243397e+00 9.141131e+00 1.446475e+00 9.949191e-01 6.384387e+04 5.084682e+00 1.535165e-02 7.357597e-04
3.326596e+00 9.141131e+00 1.462875e+00 1.012429e+00 6.637133e+04 5.290947e+00 3.145540e-02 7.307529e-04
3.411929e+00 9.141131e+00 1.479554e+00 9.982058e-01 6.625095e+04 5.284581e+00 1.395380e-02 7.131100e-04
3.499451e+00 9.141131e+00 1.495347e+00 9.985085e-01 6.761805e+04 5.359702e+00 3.738844e-02 7.001162e-04
3.589219e+00 9.141131e+00 1.510962e+00 9.904588e-01 6.761212e+04 5.350789e+00 -2.593076e-02 6.616116e-04
3.681289e+00 9.141131e+00 1.527247e+00 1.000840e+00 6.912870e+04 5.502941e+00 -1.850379e-02 6.753206e-04
3.775721e+00 9.141131e+00 1.543271e+00 9.944551e-01 6.947225e+04 5.536682e+00 -4.504693e-02 6.500483e-04
3.872575e+00 9.141131e+00 1.558019e+00 1.004166e+00 7.258216e+04 5.724485e+00 -2.965021e-02 6.548166e-04
3.971914e+00 9.141131e+00 1.573464e+00 9.934703e-01 7.260305e+04 5.751859e+00 -4.051960e-02 6.388426e-04
4.073801e+00 9.141131e+00 1.588300e+00 9.980493e-01 7.552328e+04 5.946665e+00 -4.052442e-02 6.273985e-04
4.178302e+00 9.141131e+00 1.602923e+00 9.873573e-01 7.783372e+04 6.097544e+00 -8.970082e-03 6.293058e-04
4.285483e+00 9.141131e+00 1.617993e+00 1.010462e+00 8.059905e+04 6.270068e+00 -1.745284e-02 6.117821e-04
4.395414e+00 9.141131e+00 1.631816e+00 9.822568e-01 8.171810e+04 6.271341e+00 -8.950293e-03 5.843639e-04
4.508164e+00 9.141131e+00 1.645052e+00 1.004007e+00 8.452133e+04 6.463600e+00 -2.761978e-02 5.843639e-04
4.623807e+00 9.141131e+00 1.659409e+00 1.014944e+00 8.769891e+04 6.780637e+00 -1.552719e-02 5.699396e-04
4.742416e+00 9.141131e+00 1.672756e+00 9.984035e-01 8.958675e+04 6.834113e+00 -7.848501e-03 5.719662e-04
4.864069e+00 9.141131e+00 1.684097e+00 1.004146e+00 9.033855e+04 6.961437e+00 -1.292092e-02 5.465746e-04
4.988841e+00 9.141131e+00 1.695723e+00 1.002691e+00 9.363700e+04 7.295026e+00 3.876328e-03 5.513430e-04
5.116814e+00 9.141131e+00 1.707584e+00 1.021053e+00 9.727511e+04 7.619065e+00 1.448798e-02 5.422831e-04
5.248070e+00 9.141131e+00 1.718958e+00 1.012333e+00 9.874628e+04 7.708192e+00 1.458526e-03 5.255938e-04
5.382693e+00 9.141131e+00 1.730370e+00 9.942487e-01 9.844349e+04 7.689730e+00 -3.948337e-02 5.080700e-04
5.520769e+00 9.141131e+00 1.741258e+00 1.004506e+00 1.018169e+05 8.080614e+00 -5.794173e-02 5.186796e-04
5.662387e+00 9.141131e+00 1.750267e+00 1.012597e+00 1.053973e+05 8.318073e+00 -4.841971e-02 4.972219e-04
5.807638e+00 9.141131e+00 1.758157e+00 1.005762e+00 1.086976e+05 8.625561e+00 -6.653440e-02 4.961491e-04
5.956614e+00 9.141131e+00 1.767781e+00 1.015254e+00 1.123751e+05 8.915223e+00 -4.047006e-02 4.920959e-04
6.109413e+00 9.141131e+00 1.775829e+00 9.972749e-01 1.160868e+05 9.216344e+00 8.052588e-03 4.647970e-04
6.266131e+00 9.141131e+00 1.783412e+00 1.016250e+00 1.217303e+05 9.730096e+00 -8.525848e-04 4.668236e-04
6.426869e+00 9.141131e+00 1.790303e+00 1.008623e+00 1.241780e+05 9.900074e+00 2.854478e-02 4.613400e-04
6.591730e+00 9.141131e+00 1.796732e+00 1.011414e+00 1.280245e+05 1.013371e+01 -2.210212e-02 4.692078e-04
6.760820e+00 9.141131e+00 1.802941e+00 1.014020e+00 1.316851e+05 1.049213e+01 -1.540184e-02 4.534721e-04
6.934248e+00 9.141131e+00 1.808003e+00 1.019083e+00 1.369993e+05 1.090848e+01 5.687594e-03 4.492998e-04
7.112124e+00 9.141131e+00 1.812478e+00 1.007417e+00 1.363199e+05 1.085182e+01 -2.791631e-02 4.333258e-04
7.294564e+00 9.141131e+00 1.816566e+00 1.017459e+00 1.413060e+05 1.125034e+01 -3.223926e-02 4.152060e-04
7.481683e+00 9.141131e+00 1.820883e+00 1.007765e+00 1.459975e+05 1.162086e+01 -1.880723e-02 4.278421e-04
7.673602e+00 9.141131e+00 1.822118e+00 1.015959e+00 1.501581e+05 1.197291e+01 -3.729254e-02 4.327297e-04
7.870444e+00 9.141131e+00 1.825048e+00 1.033314e+00 1.578475e+05 1.255159e+01 6.457925e-03 4.107952e-04
8.072336e+00 9.141131e+00 1.827521e+00 1.011091e+00 1.591454e+05 1.266428e+01 -1.802361e-02 4.028082e-04
8.279407e+00 9.141131e+00 1.828226e+00 9.924434e-01 1.587219e+05 1.254396e+01 -1.029164e-02 4.005432e-04
8.491789e+00 9.141131e+00 1.827723e+00 1.000109e+00 1.634587e+05 1.305007e+01 -4.097652e-02 3.875494e-04
8.709620e+00 9.141131e+00 1.828942e+00 1.018963e+00 1.726620e+05 1.378027e+01 -3.779256e-02 3.974438e-04
8.933037e+00 9.141131e+00 1.827302e+00 1.007512e+00 1.737314e+05 1.381274e+01 -1.693177e-02 3.854036e-04
9.162187e+00 9.141131e+00 1.825604e+00 1.012785e+00 1.829637e+05 1.459323e+01 -7.249177e-03 3.827810e-04
9.397214e+00 9.141131e+00 1.823521e+00 9.992431e-01 1.829943e+05 1.458623e+01 -2.128899e-03 3.608465e-04
9.638269e+00 9.141131e+00 1.820421e+00 9.804785e-01 1.863013e+05 1.480205e+01 -1.407832e-02 3.656149e-04
9.885509e+00 9.141131e+00 1.819140e+00 1.007128e+00 1.926817e+05 1.530243e+01 -1.052439e-02 3.519058e-04
1.013909e+01 9.141131e+00 1.815066e+00 1.016905e+00 2.030002e+05 1.615232e+01 2.723813e-02 3.561974e-04
1.039918e+01 9.141131e+00 1.812953e+00 9.991668e-01 2.060828e+05 1.643943e+01 3.481674e-02 3.528595e-04
1.066594e+01 9.141131e+00 1.807659e+00 9.983821e-01 2.110422e+05 1.675965e+01 3.599632e-02 3.572702e-04
1.093954e+01 9.141131e+00 1.804174e+00 9.820783e-01 2.098762e+05 1.671254e+01 1.465142e-02 3.514290e-04

8.912509e-01 9.375619e+00 8.087170e-01 9.735163e-01 3.081077e+04 2.495868e+00 -2.131653e-02 1.478195e-03
9.141132e-01 9.375619e+00 8.141311e-01 9.933684e-01 3.117102e+04 2.533269e+00 3.188372e-03 1.463413e-03
9.375620e-01 9.375619e+00 8.197093e-01 1.005632e+00 3.194180e+04 2.571785e+00 -1.625919e-02 1.476765e-03
9.616123e-01 9.375619e+00 8.260184e-01 1.007249e+00 3.193591e+04 2.602661e+00 -8.066595e-03 1.441240e-03
9.862795e-01 9.375619e+00 8.327557e-01 1.008331e+00 3.188563e+04 2.587223e+00 -3.705305e-02 1.426697e-03
1.011579e+00 9.375619e+00 8.393706e-01 1.003079e+00 3.223176e+04 2.636561e+00 -3.577703e-02 1.420498e-03
