#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-0.05:1.05:100:1 --domainy=a:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:-0.05:1.05:100:1_a:-0.05:1.05:100:1_40_0.99_1.0.dat
#l a <<v>> qnu(q) mu_q Dx Gx EBx
1.636816e+00 8.912509e-01 1.020684e+00 1.020615e+00 3.774422e+04 2.985428e+00 -6.351984e-02 8.425713e-04
1.678804e+00 8.912509e-01 1.022239e+00 1.025918e+00 3.793921e+04 3.036676e+00 -3.777015e-02 8.392334e-04
1.721868e+00 8.912509e-01 1.023004e+00 1.040692e+00 3.965529e+04 3.146811e+00 -4.012096e-02 8.413792e-04
1.766037e+00 8.912509e-01 1.024760e+00 1.030746e+00 3.990550e+04 3.155724e+00 -6.028825e-02 8.220673e-04
1.811340e+00 8.912509e-01 1.026858e+00 1.037197e+00 4.069663e+04 3.213020e+00 -5.201513e-02 8.060932e-04
1.857804e+00 8.912509e-01 1.027557e+00 1.029297e+00 4.062409e+04 3.229890e+00 -4.546255e-02 7.905960e-04
1.905460e+00 8.912509e-01 1.029143e+00 1.030717e+00 4.223266e+04 3.349575e+00 -1.186544e-02 7.802248e-04
1.954339e+00 8.912509e-01 1.029610e+00 1.025922e+00 4.165088e+04 3.313924e+00 -2.010417e-02 7.623434e-04
2.004472e+00 8.912509e-01 1.030568e+00 1.023720e+00 4.354443e+04 3.473716e+00 -3.648072e-02 7.715225e-04
2.055890e+00 8.912509e-01 1.030489e+00 1.019687e+00 4.457514e+04 3.535150e+00 -1.991212e-03 7.452965e-04
2.108628e+00 8.912509e-01 1.032062e+00 1.040361e+00 4.702085e+04 3.747144e+00 -2.559626e-02 7.243156e-04
2.162718e+00 8.912509e-01 1.031985e+00 9.995816e-01 4.572860e+04 3.631279e+00 -1.381302e-02 7.135868e-04
2.218196e+00 8.912509e-01 1.033037e+00 1.013905e+00 4.685457e+04 3.738231e+00 -2.484488e-02 7.058382e-04
2.275097e+00 8.912509e-01 1.032589e+00 1.014396e+00 4.863172e+04 3.885609e+00 -2.196336e-02 6.893873e-04
2.333458e+00 8.912509e-01 1.033360e+00 1.032745e+00 5.107343e+04 4.079141e+00 -2.184343e-02 6.945133e-04
2.393316e+00 8.912509e-01 1.033637e+00 1.034331e+00 5.263673e+04 4.188321e+00 -2.080548e-02 6.771088e-04
2.454709e+00 8.912509e-01 1.034030e+00 1.036378e+00 5.310110e+04 4.198189e+00 -1.510918e-02 6.523132e-04
2.517677e+00 8.912509e-01 1.033779e+00 1.039905e+00 5.564562e+04 4.425144e+00 -1.830858e-02 6.668568e-04
2.582260e+00 8.912509e-01 1.034053e+00 1.030316e+00 5.681768e+04 4.512679e+00 -1.370347e-02 6.401539e-04
2.648500e+00 8.912509e-01 1.034164e+00 1.012111e+00 5.694374e+04 4.547375e+00 -3.658140e-02 6.309748e-04
2.716439e+00 8.912509e-01 1.033201e+00 1.026532e+00 5.810949e+04 4.627589e+00 -3.902972e-03 6.102324e-04
2.786121e+00 8.912509e-01 1.033816e+00 1.022196e+00 6.007032e+04 4.772101e+00 -2.654070e-02 6.049871e-04
2.857591e+00 8.912509e-01 1.033902e+00 1.012860e+00 6.187349e+04 4.917251e+00 -2.774698e-02 6.072521e-04
2.930893e+00 8.912509e-01 1.032662e+00 1.023785e+00 6.459252e+04 5.158212e+00 -2.649307e-03 5.910397e-04
3.006077e+00 8.912509e-01 1.033542e+00 1.000819e+00 6.388042e+04 5.072586e+00 -2.980953e-02 5.735159e-04
3.083188e+00 8.912509e-01 1.032761e+00 1.001424e+00 6.583470e+04 5.258479e+00 -3.826284e-02 5.670786e-04
3.162278e+00 8.912509e-01 1.032908e+00 1.009128e+00 6.779994e+04 5.381983e+00 -1.186496e-02 5.648136e-04
3.243397e+00 8.912509e-01 1.032555e+00 1.018679e+00 6.928370e+04 5.509625e+00 -6.028533e-03 5.550385e-04
3.326596e+00 8.912509e-01 1.032082e+00 1.029716e+00 7.144680e+04 5.685969e+00 -8.440793e-03 5.592108e-04
3.411929e+00 8.912509e-01 1.031938e+00 1.013257e+00 7.252723e+04 5.748676e+00 -2.999556e-02 5.367994e-04
3.499451e+00 8.912509e-01 1.031531e+00 1.008453e+00 7.383007e+04 5.868042e+00 -2.988666e-02 5.224943e-04
3.589219e+00 8.912509e-01 1.031033e+00 1.010459e+00 7.513624e+04 5.978496e+00 -1.907182e-02 5.244017e-04
3.681289e+00 8.912509e-01 1.030197e+00 9.956028e-01 7.658731e+04 6.084812e+00 -1.151145e-03 5.062819e-04
3.775721e+00 8.912509e-01 1.030137e+00 9.982921e-01 7.817259e+04 6.229961e+00 -5.052745e-03 4.976988e-04
3.872575e+00 8.912509e-01 1.029803e+00 1.003769e+00 8.041796e+04 6.398665e+00 -1.076901e-02 5.087852e-04
3.971914e+00 8.912509e-01 1.028871e+00 9.911895e-01 8.139330e+04 6.466784e+00 -6.142080e-03 4.858971e-04
4.073801e+00 8.912509e-01 1.029005e+00 9.876489e-01 8.252703e+04 6.547634e+00 2.167284e-02 4.898310e-04
4.178302e+00 8.912509e-01 1.027800e+00 9.999084e-01 8.636220e+04 6.902231e+00 1.830578e-02 4.825592e-04
4.285483e+00 8.912509e-01 1.027480e+00 1.014392e+00 9.012952e+04 7.176296e+00 9.835958e-03 4.768372e-04
4.395414e+00 8.912509e-01 1.026293e+00 1.005239e+00 9.123292e+04 7.246324e+00 -1.029170e-02 4.639626e-04
4.508164e+00 8.912509e-01 1.027019e+00 1.006441e+00 9.381861e+04 7.451952e+00 3.431785e-02 4.789829e-04
4.623807e+00 8.912509e-01 1.025987e+00 9.939324e-01 9.483634e+04 7.554130e+00 -1.438737e-03 4.550219e-04
4.742416e+00 8.912509e-01 1.025382e+00 1.004299e+00 9.861368e+04 7.855251e+00 2.690673e-03 4.620552e-04
4.864069e+00 8.912509e-01 1.025499e+00 1.004615e+00 9.825804e+04 7.803685e+00 -1.006389e-02 4.611015e-04
4.988841e+00 8.912509e-01 1.025011e+00 9.956017e-01 1.018095e+05 8.083479e+00 -1.882720e-02 4.410744e-04
5.116814e+00 8.912509e-01 1.024537e+00 1.000316e+00 1.046926e+05 8.328578e+00 -1.626134e-03 4.237890e-04
5.248070e+00 8.912509e-01 1.023548e+00 1.023168e+00 1.087446e+05 8.677445e+00 -4.430962e-02 4.215240e-04
5.382693e+00 8.912509e-01 1.024786e+00 9.863847e-01 1.077262e+05 8.580679e+00 -9.947896e-03 4.149675e-04
5.520769e+00 8.912509e-01 1.022969e+00 1.011051e+00 1.116302e+05 8.925091e+00 -6.368935e-03 4.063845e-04
5.662387e+00 8.912509e-01 1.022012e+00 1.000970e+00 1.140830e+05 9.098251e+00 2.638459e-03 4.113913e-04
5.807638e+00 8.912509e-01 1.022016e+00 9.924350e-01 1.171512e+05 9.315657e+00 3.196549e-02 3.982782e-04
5.956614e+00 8.912509e-01 1.021240e+00 1.008593e+00 1.225871e+05 9.758426e+00 5.445659e-02 3.978014e-04
6.109413e+00 8.912509e-01 1.020643e+00 1.008117e+00 1.245120e+05 9.894663e+00 5.367601e-02 3.893375e-04
6.266131e+00 8.912509e-01 1.021011e+00 1.009875e+00 1.298673e+05 1.033234e+01 4.829764e-02 3.950596e-04
6.426869e+00 8.912509e-01 1.019852e+00 1.009018e+00 1.339208e+05 1.064842e+01 5.888689e-02 3.744364e-04
6.591730e+00 8.912509e-01 1.020414e+00 1.010105e+00 1.377471e+05 1.096609e+01 1.437664e-03 3.823042e-04
6.760820e+00 8.912509e-01 1.019762e+00 1.033109e+00 1.436068e+05 1.143910e+01 4.640543e-02 3.761053e-04
6.934248e+00 8.912509e-01 1.018231e+00 1.033406e+00 1.460397e+05 1.159094e+01 1.124597e-02 3.784895e-04
7.112124e+00 8.912509e-01 1.019723e+00 1.013994e+00 1.459572e+05 1.163200e+01 2.768707e-02 3.603697e-04
7.294564e+00 8.912509e-01 1.018368e+00 1.009281e+00 1.485748e+05 1.181503e+01 -8.809984e-03 3.594160e-04
7.481683e+00 8.912509e-01 1.018400e+00 1.016480e+00 1.537288e+05 1.223010e+01 2.847111e-02 3.409386e-04
7.673602e+00 8.912509e-01 1.017081e+00 1.016251e+00 1.572736e+05 1.251021e+01 1.963174e-02 3.575087e-04
7.870444e+00 8.912509e-01 1.017144e+00 1.017749e+00 1.636003e+05 1.299627e+01 1.604795e-02 3.595352e-04
8.072336e+00 8.912509e-01 1.016022e+00 1.016891e+00 1.664656e+05 1.324265e+01 1.134288e-02 3.569126e-04
8.279407e+00 8.912509e-01 1.017259e+00 1.026863e+00 1.729497e+05 1.375831e+01 9.447694e-03 3.570318e-04
8.491789e+00 8.912509e-01 1.016300e+00 1.027044e+00 1.801099e+05 1.432267e+01 2.824867e-02 3.398657e-04
8.709620e+00 8.912509e-01 1.015036e+00 1.005038e+00 1.780336e+05 1.420203e+01 -1.089829e-02 3.471375e-04
8.933037e+00 8.912509e-01 1.014779e+00 1.019549e+00 1.859368e+05 1.480746e+01 1.057148e-03 3.405809e-04
9.162187e+00 8.912509e-01 1.014760e+00 1.009585e+00 1.877245e+05 1.493669e+01 1.490939e-02 3.343821e-04
9.397214e+00 8.912509e-01 1.014552e+00 9.832067e-01 1.897110e+05 1.511813e+01 4.245198e-02 3.353357e-04
9.638269e+00 8.912509e-01 1.014263e+00 9.964147e-01 1.926316e+05 1.532057e+01 1.037514e-02 3.188848e-04
9.885509e+00 8.912509e-01 1.014257e+00 1.003358e+00 1.943145e+05 1.548132e+01 6.480932e-03 3.153086e-04
1.013909e+01 8.912509e-01 1.014176e+00 1.013385e+00 2.045826e+05 1.628091e+01 1.143098e-03 3.190041e-04
1.039918e+01 8.912509e-01 1.013235e+00 1.002305e+00 2.073210e+05 1.649450e+01 2.384222e-02 3.176928e-04
1.066594e+01 8.912509e-01 1.012373e+00 9.939082e-01 2.100459e+05 1.672559e+01 1.934743e-02 3.203154e-04
1.093954e+01 8.912509e-01 1.012013e+00 1.008684e+00 2.208165e+05 1.757834e+01 2.592087e-02 3.265142e-04

8.912509e-01 9.141132e-01 9.493152e-01 9.959512e-01 2.846172e+04 2.273051e+00 -1.506793e-02 1.228094e-03
9.141132e-01 9.141132e-01 9.526998e-01 1.005534e+00 2.908595e+04 2.315704e+00 2.423525e-02 1.234770e-03
9.375620e-01 9.141132e-01 9.555505e-01 9.963946e-01 2.888310e+04 2.304245e+00 -3.737271e-03 1.155615e-03
9.616123e-01 9.141132e-01 9.590974e-01 1.010800e+00 2.908066e+04 2.318251e+00 -1.384330e-02 1.155257e-03
9.862795e-01 9.141132e-01 9.628001e-01 1.007633e+00 2.931522e+04 2.368226e+00 -2.650148e-02 1.132369e-03
1.011579e+00 9.141132e-01 9.660900e-01 1.016975e+00 2.980045e+04 2.369817e+00 -1.656651e-02 1.107097e-03
1.037528e+00 9.141132e-01 9.698923e-01 1.010633e+00 2.957716e+04 2.374910e+00 -3.515911e-02 1.121998e-03
1.064143e+00 9.141132e-01 9.732056e-01 1.006775e+00 2.968924e+04 2.380321e+00 -1.825064e-02 1.085281e-03
1.091440e+00 9.141132e-01 9.763817e-01 1.017922e+00 3.013499e+04 2.408333e+00 -2.541620e-02 1.079679e-03
1.119438e+00 9.141132e-01 9.797627e-01 1.010034e+00 3.015952e+04 2.403876e+00 -4.392606e-02 1.059055e-03
1.148154e+00 9.141132e-01 9.835435e-01 1.020306e+00 3.101452e+04 2.472313e+00 -1.396161e-02 1.061797e-03
1.177606e+00 9.141132e-01 9.863873e-01 1.022995e+00 3.035028e+04 2.426158e+00 -1.321143e-02 1.021862e-03
1.207814e+00 9.141132e-01 9.902462e-01 1.025148e+00 3.062718e+04 2.449076e+00 -2.034140e-02 1.013875e-03
1.238797e+00 9.141132e-01 9.932343e-01 1.025050e+00 3.104205e+04 2.480589e+00 -2.488911e-02 1.003146e-03
1.270574e+00 9.141132e-01 9.964606e-01 1.023947e+00 3.125365e+04 2.493639e+00 -3.174436e-02 9.735823e-04
1.303167e+00 9.141132e-01 9.995989e-01 1.023862e+00 3.169641e+04 2.523879e+00 -3.980869e-02 9.748936e-04
1.336596e+00 9.141132e-01 1.001802e+00 1.011882e+00 3.169607e+04 2.514330e+00 -3.906012e-03 9.520054e-04
1.370882e+00 9.141132e-01 1.005038e+00 1.018106e+00 3.250624e+04 2.572899e+00 -4.493117e-02 9.096861e-04
1.406047e+00 9.141132e-01 1.007582e+00 1.022580e+00 3.311373e+04 2.609504e+00 -3.837949e-02 9.185076e-04
1.442115e+00 9.141132e-01 1.010250e+00 1.025201e+00 3.384799e+04 2.680806e+00 -6.072742e-02 8.965731e-04
1.479108e+00 9.141132e-01 1.012391e+00 1.024651e+00 3.473956e+04 2.761657e+00 -3.231233e-02 9.011030e-04
1.517050e+00 9.141132e-01 1.014828e+00 1.030667e+00 3.524288e+04 2.796670e+00 -3.672588e-02 8.894205e-04
1.555965e+00 9.141132e-01 1.017341e+00 1.020660e+00 3.609866e+04 2.878158e+00 -5.545163e-02 8.869171e-04
1.595879e+00 9.141132e-01 1.019383e+00 1.019789e+00 3.646716e+04 2.895665e+00 -4.413688e-02 8.318424e-04
1.636816e+00 9.141132e-01 1.020976e+00 1.021307e+00 3.757631e+04 2.982882e+00 -6.565797e-02 8.602142e-04
1.678804e+00 9.141132e-01 1.022565e+00 1.021439e+00 3.846862e+04 3.056730e+00 -5.767792e-02 8.294582e-04
1.721868e+00 9.141132e-01 1.024463e+00 1.026588e+00 3.973982e+04 3.154769e+00 -3.962064e-02 8.430481e-04
1.766037e+00 9.141132e-01 1.026472e+00 1.029816e+00 4.009841e+04 3.188828e+00 -5.633068e-02 8.299351e-04
1.811340e+00 9.141132e-01 1.026717e+00 1.034890e+00 4.128260e+04 3.283366e+00 -6.646580e-02 8.137226e-04
1.857804e+00 9.141132e-01 1.028811e+00 1.045324e+00 4.101148e+04 3.255355e+00 -4.162139e-02 7.845163e-04
1.905460e+00 9.141132e-01 1.030234e+00 1.016435e+00 4.085782e+04 3.255992e+00 -1.780224e-02 7.600784e-04
1.954339e+00 9.141132e-01 1.030393e+00 1.025581e+00 4.218302e+04 3.369628e+00 3.156662e-04 7.748604e-04
2.004472e+00 9.141132e-01 1.031986e+00 1.019514e+00 4.344075e+04 3.450161e+00 -3.228658e-02 7.413626e-04
2.055890e+00 9.141132e-01 1.032854e+00 1.026571e+00 4.527222e+04 3.582896e+00 -3.892219e-02 7.530451e-04
2.108628e+00 9.141132e-01 1.033094e+00 1.041979e+00 4.658729e+04 3.709265e+00 -3.628588e-02 7.351637e-04
2.162718e+00 9.141132e-01 1.033273e+00 1.017812e+00 4.696958e+04 3.748735e+00 -4.408479e-03 7.270575e-04
2.218196e+00 9.141132e-01 1.034566e+00 1.007747e+00 4.710066e+04 3.732820e+00 -4.941517e-02 6.998777e-04
2.275097e+00 9.141132e-01 1.034320e+00 1.011850e+00 4.870567e+04 3.880834e+00 -1.660109e-02 6.934404e-04
2.333458e+00 9.141132e-01 1.035231e+00 1.018021e+00 5.035366e+04 3.999882e+00 -2.094054e-02 6.880760e-04
2.393316e+00 9.141132e-01 1.035142e+00 1.009155e+00 5.186032e+04 4.153944e+00 -2.033287e-02 6.664991e-04
2.454709e+00 9.141132e-01 1.034888e+00 1.045761e+00 5.507038e+04 4.367211e+00 -3.840035e-02 6.501675e-04
2.517677e+00 9.141132e-01 1.034900e+00 1.026207e+00 5.431637e+04 4.329014e+00 -3.783500e-02 6.461143e-04
2.582260e+00 9.141132e-01 1.035434e+00 1.013201e+00 5.492333e+04 4.365302e+00 -1.381844e-02 6.306171e-04
2.648500e+00 9.141132e-01 1.035404e+00 1.017454e+00 5.760081e+04 4.591620e+00 -2.733546e-02 6.233454e-04
2.716439e+00 9.141132e-01 1.034423e+00 1.036054e+00 5.980038e+04 4.764144e+00 -3.703594e-03 6.226301e-04
2.786121e+00 9.141132e-01 1.035321e+00 1.024598e+00 6.042579e+04 4.811891e+00 -3.700602e-02 6.072521e-04
2.857591e+00 9.141132e-01 1.035684e+00 1.015055e+00 6.183423e+04 4.896561e+00 -1.129150e-02 6.015301e-04
2.930893e+00 9.141132e-01 1.035052e+00 1.006042e+00 6.247094e+04 4.978366e+00 -3.116268e-02 5.916357e-04
3.006077e+00 9.141132e-01 1.034655e+00 1.003591e+00 6.420460e+04 5.112693e+00 -4.107916e-02 5.714893e-04
3.083188e+00 9.141132e-01 1.034478e+00 1.007577e+00 6.585097e+04 5.268028e+00 -2.820182e-02 5.551577e-04
3.162278e+00 9.141132e-01 1.034485e+00 1.010180e+00 6.738634e+04 5.364476e+00 -2.294880e-02 5.447865e-04
3.243397e+00 9.141132e-01 1.034546e+00 1.018760e+00 6.894998e+04 5.494983e+00 -1.349747e-02 5.458593e-04
3.326596e+00 9.141132e-01 1.033613e+00 1.022832e+00 7.257106e+04 5.741355e+00 -2.976525e-02 5.564690e-04
3.411929e+00 9.141132e-01 1.032971e+00 1.009151e+00 7.195355e+04 5.714299e+00 -6.567478e-03 5.323887e-04
3.499451e+00 9.141132e-01 1.032010e+00 1.023694e+00 7.469209e+04 5.936479e+00 -3.791493e-02 5.147457e-04
3.589219e+00 9.141132e-01 1.032285e+00 1.016143e+00 7.472876e+04 5.944437e+00 -2.247548e-02 5.180836e-04
3.681289e+00 9.141132e-01 1.031429e+00 1.007319e+00 7.662559e+04 6.097862e+00 -7.665932e-03 5.142689e-04
3.775721e+00 9.141132e-01 1.031487e+00 9.971209e-01 7.844546e+04 6.265930e+00 -3.668004e-02 4.844666e-04
3.872575e+00 9.141132e-01 1.030768e+00 9.740476e-01 7.768421e+04 6.174257e+00 1.671028e-02 4.858971e-04
3.971914e+00 9.141132e-01 1.030557e+00 1.000380e+00 8.131482e+04 6.504981e+00 -8.907557e-03 5.004406e-04
4.073801e+00 9.141132e-01 1.029963e+00 1.008627e+00 8.511786e+04 6.772361e+00 2.704692e-02 4.922152e-04
4.178302e+00 9.141132e-01 1.029339e+00 9.996579e-01 8.715867e+04 6.934699e+00 3.543615e-03 4.847050e-04
4.285483e+00 9.141132e-01 1.028789e+00 1.002951e+00 8.908838e+04 7.088761e+00 1.129413e-02 4.928112e-04
4.395414e+00 9.141132e-01 1.028088e+00 9.932426e-01 9.049353e+04 7.192212e+00 3.204501e-02 4.658699e-04
4.508164e+00 9.141132e-01 1.027657e+00 1.012419e+00 9.351800e+04 7.436355e+00 -1.269501e-02 4.682541e-04
4.623807e+00 9.141132e-01 1.027374e+00 9.871662e-01 9.341277e+04 7.443040e+00 1.899838e-03 4.481077e-04
4.742416e+00 9.141132e-01 1.026334e+00 9.991980e-01 9.728809e+04 7.726654e+00 2.105784e-02 4.590750e-04
4.864069e+00 9.141132e-01 1.026322e+00 9.949065e-01 9.851291e+04 7.851431e+00 4.614234e-03 4.423857e-04
4.988841e+00 9.141132e-01 1.026274e+00 9.996417e-01 1.017485e+05 8.090164e+00 -3.569829e-02 4.349947e-04
5.116814e+00 9.141132e-01 1.025247e+00 1.017150e+00 1.061295e+05 8.441578e+00 -2.202171e-02 4.218817e-04
5.248070e+00 9.141132e-01 1.025066e+00 1.026115e+00 1.100158e+05 8.769755e+00 -3.140002e-02 4.309416e-04
5.382693e+00 9.141132e-01 1.024142e+00 9.929817e-01 1.076763e+05 8.596913e+00 -2.910209e-02 4.222393e-04
5.520769e+00 9.141132e-01 1.024560e+00 1.015832e+00 1.127818e+05 8.971882e+00 -2.456868e-02 4.136562e-04
5.662387e+00 9.141132e-01 1.023713e+00 1.001038e+00 1.139677e+05 9.063237e+00 7.058382e-03 4.009008e-04
5.807638e+00 9.141132e-01 1.022780e+00 1.010615e+00 1.177840e+05 9.396189e+00 1.262367e-02 4.060268e-04
5.956614e+00 9.141132e-01 1.020649e+00 9.881915e-01 1.204363e+05 9.601817e+00 2.871656e-02 3.986359e-04
6.109413e+00 9.141132e-01 1.022319e+00 1.001364e+00 1.243719e+05 9.916307e+00 3.116548e-02 3.920794e-04
6.266131e+00 9.141132e-01 1.020691e+00 1.014976e+00 1.302111e+05 1.032311e+01 3.791273e-02 3.920794e-04
6.426869e+00 9.141132e-01 1.021312e+00 1.023017e+00 1.362028e+05 1.085660e+01 1.715398e-02 3.859997e-04
6.591730e+00 9.141132e-01 1.021008e+00 1.023005e+00 1.383608e+05 1.100652e+01 1.418626e-02 3.831387e-04
6.760820e+00 9.141132e-01 1.020908e+00 1.027888e+00 1.434398e+05 1.140632e+01 -8.969307e-04 3.775358e-04
6.934248e+00 9.141132e-01 1.019985e+00 1.025002e+00 1.456282e+05 1.156515e+01 3.280187e-02 3.829002e-04
7.112124e+00 9.141132e-01 1.019678e+00 1.024730e+00 1.477243e+05 1.175455e+01 3.377616e-02 3.724098e-04
7.294564e+00 9.141132e-01 1.019612e+00 1.016700e+00 1.487851e+05 1.183317e+01 4.247189e-03 3.557205e-04
7.481683e+00 9.141132e-01 1.018704e+00 1.049194e+00 1.595319e+05 1.270120e+01 2.359915e-02 3.712177e-04
7.673602e+00 9.141132e-01 1.019091e+00 1.022086e+00 1.612031e+05 1.283234e+01 -1.624364e-02 3.490448e-04
7.870444e+00 9.141132e-01 1.018040e+00 1.013548e+00 1.633206e+05 1.298832e+01 6.970167e-03 3.514290e-04
8.072336e+00 9.141132e-01 1.018273e+00 1.028737e+00 1.677728e+05 1.332795e+01 -1.097131e-02 3.495216e-04
8.279407e+00 9.141132e-01 1.016599e+00 1.029156e+00 1.724227e+05 1.372743e+01 1.875043e-03 3.651381e-04
8.491789e+00 9.141132e-01 1.017097e+00 1.010815e+00 1.748635e+05 1.392797e+01 6.432652e-03 3.530979e-04
8.709620e+00 9.141132e-01 1.015884e+00 1.011823e+00 1.779577e+05 1.417147e+01 -1.203716e-02 3.510714e-04
8.933037e+00 9.141132e-01 1.014956e+00 1.015419e+00 1.825109e+05 1.453371e+01 2.359354e-02 3.407001e-04
9.162187e+00 9.141132e-01 1.016641e+00 9.974210e-01 1.865666e+05 1.484247e+01 1.206565e-02 3.355742e-04
9.397214e+00 9.141132e-01 1.015148e+00 1.017455e+00 1.901081e+05 1.512990e+01 1.337290e-02 3.317595e-04
9.638269e+00 9.141132e-01 1.014879e+00 1.001008e+00 1.928632e+05 1.534763e+01 4.542828e-03 3.255606e-04
9.885509e+00 9.141132e-01 1.014146e+00 9.905279e-01 1.946220e+05 1.550901e+01 2.237070e-02 3.267527e-04
1.013909e+01 9.141132e-01 1.014633e+00 1.005799e+00 2.053080e+05 1.634585e+01 9.051800e-03 3.157854e-04
1.039918e+01 9.141132e-01 1.013806e+00 1.001190e+00 2.072936e+05 1.651805e+01 1.382864e-02 3.221035e-04
1.066594e+01 9.141132e-01 1.014301e+00 1.014548e+00 2.178615e+05 1.733197e+01 4.328024e-02 3.279448e-04
1.093954e+01 9.141132e-01 1.013894e+00 9.813505e-01 2.131963e+05 1.694873e+01 1.451659e-02 3.225803e-04

8.912509e-01 9.375620e-01 9.482814e-01 9.899682e-01 2.825894e+04 2.244085e+00 -1.572371e-02 1.196027e-03
9.141132e-01 9.375620e-01 9.512169e-01 1.001338e+00 2.842745e+04 2.262865e+00 -8.641899e-03 1.181722e-03
9.375620e-01 9.375620e-01 9.542783e-01 9.900536e-01 2.893366e+04 2.304882e+00 7.254243e-03 1.174927e-03
9.616123e-01 9.375620e-01 9.576070e-01 9.963819e-01 2.840124e+04 2.260000e+00 -1.660013e-02 1.129627e-03
9.862795e-01 9.375620e-01 9.612968e-01 9.904310e-01 2.890934e+04 2.311566e+00 -1.902074e-02 1.111031e-03
1.011579e+00 9.375620e-01 9.653962e-01 1.008095e+00 2.907472e+04 2.296288e+00 -1.914364e-02 1.109481e-03
