#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:0.95:2.05:100:1 --domainy=a:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:0.95:2.05:100:1_a:0.95:2.05:100:1_40_0.99_1.0.dat
#l a <<v>> qnu(q) mu_q Dx Gx EBx
1.857808e+01 8.912509e+00 1.604698e+00 1.010202e+00 3.651233e+05 2.904514e+01 -1.603192e-02 2.839565e-04
1.905464e+01 8.912509e+00 1.595962e+00 9.945818e-01 3.834429e+05 3.050045e+01 -1.884347e-02 2.917051e-04
1.954343e+01 8.912509e+00 1.585487e+00 9.825771e-01 3.850594e+05 3.060549e+01 -2.813047e-02 2.839565e-04
2.004476e+01 8.912509e+00 1.576475e+00 1.006847e+00 4.031846e+05 3.206208e+01 -5.097127e-02 2.878904e-04
2.055895e+01 8.912509e+00 1.566133e+00 9.990865e-01 4.018343e+05 3.196149e+01 -4.581821e-02 2.708435e-04
2.108633e+01 8.912509e+00 1.557787e+00 1.032341e+00 4.290028e+05 3.410881e+01 -2.963781e-02 2.716780e-04
2.162724e+01 8.912509e+00 1.548090e+00 1.000939e+00 4.369981e+05 3.473206e+01 -4.427958e-02 2.771616e-04
2.218202e+01 8.912509e+00 1.540914e+00 9.997286e-01 4.418002e+05 3.513504e+01 -1.687223e-02 2.753735e-04
2.275103e+01 8.912509e+00 1.530173e+00 1.008337e+00 4.604040e+05 3.656171e+01 -3.247309e-02 2.633333e-04
2.333464e+01 8.912509e+00 1.521496e+00 9.994814e-01 4.595874e+05 3.657826e+01 -4.077625e-02 2.673864e-04
2.393322e+01 8.912509e+00 1.509141e+00 1.000787e+00 4.756555e+05 3.783113e+01 -5.220395e-02 2.747774e-04
2.454716e+01 8.912509e+00 1.498968e+00 9.975995e-01 4.749832e+05 3.782986e+01 -9.540319e-04 2.615452e-04
2.517684e+01 8.912509e+00 1.490451e+00 9.984639e-01 4.916711e+05 3.911901e+01 -9.336591e-03 2.648830e-04
2.582268e+01 8.912509e+00 1.480001e+00 1.000119e+00 5.032446e+05 3.999882e+01 1.963329e-02 2.666712e-04
2.648508e+01 8.912509e+00 1.471567e+00 1.018395e+00 5.138008e+05 4.088308e+01 -7.714152e-03 2.626181e-04
2.716448e+01 8.912509e+00 1.462102e+00 9.965299e-01 5.222710e+05 4.161010e+01 1.389277e-02 2.696514e-04
2.786130e+01 8.912509e+00 1.450481e+00 1.004626e+00 5.424471e+05 4.314627e+01 1.254177e-02 2.628565e-04
2.857600e+01 8.912509e+00 1.442959e+00 9.927608e-01 5.488284e+05 4.366129e+01 1.509905e-02 2.692938e-04
2.930903e+01 8.912509e+00 1.431941e+00 1.005744e+00 5.781738e+05 4.600724e+01 6.892085e-03 2.659559e-04
3.006087e+01 8.912509e+00 1.425950e+00 9.924818e-01 5.771375e+05 4.588755e+01 -6.956577e-03 2.678633e-04
3.083199e+01 8.912509e+00 1.412833e+00 9.958652e-01 6.036008e+05 4.807498e+01 -1.911962e-02 2.720356e-04
3.162289e+01 8.912509e+00 1.405861e+00 9.826390e-01 6.107641e+05 4.858236e+01 -1.189345e-02 2.689362e-04
3.243408e+01 8.912509e+00 1.394757e+00 9.856343e-01 6.280546e+05 4.996701e+01 -6.255615e-02 2.676249e-04
3.326608e+01 8.912509e+00 1.389508e+00 9.806766e-01 6.390596e+05 5.086910e+01 -4.730684e-02 2.661943e-04
3.411942e+01 8.912509e+00 1.380084e+00 1.004320e+00 6.780547e+05 5.394525e+01 -5.472493e-02 2.669096e-04
3.499465e+01 8.912509e+00 1.372050e+00 9.997751e-01 6.928717e+05 5.511599e+01 -3.697431e-02 2.504587e-04
3.589234e+01 8.912509e+00 1.363020e+00 9.917207e-01 7.014474e+05 5.581118e+01 -1.570213e-02 2.567768e-04
3.681305e+01 8.912509e+00 1.355813e+00 9.954063e-01 7.215034e+05 5.740273e+01 -2.810544e-02 2.453327e-04
3.775738e+01 8.912509e+00 1.351424e+00 9.879234e-01 7.272430e+05 5.787510e+01 -2.826393e-02 2.493858e-04
3.872593e+01 8.912509e+00 1.342255e+00 9.814377e-01 7.432331e+05 5.913370e+01 -2.383947e-02 2.452135e-04
3.971933e+01 8.912509e+00 1.333329e+00 1.001522e+00 7.768061e+05 6.181578e+01 -9.596705e-03 2.435446e-04
4.073821e+01 8.912509e+00 1.329387e+00 9.628979e-01 7.803596e+05 6.208443e+01 -1.171035e-02 2.455711e-04
4.178323e+01 8.912509e+00 1.321423e+00 9.913696e-01 8.309865e+05 6.611105e+01 -1.102906e-02 2.549887e-04
4.285505e+01 8.912509e+00 1.311365e+00 9.879783e-01 8.634556e+05 6.869318e+01 -2.287883e-02 2.419949e-04
4.395437e+01 8.912509e+00 1.305933e+00 9.872387e-01 8.727054e+05 6.940874e+01 -4.507291e-02 2.404451e-04
4.508189e+01 8.912509e+00 1.297204e+00 1.002445e+00 9.108488e+05 7.246611e+01 -1.556116e-02 2.384186e-04
4.623833e+01 8.912509e+00 1.292181e+00 1.009176e+00 9.217719e+05 7.334974e+01 9.215355e-03 2.412796e-04
4.742443e+01 8.912509e+00 1.283570e+00 9.999836e-01 9.620598e+05 7.655289e+01 2.108693e-03 2.452135e-04
4.864096e+01 8.912509e+00 1.278216e+00 9.964690e-01 9.588234e+05 7.629474e+01 6.231308e-03 2.340078e-04
4.988870e+01 8.912509e+00 1.269597e+00 1.008875e+00 9.956566e+05 7.924516e+01 4.121542e-03 2.428293e-04
5.116845e+01 8.912509e+00 1.267349e+00 9.709931e-01 9.822864e+05 7.815240e+01 -6.588876e-03 2.362728e-04
5.248102e+01 8.912509e+00 1.256421e+00 9.896033e-01 1.026515e+06 8.168755e+01 -5.478323e-03 2.334118e-04
5.382727e+01 8.912509e+00 1.250740e+00 9.739901e-01 1.032102e+06 8.213986e+01 5.571365e-03 2.297163e-04
5.520805e+01 8.912509e+00 1.242122e+00 1.001944e+00 1.092413e+06 8.693233e+01 -2.449179e-02 2.319813e-04
5.662424e+01 8.912509e+00 1.238166e+00 9.990132e-01 1.105495e+06 8.794329e+01 -2.111346e-02 2.273321e-04
5.807677e+01 8.912509e+00 1.229787e+00 9.614964e-01 1.113107e+06 8.860091e+01 -2.655327e-03 2.304316e-04
5.956656e+01 8.912509e+00 1.228232e+00 9.825963e-01 1.145852e+06 9.119228e+01 1.690269e-03 2.361536e-04
6.109455e+01 8.912509e+00 1.225613e+00 1.008478e+00 1.236362e+06 9.838194e+01 -1.263916e-03 2.437830e-04
6.266175e+01 8.912509e+00 1.218079e+00 1.010033e+00 1.281526e+06 1.019461e+02 -5.888838e-02 2.454519e-04
6.426916e+01 8.912509e+00 1.210210e+00 9.927194e-01 1.254321e+06 9.978187e+01 -4.698962e-02 2.311468e-04
6.591779e+01 8.912509e+00 1.208605e+00 9.917744e-01 1.288574e+06 1.025260e+02 -2.179700e-02 2.351999e-04
6.760871e+01 8.912509e+00 1.199288e+00 1.008521e+00 1.359387e+06 1.081528e+02 -5.065292e-02 2.452135e-04
6.934301e+01 8.912509e+00 1.194268e+00 1.003775e+00 1.382908e+06 1.100786e+02 -4.039967e-02 2.435446e-04
7.112180e+01 8.912509e+00 1.192310e+00 9.923236e-01 1.409356e+06 1.121371e+02 -1.133806e-02 2.318621e-04
7.294622e+01 8.912509e+00 1.187659e+00 1.004915e+00 1.450667e+06 1.154446e+02 -2.231067e-02 2.347231e-04
7.481744e+01 8.912509e+00 1.180875e+00 9.748581e-01 1.424824e+06 1.133715e+02 -2.706349e-03 2.257824e-04
7.673666e+01 8.912509e+00 1.170835e+00 9.691672e-01 1.409585e+06 1.122007e+02 -1.739395e-02 2.347231e-04
7.870510e+01 8.912509e+00 1.170319e+00 9.711939e-01 1.462964e+06 1.164145e+02 1.206541e-02 2.322197e-04
8.072404e+01 8.912509e+00 1.165339e+00 9.643162e-01 1.476676e+06 1.175222e+02 1.197231e-02 2.321005e-04
8.279478e+01 8.912509e+00 1.161612e+00 9.826678e-01 1.534056e+06 1.220960e+02 -2.367687e-02 2.294779e-04
8.491863e+01 8.912509e+00 1.159644e+00 9.750569e-01 1.560702e+06 1.241997e+02 -3.485996e-02 2.387762e-04
8.709697e+01 8.912509e+00 1.154178e+00 9.873399e-01 1.635968e+06 1.302021e+02 1.992416e-02 2.390146e-04
8.933118e+01 8.912509e+00 1.150018e+00 1.008090e+00 1.753034e+06 1.395089e+02 5.041730e-02 2.321005e-04
9.162270e+01 8.912509e+00 1.146396e+00 1.008904e+00 1.785950e+06 1.421304e+02 1.271188e-02 2.416372e-04
9.397301e+01 8.912509e+00 1.142432e+00 1.016177e+00 1.861098e+06 1.481385e+02 1.770556e-02 2.454519e-04
9.638361e+01 8.912509e+00 1.137902e+00 1.020326e+00 1.854626e+06 1.475907e+02 -3.501892e-03 2.413988e-04
9.885604e+01 8.912509e+00 1.130309e+00 9.807873e-01 1.861491e+06 1.481166e+02 -1.557010e-02 2.250671e-04
1.013919e+02 8.912509e+00 1.129287e+00 9.882241e-01 1.941607e+06 1.544831e+02 3.080380e-02 2.398491e-04
1.039928e+02 8.912509e+00 1.127673e+00 9.793788e-01 1.942624e+06 1.546111e+02 -2.885264e-02 2.249479e-04
1.066603e+02 8.912509e+00 1.125518e+00 9.872212e-01 2.025880e+06 1.612157e+02 1.363921e-02 2.330542e-04
1.093964e+02 8.912509e+00 1.124662e+00 9.701775e-01 2.067543e+06 1.645293e+02 4.218137e-02 2.392530e-04

8.912509e+00 9.141131e+00 1.827089e+00 1.004194e+00 1.720540e+05 1.362303e+01 2.483249e-03 3.943443e-04
9.141131e+00 9.141131e+00 1.826939e+00 9.957685e-01 1.775202e+05 1.413869e+01 4.709363e-03 3.856421e-04
9.375619e+00 9.141131e+00 1.824266e+00 9.885851e-01 1.825312e+05 1.442835e+01 -6.601512e-03 3.708601e-04
9.616121e+00 9.141131e+00 1.822117e+00 9.982085e-01 1.862164e+05 1.472629e+01 6.010890e-03 3.557205e-04
9.862793e+00 9.141131e+00 1.819218e+00 1.007076e+00 1.916386e+05 1.525596e+01 -1.917899e-03 3.691912e-04
1.011579e+01 9.141131e+00 1.816195e+00 9.999996e-01 1.972169e+05 1.568122e+01 3.245497e-02 3.606081e-04
1.037528e+01 9.141131e+00 1.811780e+00 1.012463e+00 2.067853e+05 1.653047e+01 4.319322e-02 3.557205e-04
1.064143e+01 9.141131e+00 1.808085e+00 1.021329e+00 2.135236e+05 1.692390e+01 1.642430e-02 3.632307e-04
1.091440e+01 9.141131e+00 1.803992e+00 9.832718e-01 2.085550e+05 1.660113e+01 1.062143e-02 3.496408e-04
1.119438e+01 9.141131e+00 1.797520e+00 9.899387e-01 2.228583e+05 1.768721e+01 1.674962e-02 3.508329e-04
1.148154e+01 9.141131e+00 1.793906e+00 9.959185e-01 2.209286e+05 1.754524e+01 -9.579539e-03 3.430843e-04
1.177606e+01 9.141131e+00 1.786793e+00 1.001155e+00 2.293695e+05 1.826016e+01 -2.169383e-02 3.308058e-04
1.207814e+01 9.141131e+00 1.780482e+00 1.003551e+00 2.323580e+05 1.848043e+01 -2.542901e-02 3.405809e-04
1.238797e+01 9.141131e+00 1.774673e+00 9.961591e-01 2.367852e+05 1.873063e+01 -1.246923e-02 3.241301e-04
1.270575e+01 9.141131e+00 1.765901e+00 9.822214e-01 2.382740e+05 1.892352e+01 -2.931714e-03 3.097057e-04
1.303168e+01 9.141131e+00 1.759881e+00 9.904392e-01 2.484188e+05 1.974603e+01 -6.989956e-03 3.194809e-04
1.336596e+01 9.141131e+00 1.752223e+00 9.796351e-01 2.474599e+05 1.968937e+01 1.067197e-02 3.206730e-04
1.370883e+01 9.141131e+00 1.742881e+00 9.925726e-01 2.580992e+05 2.042976e+01 -7.432997e-03 3.206730e-04
1.406049e+01 9.141131e+00 1.735569e+00 1.011646e+00 2.703013e+05 2.146745e+01 1.338243e-03 3.089905e-04
1.442117e+01 9.141131e+00 1.725997e+00 1.010925e+00 2.809707e+05 2.229315e+01 -8.321702e-03 3.119707e-04
1.479110e+01 9.141131e+00 1.718171e+00 9.974666e-01 2.863125e+05 2.266812e+01 -4.924136e-02 3.176928e-04
1.517052e+01 9.141131e+00 1.708936e+00 1.011546e+00 2.935949e+05 2.330983e+01 -1.074839e-02 3.082752e-04
1.555967e+01 9.141131e+00 1.700545e+00 9.957456e-01 2.984925e+05 2.373828e+01 -1.563042e-02 2.893209e-04
1.595881e+01 9.141131e+00 1.689515e+00 9.940314e-01 3.062885e+05 2.430932e+01 -4.312748e-02 2.917051e-04
1.636819e+01 9.141131e+00 1.680788e+00 9.931454e-01 3.186746e+05 2.528208e+01 5.150676e-03 3.032684e-04
1.678806e+01 9.141131e+00 1.671015e+00 1.013951e+00 3.299706e+05 2.612942e+01 4.325867e-03 2.949238e-04
1.721871e+01 9.141131e+00 1.662056e+00 1.011688e+00 3.448732e+05 2.739948e+01 -5.488157e-03 2.893209e-04
1.766041e+01 9.141131e+00 1.653168e+00 9.961370e-01 3.451426e+05 2.730271e+01 4.000425e-03 2.800226e-04
1.811343e+01 9.141131e+00 1.641617e+00 9.852635e-01 3.491715e+05 2.765667e+01 4.878998e-03 2.808571e-04
1.857808e+01 9.141131e+00 1.631529e+00 9.872081e-01 3.629156e+05 2.883569e+01 -2.634943e-02 2.769232e-04
1.905464e+01 9.141131e+00 1.622815e+00 9.829802e-01 3.704609e+05 2.949332e+01 -1.813722e-02 2.697706e-04
1.954343e+01 9.141131e+00 1.611631e+00 1.001053e+00 3.844505e+05 3.056475e+01 -4.021782e-02 2.740622e-04
2.004476e+01 9.141131e+00 1.601504e+00 1.009302e+00 4.046009e+05 3.218559e+01 -3.887171e-02 2.840757e-04
2.055895e+01 9.141131e+00 1.590965e+00 9.839686e-01 3.969460e+05 3.158716e+01 -2.795935e-02 2.776384e-04
2.108633e+01 9.141131e+00 1.583003e+00 1.004191e+00 4.162775e+05 3.311823e+01 -1.559979e-02 2.728701e-04
2.162724e+01 9.141131e+00 1.573786e+00 1.002693e+00 4.291924e+05 3.415401e+01 -3.592432e-02 2.825260e-04
2.218202e+01 9.141131e+00 1.563330e+00 9.991831e-01 4.407512e+05 3.501727e+01 -2.740502e-03 2.825260e-04
2.275103e+01 9.141131e+00 1.553089e+00 9.970573e-01 4.523896e+05 3.597284e+01 -3.357917e-02 2.641678e-04
2.333464e+01 9.141131e+00 1.542387e+00 9.908908e-01 4.524236e+05 3.602185e+01 -3.314871e-02 2.603531e-04
2.393322e+01 9.141131e+00 1.532859e+00 1.002479e+00 4.700172e+05 3.736130e+01 -4.086804e-02 2.733469e-04
2.454716e+01 9.141131e+00 1.521948e+00 9.814398e-01 4.724080e+05 3.760004e+01 -2.571243e-02 2.710819e-04
2.517684e+01 9.141131e+00 1.513568e+00 1.009247e+00 4.943072e+05 3.928135e+01 -2.011341e-02 2.559423e-04
2.582268e+01 9.141131e+00 1.501603e+00 9.963684e-01 5.044329e+05 4.011469e+01 1.745689e-02 2.737045e-04
2.648508e+01 9.141131e+00 1.492190e+00 1.013721e+00 5.190273e+05 4.125550e+01 -1.488537e-02 2.692938e-04
2.716448e+01 9.141131e+00 1.481185e+00 9.930907e-01 5.255891e+05 4.183419e+01 3.555214e-02 2.658367e-04
2.786130e+01 9.141131e+00 1.471756e+00 9.965956e-01 5.391069e+05 4.289289e+01 -2.081281e-02 2.553463e-04
2.857600e+01 9.141131e+00 1.463261e+00 9.876596e-01 5.477238e+05 4.357089e+01 2.337027e-02 2.732277e-04
2.930903e+01 9.141131e+00 1.453837e+00 9.928213e-01 5.672206e+05 4.519236e+01 1.929414e-02 2.763271e-04
3.006087e+01 9.141131e+00 1.443932e+00 9.964406e-01 5.805267e+05 4.623387e+01 -1.051873e-02 2.686977e-04
3.083199e+01 9.141131e+00 1.433713e+00 9.899506e-01 6.036703e+05 4.803296e+01 -1.150918e-02 2.717972e-04
3.162289e+01 9.141131e+00 1.426238e+00 1.005105e+00 6.220088e+05 4.949910e+01 -1.940018e-02 2.664328e-04
3.243408e+01 9.141131e+00 1.417573e+00 9.792346e-01 6.337552e+05 5.044766e+01 -7.284886e-02 2.598763e-04
3.326608e+01 9.141131e+00 1.407260e+00 9.826785e-01 6.384334e+05 5.083663e+01 -6.596541e-02 2.588034e-04
3.411942e+01 9.141131e+00 1.399692e+00 1.004881e+00 6.813957e+05 5.419353e+01 -5.612224e-02 2.487898e-04
3.499465e+01 9.141131e+00 1.390300e+00 9.787291e-01 6.821239e+05 5.427502e+01 -4.564440e-02 2.548695e-04
3.589234e+01 9.141131e+00 1.381934e+00 9.782841e-01 6.874062e+05 5.469519e+01 -2.399123e-02 2.495050e-04
3.681305e+01 9.141131e+00 1.375619e+00 9.947767e-01 7.194249e+05 5.724294e+01 -2.263057e-02 2.330542e-04
3.775738e+01 9.141131e+00 1.366172e+00 1.010414e+00 7.386998e+05 5.873199e+01 -3.282994e-02 2.521276e-04
3.872593e+01 9.141131e+00 1.359794e+00 9.906873e-01 7.485332e+05 5.958124e+01 -2.060151e-02 2.473593e-04
3.971933e+01 9.141131e+00 1.352781e+00 9.830157e-01 7.768522e+05 6.178204e+01 -3.274667e-02 2.417564e-04
4.073821e+01 9.141131e+00 1.344575e+00 9.763544e-01 7.920088e+05 6.305910e+01 -2.389705e-02 2.540350e-04
4.178323e+01 9.141131e+00 1.336323e+00 9.673532e-01 8.027309e+05 6.385360e+01 7.824540e-03 2.485514e-04
4.285505e+01 9.141131e+00 1.327713e+00 9.931914e-01 8.604358e+05 6.851811e+01 -7.803977e-03 2.571344e-04
4.395437e+01 9.141131e+00 1.320757e+00 9.875320e-01 8.829691e+05 7.027645e+01 -4.427695e-02 2.532005e-04
4.508189e+01 9.141131e+00 1.311086e+00 9.893540e-01 8.863354e+05 7.053556e+01 -2.101684e-02 2.465248e-04
4.623833e+01 9.141131e+00 1.307149e+00 9.983792e-01 9.259884e+05 7.368683e+01 1.299238e-02 2.483130e-04
4.742443e+01 9.141131e+00 1.299177e+00 1.007511e+00 9.560904e+05 7.606301e+01 -1.220763e-02 2.394915e-04
4.864096e+01 9.141131e+00 1.289926e+00 1.003420e+00 9.917187e+05 7.891634e+01 -1.513952e-02 2.337694e-04
4.988870e+01 9.141131e+00 1.282343e+00 1.007013e+00 9.933461e+05 7.910828e+01 7.921219e-03 2.396107e-04
5.116845e+01 9.141131e+00 1.278045e+00 9.835767e-01 9.960009e+05 7.925693e+01 -1.166397e-02 2.369881e-04
5.248102e+01 9.141131e+00 1.269141e+00 1.006663e+00 1.038230e+06 8.262783e+01 -8.372188e-03 2.422333e-04
5.382727e+01 9.141131e+00 1.261937e+00 9.934806e-01 1.074582e+06 8.552986e+01 -8.680046e-03 2.317429e-04
5.520805e+01 9.141131e+00 1.256210e+00 9.853343e-01 1.079143e+06 8.587650e+01 -2.216733e-02 2.250671e-04
5.662424e+01 9.141131e+00 1.249823e+00 9.828068e-01 1.097609e+06 8.733659e+01 -1.370978e-02 2.298355e-04
5.807677e+01 9.141131e+00 1.244577e+00 9.787660e-01 1.126912e+06 8.969717e+01 -2.173603e-02 2.380610e-04
5.956656e+01 9.141131e+00 1.239855e+00 9.892331e-01 1.159941e+06 9.232101e+01 -1.542062e-02 2.340078e-04
6.109455e+01 9.141131e+00 1.231659e+00 9.971526e-01 1.220693e+06 9.713767e+01 -1.494807e-02 2.434254e-04
6.266175e+01 9.141131e+00 1.232564e+00 1.004208e+00 1.265404e+06 1.006782e+02 -4.974651e-02 2.312660e-04
6.426916e+01 9.141131e+00 1.223171e+00 9.962585e-01 1.265370e+06 1.007132e+02 -6.430501e-02 2.379417e-04
6.591779e+01 9.141131e+00 1.220600e+00 9.965966e-01 1.274468e+06 1.014068e+02 -4.945779e-02 2.262592e-04
6.760871e+01 9.141131e+00 1.208822e+00 9.980113e-01 1.328554e+06 1.057047e+02 -5.287600e-02 2.434254e-04
6.934301e+01 9.141131e+00 1.205450e+00 1.002972e+00 1.362329e+06 1.084116e+02 -5.477685e-02 2.446175e-04
7.112180e+01 9.141131e+00 1.202198e+00 9.997538e-01 1.410409e+06 1.122373e+02 -2.898729e-02 2.378225e-04
7.294622e+01 9.141131e+00 1.199428e+00 1.000790e+00 1.434474e+06 1.141329e+02 -1.386684e-02 2.396107e-04
7.481744e+01 9.141131e+00 1.190025e+00 9.802784e-01 1.433858e+06 1.141115e+02 -3.610224e-02 2.388954e-04
7.673666e+01 9.141131e+00 1.183211e+00 9.731160e-01 1.422766e+06 1.132136e+02 -2.237856e-03 2.331734e-04
7.870510e+01 9.141131e+00 1.184717e+00 9.968923e-01 1.508975e+06 1.200601e+02 8.030653e-03 2.310276e-04
8.072404e+01 9.141131e+00 1.174347e+00 9.615961e-01 1.493788e+06 1.188878e+02 9.878159e-03 2.348423e-04
8.279478e+01 9.141131e+00 1.171439e+00 9.494576e-01 1.489391e+06 1.185160e+02 -8.765697e-03 2.400875e-04
8.491863e+01 9.141131e+00 1.166551e+00 9.738907e-01 1.565511e+06 1.245769e+02 -4.664987e-02 2.418756e-04
8.709697e+01 9.141131e+00 1.163352e+00 9.896889e-01 1.641071e+06 1.305914e+02 -2.409160e-03 2.369881e-04
8.933118e+01 9.141131e+00 1.158666e+00 9.972745e-01 1.734367e+06 1.380080e+02 6.658065e-02 2.390146e-04
9.162270e+01 9.141131e+00 1.154964e+00 1.010018e+00 1.787198e+06 1.422097e+02 2.867961e-02 2.443790e-04
9.397301e+01 9.141131e+00 1.151800e+00 9.920824e-01 1.801872e+06 1.433910e+02 3.181458e-03 2.516508e-04
9.638361e+01 9.141131e+00 1.146516e+00 1.005134e+00 1.854133e+06 1.475331e+02 6.716967e-03 2.319813e-04
9.885604e+01 9.141131e+00 1.137498e+00 9.777758e-01 1.836582e+06 1.461453e+02 -1.018173e-02 2.313852e-04
1.013919e+02 9.141131e+00 1.132420e+00 9.996051e-01 1.949358e+06 1.551197e+02 3.082657e-02 2.380610e-04
1.039928e+02 9.141131e+00 1.134097e+00 9.869691e-01 1.971890e+06 1.569169e+02 1.224077e-02 2.348423e-04
1.066603e+02 9.141131e+00 1.128152e+00 9.846746e-01 2.016257e+06 1.604438e+02 8.316875e-03 2.341270e-04
1.093964e+02 9.141131e+00 1.125763e+00 9.877957e-01 2.124314e+06 1.690646e+02 2.794230e-02 2.483130e-04

8.912509e+00 9.375619e+00 1.851774e+00 9.949031e-01 1.720780e+05 1.366823e+01 -2.399552e-02 4.034042e-04
9.141131e+00 9.375619e+00 1.851672e+00 9.959514e-01 1.782789e+05 1.418516e+01 -1.295900e-02 3.762245e-04
9.375619e+00 9.375619e+00 1.848754e+00 9.876059e-01 1.801739e+05 1.431631e+01 8.883595e-03 3.756285e-04
9.616121e+00 9.375619e+00 1.847246e+00 9.861134e-01 1.840598e+05 1.462825e+01 2.895474e-03 3.603697e-04
9.862793e+00 9.375619e+00 1.846086e+00 1.011315e+00 1.958533e+05 1.554371e+01 -2.045667e-02 3.576279e-04
1.011579e+01 9.375619e+00 1.841951e+00 9.904267e-01 1.935575e+05 1.543994e+01 2.007079e-02 3.689528e-04
