#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=a:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_a:-0.05:1.05:100:1_40_0.99_1.0.dat
#l a <<v>> qnu(q) mu_q Dx Gx EBx
7.112034e+02 8.912509e-01 9.651994e-01 1.044193e+00 1.522890e+07 1.211883e+03 -5.549181e-02 2.119541e-04
7.294470e+02 8.912509e-01 9.910030e-01 1.032677e+00 1.543863e+07 1.228559e+03 5.791652e-02 2.300739e-04
7.481585e+02 8.912509e-01 1.034326e+00 1.001941e+00 1.566359e+07 1.246469e+03 8.793104e-02 2.186298e-04
7.673501e+02 8.912509e-01 1.001715e+00 9.610357e-01 1.421260e+07 1.130987e+03 -2.926862e-02 2.390146e-04
7.870339e+02 8.912509e-01 9.952040e-01 9.617551e-01 1.466086e+07 1.166661e+03 2.173722e-02 2.377033e-04
8.072227e+02 8.912509e-01 9.823237e-01 9.894714e-01 1.588459e+07 1.264031e+03 6.456017e-03 2.104044e-04
8.279294e+02 8.912509e-01 9.996631e-01 1.004143e+00 1.796775e+07 1.429827e+03 -3.218693e-02 2.291203e-04
8.491672e+02 8.912509e-01 9.885350e-01 1.017676e+00 1.776906e+07 1.414031e+03 -2.686995e-02 2.334118e-04
8.709498e+02 8.912509e-01 1.028663e+00 9.660856e-01 1.696161e+07 1.349753e+03 -5.093431e-02 2.571344e-04
8.932912e+02 8.912509e-01 1.010087e+00 9.667187e-01 1.685713e+07 1.341401e+03 -4.822725e-02 2.198219e-04
9.162057e+02 8.912509e-01 1.023243e+00 9.672461e-01 1.809552e+07 1.439993e+03 -3.672665e-02 2.254248e-04
9.397079e+02 8.912509e-01 1.020868e+00 1.041616e+00 1.977916e+07 1.573957e+03 -4.305178e-02 2.478361e-04
9.638130e+02 8.912509e-01 1.001124e+00 1.036425e+00 2.071710e+07 1.648588e+03 -4.538620e-02 2.169609e-04
9.885366e+02 8.912509e-01 9.590268e-01 1.036986e+00 1.997299e+07 1.589380e+03 -5.071753e-02 2.219677e-04
1.013894e+03 8.912509e-01 9.706118e-01 1.021181e+00 2.000060e+07 1.591624e+03 -4.509926e-02 2.247095e-04
1.039902e+03 8.912509e-01 9.873323e-01 1.049953e+00 2.267914e+07 1.804726e+03 -4.124123e-02 2.210140e-04
1.066578e+03 8.912509e-01 9.629855e-01 1.051449e+00 2.386532e+07 1.899132e+03 -2.633554e-02 2.192259e-04
1.093937e+03 8.912509e-01 9.462488e-01 1.042358e+00 2.304936e+07 1.834222e+03 -7.427675e-02 2.155304e-04

8.912511e+01 9.141132e-01 1.001306e+00 9.948530e-01 1.694074e+06 1.348211e+02 3.232121e-03 2.404451e-04
9.141134e+01 9.141132e-01 1.002024e+00 9.947935e-01 1.763191e+06 1.403253e+02 3.713131e-02 2.365112e-04
9.375623e+01 9.141132e-01 1.000249e+00 1.011855e+00 1.833106e+06 1.458738e+02 3.213286e-03 2.497435e-04
9.616126e+01 9.141132e-01 9.968961e-01 9.846874e-01 1.833878e+06 1.459298e+02 -7.337093e-03 2.386570e-04
9.862799e+01 9.141132e-01 9.929908e-01 9.893254e-01 1.850799e+06 1.472562e+02 -1.128852e-02 2.330542e-04
1.011580e+02 9.141132e-01 9.964991e-01 9.818486e-01 1.897300e+06 1.509871e+02 1.992464e-02 2.298355e-04
1.037528e+02 9.141132e-01 9.977093e-01 9.818921e-01 1.956094e+06 1.556631e+02 1.037252e-02 2.169609e-04
1.064143e+02 9.141132e-01 9.996727e-01 9.936427e-01 2.013044e+06 1.602079e+02 3.201723e-03 2.373457e-04
1.091440e+02 9.141132e-01 9.995802e-01 9.915777e-01 2.111219e+06 1.680211e+02 2.691829e-02 2.367496e-04
1.119437e+02 9.141132e-01 9.984550e-01 9.815622e-01 2.146858e+06 1.708382e+02 4.922998e-02 2.386570e-04
1.148153e+02 9.141132e-01 1.004798e+00 9.966210e-01 2.210558e+06 1.759012e+02 -5.999207e-04 2.310276e-04
1.177605e+02 9.141132e-01 1.005159e+00 9.948770e-01 2.282568e+06 1.816311e+02 3.576398e-02 2.365112e-04
1.207813e+02 9.141132e-01 1.004760e+00 1.003763e+00 2.377989e+06 1.892601e+02 2.425516e-02 2.318621e-04
1.238795e+02 9.141132e-01 1.004749e+00 9.979030e-01 2.417372e+06 1.923639e+02 6.279945e-02 2.164841e-04
1.270572e+02 9.141132e-01 1.007964e+00 1.004482e+00 2.546055e+06 2.026138e+02 3.255594e-02 2.232790e-04
1.303165e+02 9.141132e-01 1.001127e+00 9.657581e-01 2.486982e+06 1.979251e+02 1.757991e-02 2.391338e-04
1.336593e+02 9.141132e-01 1.007341e+00 9.831749e-01 2.572682e+06 2.047242e+02 2.541268e-02 2.294779e-04
1.370879e+02 9.141132e-01 1.006576e+00 9.687612e-01 2.666771e+06 2.122162e+02 -3.128052e-04 2.232790e-04
1.406044e+02 9.141132e-01 1.004039e+00 9.931766e-01 2.762257e+06 2.198121e+02 4.217672e-02 2.321005e-04
1.442112e+02 9.141132e-01 9.959590e-01 1.023437e+00 2.903447e+06 2.310545e+02 2.947831e-02 2.241135e-04
1.479105e+02 9.141132e-01 9.918357e-01 9.846427e-01 2.803105e+06 2.230665e+02 -2.246290e-02 2.338886e-04
1.517046e+02 9.141132e-01 9.905119e-01 9.802945e-01 2.869537e+06 2.283523e+02 -2.141315e-02 2.163649e-04
1.555961e+02 9.141132e-01 9.964573e-01 9.761803e-01 2.989186e+06 2.378711e+02 -1.360863e-02 2.098083e-04
1.595874e+02 9.141132e-01 9.956750e-01 9.869692e-01 3.061718e+06 2.436442e+02 3.922021e-02 2.118349e-04
1.636811e+02 9.141132e-01 9.928647e-01 9.870976e-01 3.174684e+06 2.526359e+02 1.384079e-02 2.111197e-04
1.678798e+02 9.141132e-01 9.887057e-01 9.833363e-01 3.256698e+06 2.591517e+02 -1.276916e-02 2.133846e-04
1.721862e+02 9.141132e-01 9.915924e-01 9.839705e-01 3.375264e+06 2.685930e+02 3.100836e-02 2.217293e-04
1.766031e+02 9.141132e-01 9.966617e-01 9.794320e-01 3.421872e+06 2.723230e+02 1.020992e-01 2.129078e-04
1.811333e+02 9.141132e-01 1.003207e+00 9.746582e-01 3.461170e+06 2.754679e+02 1.382864e-02 2.281666e-04
1.857796e+02 9.141132e-01 1.015872e+00 9.546372e-01 3.440541e+06 2.737742e+02 4.458022e-02 2.208948e-04
1.905452e+02 9.141132e-01 1.016891e+00 9.736947e-01 3.576063e+06 2.845748e+02 -1.289284e-02 2.248287e-04
1.954330e+02 9.141132e-01 1.012527e+00 9.701139e-01 3.701297e+06 2.945054e+02 -2.355224e-02 2.086163e-04
2.004462e+02 9.141132e-01 1.009774e+00 9.675075e-01 3.946340e+06 3.140391e+02 -6.162113e-02 2.202988e-04
2.055880e+02 9.141132e-01 1.013884e+00 9.626804e-01 4.021512e+06 3.200106e+02 -6.988353e-02 2.266169e-04
2.108617e+02 9.141132e-01 1.014680e+00 9.701377e-01 4.005328e+06 3.187488e+02 -4.801166e-02 2.396107e-04
2.162707e+02 9.141132e-01 1.009915e+00 9.689896e-01 4.105828e+06 3.267209e+02 -4.440677e-02 2.375841e-04
2.218184e+02 9.141132e-01 1.008042e+00 9.600470e-01 3.940558e+06 3.135906e+02 -1.091063e-03 2.179146e-04
2.275084e+02 9.141132e-01 1.008424e+00 9.469332e-01 4.086070e+06 3.251885e+02 -4.713106e-02 2.275705e-04
2.333444e+02 9.141132e-01 1.002722e+00 9.979863e-01 4.572668e+06 3.638813e+02 7.974744e-03 2.363920e-04
2.393301e+02 9.141132e-01 9.967085e-01 9.804034e-01 4.636340e+06 3.689654e+02 2.789927e-02 2.483130e-04
2.454693e+02 9.141132e-01 9.984756e-01 1.022150e+00 5.060080e+06 4.026801e+02 -1.684552e-02 2.403259e-04
2.517661e+02 9.141132e-01 9.947550e-01 1.010553e+00 5.067828e+06 4.032862e+02 -3.501475e-03 2.175570e-04
2.582243e+02 9.141132e-01 9.981781e-01 1.013701e+00 5.375789e+06 4.277878e+02 -6.235552e-02 2.226830e-04
2.648482e+02 9.141132e-01 9.941858e-01 9.654697e-01 5.036338e+06 4.008011e+02 1.104534e-02 2.225637e-04
2.716420e+02 9.141132e-01 9.925659e-01 1.002642e+00 5.467366e+06 4.350800e+02 -2.599657e-02 2.075434e-04
2.786101e+02 9.141132e-01 1.001122e+00 9.824413e-01 5.307911e+06 4.223931e+02 8.541226e-03 2.217293e-04
2.857569e+02 9.141132e-01 9.968469e-01 9.517549e-01 5.118410e+06 4.072896e+02 -2.035570e-02 2.332926e-04
2.930871e+02 9.141132e-01 9.945041e-01 9.980318e-01 5.861437e+06 4.664331e+02 -1.821274e-02 2.315044e-04
3.006053e+02 9.141132e-01 9.955012e-01 9.984877e-01 6.006307e+06 4.779922e+02 -1.123660e-01 2.417564e-04
3.083163e+02 9.141132e-01 1.001880e+00 1.036278e+00 6.488116e+06 5.163145e+02 -2.085978e-02 2.219677e-04
3.162252e+02 9.141132e-01 9.896772e-01 1.022259e+00 6.709690e+06 5.339521e+02 2.674699e-03 2.086163e-04
3.243369e+02 9.141132e-01 9.912505e-01 1.017430e+00 6.678329e+06 5.314355e+02 -5.366647e-02 2.161264e-04
3.326567e+02 9.141132e-01 1.009854e+00 1.035635e+00 6.930243e+06 5.514818e+02 -2.231699e-02 2.422333e-04
3.411899e+02 9.141132e-01 1.011596e+00 1.047926e+00 7.302699e+06 5.811301e+02 4.266322e-02 2.094507e-04
3.499420e+02 9.141132e-01 1.009137e+00 9.728701e-01 6.483617e+06 5.159097e+02 6.815791e-03 2.310276e-04
3.589186e+02 9.141132e-01 1.000279e+00 9.801061e-01 6.733858e+06 5.358447e+02 -5.570513e-02 2.540350e-04
3.681255e+02 9.141132e-01 9.974891e-01 1.000241e+00 7.337828e+06 5.839095e+02 -1.010716e-03 2.255440e-04
3.775686e+02 9.141132e-01 9.959782e-01 9.739781e-01 7.123756e+06 5.668864e+02 -4.849714e-02 2.206564e-04
3.872539e+02 9.141132e-01 9.917346e-01 1.007581e+00 7.420776e+06 5.905052e+02 -9.975708e-02 2.306700e-04
3.971876e+02 9.141132e-01 1.006569e+00 1.008722e+00 7.678946e+06 6.111008e+02 -5.099922e-02 2.118349e-04
4.073762e+02 9.141132e-01 1.007622e+00 1.013848e+00 7.741870e+06 6.160891e+02 -5.749977e-02 2.379417e-04
4.178260e+02 9.141132e-01 9.880180e-01 1.008201e+00 8.534988e+06 6.792029e+02 -7.850653e-02 2.208948e-04
4.285440e+02 9.141132e-01 9.871281e-01 9.817032e-01 7.951692e+06 6.327809e+02 -5.234492e-02 2.290010e-04
4.395369e+02 9.141132e-01 1.026569e+00 1.039217e+00 9.039086e+06 7.193224e+02 -2.795315e-02 2.255440e-04
4.508118e+02 9.141132e-01 1.010002e+00 1.017340e+00 9.065477e+06 7.214232e+02 2.299857e-02 2.380610e-04
4.623759e+02 9.141132e-01 1.016168e+00 9.887075e-01 8.575941e+06 6.824309e+02 -6.016797e-02 2.330542e-04
4.742366e+02 9.141132e-01 1.005208e+00 1.038384e+00 9.414801e+06 7.491815e+02 -1.525503e-02 2.111197e-04
4.864016e+02 9.141132e-01 9.910245e-01 9.636690e-01 8.849021e+06 7.041680e+02 -3.336066e-02 2.080202e-04
4.988787e+02 9.141132e-01 1.008387e+00 9.722986e-01 9.679203e+06 7.702564e+02 1.089740e-02 2.279282e-04
5.116758e+02 9.141132e-01 1.020509e+00 9.802768e-01 9.785844e+06 7.787133e+02 -4.285163e-02 2.332926e-04
5.248011e+02 9.141132e-01 9.873226e-01 1.028543e+00 1.097585e+07 8.734184e+02 -1.505941e-02 2.242327e-04
5.382632e+02 9.141132e-01 9.781251e-01 1.043436e+00 1.136242e+07 9.041863e+02 -8.611619e-03 2.198219e-04
5.520706e+02 9.141132e-01 1.012216e+00 1.045186e+00 1.207668e+07 9.610313e+02 -8.138961e-02 2.338886e-04
5.662322e+02 9.141132e-01 9.924248e-01 9.916489e-01 1.095249e+07 8.715742e+02 -8.613139e-02 2.273321e-04
5.807570e+02 9.141132e-01 9.958940e-01 1.041925e+00 1.235248e+07 9.829775e+02 -4.119867e-02 2.180338e-04
5.956544e+02 9.141132e-01 9.614232e-01 9.938891e-01 1.180379e+07 9.392968e+02 -7.444370e-02 2.324581e-04
6.109340e+02 9.141132e-01 1.010138e+00 9.972259e-01 1.164206e+07 9.264590e+02 -8.744776e-03 2.242327e-04
6.266055e+02 9.141132e-01 9.851871e-01 1.054974e+00 1.339422e+07 1.065893e+03 -5.293846e-02 2.125502e-04
6.426790e+02 9.141132e-01 9.948453e-01 9.751590e-01 1.175017e+07 9.350471e+02 -5.170006e-02 2.323389e-04
6.591649e+02 9.141132e-01 9.937770e-01 9.957887e-01 1.274929e+07 1.014557e+03 -3.905201e-02 1.986027e-04
6.760735e+02 9.141132e-01 9.873002e-01 1.015095e+00 1.398825e+07 1.113143e+03 -7.107162e-02 1.995564e-04
6.934160e+02 9.141132e-01 9.308212e-01 1.023285e+00 1.434932e+07 1.141869e+03 -1.987416e-02 2.205372e-04
7.112034e+02 9.141132e-01 9.565766e-01 1.039264e+00 1.527943e+07 1.215906e+03 -2.598643e-02 2.167225e-04
7.294470e+02 9.141132e-01 9.914889e-01 1.007776e+00 1.487861e+07 1.184000e+03 5.434859e-02 2.313852e-04
7.481585e+02 9.141132e-01 1.054453e+00 1.010269e+00 1.577744e+07 1.255512e+03 1.071169e-01 2.079010e-04
7.673501e+02 9.141132e-01 1.002861e+00 9.698210e-01 1.430531e+07 1.138375e+03 -1.921600e-02 2.306700e-04
7.870339e+02 9.141132e-01 9.848966e-01 9.630153e-01 1.448357e+07 1.152559e+03 3.919435e-02 2.248287e-04
8.072227e+02 9.141132e-01 9.771139e-01 9.910306e-01 1.588744e+07 1.264276e+03 1.059103e-02 2.124310e-04
8.279294e+02 9.141132e-01 9.940589e-01 1.006812e+00 1.761576e+07 1.401822e+03 -7.658917e-02 2.198219e-04
8.491672e+02 9.141132e-01 9.880055e-01 1.027360e+00 1.778412e+07 1.415214e+03 -2.509832e-02 2.378225e-04
8.709498e+02 9.141132e-01 1.022356e+00 9.776108e-01 1.735672e+07 1.381202e+03 -4.320133e-02 2.548695e-04
8.932912e+02 9.141132e-01 9.980969e-01 9.680037e-01 1.729138e+07 1.375985e+03 -7.789648e-02 2.163649e-04
9.162057e+02 9.141132e-01 1.018189e+00 9.851511e-01 1.810503e+07 1.440739e+03 -3.900141e-02 2.275705e-04
9.397079e+02 9.141132e-01 1.023203e+00 1.053468e+00 1.989019e+07 1.582797e+03 -6.224036e-03 2.396107e-04
9.638130e+02 9.141132e-01 1.004617e+00 1.035450e+00 2.060094e+07 1.639392e+03 -4.107273e-02 2.173185e-04
9.885366e+02 9.141132e-01 9.640377e-01 1.049245e+00 2.019926e+07 1.607427e+03 -2.338135e-02 2.160072e-04
1.013894e+03 9.141132e-01 9.713946e-01 1.026765e+00 2.009079e+07 1.598777e+03 -2.571100e-02 2.248287e-04
1.039902e+03 9.141132e-01 9.733226e-01 1.049256e+00 2.264729e+07 1.802238e+03 -4.276019e-02 2.206564e-04
1.066578e+03 9.141132e-01 9.671081e-01 1.035442e+00 2.311314e+07 1.839282e+03 -2.096689e-02 2.133846e-04
1.093937e+03 9.141132e-01 9.455116e-01 1.067460e+00 2.362221e+07 1.879791e+03 -7.344437e-02 2.194643e-04

8.912511e+01 9.375620e-01 9.985353e-01 1.005895e+00 1.712577e+06 1.362691e+02 1.444399e-02 2.406836e-04
9.141134e+01 9.375620e-01 1.004320e+00 9.964318e-01 1.756085e+06 1.397384e+02 2.419257e-02 2.353191e-04
9.375623e+01 9.375620e-01 9.989463e-01 1.009436e+00 1.853006e+06 1.474586e+02 1.617670e-02 2.379417e-04
9.616126e+01 9.375620e-01 9.987453e-01 1.013582e+00 1.881321e+06 1.496957e+02 1.592147e-02 2.380610e-04
9.862799e+01 9.375620e-01 9.974871e-01 9.922122e-01 1.878104e+06 1.494404e+02 -2.626598e-02 2.300739e-04
1.011580e+02 9.375620e-01 9.955944e-01 9.953571e-01 1.922815e+06 1.530294e+02 9.252071e-03 2.393723e-04
