#./overdamped_3d --dev=1 --amp=40.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=3.14 --skew=0.0 --distribution=s>> comp_s_3.14_l:-2:3:300:1_0.0_0.0_0.0333333333333_40.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.317838e-04 8.988704e-01 1.922060e+02 1.529294e-02 7.883978e-02 2.023515e-01
1.039122e-02 1.281604e-04 9.111491e-01 2.010375e+02 1.599596e-02 6.716394e-02 1.961538e-01
1.079775e-02 1.667669e-04 9.132207e-01 2.061664e+02 1.640503e-02 5.955517e-02 1.884844e-01
1.122018e-02 1.946131e-04 9.167776e-01 2.168197e+02 1.725243e-02 5.113840e-02 1.810422e-01
1.165914e-02 1.815947e-04 9.259450e-01 2.212289e+02 1.760305e-02 6.693828e-02 1.764789e-01
1.211527e-02 1.714207e-04 9.202243e-01 2.316676e+02 1.843558e-02 3.512335e-02 1.645001e-01
1.258925e-02 1.998947e-04 9.153432e-01 2.379978e+02 1.893728e-02 4.662430e-02 1.573350e-01
1.308177e-02 1.937624e-04 9.276553e-01 2.483481e+02 1.976076e-02 4.555726e-02 1.522739e-01
1.359356e-02 2.181309e-04 9.197321e-01 2.548739e+02 2.027864e-02 2.329504e-02 1.472963e-01
1.412537e-02 2.019062e-04 9.331980e-01 2.674038e+02 2.127713e-02 1.061535e-02 1.432556e-01
1.467799e-02 1.947911e-04 9.297999e-01 2.760948e+02 2.196867e-02 2.629960e-02 1.382073e-01
1.525222e-02 2.498115e-04 9.330804e-01 2.836652e+02 2.256994e-02 1.718771e-02 1.309117e-01
1.584893e-02 2.553158e-04 9.361464e-01 2.949302e+02 2.346624e-02 3.719223e-02 1.279968e-01
1.646897e-02 2.379353e-04 9.375758e-01 3.112352e+02 2.476556e-02 3.248298e-02 1.242007e-01
1.711327e-02 2.992437e-04 9.356272e-01 3.244339e+02 2.581555e-02 1.666152e-02 1.184177e-01
1.778278e-02 2.865363e-04 9.510944e-01 3.430352e+02 2.729635e-02 2.680254e-02 1.169496e-01
1.847849e-02 3.048994e-04 9.464263e-01 3.534387e+02 2.812346e-02 2.544653e-02 1.121297e-01
1.920141e-02 3.590328e-04 9.668587e-01 3.723101e+02 2.962801e-02 4.059660e-02 1.064789e-01
1.995261e-02 3.341938e-04 9.640846e-01 3.960782e+02 3.151675e-02 4.020715e-02 1.000756e-01
2.073320e-02 3.203174e-04 9.794623e-01 4.164291e+02 3.313310e-02 2.432692e-02 9.675801e-02
2.154433e-02 3.683610e-04 9.771931e-01 4.280764e+02 3.405758e-02 4.197860e-02 9.390175e-02
2.238719e-02 3.755398e-04 9.862564e-01 4.490542e+02 3.573041e-02 4.705632e-02 9.182525e-02
2.326303e-02 4.017735e-04 9.830836e-01 4.687144e+02 3.729922e-02 6.387949e-02 8.918929e-02
2.417313e-02 4.415907e-04 9.893706e-01 4.915923e+02 3.911876e-02 6.646597e-02 8.420992e-02
2.511884e-02 4.471719e-04 9.795843e-01 5.038278e+02 4.008539e-02 4.972434e-02 8.230960e-02
2.610155e-02 4.718142e-04 9.543909e-01 5.047577e+02 4.016868e-02 5.030942e-02 7.791102e-02
2.712270e-02 5.231777e-04 9.597780e-01 5.244478e+02 4.172805e-02 4.744780e-02 7.697833e-02
2.818380e-02 5.359994e-04 9.684895e-01 5.463786e+02 4.348067e-02 3.328609e-02 7.324612e-02
2.928642e-02 5.705658e-04 9.774171e-01 5.753962e+02 4.578598e-02 2.952361e-02 6.988144e-02
