#./overdamped_3d --dev=1 --amp=100.0 --omega=1.0 --force=0 --Dg=0.01 --block=256 --paths=65536 --periods=1000 --trans=100 --samples=100 --spp=1000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=l:-2:3:300:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=500.0 --zeta=0.0333333333333 --comp=0 --mean=0.0 --second=3.14 --skew=0.0 --distribution=s>> comp_s_3.14_l:-2:3:300:1_0.0_0.0_0.0333333333333_100.0.dat
#l <<v>> qnu(q) mu_q Dx Gx EBx
1.000000e-02 1.233091e-04 9.014648e-01 1.905181e+02 1.515930e-02 8.375382e-02 2.185524e-01
1.039122e-02 1.241996e-04 9.031190e-01 1.988043e+02 1.581877e-02 5.507267e-02 2.118899e-01
1.079775e-02 1.411914e-04 9.116629e-01 2.041836e+02 1.624583e-02 4.857171e-02 2.014903e-01
1.122018e-02 1.967944e-04 9.168346e-01 2.128413e+02 1.693509e-02 3.630614e-02 1.960546e-01
1.165914e-02 1.747191e-04 9.200044e-01 2.191035e+02 1.743500e-02 5.212915e-02 1.891215e-01
1.211527e-02 1.872038e-04 9.161431e-01 2.296479e+02 1.827284e-02 3.217721e-02 1.774445e-01
1.258925e-02 1.783227e-04 9.196566e-01 2.395428e+02 1.906030e-02 5.173302e-02 1.694028e-01
1.308177e-02 1.777917e-04 9.257868e-01 2.491477e+02 1.982689e-02 2.929115e-02 1.637644e-01
1.359356e-02 1.966102e-04 9.279388e-01 2.550836e+02 2.029621e-02 2.062762e-02 1.564611e-01
1.412537e-02 2.032352e-04 9.321541e-01 2.645138e+02 2.104739e-02 6.727934e-03 1.524874e-01
1.467799e-02 2.041194e-04 9.285111e-01 2.735989e+02 2.176926e-02 7.814765e-03 1.468821e-01
1.525222e-02 2.361015e-04 9.362816e-01 2.841591e+02 2.261035e-02 8.498788e-03 1.401752e-01
1.584893e-02 2.416580e-04 9.453146e-01 2.995886e+02 2.383901e-02 5.420482e-02 1.376731e-01
1.646897e-02 2.542080e-04 9.387918e-01 3.107352e+02 2.472415e-02 2.452970e-02 1.312965e-01
1.711327e-02 2.712598e-04 9.376116e-01 3.230348e+02 2.570478e-02 1.911187e-02 1.252892e-01
1.778278e-02 2.726850e-04 9.520136e-01 3.416775e+02 2.718954e-02 2.358496e-02 1.233859e-01
1.847849e-02 2.894120e-04 9.491155e-01 3.542793e+02 2.818880e-02 2.622175e-02 1.183320e-01
1.920141e-02 3.337159e-04 9.660320e-01 3.778608e+02 3.006674e-02 3.455400e-02 1.127827e-01
1.995261e-02 3.395486e-04 9.637491e-01 3.911256e+02 3.112354e-02 3.393710e-02 1.071908e-01
2.073320e-02 3.342040e-04 9.812336e-01 4.118055e+02 3.276906e-02 1.656616e-02 1.024790e-01
2.154433e-02 3.534854e-04 9.696563e-01 4.249803e+02 3.382046e-02 2.380180e-02 1.010652e-01
2.238719e-02 3.677574e-04 9.887478e-01 4.533895e+02 3.607051e-02 5.879867e-02 9.851289e-02
2.326303e-02 3.933856e-04 9.929910e-01 4.709886e+02 3.747962e-02 6.035423e-02 9.428167e-02
2.417313e-02 4.441158e-04 9.847692e-01 4.898831e+02 3.897466e-02 4.485929e-02 9.013808e-02
2.511884e-02 4.528703e-04 9.893125e-01 5.072588e+02 4.035792e-02 4.568720e-02 8.700573e-02
2.610155e-02 4.593355e-04 9.680473e-01 5.127090e+02 4.079242e-02 6.571555e-02 8.348691e-02
2.712270e-02 5.228561e-04 9.638533e-01 5.262478e+02 4.187513e-02 4.389131e-02 8.058286e-02
2.818380e-02 5.109999e-04 9.657681e-01 5.507614e+02 4.382488e-02 3.917050e-02 7.729483e-02
2.928642e-02 5.642976e-04 9.777147e-01 5.723564e+02 4.554483e-02 3.179073e-02 7.476771e-02
3.043217e-02 5.930704e-04 9.746259e-01 5.925858e+02 4.716190e-02 4.104912e-02 7.400334e-02
3.162274e-02 5.868164e-04 9.908396e-01 6.287463e+02 5.003344e-02 3.661740e-02 7.041919e-02
3.285990e-02 6.539308e-04 9.827557e-01 6.505127e+02 5.176463e-02 1.560688e-02 6.785345e-02
3.414545e-02 7.091443e-04 9.866326e-01 6.826608e+02 5.431723e-02 3.500783e-02 6.498873e-02
3.548130e-02 6.990666e-04 9.798058e-01 6.962377e+02 5.540432e-02 4.741061e-02 6.205034e-02
3.686940e-02 7.261171e-04 9.796709e-01 7.168146e+02 5.704181e-02 3.064215e-02 5.907667e-02
3.831182e-02 7.911157e-04 9.714175e-01 7.442125e+02 5.922572e-02 2.175355e-02 5.690181e-02
3.981066e-02 8.509650e-04 9.670990e-01 7.681007e+02 6.111868e-02 -3.871024e-03 5.403531e-02
4.136815e-02 8.850395e-04 9.636779e-01 7.822292e+02 6.225568e-02 3.122687e-03 5.238605e-02
4.298656e-02 8.771852e-04 9.647971e-01 8.199093e+02 6.524470e-02 1.555586e-02 5.024970e-02
4.466829e-02 9.546247e-04 9.706416e-01 8.599471e+02 6.843878e-02 1.680529e-02 4.945302e-02
4.641582e-02 9.951232e-04 9.741662e-01 8.924630e+02 7.101572e-02 3.510606e-02 4.726005e-02
4.823171e-02 1.027977e-03 9.771152e-01 9.284211e+02 7.388537e-02 3.454280e-02 4.519117e-02
5.011865e-02 1.094146e-03 9.761205e-01 9.539106e+02 7.591315e-02 1.456177e-02 4.351985e-02
5.207940e-02 1.151071e-03 9.811972e-01 1.009653e+03 8.033372e-02 4.511535e-02 4.194963e-02
5.411686e-02 1.174966e-03 9.828978e-01 1.047155e+03 8.331871e-02 6.198883e-02 4.146433e-02
5.623404e-02 1.217399e-03 9.950473e-01 1.098553e+03 8.742198e-02 5.255723e-02 3.916049e-02
5.843404e-02 1.249366e-03 9.836336e-01 1.134888e+03 9.031472e-02 4.765642e-02 3.781617e-02
6.072012e-02 1.314267e-03 9.871875e-01 1.170531e+03 9.313981e-02 4.414713e-02 3.653610e-02
6.309562e-02 1.297402e-03 9.947060e-01 1.222540e+03 9.727647e-02 3.017747e-02 3.527331e-02
6.556407e-02 1.258974e-03 9.871955e-01 1.257375e+03 1.000537e-01 4.540956e-02 3.382921e-02
6.812909e-02 1.300471e-03 9.843281e-01 1.299404e+03 1.033947e-01 2.622378e-02 3.229499e-02
7.079445e-02 1.387403e-03 9.791826e-01 1.337827e+03 1.064527e-01 1.578689e-02 3.139806e-02
7.356408e-02 1.456498e-03 9.830418e-01 1.395036e+03 1.110153e-01 -6.720603e-03 3.004074e-02
7.644208e-02 1.519364e-03 9.842798e-01 1.447014e+03 1.151477e-01 1.275039e-02 2.843046e-02
7.943267e-02 1.535294e-03 9.872559e-01 1.506079e+03 1.198512e-01 1.496696e-02 2.766669e-02
8.254025e-02 1.590832e-03 9.881264e-01 1.563273e+03 1.243841e-01 6.650686e-03 2.644122e-02
8.576941e-02 1.636072e-03 9.825722e-01 1.598288e+03 1.271880e-01 -1.160967e-02 2.550459e-02
8.912491e-02 1.751996e-03 9.936169e-01 1.682498e+03 1.338682e-01 7.733107e-04 2.435398e-02
9.261168e-02 1.731014e-03 9.865946e-01 1.714045e+03 1.363711e-01 5.398631e-03 2.370238e-02
9.623486e-02 1.787059e-03 1.000421e+00 1.823429e+03 1.450850e-01 -2.378821e-04 2.283728e-02
9.999978e-02 1.867927e-03 9.842567e-01 1.847852e+03 1.470437e-01 -5.042017e-03 2.212203e-02
1.039120e-01 1.985205e-03 9.822390e-01 1.920199e+03 1.527767e-01 -1.632035e-03 2.130473e-02
1.079773e-01 2.035275e-03 9.809895e-01 1.958432e+03 1.558507e-01 -1.913142e-02 2.056599e-02
1.122016e-01 2.137064e-03 9.891789e-01 2.061668e+03 1.640340e-01 -5.346775e-03 1.939213e-02
1.165912e-01 2.262893e-03 9.956477e-01 2.145192e+03 1.707010e-01 -7.560074e-03 1.882386e-02
1.211525e-01 2.423323e-03 9.806511e-01 2.170019e+03 1.726694e-01 -2.135837e-02 1.819742e-02
1.258922e-01 2.465545e-03 9.928393e-01 2.300195e+03 1.830396e-01 -1.817989e-02 1.755321e-02
1.308174e-01 2.614259e-03 9.839471e-01 2.374279e+03 1.889418e-01 -2.484143e-02 1.711869e-02
1.359353e-01 2.737378e-03 9.740546e-01 2.452694e+03 1.951701e-01 -2.833593e-02 1.623869e-02
1.412534e-01 2.799038e-03 9.789965e-01 2.566021e+03 2.042045e-01 -9.495795e-03 1.576340e-02
1.467796e-01 2.852662e-03 9.879740e-01 2.694724e+03 2.144285e-01 -8.016765e-03 1.476002e-02
1.525219e-01 2.944653e-03 9.825578e-01 2.790130e+03 2.220249e-01 2.656114e-02 1.413071e-02
1.584889e-01 3.074853e-03 9.776027e-01 2.887511e+03 2.297944e-01 1.864278e-02 1.370347e-02
1.646893e-01 3.251950e-03 9.729633e-01 3.009167e+03 2.394579e-01 1.836610e-02 1.336038e-02
1.711324e-01 3.397116e-03 9.798731e-01 3.133634e+03 2.493382e-01 3.594697e-02 1.296616e-02
1.778274e-01 3.602416e-03 9.819891e-01 3.256373e+03 2.591467e-01 3.894150e-02 1.254284e-02
1.847845e-01 3.741405e-03 9.840654e-01 3.370635e+03 2.682179e-01 5.593300e-03 1.188946e-02
