#./munderdamped_3d --dev=2 --amp=15.0 --omega=4.0 --force=0.1 --mass=1.0 --Dg=0.001 --block=1024 --paths=4096 --periods=2000 --trans=1000 --samples=200 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:1.0:100:0 --domainy=a:15.0:15.0:1:0 --domainz=w:4.0:4.0:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/f_0.0_1.0-D0.001-m1.0-a15.0-w4.0.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
7.199996e-01 1.500000e+01 4.000000e+00 9.334550e-01 8.887372e+00 9.903092e-01 1.115909e+04 1.773941e+00 3.085971e-02 8.703589e-03
7.299996e-01 1.500000e+01 4.000000e+00 9.472335e-01 8.837707e+00 1.024914e+00 1.060538e+04 1.693408e+00 -5.991399e-03 7.793307e-03
7.399996e-01 1.500000e+01 4.000000e+00 9.622566e-01 8.803682e+00 9.840806e-01 1.049177e+04 1.671604e+00 2.345681e-02 7.238746e-03
7.499996e-01 1.500000e+01 4.000000e+00 9.716437e-01 8.769249e+00 1.036862e+00 1.070935e+04 1.700570e+00 1.639092e-02 6.926894e-03
7.599996e-01 1.500000e+01 4.000000e+00 9.798857e-01 8.743829e+00 1.030068e+00 1.042356e+04 1.656166e+00 3.349304e-03 6.373167e-03
7.699996e-01 1.500000e+01 4.000000e+00 9.865059e-01 8.720573e+00 9.861093e-01 9.943347e+03 1.587093e+00 -2.481389e-02 5.831122e-03
7.799996e-01 1.500000e+01 4.000000e+00 9.919713e-01 8.700791e+00 9.786269e-01 9.822902e+03 1.567994e+00 -2.103269e-03 5.877733e-03
7.899995e-01 1.500000e+01 4.000000e+00 9.978090e-01 8.694965e+00 1.026571e+00 9.844070e+03 1.564493e+00 -1.942915e-02 5.650997e-03
7.999995e-01 1.500000e+01 4.000000e+00 1.004589e+00 8.690888e+00 9.628869e-01 9.686837e+03 1.540142e+00 4.842639e-03 5.312920e-03
8.099995e-01 1.500000e+01 4.000000e+00 1.009490e+00 8.684031e+00 9.862289e-01 9.568807e+03 1.531707e+00 -2.987939e-02 5.119205e-03
8.199995e-01 1.500000e+01 4.000000e+00 1.015453e+00 8.688143e+00 1.036372e+00 9.555082e+03 1.527092e+00 2.790010e-02 5.031586e-03
8.299995e-01 1.500000e+01 4.000000e+00 1.019502e+00 8.681992e+00 1.041117e+00 9.428231e+03 1.498285e+00 9.688377e-03 4.982829e-03
8.399995e-01 1.500000e+01 4.000000e+00 1.024059e+00 8.679857e+00 1.051029e+00 8.937094e+03 1.424914e+00 -2.833831e-02 4.647255e-03
8.499995e-01 1.500000e+01 4.000000e+00 1.027975e+00 8.677052e+00 9.733137e-01 8.694817e+03 1.388468e+00 2.744317e-03 4.481912e-03
8.599995e-01 1.500000e+01 4.000000e+00 1.030807e+00 8.665392e+00 1.037587e+00 8.613051e+03 1.373825e+00 -1.305127e-02 4.488945e-03
8.699995e-01 1.500000e+01 4.000000e+00 1.035403e+00 8.657315e+00 9.819493e-01 8.380938e+03 1.334514e+00 2.291584e-02 4.049182e-03
8.799995e-01 1.500000e+01 4.000000e+00 1.038967e+00 8.647211e+00 9.865801e-01 8.440310e+03 1.350748e+00 -2.051884e-02 4.175901e-03
8.899994e-01 1.500000e+01 4.000000e+00 1.045229e+00 8.636580e+00 1.040832e+00 8.463556e+03 1.346451e+00 1.254022e-02 3.972054e-03
8.999994e-01 1.500000e+01 4.000000e+00 1.050995e+00 8.628447e+00 1.012616e+00 8.370669e+03 1.329262e+00 -1.842618e-03 3.955722e-03
9.099994e-01 1.500000e+01 4.000000e+00 1.057745e+00 8.621527e+00 1.035226e+00 8.486671e+03 1.352976e+00 -3.034300e-02 3.878474e-03
9.199994e-01 1.500000e+01 4.000000e+00 1.064483e+00 8.614564e+00 1.013693e+00 8.224589e+03 1.309527e+00 3.588200e-03 3.704906e-03
9.299994e-01 1.500000e+01 4.000000e+00 1.072345e+00 8.611160e+00 1.080089e+00 7.980501e+03 1.266396e+00 -1.422477e-02 3.801584e-03
9.399994e-01 1.500000e+01 4.000000e+00 1.080838e+00 8.609511e+00 1.062775e+00 7.864572e+03 1.259234e+00 7.419705e-03 3.510356e-03
9.499994e-01 1.500000e+01 4.000000e+00 1.088956e+00 8.610552e+00 9.852106e-01 7.578308e+03 1.207509e+00 1.658368e-02 3.380656e-03
9.599994e-01 1.500000e+01 4.000000e+00 1.098468e+00 8.614759e+00 1.000777e+00 7.584845e+03 1.209100e+00 -4.894513e-02 3.433704e-03
9.699994e-01 1.500000e+01 4.000000e+00 1.107713e+00 8.620543e+00 1.035544e+00 7.242405e+03 1.157534e+00 -2.543420e-02 3.332973e-03
9.799994e-01 1.500000e+01 4.000000e+00 1.116514e+00 8.627551e+00 9.525953e-01 7.132086e+03 1.139231e+00 -1.865143e-02 3.281832e-03
9.899994e-01 1.500000e+01 4.000000e+00 1.125437e+00 8.636489e+00 1.017199e+00 6.756753e+03 1.077001e+00 3.606975e-02 3.180623e-03

