#./munderdamped_3d --dev=3 --amp=60.0 --omega=1 --mass=0.017 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3.5:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3.5:0:300:1_60.0_20.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
1.278416e-03 7.196747e-01 2.000708e+05 9.874603e-01 1.888695e+06 1.502951e+02 -6.310320e-02 4.129959e+01 2.992153e-05 1.036798e-01
1.313225e-03 7.417660e-01 1.898951e+05 9.802546e-01 1.841636e+06 1.465523e+02 -3.836751e-02 6.147047e+01 3.278255e-05 9.455287e-02
1.348981e-03 7.634217e-01 1.805063e+05 9.918503e-01 1.862204e+06 1.481849e+02 -6.143612e-02 7.115529e+01 3.433228e-05 9.137797e-02
1.385711e-03 7.830381e-01 1.717521e+05 9.843981e-01 1.814404e+06 1.443909e+02 -5.873418e-02 4.317765e+01 3.504753e-05 8.392572e-02
1.423441e-03 8.099117e-01 1.636142e+05 9.962593e-01 1.872192e+06 1.489956e+02 -6.248921e-02 3.525161e+01 3.051758e-05 8.077037e-02
1.462198e-03 8.340065e-01 1.560063e+05 1.010357e+00 1.858081e+06 1.478683e+02 -4.754931e-02 5.515021e+01 2.872944e-05 7.594728e-02
1.502010e-03 8.644279e-01 1.489197e+05 9.909118e-01 1.825298e+06 1.452534e+02 -5.281264e-02 8.056258e+01 3.099442e-05 6.907749e-02
1.542907e-03 8.912907e-01 1.422537e+05 9.903421e-01 1.830008e+06 1.456217e+02 -5.521429e-02 3.397568e+01 3.397465e-05 6.545794e-02
1.584917e-03 9.259560e-01 1.360168e+05 9.976329e-01 1.818957e+06 1.447597e+02 -4.429221e-02 4.256121e+01 3.111362e-05 6.026471e-02
1.628071e-03 9.566584e-01 1.301435e+05 9.862450e-01 1.822791e+06 1.450691e+02 -7.163823e-02 3.866811e+01 3.850460e-05 5.597508e-02
1.672399e-03 9.885682e-01 1.246225e+05 9.816591e-01 1.820742e+06 1.448581e+02 -7.287556e-02 3.205598e+01 2.431870e-05 5.240428e-02
1.717935e-03 1.019182e+00 1.194228e+05 9.908954e-01 1.825504e+06 1.452805e+02 -7.421148e-02 4.678702e+01 2.717972e-05 4.974401e-02
1.764711e-03 1.055273e+00 1.144993e+05 9.945402e-01 1.830947e+06 1.457057e+02 -5.466759e-02 3.486246e+01 3.576279e-05 4.680800e-02
1.812760e-03 1.093594e+00 1.098588e+05 9.946758e-01 1.830665e+06 1.456873e+02 -6.294698e-02 5.208802e+01 3.242493e-05 4.336095e-02
1.862118e-03 1.124224e+00 1.054594e+05 9.810880e-01 1.818893e+06 1.447498e+02 -5.833846e-02 3.952729e+01 3.302097e-05 4.108107e-02
1.912819e-03 1.162040e+00 1.013045e+05 9.943732e-01 1.811283e+06 1.441724e+02 -4.973191e-02 3.297257e+01 2.861023e-05 3.811431e-02
1.964901e-03 1.193556e+00 9.734171e+04 9.989151e-01 1.817699e+06 1.446540e+02 -5.279076e-02 4.605516e+01 3.111362e-05 3.622174e-02
2.018401e-03 1.229755e+00 9.359855e+04 9.984760e-01 1.819165e+06 1.447782e+02 -5.216825e-02 4.269230e+01 2.729893e-05 3.390026e-02
2.073358e-03 1.262353e+00 9.002800e+04 1.007960e+00 1.838779e+06 1.463315e+02 -6.592244e-02 3.374265e+01 3.159046e-05 3.247380e-02
