#./munderdamped_3d --dev=3 --amp=20.0 --omega=1 --mass=0.017 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=5000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=g:-3.5:0:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_g:-3.5:0:300:1_20.0_20.0_0.99_1.0_13.0.dat
#g <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
6.709184e-04 1.058825e+00 3.060289e+06 1.029003e+00 1.794404e+06 1.428002e+02 -3.463507e-02 6.470956e+00 3.015995e-05 4.545975e-02
6.891860e-04 1.032809e+00 2.138334e+06 1.009874e+00 1.757018e+06 1.398052e+02 -4.930604e-02 9.777657e+00 3.206730e-05 4.666400e-02
7.079511e-04 1.015158e+00 1.632910e+06 1.007106e+00 1.762441e+06 1.402563e+02 -4.243040e-02 1.102832e+01 2.968311e-05 4.797304e-02
7.272270e-04 1.002549e+00 1.314076e+06 1.004346e+00 1.796831e+06 1.429937e+02 -5.341905e-02 1.418142e+01 3.254414e-05 5.033648e-02
7.470279e-04 9.906620e-01 1.094650e+06 1.019404e+00 1.803498e+06 1.435017e+02 -4.101706e-02 1.638345e+01 2.956390e-05 5.157530e-02
7.673678e-04 9.820420e-01 9.346608e+05 1.028696e+00 1.826263e+06 1.453247e+02 -4.401129e-02 2.216587e+01 3.659725e-05 5.333483e-02
7.882615e-04 9.691099e-01 8.124642e+05 1.021644e+00 1.794161e+06 1.427572e+02 -5.080366e-02 2.183487e+01 3.755093e-05 5.400705e-02
8.097242e-04 9.572409e-01 7.162870e+05 1.019069e+00 1.813568e+06 1.443138e+02 -4.628605e-02 3.358017e+01 3.397465e-05 5.595481e-02
8.317712e-04 9.427236e-01 6.386308e+05 1.016501e+00 1.798950e+06 1.431516e+02 -4.806781e-02 2.123206e+01 3.731251e-05 5.688500e-02
8.544186e-04 9.377149e-01 5.747358e+05 1.004854e+00 1.767830e+06 1.406595e+02 -4.273754e-02 2.761473e+01 3.290176e-05 5.674636e-02
8.776825e-04 9.313358e-01 5.211298e+05 1.001741e+00 1.793363e+06 1.427085e+02 -3.773284e-02 2.872157e+01 3.206730e-05 5.842352e-02
9.015799e-04 9.288741e-01 4.756334e+05 1.021564e+00 1.821906e+06 1.449879e+02 -5.540425e-02 3.275090e+01 4.339218e-05 5.954826e-02
9.261279e-04 9.317617e-01 4.363570e+05 1.016425e+00 1.815404e+06 1.444739e+02 -3.957283e-02 4.185751e+01 3.492832e-05 5.865824e-02
9.513444e-04 9.292531e-01 4.023477e+05 1.027118e+00 1.842758e+06 1.466431e+02 -4.189801e-02 3.384155e+01 3.111362e-05 5.984163e-02
9.772475e-04 9.301920e-01 3.724858e+05 1.017624e+00 1.810650e+06 1.440858e+02 -5.118483e-02 4.228885e+01 3.087521e-05 5.910277e-02
1.003856e-03 9.343262e-01 3.461156e+05 1.008398e+00 1.802217e+06 1.434040e+02 -3.259438e-02 4.863652e+01 3.039837e-05 5.789995e-02
1.031189e-03 9.360976e-01 3.226191e+05 9.983855e-01 1.776021e+06 1.413353e+02 -3.300637e-02 6.305429e+01 3.600121e-05 5.740511e-02
1.059266e-03 9.432066e-01 3.016100e+05 1.025563e+00 1.792245e+06 1.426264e+02 -5.565625e-02 4.054185e+01 2.872944e-05 5.715442e-02
1.088107e-03 9.466646e-01 2.827134e+05 1.012689e+00 1.833542e+06 1.458996e+02 -5.862206e-02 4.524071e+01 3.397465e-05 5.753589e-02
1.117734e-03 9.472320e-01 2.656117e+05 1.006926e+00 1.794917e+06 1.428358e+02 -5.475783e-02 4.999284e+01 2.777576e-05 5.644143e-02
1.148167e-03 9.522939e-01 2.500810e+05 1.018951e+00 1.789349e+06 1.423800e+02 -6.623328e-02 5.979411e+01 3.969669e-05 5.598319e-02
1.179429e-03 9.552013e-01 2.359090e+05 1.019292e+00 1.806559e+06 1.437437e+02 -4.946989e-02 5.294956e+01 3.194809e-05 5.558658e-02
1.211543e-03 9.559794e-01 2.228662e+05 1.015769e+00 1.775513e+06 1.413016e+02 -5.240887e-02 4.482124e+01 3.254414e-05 5.501509e-02
1.244530e-03 9.614593e-01 2.110188e+05 1.016663e+00 1.796741e+06 1.429803e+02 -6.229794e-02 7.241832e+01 3.397465e-05 5.485773e-02
1.278416e-03 9.639692e-01 1.999945e+05 1.015738e+00 1.799936e+06 1.432191e+02 -5.173165e-02 5.650732e+01 2.574921e-05 5.479264e-02
1.313225e-03 9.643753e-01 1.897953e+05 1.018657e+00 1.789663e+06 1.424449e+02 -3.079623e-02 5.567316e+01 2.908707e-05 5.404019e-02
1.348981e-03 9.712859e-01 1.804057e+05 1.028897e+00 1.842704e+06 1.466473e+02 -5.193073e-02 4.694976e+01 3.731251e-05 5.444849e-02
1.385711e-03 9.733840e-01 1.716690e+05 1.038348e+00 1.849907e+06 1.472180e+02 -5.774426e-02 3.908069e+01 3.182888e-05 5.468094e-02
1.423441e-03 9.809387e-01 1.635178e+05 1.005076e+00 1.777014e+06 1.413987e+02 -4.421562e-02 5.072690e+01 2.479553e-05 5.189717e-02
1.462198e-03 9.834638e-01 1.558715e+05 1.018690e+00 1.804591e+06 1.436020e+02 -6.100559e-02 4.541676e+01 2.968311e-05 5.310726e-02
1.502010e-03 9.863229e-01 1.487736e+05 1.014261e+00 1.780946e+06 1.417214e+02 -4.374075e-02 5.539328e+01 3.147125e-05 5.153680e-02
1.542907e-03 9.931945e-01 1.421194e+05 1.020937e+00 1.790832e+06 1.425121e+02 -4.667062e-02 3.817260e+01 3.135204e-05 5.126739e-02
1.584917e-03 1.001180e+00 1.358765e+05 1.011773e+00 1.789678e+06 1.424099e+02 -7.699841e-02 4.552359e+01 2.574921e-05 5.044472e-02
1.628071e-03 1.006320e+00 1.300085e+05 1.018197e+00 1.808167e+06 1.438684e+02 -3.995979e-02 3.700078e+01 2.849102e-05 5.048573e-02
1.672399e-03 1.012729e+00 1.244948e+05 1.033227e+00 1.822846e+06 1.450382e+02 -4.803759e-02 4.696330e+01 3.087521e-05 5.026662e-02
1.717935e-03 1.018929e+00 1.192847e+05 1.033572e+00 1.814576e+06 1.444153e+02 -5.053347e-02 4.010207e+01 3.337860e-05 4.921806e-02
1.764711e-03 1.024836e+00 1.143660e+05 1.002063e+00 1.782059e+06 1.418087e+02 -4.802358e-02 3.743301e+01 3.778934e-05 4.753256e-02
1.812760e-03 1.030123e+00 1.097218e+05 1.012279e+00 1.779828e+06 1.416193e+02 -4.889560e-02 5.034184e+01 3.468990e-05 4.759324e-02
1.862118e-03 1.034361e+00 1.053279e+05 1.011970e+00 1.778017e+06 1.414951e+02 -4.842746e-02 3.402200e+01 3.099442e-05 4.706895e-02
1.912819e-03 1.045650e+00 1.011724e+05 1.021596e+00 1.809731e+06 1.439958e+02 -3.555810e-02 3.070650e+01 3.993511e-05 4.682124e-02
1.964901e-03 1.051139e+00 9.720670e+04 1.025919e+00 1.804428e+06 1.435730e+02 -3.221917e-02 3.317614e+01 3.230572e-05 4.618037e-02
2.018401e-03 1.055706e+00 9.347122e+04 1.015408e+00 1.800641e+06 1.433082e+02 -4.131317e-02 5.344423e+01 3.027916e-05 4.547322e-02
2.073358e-03 1.065950e+00 8.991058e+04 1.027805e+00 1.814110e+06 1.443456e+02 -3.701895e-02 5.427785e+01 2.777576e-05 4.519355e-02
2.129811e-03 1.069639e+00 8.652373e+04 1.013066e+00 1.780027e+06 1.416482e+02 -3.473616e-02 3.255707e+01 3.445148e-05 4.366612e-02
2.187801e-03 1.077824e+00 8.330068e+04 1.018378e+00 1.808166e+06 1.438856e+02 -4.249138e-02 4.681961e+01 3.182888e-05 4.358757e-02
2.247370e-03 1.083749e+00 8.023123e+04 1.012958e+00 1.798640e+06 1.431223e+02 -2.576298e-02 3.524617e+01 3.468990e-05 4.293334e-02
2.308561e-03 1.088956e+00 7.730001e+04 1.017078e+00 1.773436e+06 1.411173e+02 -4.482728e-02 4.001528e+01 3.373623e-05 4.227614e-02
2.371418e-03 1.095087e+00 7.451079e+04 1.006599e+00 1.748425e+06 1.391154e+02 -4.285038e-02 3.445329e+01 3.397465e-05 4.101920e-02
2.435986e-03 1.101570e+00 7.184209e+04 1.002649e+00 1.769674e+06 1.407952e+02 -1.925367e-02 3.492575e+01 3.087521e-05 4.078746e-02
2.502313e-03 1.108036e+00 6.929876e+04 1.012721e+00 1.790067e+06 1.424583e+02 -4.733175e-02 3.605312e+01 2.491474e-05 4.114711e-02
2.570446e-03 1.113461e+00 6.686380e+04 1.018379e+00 1.778010e+06 1.415002e+02 -5.775356e-02 3.169784e+01 3.325939e-05 4.067731e-02
2.640433e-03 1.117583e+00 6.453682e+04 1.009628e+00 1.762815e+06 1.402750e+02 -2.396017e-02 3.405745e+01 3.051758e-05 3.974044e-02
2.712327e-03 1.128836e+00 6.231121e+04 1.003886e+00 1.750871e+06 1.393357e+02 -2.461541e-02 2.913055e+01 3.707409e-05 3.876019e-02
2.786177e-03 1.129624e+00 6.016593e+04 1.014223e+00 1.790834e+06 1.425032e+02 -3.877187e-02 2.104082e+01 2.646446e-05 3.965378e-02
2.862039e-03 1.137950e+00 5.812260e+04 9.913874e-01 1.756483e+06 1.397743e+02 -3.472400e-02 2.504340e+01 3.063679e-05 3.821719e-02
2.939966e-03 1.140956e+00 5.615325e+04 1.018453e+00 1.765090e+06 1.404912e+02 -5.609798e-02 2.301077e+01 3.051758e-05 3.819466e-02
3.020015e-03 1.149023e+00 5.427157e+04 1.016669e+00 1.787931e+06 1.422715e+02 -4.787654e-02 2.635870e+01 3.397465e-05 3.830242e-02
3.102243e-03 1.154626e+00 5.246326e+04 1.003173e+00 1.757764e+06 1.398956e+02 -4.271215e-02 2.538742e+01 3.218651e-05 3.739440e-02
3.186711e-03 1.160642e+00 5.071918e+04 1.008051e+00 1.770517e+06 1.409451e+02 -4.201400e-02 2.119043e+01 3.254414e-05 3.733051e-02
3.273478e-03 1.169471e+00 4.905445e+04 1.004962e+00 1.751208e+06 1.393583e+02 -4.270303e-02 2.726657e+01 2.205372e-05 3.602767e-02
3.362607e-03 1.172782e+00 4.744900e+04 1.006767e+00 1.774322e+06 1.412070e+02 -4.531068e-02 2.291983e+01 3.755093e-05 3.643358e-02
3.454164e-03 1.182468e+00 4.590930e+04 1.006535e+00 1.758132e+06 1.398950e+02 -3.673214e-02 1.803728e+01 3.135204e-05 3.577507e-02
3.548213e-03 1.188658e+00 4.442195e+04 1.013236e+00 1.748770e+06 1.391562e+02 -3.547579e-02 2.353094e+01 2.682209e-05 3.500438e-02
3.644824e-03 1.195149e+00 4.299598e+04 1.025829e+00 1.782776e+06 1.418631e+02 -3.518778e-02 2.744761e+01 2.467632e-05 3.545988e-02
3.744064e-03 1.206511e+00 4.162240e+04 1.013731e+00 1.776468e+06 1.413665e+02 -4.759699e-02 1.827638e+01 3.564358e-05 3.451419e-02
3.846007e-03 1.210411e+00 4.030039e+04 1.008453e+00 1.753511e+06 1.395289e+02 -5.409050e-02 1.646099e+01 3.468990e-05 3.392529e-02
3.950725e-03 1.218325e+00 3.902761e+04 1.022945e+00 1.782922e+06 1.418901e+02 -4.645574e-02 2.423599e+01 3.409386e-05 3.397119e-02
4.058295e-03 1.226552e+00 3.779945e+04 1.016543e+00 1.782200e+06 1.418125e+02 -5.015194e-02 1.620498e+01 3.719330e-05 3.331649e-02
4.168794e-03 1.233529e+00 3.661588e+04 1.022985e+00 1.761265e+06 1.401512e+02 -4.260010e-02 1.916566e+01 3.385544e-05 3.282964e-02
4.282301e-03 1.240580e+00 3.547295e+04 1.005763e+00 1.742709e+06 1.387144e+02 -4.101968e-02 1.507821e+01 3.314018e-05 3.220046e-02
4.398898e-03 1.250583e+00 3.437605e+04 1.011693e+00 1.753521e+06 1.395461e+02 -3.822422e-02 1.654319e+01 3.337860e-05 3.168344e-02
4.518671e-03 1.256572e+00 3.331258e+04 1.009260e+00 1.733607e+06 1.379396e+02 -3.332281e-02 1.242095e+01 3.790855e-05 3.137171e-02
4.641704e-03 1.263791e+00 3.229016e+04 1.004992e+00 1.735857e+06 1.381264e+02 -3.610122e-02 1.493052e+01 2.825260e-05 3.072655e-02
4.768088e-03 1.270197e+00 3.130447e+04 1.022949e+00 1.755122e+06 1.396419e+02 -2.379268e-02 1.342740e+01 3.612041e-05 3.051853e-02
4.897912e-03 1.278654e+00 3.034804e+04 1.006126e+00 1.769140e+06 1.407827e+02 -4.542464e-02 1.292299e+01 3.182888e-05 3.047121e-02
5.031272e-03 1.290199e+00 2.942556e+04 1.006204e+00 1.750977e+06 1.393214e+02 -3.099066e-02 1.493348e+01 2.622604e-05 2.993846e-02
5.168262e-03 1.294341e+00 2.853388e+04 9.999673e-01 1.712580e+06 1.362701e+02 -4.805201e-02 1.136733e+01 3.468990e-05 2.912760e-02
5.308983e-03 1.302539e+00 2.767215e+04 1.008473e+00 1.734141e+06 1.379962e+02 -4.989511e-02 1.673843e+01 3.814697e-05 2.878475e-02
5.453535e-03 1.311884e+00 2.683967e+04 9.978465e-01 1.713150e+06 1.363194e+02 -4.879719e-02 1.141743e+01 3.075600e-05 2.813983e-02
5.602023e-03 1.320079e+00 2.603297e+04 9.980882e-01 1.713424e+06 1.363353e+02 -2.521145e-02 1.322470e+01 3.564358e-05 2.807927e-02
5.754554e-03 1.329554e+00 2.525746e+04 1.020505e+00 1.733042e+06 1.379708e+02 -5.034542e-02 9.575722e+00 3.337860e-05 2.784812e-02
5.911238e-03 1.335974e+00 2.450482e+04 1.007276e+00 1.730940e+06 1.377512e+02 -3.486753e-02 1.166418e+01 3.719330e-05 2.738118e-02
6.072188e-03 1.346683e+00 2.377738e+04 9.926345e-01 1.725327e+06 1.373316e+02 -3.511029e-02 1.323521e+01 3.182888e-05 2.683425e-02
6.237521e-03 1.355462e+00 2.307376e+04 1.006643e+00 1.739620e+06 1.384081e+02 -2.667570e-02 1.210660e+01 3.671646e-05 2.684760e-02
6.407355e-03 1.363760e+00 2.239238e+04 1.000770e+00 1.716075e+06 1.365772e+02 -5.248755e-02 1.021487e+01 4.148483e-05 2.603865e-02
6.581813e-03 1.369012e+00 2.173174e+04 9.915764e-01 1.706357e+06 1.358114e+02 -3.395009e-02 1.061200e+01 3.528595e-05 2.548659e-02
6.761021e-03 1.381441e+00 2.109703e+04 9.915739e-01 1.717013e+06 1.366269e+02 -2.779740e-02 1.185305e+01 2.968311e-05 2.522147e-02
6.945109e-03 1.387666e+00 2.047788e+04 1.005917e+00 1.729094e+06 1.375996e+02 -3.110105e-02 1.057008e+01 3.647804e-05 2.548265e-02
7.134210e-03 1.398570e+00 1.988182e+04 9.996880e-01 1.677652e+06 1.335043e+02 -3.512579e-02 9.713905e+00 2.741814e-05 2.456570e-02
7.328459e-03 1.405341e+00 1.930253e+04 1.012396e+00 1.726845e+06 1.374227e+02 -2.858609e-02 9.471511e+00 3.337860e-05 2.468121e-02
7.527997e-03 1.414510e+00 1.874238e+04 9.981453e-01 1.690979e+06 1.345617e+02 -4.327273e-02 9.404799e+00 3.218651e-05 2.391350e-02
7.732968e-03 1.425994e+00 1.820263e+04 1.005489e+00 1.699537e+06 1.352537e+02 -3.972536e-02 8.232778e+00 3.409386e-05 2.357364e-02
7.943519e-03 1.437180e+00 1.767698e+04 9.834578e-01 1.660328e+06 1.320897e+02 -3.424436e-02 8.267792e+00 3.302097e-05 2.289128e-02
8.159804e-03 1.444041e+00 1.716807e+04 9.985267e-01 1.705152e+06 1.356790e+02 -4.402626e-02 7.993196e+00 3.194809e-05 2.299726e-02
8.381978e-03 1.454728e+00 1.667510e+04 1.000423e+00 1.696136e+06 1.349418e+02 -5.037570e-02 1.081581e+01 2.813339e-05 2.256978e-02
8.610201e-03 1.466431e+00 1.619844e+04 9.985906e-01 1.685566e+06 1.341352e+02 -3.579670e-02 8.442008e+00 3.767014e-05 2.205563e-02
8.844638e-03 1.470590e+00 1.573457e+04 9.999929e-01 1.709400e+06 1.359909e+02 -1.422006e-02 7.180511e+00 3.683567e-05 2.243495e-02
9.085459e-03 1.480401e+00 1.528742e+04 1.006419e+00 1.713238e+06 1.362659e+02 -2.686238e-02 6.105987e+00 3.421307e-05 2.207792e-02
9.332836e-03 1.489478e+00 1.485115e+04 1.007494e+00 1.689072e+06 1.343535e+02 -3.831095e-02 8.505319e+00 4.184246e-05 2.161801e-02
9.586949e-03 1.500132e+00 1.442848e+04 1.002441e+00 1.696540e+06 1.349418e+02 -5.425322e-02 8.818439e+00 4.303455e-05 2.136981e-02
9.847980e-03 1.509569e+00 1.401718e+04 1.000189e+00 1.666395e+06 1.325608e+02 -4.761010e-02 8.735532e+00 3.826618e-05 2.087414e-02
1.011612e-02 1.521169e+00 1.361899e+04 9.918966e-01 1.677528e+06 1.334890e+02 -3.813249e-02 5.531777e+00 3.015995e-05 2.041793e-02
1.039155e-02 1.533400e+00 1.323498e+04 1.006926e+00 1.676778e+06 1.334705e+02 -4.110229e-02 6.169614e+00 3.170967e-05 2.016461e-02
1.067449e-02 1.540689e+00 1.286019e+04 9.899616e-01 1.664063e+06 1.323335e+02 -4.216856e-02 6.325125e+00 4.863739e-05 1.978970e-02
1.096513e-02 1.545642e+00 1.249593e+04 9.832667e-01 1.651346e+06 1.313990e+02 -2.540576e-02 5.828327e+00 3.743172e-05 1.957154e-02
1.126368e-02 1.560658e+00 1.214501e+04 1.000564e+00 1.650916e+06 1.313862e+02 -3.806525e-02 6.905001e+00 3.349781e-05 1.918852e-02
1.157037e-02 1.570997e+00 1.180425e+04 9.891218e-01 1.642647e+06 1.307261e+02 -3.737712e-02 4.714725e+00 3.528595e-05 1.885235e-02
1.188540e-02 1.578504e+00 1.147160e+04 9.790115e-01 1.624919e+06 1.292345e+02 -3.492445e-02 4.762646e+00 4.124641e-05 1.843762e-02
1.220901e-02 1.586441e+00 1.115005e+04 9.906576e-01 1.660017e+06 1.320719e+02 -2.022529e-02 5.064891e+00 3.504753e-05 1.853001e-02
1.254143e-02 1.595096e+00 1.083768e+04 9.974098e-01 1.638330e+06 1.304491e+02 -3.988272e-02 5.144182e+00 4.076958e-05 1.830804e-02
1.288290e-02 1.603749e+00 1.053521e+04 9.969586e-01 1.652950e+06 1.315772e+02 -3.205067e-02 5.069245e+00 3.433228e-05 1.825249e-02
1.323367e-02 1.612444e+00 1.024135e+04 9.943467e-01 1.644925e+06 1.309412e+02 -4.223835e-02 5.373070e+00 3.242493e-05 1.789951e-02
1.359399e-02 1.619397e+00 9.956388e+03 9.831712e-01 1.607930e+06 1.279689e+02 -4.217076e-02 4.986081e+00 4.541874e-05 1.751029e-02
1.396412e-02 1.629446e+00 9.679314e+03 1.006553e+00 1.651122e+06 1.313837e+02 -4.564387e-02 4.602151e+00 3.707409e-05 1.753104e-02
1.434433e-02 1.639418e+00 9.411006e+03 1.014327e+00 1.660908e+06 1.321712e+02 -5.368519e-02 5.397893e+00 3.528595e-05 1.745141e-02
1.473489e-02 1.648670e+00 9.150795e+03 9.959629e-01 1.639740e+06 1.304619e+02 -1.940244e-02 4.477893e+00 4.494190e-05 1.694751e-02
1.513609e-02 1.655567e+00 8.897076e+03 9.933726e-01 1.633649e+06 1.300239e+02 -4.077941e-02 4.403879e+00 3.540516e-05 1.688135e-02
1.554821e-02 1.667690e+00 8.652589e+03 1.004888e+00 1.638292e+06 1.303625e+02 -4.381138e-02 4.288134e+00 3.969669e-05 1.664269e-02
1.597155e-02 1.670771e+00 8.413471e+03 9.903544e-01 1.620197e+06 1.289843e+02 -4.479605e-02 4.348455e+00 3.719330e-05 1.641190e-02
1.640641e-02 1.684369e+00 8.183473e+03 1.005869e+00 1.665500e+06 1.325251e+02 -3.885078e-02 3.863345e+00 4.029274e-05 1.658106e-02
1.685312e-02 1.690879e+00 7.959005e+03 9.832496e-01 1.622256e+06 1.290849e+02 -3.851265e-02 4.322086e+00 3.898144e-05 1.607084e-02
1.731199e-02 1.700108e+00 7.740995e+03 1.004216e+00 1.640235e+06 1.305102e+02 -3.608006e-02 3.914795e+00 4.589558e-05 1.618612e-02
1.778335e-02 1.705825e+00 7.528191e+03 9.779567e-01 1.618764e+06 1.287958e+02 -4.588276e-02 3.783683e+00 3.576279e-05 1.575017e-02
1.826755e-02 1.714757e+00 7.321547e+03 1.004671e+00 1.643090e+06 1.307897e+02 -5.366945e-02 3.959305e+00 4.553795e-05 1.576710e-02
1.876493e-02 1.722347e+00 7.119869e+03 9.917405e-01 1.594318e+06 1.268860e+02 -3.813398e-02 3.607997e+00 3.433228e-05 1.531005e-02
1.927585e-02 1.727328e+00 6.925029e+03 9.896768e-01 1.623138e+06 1.291269e+02 -6.636357e-02 3.364956e+00 4.482269e-05 1.544261e-02
1.980069e-02 1.733288e+00 6.734265e+03 9.875711e-01 1.590356e+06 1.265976e+02 -4.943663e-02 2.876058e+00 4.386902e-05 1.505065e-02
2.033981e-02 1.740559e+00 6.549774e+03 9.844748e-01 1.593597e+06 1.267497e+02 -5.320275e-02 3.269955e+00 4.506111e-05 1.483154e-02
2.089361e-02 1.745224e+00 6.370499e+03 9.900219e-01 1.614769e+06 1.284196e+02 -4.252017e-02 3.219289e+00 3.743172e-05 1.509237e-02
2.146249e-02 1.750150e+00 6.195915e+03 1.002422e+00 1.636233e+06 1.302352e+02 -6.866533e-02 3.260890e+00 3.981590e-05 1.499033e-02
2.204686e-02 1.759327e+00 6.027503e+03 9.995530e-01 1.624079e+06 1.292587e+02 -2.828801e-02 2.939509e+00 4.506111e-05 1.478887e-02
2.264715e-02 1.764725e+00 5.862477e+03 9.937793e-01 1.601242e+06 1.274647e+02 -4.776281e-02 3.187399e+00 4.172325e-05 1.452720e-02
2.326377e-02 1.770788e+00 5.703211e+03 1.008509e+00 1.630198e+06 1.296890e+02 -5.975902e-02 2.785678e+00 3.314018e-05 1.459587e-02
2.389719e-02 1.777344e+00 5.548525e+03 1.001837e+00 1.618156e+06 1.287793e+02 -4.688376e-02 2.984051e+00 4.255772e-05 1.445222e-02
2.454785e-02 1.781121e+00 5.396692e+03 9.980163e-01 1.590662e+06 1.265110e+02 -4.860467e-02 2.936864e+00 4.720688e-05 1.417875e-02
2.521623e-02 1.785779e+00 5.250644e+03 9.790567e-01 1.556083e+06 1.238015e+02 -4.875332e-02 2.652772e+00 3.409386e-05 1.383901e-02
2.590280e-02 1.787696e+00 5.107939e+03 9.835668e-01 1.569160e+06 1.248558e+02 -5.738330e-02 2.573554e+00 4.196167e-05 1.384223e-02
2.660807e-02 1.792842e+00 4.969848e+03 9.921356e-01 1.591945e+06 1.266625e+02 -6.297493e-02 2.238110e+00 4.434586e-05 1.391077e-02
2.733255e-02 1.795289e+00 4.835592e+03 1.008462e+00 1.620797e+06 1.289550e+02 -3.682894e-02 2.168033e+00 4.541874e-05 1.418126e-02
2.807674e-02 1.799014e+00 4.705128e+03 1.009727e+00 1.605040e+06 1.276887e+02 -6.124038e-02 2.215657e+00 4.363060e-05 1.393533e-02
2.884120e-02 1.803656e+00 4.578268e+03 1.003040e+00 1.611401e+06 1.282006e+02 -5.358016e-02 2.624534e+00 4.112720e-05 1.398587e-02
2.962648e-02 1.799377e+00 4.454310e+03 1.005750e+00 1.594570e+06 1.268879e+02 -6.171346e-02 2.080195e+00 4.446507e-05 1.390827e-02
3.043314e-02 1.803447e+00 4.334672e+03 1.000121e+00 1.585938e+06 1.261526e+02 -7.235765e-02 1.841780e+00 4.231930e-05 1.382983e-02
3.126175e-02 1.805482e+00 4.218305e+03 1.001274e+00 1.595558e+06 1.269433e+02 -6.891942e-02 2.286259e+00 4.410744e-05 1.384890e-02
3.211294e-02 1.806941e+00 4.105331e+03 9.908050e-01 1.588121e+06 1.264136e+02 -7.396114e-02 2.157605e+00 4.661083e-05 1.376951e-02
3.298729e-02 1.811444e+00 3.995284e+03 9.927958e-01 1.590085e+06 1.265498e+02 -7.885581e-02 2.015664e+00 4.684925e-05 1.357663e-02
3.388546e-02 1.811023e+00 3.888233e+03 1.001387e+00 1.585108e+06 1.261367e+02 -7.295960e-02 1.770383e+00 4.374981e-05 1.360989e-02
3.480807e-02 1.809921e+00 3.783986e+03 9.968570e-01 1.620545e+06 1.289072e+02 -6.694543e-02 2.159544e+00 5.638599e-05 1.378179e-02
3.575581e-02 1.805185e+00 3.681646e+03 1.005794e+00 1.596894e+06 1.271107e+02 -6.807470e-02 2.244595e+00 5.173683e-05 1.383984e-02
3.672935e-02 1.806049e+00 3.582741e+03 9.836323e-01 1.568902e+06 1.248233e+02 -6.562483e-02 1.749222e+00 4.327297e-05 1.360011e-02
3.772940e-02 1.802031e+00 3.486088e+03 1.014804e+00 1.605473e+06 1.277002e+02 -5.722058e-02 1.599391e+00 4.303455e-05 1.401734e-02
3.875668e-02 1.801546e+00 3.391989e+03 1.010080e+00 1.607313e+06 1.278447e+02 -5.570722e-02 1.824888e+00 4.947186e-05 1.393902e-02
3.981193e-02 1.807109e+00 3.300950e+03 9.948699e-01 1.593453e+06 1.268166e+02 -6.019539e-02 1.558792e+00 4.553795e-05 1.375604e-02
4.089591e-02 1.800574e+00 3.212018e+03 1.014126e+00 1.622094e+06 1.289734e+02 -5.479699e-02 1.603583e+00 4.851818e-05 1.413465e-02
