#./munderdamped_3d --dev=0 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.907 --Dg=0.0001 --block=1024 --paths=65536 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:0.1:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> data/faw-D0.0001-m0.907-a12.2-w5.775-f_0.0_0.1-spp1000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
7.499997e-02 1.220000e+01 5.775000e+00 9.052457e-01 4.730567e+00 9.105059e-01 2.295568e+04 4.580893e-01 2.124646e-01 2.483845e-03
7.599998e-02 1.220000e+01 5.775000e+00 9.068706e-01 4.735244e+00 9.539302e-01 1.990744e+04 5.007365e-01 2.416788e-01 2.478719e-03
7.699998e-02 1.220000e+01 5.775000e+00 9.084336e-01 4.740626e+00 9.533765e-01 1.720598e+04 3.147066e-01 3.129051e-01 2.459764e-03
7.799998e-02 1.220000e+01 5.775000e+00 9.098981e-01 4.746106e+00 9.058252e-01 1.455511e+04 1.875004e-01 3.486239e-01 2.446175e-03
7.899998e-02 1.220000e+01 5.775000e+00 9.111220e-01 4.750096e+00 8.800887e-01 1.247725e+04 1.213238e-01 3.800268e-01 2.421141e-03
7.999998e-02 1.220000e+01 5.775000e+00 9.121691e-01 4.753953e+00 9.045804e-01 1.044948e+04 7.132369e-02 3.879775e-01 2.401710e-03
8.099999e-02 1.220000e+01 5.775000e+00 9.131680e-01 4.759635e+00 8.429636e-01 8.987820e+03 6.617662e-02 5.194771e-01 2.378106e-03
8.199999e-02 1.220000e+01 5.775000e+00 9.139951e-01 4.765250e+00 8.436883e-01 7.513435e+03 6.985310e-02 6.338186e-01 2.345204e-03
8.299999e-02 1.220000e+01 5.775000e+00 9.147092e-01 4.770739e+00 8.143618e-01 6.430557e+03 2.080887e-01 6.755012e-01 2.330303e-03
8.399999e-02 1.220000e+01 5.775000e+00 9.151856e-01 4.777069e+00 7.934983e-01 5.432921e+03 5.235307e-01 7.587147e-01 2.289057e-03
8.499999e-02 1.220000e+01 5.775000e+00 9.157906e-01 4.782226e+00 7.633865e-01 4.586976e+03 7.808841e-01 8.154800e-01 2.273202e-03
8.600000e-02 1.220000e+01 5.775000e+00 9.161568e-01 4.785987e+00 7.304721e-01 3.974662e+03 9.941199e-01 1.003913e+00 2.258539e-03
8.700000e-02 1.220000e+01 5.775000e+00 9.165043e-01 4.791753e+00 6.916587e-01 3.293836e+03 1.262503e+00 9.897252e-01 2.240419e-03
8.800000e-02 1.220000e+01 5.775000e+00 9.167994e-01 4.798088e+00 6.180821e-01 2.859969e+03 1.737504e+00 1.159584e+00 2.214074e-03
8.900000e-02 1.220000e+01 5.775000e+00 9.170585e-01 4.803962e+00 6.196223e-01 2.475958e+03 2.042652e+00 1.346365e+00 2.151966e-03
9.000000e-02 1.220000e+01 5.775000e+00 9.172294e-01 4.810594e+00 6.134453e-01 2.109145e+03 2.205888e+00 1.307988e+00 2.129912e-03
9.100001e-02 1.220000e+01 5.775000e+00 9.174260e-01 4.815755e+00 4.851188e-01 1.860945e+03 2.591182e+00 1.390184e+00 2.108932e-03
9.200001e-02 1.220000e+01 5.775000e+00 9.175811e-01 4.819542e+00 4.220973e-01 1.641398e+03 3.066919e+00 1.559473e+00 2.083659e-03
9.300001e-02 1.220000e+01 5.775000e+00 9.176672e-01 4.825842e+00 4.143226e-01 1.501017e+03 3.311037e+00 1.614355e+00 2.040505e-03
9.400001e-02 1.220000e+01 5.775000e+00 9.177724e-01 4.832040e+00 3.271269e-01 1.320672e+03 3.375008e+00 1.639715e+00 2.035141e-03
9.500001e-02 1.220000e+01 5.775000e+00 9.178044e-01 4.838049e+00 3.881709e-01 1.226834e+03 3.733097e+00 1.725745e+00 2.009869e-03
9.600002e-02 1.220000e+01 5.775000e+00 9.178961e-01 4.844724e+00 2.924929e-01 1.116607e+03 3.948539e+00 1.794936e+00 2.000451e-03
9.700002e-02 1.220000e+01 5.775000e+00 9.179313e-01 4.849181e+00 2.691889e-01 1.065042e+03 4.069862e+00 1.783830e+00 1.953721e-03
9.800002e-02 1.220000e+01 5.775000e+00 9.179620e-01 4.852848e+00 2.494147e-01 9.881218e+02 4.044127e+00 1.723568e+00 1.900077e-03
9.900002e-02 1.220000e+01 5.775000e+00 9.179872e-01 4.859187e+00 2.236469e-01 9.427478e+02 4.236774e+00 1.693509e+00 1.893997e-03

