#./munderdamped_3d --dev=1 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0.0001 --block=1024 --paths=1048576 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.0:0.01:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0.0001-m0.8775-a12.2-w5.775-f_0.0_0.01-spp1000.dat
#./munderdamped_3d --dev=2 --amp=12.2 --omega=5.775 --force=0.1 --mass=0.8775 --Dg=0.0001 --block=1024 --paths=1048576 --periods=20000 --trans=18000 --samples=1000 --spp=1000 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.01:0.02:100:0 --domainy=a:12.2:12.2:1:0 --domainz=w:5.775:5.775:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> temp/faw-D0.0001-m0.8775-a12.2-w5.775-f_0.01_0.02-spp1000.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
8.799993e-03 1.220000e+01 5.775000e+00 -4.683836e-01 5.233768e+00 1.143102e+00 1.008788e+08 2.318288e+03 -4.375869e-02 3.485680e-03
8.899992e-03 1.220000e+01 5.775000e+00 -4.735276e-01 5.233743e+00 1.134446e+00 1.000366e+08 2.300044e+03 -3.821492e-02 3.454924e-03
8.999992e-03 1.220000e+01 5.775000e+00 -4.782201e-01 5.233709e+00 1.104591e+00 9.938849e+07 2.288929e+03 -2.993947e-02 3.482938e-03
9.099992e-03 1.220000e+01 5.775000e+00 -4.804200e-01 5.233690e+00 1.101475e+00 9.861771e+07 2.270323e+03 -2.389920e-02 3.431678e-03
9.199992e-03 1.220000e+01 5.775000e+00 -4.853114e-01 5.233663e+00 1.115813e+00 9.807762e+07 2.255293e+03 -1.663202e-02 3.389835e-03
9.299992e-03 1.220000e+01 5.775000e+00 -4.900526e-01 5.233652e+00 1.131045e+00 9.764002e+07 2.244382e+03 -8.985698e-03 3.419280e-03
9.399991e-03 1.220000e+01 5.775000e+00 -4.931739e-01 5.233631e+00 1.117425e+00 9.641193e+07 2.217535e+03 -3.773034e-03 3.341317e-03
9.499991e-03 1.220000e+01 5.775000e+00 -4.973852e-01 5.233608e+00 1.096145e+00 9.576658e+07 2.205784e+03 5.392075e-03 3.279090e-03
9.599991e-03 1.220000e+01 5.775000e+00 -5.026739e-01 5.233558e+00 1.088314e+00 9.504085e+07 2.187390e+03 1.206994e-02 3.298879e-03
9.699991e-03 1.220000e+01 5.775000e+00 -5.057924e-01 5.233547e+00 1.095192e+00 9.463955e+07 2.176433e+03 1.848412e-02 3.231168e-03
9.799991e-03 1.220000e+01 5.775000e+00 -5.085835e-01 5.233515e+00 1.105909e+00 9.397741e+07 2.160916e+03 2.596176e-02 3.161311e-03
9.899991e-03 1.220000e+01 5.775000e+00 -5.135208e-01 5.233488e+00 1.107657e+00 9.336980e+07 2.148365e+03 3.216588e-02 3.170490e-03
1.000000e-02 1.220000e+01 5.775000e+00 -5.174633e-01 5.233469e+00 1.090042e+00 9.243440e+07 2.129053e+03 4.332542e-02 3.123164e-03
1.010000e-02 1.220000e+01 5.775000e+00 -5.212460e-01 5.233426e+00 1.081976e+00 9.152235e+07 2.108830e+03 5.012131e-02 3.067136e-03
1.020000e-02 1.220000e+01 5.775000e+00 -5.245450e-01 5.233407e+00 1.085648e+00 9.127310e+07 2.100011e+03 5.178702e-02 3.013372e-03
1.030000e-02 1.220000e+01 5.775000e+00 -5.293670e-01 5.233368e+00 1.083927e+00 9.048522e+07 2.080730e+03 5.970228e-02 2.976298e-03
1.040000e-02 1.220000e+01 5.775000e+00 -5.338981e-01 5.233320e+00 1.078478e+00 8.944769e+07 2.058502e+03 7.257009e-02 2.925277e-03
1.050000e-02 1.220000e+01 5.775000e+00 -5.357139e-01 5.233300e+00 1.066004e+00 8.889809e+07 2.048550e+03 8.312035e-02 2.969623e-03
1.060000e-02 1.220000e+01 5.775000e+00 -5.416083e-01 5.233263e+00 1.057738e+00 8.809518e+07 2.029999e+03 9.004521e-02 2.923131e-03
1.070000e-02 1.220000e+01 5.775000e+00 -5.453811e-01 5.233220e+00 1.072554e+00 8.744788e+07 2.013331e+03 9.596086e-02 2.827883e-03
1.080000e-02 1.220000e+01 5.775000e+00 -5.478877e-01 5.233179e+00 1.074283e+00 8.671310e+07 1.994225e+03 9.889054e-02 2.843738e-03
1.090000e-02 1.220000e+01 5.775000e+00 -5.528158e-01 5.233133e+00 1.048453e+00 8.587129e+07 1.976753e+03 1.090806e-01 2.807975e-03
1.100000e-02 1.220000e+01 5.775000e+00 -5.557154e-01 5.233099e+00 1.046017e+00 8.529770e+07 1.963936e+03 1.167206e-01 2.753854e-03
1.110000e-02 1.220000e+01 5.775000e+00 -5.598204e-01 5.233058e+00 1.046154e+00 8.442163e+07 1.945623e+03 1.316919e-01 2.685428e-03
1.120000e-02 1.220000e+01 5.775000e+00 -5.623347e-01 5.232988e+00 1.037412e+00 8.395130e+07 1.935809e+03 1.371037e-01 2.629876e-03
1.130000e-02 1.220000e+01 5.775000e+00 -5.670572e-01 5.232962e+00 1.048070e+00 8.325378e+07 1.916703e+03 1.447086e-01 2.658367e-03
1.140000e-02 1.220000e+01 5.775000e+00 -5.699353e-01 5.232907e+00 1.066724e+00 8.266662e+07 1.901934e+03 1.495413e-01 2.587318e-03
1.150000e-02 1.220000e+01 5.775000e+00 -5.737091e-01 5.232853e+00 1.039624e+00 8.164326e+07 1.881014e+03 1.610082e-01 2.572060e-03
1.160000e-02 1.220000e+01 5.775000e+00 -5.770099e-01 5.232784e+00 1.025586e+00 8.111678e+07 1.868471e+03 1.687157e-01 2.504706e-03
1.170000e-02 1.220000e+01 5.775000e+00 -5.820546e-01 5.232749e+00 1.013335e+00 8.022596e+07 1.848779e+03 1.802595e-01 2.435446e-03
1.180000e-02 1.220000e+01 5.775000e+00 -5.844461e-01 5.232678e+00 1.024232e+00 7.971287e+07 1.837675e+03 1.836294e-01 2.348304e-03
1.190000e-02 1.220000e+01 5.775000e+00 -5.869759e-01 5.232622e+00 1.021134e+00 7.908606e+07 1.822296e+03 1.937850e-01 2.459288e-03
1.200000e-02 1.220000e+01 5.775000e+00 -5.917310e-01 5.232534e+00 1.019031e+00 7.848460e+07 1.806312e+03 1.972862e-01 2.402186e-03
1.210000e-02 1.220000e+01 5.775000e+00 -5.944198e-01 5.232483e+00 1.018948e+00 7.785427e+07 1.792568e+03 2.109610e-01 2.327561e-03
1.220000e-02 1.220000e+01 5.775000e+00 -5.963547e-01 5.232448e+00 1.025312e+00 7.699725e+07 1.774543e+03 2.168074e-01 2.342939e-03
1.230000e-02 1.220000e+01 5.775000e+00 -6.013051e-01 5.232381e+00 1.006481e+00 7.640196e+07 1.760749e+03 2.297406e-01 2.223492e-03
1.240000e-02 1.220000e+01 5.775000e+00 -6.049609e-01 5.232316e+00 9.953914e-01 7.559874e+07 1.742173e+03 2.359543e-01 2.248526e-03
1.250000e-02 1.220000e+01 5.775000e+00 -6.072685e-01 5.232277e+00 9.760637e-01 7.478281e+07 1.726439e+03 2.509428e-01 2.183080e-03
1.260000e-02 1.220000e+01 5.775000e+00 -6.099437e-01 5.232177e+00 1.015020e+00 7.413290e+07 1.708723e+03 2.576576e-01 2.239347e-03
1.270000e-02 1.220000e+01 5.775000e+00 -6.118783e-01 5.232136e+00 1.017236e+00 7.339490e+07 1.689985e+03 2.631202e-01 2.127290e-03
