#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
4.864016e+02 8.912509e-01 1.744712e+00 9.744601e-01 2.774646e+06 2.208618e+02 7.423973e-02 4.588366e-04
4.988787e+02 8.912509e-01 1.712117e+00 9.415767e-01 2.488752e+06 1.979881e+02 -1.215529e-02 4.190207e-04
5.116758e+02 8.912509e-01 1.668622e+00 9.821498e-01 2.840324e+06 2.260599e+02 3.626144e-02 4.283190e-04
5.248011e+02 8.912509e-01 1.653037e+00 9.896405e-01 2.972685e+06 2.364552e+02 -2.982700e-02 4.279613e-04
5.382632e+02 8.912509e-01 1.615090e+00 1.013855e+00 3.018796e+06 2.402425e+02 -7.529402e-02 4.392862e-04
5.520706e+02 8.912509e-01 1.568300e+00 9.767924e-01 3.114454e+06 2.479074e+02 2.329946e-02 4.172325e-04
5.662322e+02 8.912509e-01 1.538277e+00 9.545893e-01 2.985384e+06 2.376241e+02 -1.713401e-02 4.314184e-04
5.807570e+02 8.912509e-01 1.540523e+00 9.839506e-01 3.179885e+06 2.530150e+02 -9.088278e-03 4.664660e-04
5.956544e+02 8.912509e-01 1.532916e+00 9.987405e-01 3.296757e+06 2.622994e+02 -3.105348e-02 4.520416e-04
6.109340e+02 8.912509e-01 1.501119e+00 9.634810e-01 3.123256e+06 2.485395e+02 -2.963758e-02 4.662275e-04
6.266055e+02 8.912509e-01 1.451514e+00 9.511134e-01 3.155270e+06 2.511032e+02 8.813429e-02 4.428625e-04
6.426790e+02 8.912509e-01 1.448704e+00 9.553825e-01 3.512103e+06 2.794952e+02 1.478605e-01 4.335642e-04
6.591649e+02 8.912509e-01 1.396578e+00 1.030513e+00 4.006251e+06 3.188153e+02 1.568973e-02 4.463196e-04
6.760735e+02 8.912509e-01 1.372942e+00 1.056186e+00 4.155138e+06 3.306641e+02 -1.027082e-01 4.404783e-04
6.934160e+02 8.912509e-01 1.371265e+00 9.975589e-01 4.047683e+06 3.221130e+02 -3.448492e-02 4.616976e-04
7.112034e+02 8.912509e-01 1.340001e+00 9.977354e-01 3.884626e+06 3.091203e+02 -4.908979e-03 4.487038e-04
7.294470e+02 8.912509e-01 1.325060e+00 9.951600e-01 3.932700e+06 3.129489e+02 -3.080165e-02 4.314184e-04
