#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:1.95:3.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:1.95:3.05:100:1_s:0.95:2.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
9.397079e+02 8.912509e+00 1.034548e+00 9.862661e-01 5.016677e+07 3.992136e+03 8.732283e-02 4.458427e-04
9.638130e+02 8.912509e+00 9.629087e-01 9.156092e-01 4.981743e+07 3.964341e+03 2.264071e-02 4.736185e-04
9.885366e+02 8.912509e+00 1.019052e+00 1.050874e+00 6.224376e+07 4.953201e+03 -4.024327e-03 4.197359e-04
1.013894e+03 8.912509e+00 9.634627e-01 1.010679e+00 5.718887e+07 4.550938e+03 -8.903462e-02 4.415512e-04
1.039902e+03 8.912509e+00 9.490192e-01 9.710886e-01 5.580982e+07 4.441197e+03 1.238210e-01 4.422665e-04
1.066578e+03 8.912509e+00 9.192976e-01 9.722797e-01 5.418696e+07 4.312025e+03 4.296982e-02 4.527569e-04
1.093937e+03 8.912509e+00 1.001817e+00 9.715284e-01 5.599721e+07 4.456122e+03 -1.161403e-01 4.650354e-04

8.912511e+01 9.141131e+00 1.565142e+00 9.904801e-01 5.154249e+06 4.101442e+02 6.236219e-02 4.307032e-04
9.141134e+01 9.141131e+00 1.555399e+00 1.004130e+00 5.370293e+06 4.273781e+02 2.350664e-02 4.253387e-04
9.375623e+01 9.141131e+00 1.553753e+00 9.844968e-01 5.390299e+06 4.289760e+02 5.883455e-03 4.478693e-04
9.616126e+01 9.141131e+00 1.531089e+00 1.004200e+00 5.609105e+06 4.464124e+02 2.100050e-02 4.428625e-04
9.862799e+01 9.141131e+00 1.516013e+00 9.956742e-01 5.755450e+06 4.579785e+02 8.890510e-03 4.357100e-04
1.011580e+02 9.141131e+00 1.508516e+00 9.914037e-01 5.981513e+06 4.759465e+02 -5.000347e-02 4.607439e-04
1.037528e+02 9.141131e+00 1.493477e+00 9.913839e-01 6.030578e+06 4.798572e+02 -4.889137e-02 4.465580e-04
1.064143e+02 9.141131e+00 1.485612e+00 1.009145e+00 6.207382e+06 4.939539e+02 -3.252178e-02 4.773140e-04
1.091440e+02 9.141131e+00 1.452419e+00 9.947027e-01 6.281836e+06 4.999082e+02 -3.548777e-02 4.584789e-04
1.119437e+02 9.141131e+00 1.434771e+00 9.894981e-01 6.381880e+06 5.078380e+02 -7.854283e-03 4.390478e-04
1.148153e+02 9.141131e+00 1.428532e+00 9.850792e-01 6.495420e+06 5.169047e+02 1.178420e-02 4.634857e-04
1.177605e+02 9.141131e+00 1.415959e+00 9.999988e-01 6.932088e+06 5.516380e+02 -2.822858e-02 4.637241e-04
1.207813e+02 9.141131e+00 1.408273e+00 1.012005e+00 7.179530e+06 5.712752e+02 -1.540899e-02 4.864931e-04
1.238795e+02 9.141131e+00 1.382882e+00 1.030399e+00 7.453290e+06 5.930858e+02 -3.016526e-02 4.756451e-04
1.270572e+02 9.141131e+00 1.367268e+00 1.035853e+00 7.826190e+06 6.228007e+02 4.690409e-03 4.425049e-04
