#./overdamped_3d --dev=0 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
6.109411e-01 8.912509e-01 3.242150e-01 1.010446e+00 1.281508e+04 1.020780e+00 -2.408844e-02 3.898978e-03
6.266128e-01 8.912509e-01 3.149725e-01 9.977976e-01 1.197349e+04 9.518659e-01 -2.332747e-02 3.908396e-03
6.426867e-01 8.912509e-01 3.060583e-01 9.992808e-01 1.180965e+04 9.399492e-01 -2.376336e-02 4.025459e-03
6.591728e-01 8.912509e-01 2.973693e-01 1.005720e+00 1.151621e+04 9.172298e-01 -1.190531e-02 4.103065e-03
6.760818e-01 8.912509e-01 2.894560e-01 1.005768e+00 1.119642e+04 8.924613e-01 -6.366968e-03 4.196048e-03
6.934246e-01 8.912509e-01 2.821193e-01 1.000973e+00 1.076028e+04 8.604513e-01 -1.971346e-02 4.227877e-03
7.112123e-01 8.912509e-01 2.751069e-01 9.861267e-01 1.033889e+04 8.303909e-01 -1.299375e-02 4.311085e-03
7.294562e-01 8.912509e-01 2.681397e-01 9.858268e-01 1.010621e+04 8.108745e-01 4.232645e-03 4.399061e-03
7.481682e-01 8.912509e-01 2.621761e-01 9.965789e-01 1.032592e+04 8.298537e-01 9.294987e-03 4.617095e-03
7.673602e-01 8.912509e-01 2.560723e-01 9.960487e-01 9.960698e+03 8.015043e-01 2.360499e-02 4.666090e-03
7.870444e-01 8.912509e-01 2.505568e-01 9.891573e-01 9.619678e+03 7.728763e-01 -6.776929e-03 4.723907e-03
8.072336e-01 8.912509e-01 2.452588e-01 9.908383e-01 9.524540e+03 7.649384e-01 2.840233e-02 4.890323e-03
8.279407e-01 8.912509e-01 2.404625e-01 9.939870e-01 9.291549e+03 7.456011e-01 2.637112e-02 4.930258e-03
8.491790e-01 8.912509e-01 2.357692e-01 9.854527e-01 9.101669e+03 7.277558e-01 9.285092e-03 4.961967e-03
8.709621e-01 8.912509e-01 2.312060e-01 1.001659e+00 9.021974e+03 7.191615e-01 2.954483e-03 5.079031e-03
8.933039e-01 8.912509e-01 2.274375e-01 9.918591e-01 8.799131e+03 7.013560e-01 5.552530e-03 5.194783e-03
9.162189e-01 8.912509e-01 2.231673e-01 9.678741e-01 8.521022e+03 6.781293e-01 6.702185e-03 5.145192e-03
9.397216e-01 8.912509e-01 2.197656e-01 1.002785e+00 8.680863e+03 6.901356e-01 3.928542e-03 5.374670e-03
9.638273e-01 8.912509e-01 2.163744e-01 9.828839e-01 8.456447e+03 6.695648e-01 2.442002e-02 5.387187e-03
9.885514e-01 8.912509e-01 2.132157e-01 1.003678e+00 8.608438e+03 6.832024e-01 4.488385e-02 5.651116e-03
1.013910e+00 8.912509e-01 2.101593e-01 9.946031e-01 8.180885e+03 6.477308e-01 1.211882e-03 5.547404e-03
1.039918e+00 8.912509e-01 2.075516e-01 1.000224e+00 8.313493e+03 6.573298e-01 -1.308793e-02 5.677700e-03
1.066594e+00 8.912509e-01 2.052066e-01 9.927874e-01 8.137697e+03 6.423891e-01 -1.498866e-02 5.615950e-03
1.093954e+00 8.912509e-01 2.027312e-01 1.004356e+00 8.120630e+03 6.413745e-01 -3.484190e-02 5.875945e-03

8.912510e-02 9.141132e-01 1.120187e+00 9.784247e-01 8.676739e+04 6.901595e+00 -1.391280e-02 2.707958e-03
9.141134e-02 9.141132e-01 1.147125e+00 9.922816e-01 9.087390e+04 7.238685e+00 -1.766324e-03 2.692580e-03
9.375623e-02 9.141132e-01 1.164466e+00 1.003700e+00 9.181872e+04 7.319536e+00 -1.530349e-03 2.630353e-03
9.616126e-02 9.141132e-01 1.118528e+00 1.012118e+00 8.482912e+04 6.774908e+00 2.086627e-02 2.718210e-03
9.862799e-02 9.141132e-01 1.069844e+00 9.926780e-01 7.651779e+04 6.105184e+00 1.641512e-03 2.763271e-03
1.011580e-01 9.141132e-01 1.024605e+00 1.002859e+00 7.171254e+04 5.696155e+00 3.913879e-03 2.944469e-03
1.037529e-01 9.141132e-01 9.831329e-01 9.970231e-01 6.585551e+04 5.247338e+00 1.289594e-02 3.036499e-03
1.064143e-01 9.141132e-01 9.469310e-01 9.808341e-01 5.855774e+04 4.669288e+00 1.866817e-03 3.040671e-03
1.091441e-01 9.141132e-01 9.170553e-01 9.898717e-01 5.414888e+04 4.309438e+00 -2.476454e-02 3.140330e-03
1.119438e-01 9.141132e-01 8.934616e-01 9.958262e-01 5.015759e+04 4.010386e+00 -4.942656e-03 3.154874e-03
1.148154e-01 9.141132e-01 8.756334e-01 9.909217e-01 4.660186e+04 3.740141e+00 1.950979e-03 3.087163e-03
1.177606e-01 9.141132e-01 8.639160e-01 9.968717e-01 4.433717e+04 3.552816e+00 -8.216619e-03 3.055573e-03
1.207814e-01 9.141132e-01 8.570926e-01 1.006299e+00 4.232914e+04 3.419285e+00 9.809375e-03 2.923369e-03
1.238797e-01 9.141132e-01 8.557874e-01 9.909556e-01 4.005471e+04 3.236097e+00 -2.275550e-02 2.796292e-03
1.270574e-01 9.141132e-01 8.595219e-01 1.008590e+00 3.927121e+04 3.174664e+00 -1.938045e-03 2.716303e-03
1.303167e-01 9.141132e-01 8.661608e-01 9.916413e-01 3.733357e+04 3.006596e+00 -3.476143e-02 2.511621e-03
1.336595e-01 9.141132e-01 8.763530e-01 1.018326e+00 3.895654e+04 3.142355e+00 -5.294263e-03 2.454758e-03
1.370881e-01 9.141132e-01 8.886554e-01 9.989831e-01 3.733220e+04 2.979858e+00 -4.208916e-02 2.294183e-03
1.406047e-01 9.141132e-01 9.046205e-01 9.983425e-01 3.781830e+04 3.025217e+00 -5.949378e-03 2.199054e-03
1.442115e-01 9.141132e-01 9.221401e-01 1.013201e+00 3.825204e+04 3.036994e+00 -2.342176e-02 2.153635e-03
1.479108e-01 9.141132e-01 9.408553e-01 9.893341e-01 3.780300e+04 3.028082e+00 -4.445082e-02 1.996636e-03
1.517050e-01 9.141132e-01 9.622371e-01 9.895040e-01 3.883360e+04 3.116254e+00 -3.292030e-02 1.942754e-03
1.555965e-01 9.141132e-01 9.841105e-01 9.919437e-01 3.892968e+04 3.133124e+00 -4.775888e-02 1.862288e-03
1.595878e-01 9.141132e-01 1.007640e+00 9.832885e-01 3.870570e+04 3.076783e+00 -3.468800e-02 1.786947e-03
1.636816e-01 9.141132e-01 1.032872e+00 1.007096e+00 4.138563e+04 3.261085e+00 -2.773064e-02 1.792669e-03
1.678803e-01 9.141132e-01 1.057825e+00 9.901188e-01 4.126337e+04 3.246442e+00 -3.557229e-02 1.719832e-03
1.721867e-01 9.141132e-01 1.084032e+00 1.000525e+00 4.187586e+04 3.332386e+00 -2.177560e-02 1.718640e-03
1.766036e-01 9.141132e-01 1.111398e+00 1.000757e+00 4.385605e+04 3.535468e+00 -2.935708e-02 1.692533e-03
1.811339e-01 9.141132e-01 1.139511e+00 9.902145e-01 4.454021e+04 3.592445e+00 -3.715008e-02 1.649737e-03
1.857803e-01 9.141132e-01 1.167274e+00 1.005208e+00 4.537031e+04 3.628733e+00 -4.041338e-02 1.611352e-03
1.905459e-01 9.141132e-01 1.197590e+00 9.845020e-01 4.631213e+04 3.687302e+00 -2.473515e-02 1.578927e-03
1.954338e-01 9.141132e-01 1.228103e+00 9.921226e-01 4.743895e+04 3.750327e+00 -1.004010e-02 1.562238e-03
2.004470e-01 9.141132e-01 1.257769e+00 9.928991e-01 4.861811e+04 3.874150e+00 -3.556699e-02 1.519561e-03
2.055888e-01 9.141132e-01 1.289560e+00 9.880906e-01 4.998020e+04 3.942586e+00 -4.474032e-02 1.509428e-03
2.108626e-01 9.141132e-01 1.320301e+00 1.008911e+00 5.246125e+04 4.203600e+00 -3.073776e-02 1.490593e-03
2.162716e-01 9.141132e-01 1.352562e+00 9.870062e-01 5.174186e+04 4.157127e+00 -3.119498e-02 1.435757e-03
2.218194e-01 9.141132e-01 1.384524e+00 9.878103e-01 5.212496e+04 4.178135e+00 -3.622985e-02 1.402497e-03
2.275095e-01 9.141132e-01 1.397323e+00 9.945160e-01 5.385992e+04 4.340474e+00 -1.847810e-02 1.376987e-03
2.333455e-01 9.141132e-01 1.366421e+00 9.959778e-01 5.299859e+04 4.294000e+00 -4.682225e-02 1.409411e-03
2.393312e-01 9.141132e-01 1.322279e+00 9.843850e-01 5.082513e+04 4.070547e+00 -1.559931e-02 1.394391e-03
2.454706e-01 9.141132e-01 1.277652e+00 1.018216e+00 4.986374e+04 3.966778e+00 -2.947330e-02 1.485109e-03
2.517673e-01 9.141132e-01 1.232963e+00 9.941218e-01 4.776773e+04 3.800302e+00 -2.722329e-02 1.494408e-03
2.582256e-01 9.141132e-01 1.188665e+00 1.002217e+00 4.557298e+04 3.628096e+00 -9.046853e-03 1.533747e-03
2.648496e-01 9.141132e-01 1.144478e+00 1.021268e+00 4.538155e+04 3.663428e+00 8.700848e-03 1.588345e-03
2.716435e-01 9.141132e-01 1.101821e+00 1.018323e+00 4.354402e+04 3.473079e+00 -2.935898e-02 1.654744e-03
2.786117e-01 9.141132e-01 1.060097e+00 1.003806e+00 4.078790e+04 3.215566e+00 -1.388699e-02 1.634240e-03
2.857586e-01 9.141132e-01 1.018606e+00 1.019496e+00 4.018018e+04 3.203152e+00 4.838705e-04 1.734734e-03
2.930888e-01 9.141132e-01 9.793374e-01 1.011505e+00 3.825780e+04 3.061186e+00 -2.501607e-03 1.762986e-03
3.006071e-01 9.141132e-01 9.406124e-01 1.004685e+00 3.686756e+04 2.927496e+00 4.741549e-03 1.799226e-03
3.083182e-01 9.141132e-01 9.032359e-01 9.901797e-01 3.450969e+04 2.752585e+00 -1.925296e-02 1.839638e-03
3.162272e-01 9.141132e-01 8.667690e-01 1.001299e+00 3.338572e+04 2.697835e+00 3.381491e-03 1.937747e-03
3.243390e-01 9.141132e-01 8.319640e-01 1.004471e+00 3.222381e+04 2.609345e+00 -3.254592e-03 1.959205e-03
