#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=0 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.02:0.025:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D0-g0.022-a4.818-w4.028-spp200-part2.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.750000e-02 4.818000e+00 4.028000e+00 3.560395e-01 7.334820e+00 1.926415e+00 6.078679e+11 9.741705e+05 -6.399456e-01 -1.206756e-03
1.800000e-02 4.818000e+00 4.028000e+00 3.511410e-01 7.335120e+00 2.107605e+00 6.081820e+11 9.744499e+05 -6.408798e-01 -1.205444e-03
1.850000e-02 4.818000e+00 4.028000e+00 3.471538e-01 7.335251e+00 2.134313e+00 6.079433e+11 9.739947e+05 -6.415167e-01 -1.262903e-03
1.900000e-02 4.818000e+00 4.028000e+00 3.616685e-01 7.335131e+00 2.048483e+00 6.065149e+11 9.719412e+05 -6.391295e-01 -1.219511e-03
1.949999e-02 4.818000e+00 4.028000e+00 3.955383e-01 7.335846e+00 2.056134e+00 6.035725e+11 9.672764e+05 -6.336732e-01 -1.275539e-03
2.000000e-02 4.818000e+00 4.028000e+00 3.546629e-01 7.345226e+00 1.889982e+00 9.536697e+11 1.222918e+06 -6.403193e-01 -1.145065e-03
2.050000e-02 4.818000e+00 4.028000e+00 3.456940e-01 7.345325e+00 2.160806e+00 9.539956e+11 1.223155e+06 -6.416653e-01 -1.166046e-03
2.100000e-02 4.818000e+00 4.028000e+00 3.519695e-01 7.346191e+00 1.916683e+00 9.524307e+11 1.221357e+06 -6.407059e-01 -1.275957e-03
2.150000e-02 4.818000e+00 4.028000e+00 3.570029e-01 7.346492e+00 1.910976e+00 9.516098e+11 1.220227e+06 -6.399549e-01 -1.303911e-03
2.200000e-02 4.818000e+00 4.028000e+00 3.560470e-01 7.346298e+00 1.926234e+00 9.505573e+11 1.218893e+06 -6.400728e-01 -1.336753e-03
2.250000e-02 4.818000e+00 4.028000e+00 3.680107e-01 7.346450e+00 2.158887e+00 9.481572e+11 1.215498e+06 -6.383647e-01 -1.272798e-03
2.300001e-02 4.818000e+00 4.028000e+00 4.313793e-01 7.347570e+00 1.928130e+00 9.387624e+11 1.203844e+06 -6.272991e-01 -1.308024e-03
2.350001e-02 4.818000e+00 4.028000e+00 4.973072e-01 7.348441e+00 2.078805e+00 9.281071e+11 1.189888e+06 -6.141362e-01 -1.280129e-03
2.400001e-02 4.818000e+00 4.028000e+00 5.324870e-01 7.349354e+00 2.044468e+00 9.210271e+11 1.180933e+06 -6.059892e-01 -1.262963e-03
2.450001e-02 4.818000e+00 4.028000e+00 5.804621e-01 7.350079e+00 1.998692e+00 9.119441e+11 1.169140e+06 -5.941250e-01 -1.213193e-03
2.500000e-02 4.818000e+00 4.028000e+00 5.874640e-01 7.350281e+00 2.033023e+00 9.101516e+11 1.166890e+06 -5.921760e-01 -1.190603e-03
2.550000e-02 4.818000e+00 4.028000e+00 5.312408e-01 7.349412e+00 2.050189e+00 9.194381e+11 1.178835e+06 -6.062834e-01 -1.213849e-03
2.600000e-02 4.818000e+00 4.028000e+00 4.834423e-01 7.348987e+00 2.158900e+00 9.260813e+11 1.187443e+06 -6.168916e-01 -1.286328e-03
2.650000e-02 4.818000e+00 4.028000e+00 4.615262e-01 7.348814e+00 2.044472e+00 9.283055e+11 1.190346e+06 -6.213405e-01 -1.245856e-03
2.700000e-02 4.818000e+00 4.028000e+00 5.057675e-01 7.349308e+00 2.092151e+00 9.209526e+11 1.180709e+06 -6.120876e-01 -1.177967e-03
2.750000e-02 4.818000e+00 4.028000e+00 5.962518e-01 7.349951e+00 2.137924e+00 9.039646e+11 1.159067e+06 -5.896204e-01 -1.167715e-03
2.800000e-02 4.818000e+00 4.028000e+00 7.321293e-01 7.350957e+00 1.983443e+00 8.747278e+11 1.121516e+06 -5.473133e-01 -1.090944e-03
2.849999e-02 4.818000e+00 4.028000e+00 8.000951e-01 7.351349e+00 2.000607e+00 8.563592e+11 1.097878e+06 -5.217444e-01 -1.093328e-03
2.899999e-02 4.818000e+00 4.028000e+00 9.176745e-01 7.351980e+00 2.097866e+00 8.244500e+11 1.057144e+06 -4.693867e-01 -1.123309e-03
2.949999e-02 4.818000e+00 4.028000e+00 9.904472e-01 7.352714e+00 2.071175e+00 8.011341e+11 1.027278e+06 -4.309483e-01 -1.142263e-03
3.000000e-02 4.818000e+00 4.028000e+00 9.977512e-01 7.352410e+00 2.059731e+00 7.984941e+11 1.023867e+06 -4.268855e-01 -1.116872e-03
3.050000e-02 4.818000e+00 4.028000e+00 1.074845e+00 7.352995e+00 2.031121e+00 7.726750e+11 9.907684e+05 -3.805546e-01 -1.091480e-03
3.100000e-02 4.818000e+00 4.028000e+00 1.168653e+00 7.353818e+00 2.031118e+00 7.406674e+11 9.495346e+05 -3.148941e-01 -1.151979e-03
3.150000e-02 4.818000e+00 4.028000e+00 1.314106e+00 7.355151e+00 2.073072e+00 6.870773e+11 8.809614e+05 -1.892835e-01 -1.194239e-03
3.200000e-02 4.818000e+00 4.028000e+00 1.461521e+00 7.356098e+00 2.044467e+00 6.271657e+11 8.041218e+05 -2.318370e-02 -1.249611e-03
3.250000e-02 4.818000e+00 4.028000e+00 1.583588e+00 7.356789e+00 2.044474e+00 5.727843e+11 7.343166e+05 1.544237e-01 -1.322091e-03
3.300000e-02 4.818000e+00 4.028000e+00 1.795261e+00 7.358066e+00 2.076888e+00 4.711246e+11 6.040034e+05 6.080256e-01 -1.309812e-03
3.350000e-02 4.818000e+00 4.028000e+00 1.822723e+00 7.358300e+00 2.107404e+00 4.574387e+11 5.864056e+05 6.848075e-01 -1.322329e-03
3.400001e-02 4.818000e+00 4.028000e+00 1.877252e+00 7.357012e+00 2.071167e+00 4.292990e+11 5.502822e+05 8.598324e-01 -1.175821e-03
3.450001e-02 4.818000e+00 4.028000e+00 2.046027e+00 7.355494e+00 2.099784e+00 3.359079e+11 4.305420e+05 1.638287e+00 -9.237528e-04
3.500000e-02 4.818000e+00 4.028000e+00 2.107355e+00 7.360935e+00 2.095970e+00 3.007345e+11 3.854317e+05 2.057193e+00 -1.375854e-03
3.550000e-02 4.818000e+00 4.028000e+00 2.103022e+00 7.360608e+00 2.073076e+00 3.029238e+11 3.882278e+05 2.023011e+00 -1.378894e-03
3.600000e-02 4.818000e+00 4.028000e+00 2.111294e+00 7.360695e+00 2.054005e+00 2.977347e+11 3.815804e+05 2.087353e+00 -1.331508e-03
3.650000e-02 4.818000e+00 4.028000e+00 2.125252e+00 7.360522e+00 2.059731e+00 2.893205e+11 3.707362e+05 2.199668e+00 -1.336277e-03
3.700000e-02 4.818000e+00 4.028000e+00 2.133483e+00 7.360762e+00 2.078805e+00 2.841455e+11 3.641244e+05 2.269902e+00 -1.347482e-03
3.750001e-02 4.818000e+00 4.028000e+00 2.115299e+00 7.360974e+00 2.082623e+00 2.945396e+11 3.774997e+05 2.116699e+00 -1.315653e-03
3.800001e-02 4.818000e+00 4.028000e+00 2.134650e+00 7.361454e+00 2.099785e+00 2.831546e+11 3.628674e+05 2.278410e+00 -1.304030e-03
3.850001e-02 4.818000e+00 4.028000e+00 2.154643e+00 7.361925e+00 2.063543e+00 2.713111e+11 3.476715e+05 2.461910e+00 -1.253963e-03
3.900001e-02 4.818000e+00 4.028000e+00 2.181507e+00 7.363188e+00 2.063544e+00 2.555597e+11 3.274545e+05 2.740375e+00 -1.248598e-03
3.950001e-02 4.818000e+00 4.028000e+00 2.226514e+00 7.364000e+00 2.086433e+00 2.284573e+11 2.927151e+05 3.300913e+00 -1.220942e-03
4.000000e-02 4.818000e+00 4.028000e+00 2.304728e+00 7.364842e+00 2.078798e+00 1.799185e+11 2.304812e+05 4.719892e+00 -1.176655e-03
4.050000e-02 4.818000e+00 4.028000e+00 2.302572e+00 7.364892e+00 2.080710e+00 1.816304e+11 2.326539e+05 4.669698e+00 -1.218438e-03
4.100000e-02 4.818000e+00 4.028000e+00 2.282715e+00 7.364621e+00 2.069270e+00 1.939876e+11 2.484900e+05 4.244351e+00 -1.273811e-03
4.150000e-02 4.818000e+00 4.028000e+00 2.271882e+00 7.365031e+00 2.055914e+00 2.009536e+11 2.574802e+05 4.035857e+00 -1.263320e-03
4.200000e-02 4.818000e+00 4.028000e+00 2.216723e+00 7.364778e+00 2.059730e+00 2.350888e+11 3.011941e+05 3.166415e+00 -1.262307e-03
4.250000e-02 4.818000e+00 4.028000e+00 2.258842e+00 7.365568e+00 2.061641e+00 2.093506e+11 2.682307e+05 3.800934e+00 -1.239657e-03
4.300001e-02 4.818000e+00 4.028000e+00 2.304459e+00 7.366240e+00 2.082613e+00 1.805503e+11 2.312738e+05 4.710537e+00 -1.191258e-03
4.350001e-02 4.818000e+00 4.028000e+00 2.322062e+00 7.366530e+00 2.067361e+00 1.692706e+11 2.168368e+05 5.147571e+00 -1.216292e-03
4.400001e-02 4.818000e+00 4.028000e+00 2.359106e+00 7.366774e+00 2.061633e+00 1.455662e+11 1.863785e+05 6.303994e+00 -1.238167e-03
4.450001e-02 4.818000e+00 4.028000e+00 2.449120e+00 7.367622e+00 2.044473e+00 8.630819e+10 1.104174e+05 1.190964e+01 -1.181662e-03
4.500000e-02 4.818000e+00 4.028000e+00 2.448264e+00 7.367946e+00 2.044474e+00 8.682229e+10 1.110768e+05 1.179381e+01 -1.109898e-03
4.550000e-02 4.818000e+00 4.028000e+00 2.468819e+00 7.368508e+00 2.036848e+00 7.298787e+10 9.331817e+04 1.433566e+01 -1.014411e-03
4.600000e-02 4.818000e+00 4.028000e+00 2.509254e+00 7.368865e+00 2.000602e+00 4.554982e+10 5.814148e+04 2.381823e+01 -9.608865e-04
4.650000e-02 4.818000e+00 4.028000e+00 2.525242e+00 7.369218e+00 1.962469e+00 3.466084e+10 4.415163e+04 3.163734e+01 -8.525252e-04
4.700001e-02 4.818000e+00 4.028000e+00 2.545196e+00 7.369507e+00 1.849939e+00 2.103296e+10 2.666475e+04 5.100180e+01 -6.670356e-04
4.750001e-02 4.818000e+00 4.028000e+00 2.541650e+00 7.368205e+00 1.853758e+00 2.361555e+10 3.001869e+04 4.475317e+01 -6.398559e-04
4.800001e-02 4.818000e+00 4.028000e+00 2.549954e+00 7.368436e+00 1.760311e+00 1.819546e+10 2.309040e+04 5.631327e+01 -5.684495e-04
4.850001e-02 4.818000e+00 4.028000e+00 2.556867e+00 7.368814e+00 1.651591e+00 1.332917e+10 1.683315e+04 7.438593e+01 -5.324483e-04
4.900001e-02 4.818000e+00 4.028000e+00 2.557553e+00 7.368951e+00 1.619179e+00 1.303289e+10 1.647024e+04 7.477097e+01 -4.606247e-04
4.950001e-02 4.818000e+00 4.028000e+00 2.557015e+00 7.369107e+00 1.619175e+00 1.361742e+10 1.720623e+04 7.110860e+01 -4.218221e-04
