#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=4e-06 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.005:0.0062:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D4e-06-g0.007-a4.818-w4.028-part00.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
9.200000e-03 4.818000e+00 4.028000e+00 -7.046022e-01 4.603477e+00 1.981532e+00 1.473569e+11 1.888345e+05 -8.030683e-02 1.459666e-01
9.320000e-03 4.818000e+00 4.028000e+00 -7.085527e-01 4.609019e+00 2.088344e+00 1.476508e+11 1.893340e+05 -8.394754e-02 1.461778e-01
9.440000e-03 4.818000e+00 4.028000e+00 -7.114812e-01 4.613983e+00 2.105481e+00 1.478748e+11 1.897120e+05 -8.302546e-02 1.465093e-01
9.560000e-03 4.818000e+00 4.028000e+00 -7.145760e-01 4.618159e+00 2.088335e+00 1.481160e+11 1.900734e+05 -8.692086e-02 1.465212e-01
9.680000e-03 4.818000e+00 4.028000e+00 -7.181692e-01 4.621861e+00 2.118860e+00 1.481117e+11 1.901120e+05 -9.455043e-02 1.466370e-01
9.800000e-03 4.818000e+00 4.028000e+00 -7.182729e-01 4.621971e+00 2.084521e+00 1.481587e+11 1.901399e+05 -8.789033e-02 1.467372e-01
9.840000e-03 4.818000e+00 4.028000e+00 -7.204622e-01 4.625290e+00 2.124577e+00 1.484211e+11 1.904970e+05 -9.002483e-02 1.468673e-01
9.880001e-03 4.818000e+00 4.028000e+00 -7.209861e-01 4.625885e+00 2.126482e+00 1.485069e+11 1.906022e+05 -8.925360e-02 1.468911e-01
9.920001e-03 4.818000e+00 4.028000e+00 -7.254583e-01 4.632017e+00 2.263781e+00 1.487911e+11 1.909748e+05 -9.921771e-02 1.470494e-01
9.960001e-03 4.818000e+00 4.028000e+00 -7.264690e-01 4.634756e+00 2.261870e+00 1.491039e+11 1.913758e+05 -9.425789e-02 1.471866e-01
1.000000e-02 4.818000e+00 4.028000e+00 -7.273573e-01 4.634593e+00 2.275221e+00 1.486870e+11 1.908377e+05 -9.962356e-02 1.471187e-01
1.004000e-02 4.818000e+00 4.028000e+00 -7.298216e-01 4.638007e+00 2.280960e+00 1.490344e+11 1.912476e+05 -1.044749e-01 1.472013e-01
1.008000e-02 4.818000e+00 4.028000e+00 -7.308683e-01 4.641137e+00 2.300022e+00 1.493281e+11 1.916303e+05 -9.895116e-02 1.473969e-01
1.012000e-02 4.818000e+00 4.028000e+00 -7.339999e-01 4.646065e+00 2.353429e+00 1.493997e+11 1.916652e+05 -1.016347e-01 1.476125e-01
1.016000e-02 4.818000e+00 4.028000e+00 -7.378881e-01 4.651264e+00 2.328633e+00 1.498831e+11 1.921875e+05 -1.093571e-01 1.477313e-01
1.020000e-02 4.818000e+00 4.028000e+00 -7.352420e-01 4.646952e+00 2.355339e+00 1.491323e+11 1.913072e+05 -1.051993e-01 1.475506e-01
1.032000e-02 4.818000e+00 4.028000e+00 -7.433327e-01 4.659064e+00 2.340083e+00 1.497566e+11 1.919350e+05 -1.158707e-01 1.478500e-01
1.044000e-02 4.818000e+00 4.028000e+00 -7.521238e-01 4.672810e+00 2.588003e+00 1.503504e+11 1.923523e+05 -1.249232e-01 1.483083e-01
1.056000e-02 4.818000e+00 4.028000e+00 -7.554138e-01 4.677025e+00 2.574602e+00 1.502947e+11 1.919676e+05 -1.347127e-01 1.482266e-01
1.068000e-02 4.818000e+00 4.028000e+00 -7.649937e-01 4.693158e+00 2.137910e+00 1.507976e+11 1.927844e+05 -1.347539e-01 1.487579e-01
1.080000e-02 4.818000e+00 4.028000e+00 -7.751141e-01 4.708718e+00 2.208473e+00 1.512813e+11 1.935050e+05 -1.453202e-01 1.490667e-01
1.092000e-02 4.818000e+00 4.028000e+00 -7.853069e-01 4.723549e+00 2.273345e+00 1.513245e+11 1.936377e+05 -1.543013e-01 1.492467e-01
1.104000e-02 4.818000e+00 4.028000e+00 -7.973521e-01 4.741967e+00 2.216142e+00 1.519869e+11 1.944363e+05 -1.616992e-01 1.496991e-01
1.116000e-02 4.818000e+00 4.028000e+00 -8.041550e-01 4.753331e+00 2.294276e+00 1.519962e+11 1.944929e+05 -1.633756e-01 1.498814e-01
1.128000e-02 4.818000e+00 4.028000e+00 -8.138127e-01 4.769149e+00 2.450702e+00 1.524091e+11 1.949417e+05 -1.655848e-01 1.501008e-01
1.140000e-02 4.818000e+00 4.028000e+00 -8.209305e-01 4.780216e+00 2.336278e+00 1.524445e+11 1.949151e+05 -1.716099e-01 1.502104e-01
1.152000e-02 4.818000e+00 4.028000e+00 -8.271546e-01 4.790645e+00 2.475481e+00 1.524032e+11 1.947226e+05 -1.731565e-01 1.504903e-01
1.164000e-02 4.818000e+00 4.028000e+00 -8.373539e-01 4.806602e+00 2.069282e+00 1.526757e+11 1.949462e+05 -1.799669e-01 1.504558e-01
1.176000e-02 4.818000e+00 4.028000e+00 -8.520981e-01 4.828950e+00 2.109339e+00 1.528864e+11 1.955348e+05 -1.864845e-01 1.504695e-01
1.188000e-02 4.818000e+00 4.028000e+00 -8.554946e-01 4.836076e+00 2.174151e+00 1.528006e+11 1.954658e+05 -1.811119e-01 1.506835e-01
1.200000e-02 4.818000e+00 4.028000e+00 -8.618290e-01 4.847010e+00 2.059729e+00 1.526613e+11 1.954580e+05 -1.766339e-01 1.507777e-01
1.212000e-02 4.818000e+00 4.028000e+00 -8.670198e-01 4.853433e+00 2.111220e+00 1.518957e+11 1.945789e+05 -1.820294e-01 1.507556e-01
1.224000e-02 4.818000e+00 4.028000e+00 -8.666402e-01 4.856203e+00 2.115039e+00 1.518071e+11 1.944772e+05 -1.674511e-01 1.511030e-01
1.236000e-02 4.818000e+00 4.028000e+00 -8.670484e-01 4.856110e+00 2.120757e+00 1.508106e+11 1.932137e+05 -1.658288e-01 1.511699e-01
1.248000e-02 4.818000e+00 4.028000e+00 -8.700888e-01 4.861084e+00 2.145552e+00 1.501894e+11 1.923904e+05 -1.620689e-01 1.511699e-01
1.260000e-02 4.818000e+00 4.028000e+00 -8.782690e-01 4.874142e+00 2.210410e+00 1.502513e+11 1.925639e+05 -1.637626e-01 1.512942e-01
1.272000e-02 4.818000e+00 4.028000e+00 -8.784750e-01 4.875565e+00 2.210406e+00 1.498603e+11 1.920511e+05 -1.594620e-01 1.514444e-01
1.284000e-02 4.818000e+00 4.028000e+00 -8.849632e-01 4.885047e+00 2.313349e+00 1.494394e+11 1.914835e+05 -1.585461e-01 1.514572e-01
1.296000e-02 4.818000e+00 4.028000e+00 -8.831770e-01 4.883739e+00 2.288559e+00 1.483887e+11 1.901151e+05 -1.497939e-01 1.516531e-01
