#./underdamped_3d --dev=0 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.022 --Dg=3e-05 --block=1024 --paths=65536 --periods=500000 --trans=499500 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0.07:0.075:10:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D3e-05-g0.022-a4.818-w4.028-spp200-part3.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.800000e-02 4.818000e+00 4.028000e+00 -2.562472e+00 7.317263e+00 -2.097473e-02 1.883906e+10 2.908011e+03 2.702981e+00 1.147532e-02
1.850000e-02 4.818000e+00 4.028000e+00 -2.562473e+00 7.317307e+00 -2.860320e-02 1.369126e+10 1.888930e+03 2.697423e+00 1.147497e-02
1.900000e-02 4.818000e+00 4.028000e+00 -2.562473e+00 7.317349e+00 -4.384786e-02 1.021748e+10 1.467450e+03 2.537968e+00 1.149738e-02
1.949999e-02 4.818000e+00 4.028000e+00 -2.562473e+00 7.317436e+00 -4.576408e-02 7.989610e+09 9.841257e+02 2.529843e+00 1.146948e-02
2.000000e-02 4.818000e+00 4.028000e+00 -2.562285e+00 7.315958e+00 -1.406379e-06 6.691267e+09 4.268074e+03 2.694497e+00 7.653236e-05
2.050000e-02 4.818000e+00 4.028000e+00 -2.562280e+00 7.316742e+00 -1.546978e-06 5.497225e+09 3.473009e+03 2.379030e+00 9.214878e-05
2.100000e-02 4.818000e+00 4.028000e+00 -2.562281e+00 7.317356e+00 -1.144337e-02 4.782416e+09 3.062957e+03 2.337168e+00 8.320808e-05
2.150000e-02 4.818000e+00 4.028000e+00 -2.562281e+00 7.317507e+00 3.813221e-03 4.351688e+09 2.795246e+03 2.174128e+00 7.879734e-05
2.200000e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.317583e+00 1.905560e-03 4.131015e+09 2.601480e+03 2.164050e+00 8.141994e-05
2.250000e-02 4.818000e+00 4.028000e+00 -2.562280e+00 7.317635e+00 -5.719894e-03 4.153099e+09 2.614420e+03 2.144576e+00 8.141994e-05
2.299999e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.317686e+00 -7.630944e-03 4.208553e+09 2.666685e+03 2.073638e+00 7.975101e-05
2.349999e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.317753e+00 -1.935201e-06 4.441976e+09 2.818606e+03 1.950321e+00 8.726120e-05
2.399999e-02 4.818000e+00 4.028000e+00 -2.562282e+00 7.317847e+00 9.533293e-03 4.775491e+09 3.047328e+03 2.045189e+00 7.534027e-05
2.449999e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.317941e+00 7.627729e-03 4.895486e+09 3.121944e+03 2.217227e+00 7.498264e-05
2.499999e-02 4.818000e+00 4.028000e+00 -2.562281e+00 7.318146e+00 7.628964e-03 4.993709e+09 3.186813e+03 2.389156e+00 6.747246e-05
2.549999e-02 4.818000e+00 4.028000e+00 -2.562283e+00 7.318552e+00 1.908579e-03 4.883159e+09 3.117742e+03 2.030404e+00 7.033348e-05
2.599999e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.318893e+00 7.626400e-03 4.753246e+09 3.020607e+03 2.000751e+00 7.843971e-05
2.649999e-02 4.818000e+00 4.028000e+00 -2.562280e+00 7.319025e+00 1.090840e-06 4.871294e+09 3.104634e+03 2.229992e+00 7.998943e-05
2.699999e-02 4.818000e+00 4.028000e+00 -2.562281e+00 7.319127e+00 -5.623988e-07 5.169222e+09 3.316887e+03 1.926598e+00 7.307529e-05
2.749999e-02 4.818000e+00 4.028000e+00 -2.562282e+00 7.319286e+00 1.906486e-03 6.233189e+09 4.005573e+03 2.256434e+00 7.629395e-05
2.799999e-02 4.818000e+00 4.028000e+00 -2.562283e+00 7.319600e+00 -3.811315e-03 7.234425e+09 4.649557e+03 1.684454e+00 7.307529e-05
2.849999e-02 4.818000e+00 4.028000e+00 -2.562283e+00 7.319840e+00 9.767579e-08 9.067315e+09 5.807115e+03 1.950516e+00 8.344650e-05
2.899998e-02 4.818000e+00 4.028000e+00 -2.562283e+00 7.320032e+00 3.815189e-03 1.127966e+10 7.194738e+03 2.089274e+00 7.259846e-05
2.949998e-02 4.818000e+00 4.028000e+00 -2.562279e+00 7.320205e+00 -3.813354e-03 1.338980e+10 8.601017e+03 1.938824e+00 7.176399e-05
2.999998e-02 4.818000e+00 4.028000e+00 -2.562282e+00 7.320316e+00 1.819402e-06 1.619021e+10 1.037147e+04 1.958266e+00 5.972385e-05
3.049998e-02 4.818000e+00 4.028000e+00 -2.562284e+00 7.320372e+00 -1.533815e-07 1.919551e+10 1.229922e+04 2.008765e+00 7.963181e-05
3.099998e-02 4.818000e+00 4.028000e+00 -2.562280e+00 7.320430e+00 3.814477e-03 2.346300e+10 1.504035e+04 1.907914e+00 8.690357e-05
3.149998e-02 4.818000e+00 4.028000e+00 -2.562231e+00 7.320453e+00 3.813208e-03 3.007457e+10 1.928473e+04 2.131932e+00 8.976460e-05
3.199998e-02 4.818000e+00 4.028000e+00 -2.562236e+00 7.320556e+00 5.719435e-03 4.050847e+10 2.596741e+04 1.893160e+00 1.003742e-04
3.249998e-02 4.818000e+00 4.028000e+00 -2.561953e+00 7.320312e+00 1.906776e-02 5.610580e+10 3.598613e+04 1.899119e+00 1.374483e-04
3.299998e-02 4.818000e+00 4.028000e+00 -2.560946e+00 7.319871e+00 5.148283e-02 7.944927e+10 5.092985e+04 1.780423e+00 2.695322e-04
3.349999e-02 4.818000e+00 4.028000e+00 -2.558079e+00 7.317609e+00 1.144069e-01 1.080706e+11 6.928827e+04 1.607204e+00 5.811453e-04
3.399999e-02 4.818000e+00 4.028000e+00 -2.553443e+00 7.311736e+00 1.735170e-01 1.440407e+11 9.235690e+04 1.253470e+00 1.131773e-03
3.449999e-02 4.818000e+00 4.028000e+00 -2.539453e+00 7.291610e+00 3.260576e-01 1.922266e+11 1.232449e+05 9.634736e-01 2.786160e-03
3.499999e-02 4.818000e+00 4.028000e+00 -2.523542e+00 7.269510e+00 4.347444e-01 2.371013e+11 1.520268e+05 6.716264e-01 4.616976e-03
3.549999e-02 4.818000e+00 4.028000e+00 -2.503690e+00 7.242242e+00 5.548713e-01 2.733394e+11 1.752166e+05 4.809115e-01 6.932020e-03
3.599999e-02 4.818000e+00 4.028000e+00 -2.491455e+00 7.224355e+00 6.063545e-01 2.969117e+11 1.903613e+05 3.641353e-01 8.491158e-03
3.649999e-02 4.818000e+00 4.028000e+00 -2.475738e+00 7.203610e+00 6.826245e-01 3.169684e+11 2.031850e+05 2.926311e-01 1.017904e-02
3.699999e-02 4.818000e+00 4.028000e+00 -2.473733e+00 7.200377e+00 6.845327e-01 3.214894e+11 2.060926e+05 2.588772e-01 1.045203e-02
3.749999e-02 4.818000e+00 4.028000e+00 -2.460362e+00 7.182695e+00 7.474555e-01 3.354296e+11 2.150180e+05 2.210153e-01 1.192462e-02
3.800000e-02 4.818000e+00 4.028000e+00 -2.448840e+00 7.164926e+00 7.894062e-01 3.509020e+11 2.249705e+05 1.622548e-01 1.339066e-02
3.850000e-02 4.818000e+00 4.028000e+00 -2.423464e+00 7.128552e+00 8.637686e-01 3.800658e+11 2.436591e+05 5.619097e-02 1.635170e-02
3.900000e-02 4.818000e+00 4.028000e+00 -2.376718e+00 7.061686e+00 9.991500e-01 4.221532e+11 2.706290e+05 -6.737250e-02 2.179110e-02
3.950000e-02 4.818000e+00 4.028000e+00 -2.319174e+00 6.977448e+00 1.126905e+00 4.658499e+11 2.986615e+05 -1.887460e-01 2.874804e-02
4.000000e-02 4.818000e+00 4.028000e+00 -2.256240e+00 6.888796e+00 1.258467e+00 5.104505e+11 3.272364e+05 -2.481443e-01 3.624833e-02
4.050000e-02 4.818000e+00 4.028000e+00 -2.216811e+00 6.835774e+00 1.342368e+00 5.299837e+11 3.397538e+05 -2.624922e-01 4.073370e-02
4.100000e-02 4.818000e+00 4.028000e+00 -2.227820e+00 6.854513e+00 1.332834e+00 5.229595e+11 3.352611e+05 -2.345803e-01 3.919899e-02
4.150000e-02 4.818000e+00 4.028000e+00 -2.265585e+00 6.908483e+00 1.247030e+00 5.048157e+11 3.236258e+05 -1.786513e-01 3.478003e-02
4.200000e-02 4.818000e+00 4.028000e+00 -2.281513e+00 6.935372e+00 1.220338e+00 4.986554e+11 3.196795e+05 -1.016595e-01 3.272080e-02
4.250000e-02 4.818000e+00 4.028000e+00 -2.273130e+00 6.924349e+00 1.245126e+00 5.021237e+11 3.219016e+05 -1.138300e-01 3.368175e-02
4.300001e-02 4.818000e+00 4.028000e+00 -2.209395e+00 6.834509e+00 1.346185e+00 5.412311e+11 3.469810e+05 -2.047534e-01 4.109633e-02
4.350001e-02 4.818000e+00 4.028000e+00 -2.081615e+00 6.653541e+00 1.554023e+00 5.886782e+11 3.773914e+05 -3.245765e-01 5.600715e-02
