#./underdamped_3d --dev=0 --amp=3.3 --omega=4.04 --force=0.1 --gam=0.08 --Dg=0 --block=1024 --paths=262144 --periods=200000 --trans=199800 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:10:0 --domainy=a:3.3:3.3:1:0 --domainz=w:4.04:4.04:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./data/3d-faw-D0-g0.08-a3.3-w4.04-spp200-part0.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
6.400000e-02 3.300000e+00 4.040000e+00 1.073842e-01 1.854303e+00 2.004622e+00 6.594212e+08 1.061095e+03 2.015051e+02 6.219983e-03
6.450000e-02 3.300000e+00 4.040000e+00 1.079573e-01 1.854682e+00 1.993175e+00 7.103878e+08 1.143094e+03 1.870596e+02 6.422281e-03
6.500000e-02 3.300000e+00 4.040000e+00 1.090437e-01 1.855397e+00 1.998903e+00 7.095084e+08 1.141736e+03 1.874710e+02 6.426454e-03
6.550000e-02 3.300000e+00 4.040000e+00 1.100869e-01 1.855487e+00 2.004622e+00 6.657466e+08 1.071281e+03 2.000789e+02 6.208897e-03
6.600000e-02 3.300000e+00 4.040000e+00 1.105364e-01 1.856100e+00 1.993179e+00 6.953865e+08 1.119016e+03 1.916341e+02 6.363034e-03
6.650000e-02 3.300000e+00 4.040000e+00 1.115007e-01 1.856641e+00 1.996996e+00 7.328819e+08 1.179363e+03 1.819072e+02 6.562352e-03
6.700000e-02 3.300000e+00 4.040000e+00 1.125281e-01 1.857436e+00 1.996997e+00 7.566407e+08 1.217652e+03 1.763213e+02 6.645560e-03
6.750000e-02 3.300000e+00 4.040000e+00 1.141884e-01 1.857142e+00 2.002717e+00 6.267541e+08 1.008438e+03 2.134411e+02 6.078482e-03
6.800000e-02 3.300000e+00 4.040000e+00 1.150488e-01 1.857751e+00 1.998904e+00 6.457878e+08 1.039116e+03 2.072877e+02 6.204367e-03
6.850000e-02 3.300000e+00 4.040000e+00 1.152353e-01 1.857889e+00 2.006531e+00 6.692829e+08 1.077062e+03 2.001111e+02 6.248355e-03
6.900001e-02 3.300000e+00 4.040000e+00 1.165310e-01 1.858576e+00 2.000804e+00 6.884598e+08 1.107846e+03 1.946788e+02 6.389380e-03
6.950001e-02 3.300000e+00 4.040000e+00 1.176894e-01 1.858905e+00 2.002716e+00 6.828127e+08 1.098838e+03 1.964622e+02 6.357312e-03
