#./underdamped_3d --dev=3 --amp=4.818 --omega=4.028 --force=0.01925 --gam=0.1 --Dg=4e-06 --block=1024 --paths=262144 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=a:4.818:4.818:1:0 --domainy=w:4.028:4.028:1:0 --domainz=g:0.005:0.0325:100:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-gaw-f0.01925-D4e-06-a4.818-w4.028-spp200-part0.dat
#g a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
1.847501e-02 4.818000e+00 4.028000e+00 -1.030798e+00 7.331508e+00 2.034942e+00 8.013561e+11 1.027560e+06 -4.261866e-01 -4.716516e-04
1.875001e-02 4.818000e+00 4.028000e+00 -9.609220e-01 7.332478e+00 2.084517e+00 8.224009e+11 1.054441e+06 -4.653211e-01 -5.491376e-04
1.902501e-02 4.818000e+00 4.028000e+00 -8.854799e-01 7.333113e+00 2.013958e+00 8.433731e+11 1.081230e+06 -5.007949e-01 -6.126761e-04
1.930001e-02 4.818000e+00 4.028000e+00 -7.994059e-01 7.334431e+00 2.031150e+00 8.645241e+11 1.108680e+06 -5.344235e-01 -7.238388e-04
1.957501e-02 4.818000e+00 4.028000e+00 -6.822347e-01 7.336012e+00 1.941488e+00 8.901004e+11 1.141194e+06 -5.720178e-01 -7.922649e-04
1.985001e-02 4.818000e+00 4.028000e+00 -5.653457e-01 7.337828e+00 1.979627e+00 9.117290e+11 1.168857e+06 -6.022685e-01 -9.139180e-04
2.012501e-02 4.818000e+00 4.028000e+00 -4.468664e-01 7.339505e+00 1.985340e+00 9.304512e+11 1.192967e+06 -6.259553e-01 -1.001358e-03
2.040001e-02 4.818000e+00 4.028000e+00 -3.544822e-01 7.340669e+00 2.048279e+00 9.432353e+11 1.209428e+06 -6.410617e-01 -1.081824e-03
2.067501e-02 4.818000e+00 4.028000e+00 -2.268670e-01 7.341417e+00 2.019670e+00 9.553582e+11 1.225086e+06 -6.555697e-01 -1.131713e-03
2.095002e-02 4.818000e+00 4.028000e+00 -9.227449e-02 7.342352e+00 2.170338e+00 9.641876e+11 1.236199e+06 -6.638865e-01 -1.249969e-03
2.122502e-02 4.818000e+00 4.028000e+00 3.176608e-02 7.343015e+00 1.920512e+00 9.674025e+11 1.240369e+06 -6.652853e-01 -1.297176e-03
2.150002e-02 4.818000e+00 4.028000e+00 1.400873e-01 7.343856e+00 2.153170e+00 9.671087e+11 1.239756e+06 -6.617910e-01 -1.335382e-03
2.177502e-02 4.818000e+00 4.028000e+00 2.532089e-01 7.345246e+00 1.891907e+00 9.620168e+11 1.233571e+06 -6.527984e-01 -1.420498e-03
2.205002e-02 4.818000e+00 4.028000e+00 3.588594e-01 7.346050e+00 1.867106e+00 9.536322e+11 1.222843e+06 -6.394769e-01 -1.417339e-03
2.232502e-02 4.818000e+00 4.028000e+00 4.428589e-01 7.346523e+00 2.120765e+00 9.448310e+11 1.211171e+06 -6.254798e-01 -1.485288e-03
2.260002e-02 4.818000e+00 4.028000e+00 5.136341e-01 7.347031e+00 1.960578e+00 9.348338e+11 1.198916e+06 -6.103837e-01 -1.488984e-03
2.287502e-02 4.818000e+00 4.028000e+00 5.661683e-01 7.347218e+00 2.036859e+00 9.267800e+11 1.188633e+06 -5.977933e-01 -1.483619e-03
2.315002e-02 4.818000e+00 4.028000e+00 6.486486e-01 7.347793e+00 2.122651e+00 9.122986e+11 1.169650e+06 -5.752083e-01 -1.515508e-03
2.342502e-02 4.818000e+00 4.028000e+00 7.611665e-01 7.348429e+00 1.947199e+00 8.886294e+11 1.139205e+06 -5.374552e-01 -1.569450e-03
2.370002e-02 4.818000e+00 4.028000e+00 9.002416e-01 7.349255e+00 2.172258e+00 8.539096e+11 1.094731e+06 -4.787555e-01 -1.612484e-03
2.397503e-02 4.818000e+00 4.028000e+00 1.015552e+00 7.349713e+00 2.189402e+00 8.206094e+11 1.052412e+06 -4.175057e-01 -1.739919e-03
2.425003e-02 4.818000e+00 4.028000e+00 1.066900e+00 7.349796e+00 2.023478e+00 8.050464e+11 1.032043e+06 -3.868606e-01 -1.774967e-03
2.452503e-02 4.818000e+00 4.028000e+00 1.043288e+00 7.349062e+00 2.067381e+00 8.128414e+11 1.042165e+06 -4.011531e-01 -1.823962e-03
2.480003e-02 4.818000e+00 4.028000e+00 1.035337e+00 7.348720e+00 2.057813e+00 8.159186e+11 1.045753e+06 -4.061931e-01 -1.841128e-03
2.507503e-02 4.818000e+00 4.028000e+00 1.090883e+00 7.347946e+00 2.017814e+00 7.978718e+11 1.023354e+06 -3.701717e-01 -1.900315e-03
2.535003e-02 4.818000e+00 4.028000e+00 1.197406e+00 7.347578e+00 2.048290e+00 7.617296e+11 9.764462e+05 -2.942564e-01 -1.864195e-03
2.562503e-02 4.818000e+00 4.028000e+00 1.347874e+00 7.347025e+00 1.958648e+00 7.043784e+11 9.033099e+05 -1.551499e-01 -1.901805e-03
2.590003e-02 4.818000e+00 4.028000e+00 1.483992e+00 7.346419e+00 2.050203e+00 6.474083e+11 8.299964e+05 6.926894e-03 -1.840949e-03
2.617503e-02 4.818000e+00 4.028000e+00 1.588651e+00 7.345937e+00 2.073076e+00 5.999514e+11 7.691598e+05 1.639198e-01 -1.787663e-03
2.645003e-02 4.818000e+00 4.028000e+00 1.707719e+00 7.345193e+00 2.078815e+00 5.422583e+11 6.950282e+05 3.961418e-01 -1.643658e-03
2.672504e-02 4.818000e+00 4.028000e+00 1.824406e+00 7.344022e+00 2.010124e+00 4.815025e+11 6.171671e+05 6.930856e-01 -1.544178e-03
2.700004e-02 4.818000e+00 4.028000e+00 1.977102e+00 7.343436e+00 2.023506e+00 3.961830e+11 5.075205e+05 1.272401e+00 -1.461804e-03
2.727504e-02 4.818000e+00 4.028000e+00 2.103711e+00 7.342580e+00 2.034940e+00 3.202675e+11 4.101832e+05 2.050192e+00 -1.383066e-03
2.755004e-02 4.818000e+00 4.028000e+00 2.197659e+00 7.340992e+00 2.067361e+00 2.609243e+11 3.339424e+05 2.970253e+00 -1.256526e-03
2.782504e-02 4.818000e+00 4.028000e+00 2.237722e+00 7.337700e+00 2.038754e+00 2.348606e+11 3.005566e+05 3.524004e+00 -1.026690e-03
2.810004e-02 4.818000e+00 4.028000e+00 2.326469e+00 7.326976e+00 2.036839e+00 1.755649e+11 2.244175e+05 5.392990e+00 -2.130270e-04
2.837504e-02 4.818000e+00 4.028000e+00 2.357434e+00 7.316049e+00 2.013954e+00 1.543805e+11 1.971348e+05 6.407369e+00 5.506277e-04
2.865004e-02 4.818000e+00 4.028000e+00 2.364758e+00 7.316085e+00 2.038754e+00 1.493852e+11 1.906801e+05 6.690790e+00 5.757809e-04
2.892504e-02 4.818000e+00 4.028000e+00 2.377555e+00 7.316122e+00 2.004426e+00 1.403651e+11 1.792557e+05 7.257901e+00 5.862713e-04
2.920004e-02 4.818000e+00 4.028000e+00 2.383855e+00 7.316160e+00 2.000603e+00 1.360321e+11 1.736442e+05 7.551305e+00 5.776882e-04
2.947504e-02 4.818000e+00 4.028000e+00 2.392183e+00 7.316191e+00 2.002511e+00 1.303061e+11 1.662036e+05 7.972322e+00 5.491972e-04
2.975005e-02 4.818000e+00 4.028000e+00 2.404350e+00 7.316217e+00 2.046382e+00 1.217054e+11 1.551884e+05 8.680955e+00 4.549026e-04
3.002505e-02 4.818000e+00 4.028000e+00 2.430692e+00 7.316210e+00 2.008241e+00 1.030356e+11 1.311429e+05 1.061175e+01 4.152060e-04
3.030005e-02 4.818000e+00 4.028000e+00 2.450478e+00 7.316244e+00 2.038749e+00 8.880533e+10 1.129963e+05 1.264493e+01 3.542900e-04
