#./underdamped_3d --dev=2 --amp=4.818 --omega=4.028 --force=0.1 --gam=0.007 --Dg=0 --block=1024 --paths=1048576 --periods=250000 --trans=249750 --samples=20 --spp=200 --algorithm=predcorr --pav=1 --mode=moments --domain=3d --domainx=f:0:0.005:50:0 --domainy=a:4.818:4.818:1:0 --domainz=w:4.028:4.028:1:0 --q=2 --eps=0 --phi=0 --lambda=0 --Dp=0 --comp=0 --mean=0 >> ./temp/3d-faw-D0-g0.007-a4.818-w4.028.dat
#f a w <<v>> <<v^2>> qnu(q) mu_q Dx Gx EBx
3.500000e-03 4.818000e+00 4.028000e+00 -5.208092e-01 5.032038e+00 2.187516e+00 2.547610e+11 3.250049e+05 -4.752624e-02 1.485569e-01
3.600000e-03 4.818000e+00 4.028000e+00 -5.468068e-01 5.128079e+00 2.153184e+00 2.656465e+11 3.388878e+05 -8.312982e-02 1.466818e-01
3.700000e-03 4.818000e+00 4.028000e+00 -5.521128e-01 5.151945e+00 2.168432e+00 2.682944e+11 3.425197e+05 -9.034467e-02 1.460834e-01
3.800001e-03 4.818000e+00 4.028000e+00 -5.536548e-01 5.182253e+00 2.166533e+00 2.728394e+11 3.483822e+05 -1.009960e-01 1.452702e-01
3.900001e-03 4.818000e+00 4.028000e+00 -5.562558e-01 5.215936e+00 2.160814e+00 2.778778e+11 3.549441e+05 -1.125139e-01 1.442834e-01
4.000001e-03 4.818000e+00 4.028000e+00 -5.640424e-01 5.242756e+00 2.202770e+00 2.809413e+11 3.592510e+05 -1.198860e-01 1.434437e-01
4.100000e-03 4.818000e+00 4.028000e+00 -5.609931e-01 5.270274e+00 2.221831e+00 2.856942e+11 3.651278e+05 -1.302010e-01 1.423787e-01
4.200000e-03 4.818000e+00 4.028000e+00 -5.673931e-01 5.291293e+00 2.200862e+00 2.879191e+11 3.682658e+05 -1.360576e-01 1.415389e-01
4.300000e-03 4.818000e+00 4.028000e+00 -5.751336e-01 5.296519e+00 2.168434e+00 2.877754e+11 3.685278e+05 -1.351604e-01 1.412959e-01
4.400000e-03 4.818000e+00 4.028000e+00 -5.747859e-01 5.308429e+00 2.168432e+00 2.895817e+11 3.707963e+05 -1.385452e-01 1.409222e-01
4.500000e-03 4.818000e+00 4.028000e+00 -5.718970e-01 5.317607e+00 2.183701e+00 2.918068e+11 3.733927e+05 -1.433179e-01 1.404749e-01
4.600000e-03 4.818000e+00 4.028000e+00 -5.677764e-01 5.328747e+00 2.202770e+00 2.944393e+11 3.766260e+05 -1.495562e-01 1.399617e-01
4.699999e-03 4.818000e+00 4.028000e+00 -5.664967e-01 5.344025e+00 2.265680e+00 2.971653e+11 3.800439e+05 -1.553677e-01 1.392449e-01
4.799999e-03 4.818000e+00 4.028000e+00 -5.675645e-01 5.354033e+00 2.229471e+00 2.993927e+11 3.829838e+05 -1.588695e-01 1.389312e-01
4.899999e-03 4.818000e+00 4.028000e+00 -5.623891e-01 5.366210e+00 2.197041e+00 3.020877e+11 3.861742e+05 -1.648059e-01 1.383818e-01
5.000000e-03 4.818000e+00 4.028000e+00 -5.624387e-01 5.383286e+00 2.214203e+00 3.053235e+11 3.903029e+05 -1.709633e-01 1.376472e-01
5.125000e-03 4.818000e+00 4.028000e+00 -5.679075e-01 5.397645e+00 2.258048e+00 3.071917e+11 3.929978e+05 -1.747605e-01 1.368405e-01
5.249999e-03 4.818000e+00 4.028000e+00 -5.657752e-01 5.407465e+00 2.246631e+00 3.100371e+11 3.965344e+05 -1.791941e-01 1.363850e-01
5.374999e-03 4.818000e+00 4.028000e+00 -5.701285e-01 5.423674e+00 2.223745e+00 3.114628e+11 3.985726e+05 -1.827539e-01 1.356051e-01
5.499999e-03 4.818000e+00 4.028000e+00 -5.662798e-01 5.432478e+00 2.250450e+00 3.141392e+11 4.018397e+05 -1.878937e-01 1.351398e-01
5.624999e-03 4.818000e+00 4.028000e+00 -5.647027e-01 5.431704e+00 2.210392e+00 3.142644e+11 4.018872e+05 -1.872755e-01 1.352713e-01
5.749999e-03 4.818000e+00 4.028000e+00 -5.501375e-01 5.418386e+00 2.355334e+00 3.142956e+11 4.014467e+05 -1.870384e-01 1.359497e-01
5.874998e-03 4.818000e+00 4.028000e+00 -5.600222e-01 5.459980e+00 2.212293e+00 3.188394e+11 4.074116e+05 -1.980627e-01 1.336640e-01
5.999998e-03 4.818000e+00 4.028000e+00 -5.533378e-01 5.468609e+00 2.347696e+00 3.209851e+11 4.100747e+05 -2.021021e-01 1.333101e-01
6.124998e-03 4.818000e+00 4.028000e+00 -5.518972e-01 5.472696e+00 2.338177e+00 3.216678e+11 4.109562e+05 -2.030938e-01 1.331390e-01
6.249998e-03 4.818000e+00 4.028000e+00 -5.639898e-01 5.497514e+00 2.235183e+00 3.229235e+11 4.127035e+05 -2.068622e-01 1.319300e-01
6.374998e-03 4.818000e+00 4.028000e+00 -5.487306e-01 5.473494e+00 2.286679e+00 3.215656e+11 4.107624e+05 -2.033179e-01 1.329585e-01
6.499997e-03 4.818000e+00 4.028000e+00 -5.417650e-01 5.479113e+00 2.261878e+00 3.232806e+11 4.127571e+05 -2.069712e-01 1.327189e-01
6.624997e-03 4.818000e+00 4.028000e+00 -5.327569e-01 5.479055e+00 2.277141e+00 3.245700e+11 4.141336e+05 -2.093615e-01 1.327932e-01
6.749997e-03 4.818000e+00 4.028000e+00 -5.305751e-01 5.481543e+00 2.265700e+00 3.251289e+11 4.147913e+05 -2.106027e-01 1.326141e-01
6.874997e-03 4.818000e+00 4.028000e+00 -5.291844e-01 5.484674e+00 2.258075e+00 3.259529e+11 4.158043e+05 -2.123898e-01 1.324751e-01
6.999996e-03 4.818000e+00 4.028000e+00 -5.249116e-01 5.486569e+00 2.235193e+00 3.270393e+11 4.169745e+05 -2.143489e-01 1.322943e-01
7.124996e-03 4.818000e+00 4.028000e+00 -5.236958e-01 5.491371e+00 2.351520e+00 3.272215e+11 4.171349e+05 -2.149680e-01 1.321219e-01
7.249996e-03 4.818000e+00 4.028000e+00 -5.188571e-01 5.475515e+00 2.652846e+00 3.249056e+11 4.148280e+05 -2.094646e-01 1.328282e-01
7.374996e-03 4.818000e+00 4.028000e+00 -5.052636e-01 5.455012e+00 2.435440e+00 3.219380e+11 4.125148e+05 -1.985582e-01 1.338962e-01
7.499996e-03 4.818000e+00 4.028000e+00 -4.961776e-01 5.429903e+00 2.437360e+00 3.193928e+11 4.095302e+05 -1.919131e-01 1.350852e-01
7.624995e-03 4.818000e+00 4.028000e+00 -4.870950e-01 5.415913e+00 2.326725e+00 3.183809e+11 4.082900e+05 -1.884343e-01 1.357334e-01
7.749995e-03 4.818000e+00 4.028000e+00 -4.756025e-01 5.408165e+00 2.420195e+00 3.188689e+11 4.087181e+05 -1.888326e-01 1.361703e-01
