#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:0.95:2.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:0.95:2.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
8.709697e+01 8.912509e+00 3.990256e-01 1.017218e+00 5.111870e+06 4.067862e+02 1.518381e-02 4.529953e-04
8.933118e+01 8.912509e+00 4.022307e-01 1.009839e+00 5.113494e+06 4.069126e+02 4.907537e-02 4.396439e-04
9.162270e+01 8.912509e+00 4.057493e-01 9.934933e-01 5.210706e+06 4.146543e+02 2.804577e-02 4.432201e-04
9.397301e+01 8.912509e+00 4.208628e-01 9.872001e-01 5.265453e+06 4.190080e+02 2.659500e-02 4.547834e-04
9.638361e+01 8.912509e+00 4.362259e-01 9.847773e-01 5.369248e+06 4.272684e+02 1.466489e-02 4.576445e-04
9.885604e+01 8.912509e+00 4.534860e-01 9.889227e-01 5.569516e+06 4.432061e+02 2.800226e-02 4.401207e-04
1.013919e+02 8.912509e+00 4.735969e-01 1.003168e+00 5.943737e+06 4.729889e+02 -3.550768e-02 4.527569e-04
1.039928e+02 8.912509e+00 4.833028e-01 9.827602e-01 5.877432e+06 4.677027e+02 -5.705655e-02 4.414320e-04
1.066603e+02 8.912509e+00 4.917637e-01 1.019834e+00 6.161499e+06 4.903130e+02 -3.566825e-02 4.655123e-04
1.093964e+02 8.912509e+00 5.206646e-01 1.006668e+00 6.158936e+06 4.901095e+02 -1.902807e-02 4.483461e-04

8.912509e+00 9.141131e+00 3.511079e-01 1.002658e+00 6.201572e+05 4.934937e+01 3.074884e-03 5.055666e-04
9.141131e+00 9.141131e+00 3.369864e-01 9.815737e-01 6.173204e+05 4.912361e+01 -9.415507e-03 4.981756e-04
9.375619e+00 9.141131e+00 3.241068e-01 9.834672e-01 6.347918e+05 5.051419e+01 1.319766e-02 4.912615e-04
