#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:0.95:2.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:0.95:2.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
6.934246e-01 8.912509e+00 1.135877e+00 1.005000e+00 7.578245e+04 6.021150e+00 4.036069e-03 1.131654e-03
7.112123e-01 8.912509e+00 1.135079e+00 1.021515e+00 7.845903e+04 6.228369e+00 -1.703900e-02 1.108527e-03
7.294562e-01 8.912509e+00 1.135098e+00 1.006366e+00 7.870745e+04 6.304127e+00 -1.761496e-02 1.098037e-03
7.481682e-01 8.912509e+00 1.133979e+00 1.016540e+00 8.142350e+04 6.476651e+00 1.952469e-02 1.075387e-03
7.673602e-01 8.912509e+00 1.131947e+00 1.015689e+00 8.221009e+04 6.568643e+00 -2.266908e-02 1.054406e-03
7.870444e-01 8.912509e+00 1.131140e+00 1.002195e+00 8.366096e+04 6.692147e+00 -1.994365e-02 1.028776e-03
8.072336e-01 8.912509e+00 1.129275e+00 1.000662e+00 8.372220e+04 6.660316e+00 -3.411013e-02 1.038551e-03
8.279407e-01 8.912509e+00 1.127616e+00 9.933366e-01 8.301520e+04 6.616071e+00 -2.488416e-02 1.016855e-03
8.491790e-01 8.912509e+00 1.126579e+00 1.006004e+00 8.569855e+04 6.854485e+00 -2.023298e-02 9.839535e-04
8.709621e-01 8.912509e+00 1.124790e+00 1.014108e+00 8.900389e+04 7.115817e+00 -9.053826e-03 1.000047e-03
8.933039e-01 8.912509e+00 1.122229e+00 1.013332e+00 9.120010e+04 7.278792e+00 -1.918018e-03 9.764433e-04
9.162189e-01 8.912509e+00 1.119611e+00 1.010941e+00 9.150283e+04 7.319854e+00 7.788062e-03 9.373426e-04
9.397216e-01 8.912509e+00 1.117793e+00 9.980912e-01 9.320381e+04 7.423941e+00 4.330873e-04 9.442568e-04
9.638273e-01 8.912509e+00 1.114086e+00 1.018429e+00 9.650228e+04 7.708828e+00 -1.192367e-02 9.260178e-04
9.885514e-01 8.912509e+00 1.112275e+00 1.009729e+00 9.741012e+04 7.776947e+00 -1.496077e-02 9.266138e-04
1.013910e+00 8.912509e+00 1.109601e+00 1.004295e+00 9.751620e+04 7.801138e+00 -5.646348e-04 9.250641e-04
1.039918e+00 8.912509e+00 1.105971e+00 1.013654e+00 9.993106e+04 7.947561e+00 -2.545643e-02 9.092093e-04
1.066594e+00 8.912509e+00 1.102706e+00 9.902291e-01 9.864702e+04 7.859071e+00 -1.589531e-02 9.044409e-04
1.093954e+00 8.912509e+00 1.098873e+00 1.022562e+00 1.023632e+05 8.168150e+00 -4.294574e-03 8.890629e-04

8.912510e-02 9.141131e+00 9.723713e-01 9.968027e-01 7.208805e+04 5.754724e+00 2.331305e-02 3.082991e-03
9.141134e-02 9.141131e+00 9.816154e-01 9.922663e-01 7.101180e+04 5.671645e+00 1.034522e-02 3.049850e-03
9.375623e-02 9.141131e+00 9.904155e-01 9.888405e-01 7.059627e+04 5.625172e+00 3.262174e-02 2.969623e-03
9.616126e-02 9.141131e+00 9.988868e-01 1.010158e+00 7.334015e+04 5.827299e+00 -1.938963e-02 3.042579e-03
