#./overdamped_3d --dev=1 --amp=40 --omega=1 --force=0 --Dg=0.01 --block=256 --paths=16384 --periods=1000 --trans=100 --samples=100 --spp=500 --algorithm=euler --pav=1 --mode=moments --domain=2d --domainx=l:-1.05:0.05:100:1 --domainy=s:-0.05:1.05:100:1 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30.0 --zeta=0.0333333333333 --comp=0 --mean=1.0 --second=3.14 --skew=-0.99 --distribution=s>> symmetric_var_lam_l:-1.05:0.05:100:1_s:-0.05:1.05:100:1_40_-0.99_1.0.dat
#l s <<v>> qnu(q) mu_q Dx Gx EBx
1.207814e-01 9.141132e-01 8.073161e-01 9.982159e-01 3.590267e+04 2.900280e+00 -3.595418e-02 2.802134e-03
1.238797e-01 9.141132e-01 7.814668e-01 1.014569e+00 3.225420e+04 2.596772e+00 -1.355207e-02 2.444267e-03
1.270574e-01 9.141132e-01 7.999256e-01 1.016078e+00 3.216731e+04 2.614438e+00 -1.857823e-02 2.279282e-03
1.303167e-01 9.141132e-01 8.193275e-01 1.006769e+00 3.258519e+04 2.649452e+00 -2.841103e-02 2.184629e-03
1.336595e-01 9.141132e-01 8.395190e-01 1.018831e+00 3.387611e+04 2.760861e+00 -2.292496e-02 2.127767e-03
1.370881e-01 9.141132e-01 8.607184e-01 1.014149e+00 3.443029e+04 2.775821e+00 -2.386189e-02 2.047062e-03
1.406047e-01 9.141132e-01 8.825183e-01 9.935440e-01 3.512348e+04 2.815292e+00 3.492832e-04 2.004623e-03
1.442115e-01 9.141132e-01 9.044755e-01 1.000426e+00 3.614625e+04 2.865426e+00 -1.890987e-02 1.980066e-03
1.479108e-01 9.141132e-01 9.267656e-01 1.006910e+00 3.671098e+04 2.909034e+00 -4.382777e-02 1.907587e-03
1.517050e-01 9.141132e-01 9.504110e-01 9.848703e-01 3.681090e+04 2.941502e+00 -2.546000e-02 1.850963e-03
1.555965e-01 9.141132e-01 9.735773e-01 1.013990e+00 3.877030e+04 3.104158e+00 -3.868037e-02 1.843691e-03
1.595878e-01 9.141132e-01 9.969217e-01 1.004710e+00 3.942041e+04 3.131214e+00 -3.697646e-02 1.793146e-03
1.636816e-01 9.141132e-01 1.020014e+00 1.010821e+00 4.005150e+04 3.175141e+00 -1.982552e-02 1.744270e-03
