#./munderdamped_3d --dev=2 --amp=120 --omega=1 --mass=0.017 --force=0 --Dg=0.01 --block=256 --paths=4096 --periods=1000 --trans=100 --samples=100 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_a:-1:3:300:1_13.0_20.0_0.99_1.0_0.017.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
9.120080e+00 1.176506e+00 7.705272e+03 1.028924e+00 1.858823e+06 1.479199e+02 -1.477796e-02 4.141407e+00 3.671646e-05 3.804100e-02
9.404419e+00 1.189797e+00 7.704389e+03 1.020227e+00 1.763856e+06 1.403584e+02 -2.434039e-02 6.097521e+00 4.112720e-05 3.507924e-02
9.697623e+00 1.197467e+00 7.703913e+03 1.011256e+00 1.772854e+06 1.410750e+02 -4.364103e-02 4.119428e+00 3.552437e-05 3.477859e-02
9.999969e+00 1.214183e+00 7.704141e+03 1.039904e+00 1.848437e+06 1.470881e+02 -3.070670e-02 3.919075e+00 4.065037e-05 3.483272e-02
1.031174e+01 1.223552e+00 7.703308e+03 1.013051e+00 1.803753e+06 1.435495e+02 -5.092931e-02 4.741083e+00 4.374981e-05 3.414631e-02
1.063323e+01 1.240691e+00 7.703368e+03 1.062360e+00 1.849965e+06 1.472231e+02 -5.376309e-02 3.928637e+00 3.957748e-05 3.383338e-02
1.096475e+01 1.253833e+00 7.701969e+03 1.009225e+00 1.723395e+06 1.371687e+02 -2.343440e-02 4.600655e+00 3.790855e-05 3.129661e-02
1.130660e+01 1.265642e+00 7.702733e+03 1.031559e+00 1.755354e+06 1.396913e+02 1.822507e-02 3.496109e+00 4.303455e-05 3.142369e-02
1.165911e+01 1.279589e+00 7.701504e+03 1.030393e+00 1.795636e+06 1.429065e+02 -5.315322e-02 2.860769e+00 3.695488e-05 3.079772e-02
1.202261e+01 1.299334e+00 7.701039e+03 1.038380e+00 1.826657e+06 1.453604e+02 -1.771951e-02 4.270859e+00 3.910065e-05 3.088021e-02
1.239744e+01 1.309925e+00 7.698946e+03 1.008102e+00 1.759700e+06 1.400404e+02 -5.879390e-02 3.298071e+00 4.029274e-05 2.929986e-02
1.278396e+01 1.336858e+00 7.700114e+03 1.046949e+00 1.823586e+06 1.451175e+02 -2.273309e-02 5.453182e+00 3.695488e-05 2.946627e-02
1.318252e+01 1.349812e+00 7.697657e+03 1.003993e+00 1.749246e+06 1.392122e+02 -1.014185e-02 4.618763e+00 3.409386e-05 2.674484e-02
1.359352e+01 1.369713e+00 7.697184e+03 1.008584e+00 1.774825e+06 1.412347e+02 -3.775948e-02 3.392498e+00 3.957748e-05 2.638674e-02
1.401733e+01 1.384954e+00 7.695300e+03 9.628732e-01 1.715067e+06 1.364785e+02 6.564856e-03 3.092452e+00 3.993511e-05 2.469635e-02
1.445435e+01 1.408190e+00 7.695439e+03 1.021691e+00 1.773439e+06 1.411030e+02 -4.392606e-02 4.444023e+00 3.373623e-05 2.535164e-02
1.490500e+01 1.424314e+00 7.693596e+03 1.009226e+00 1.748210e+06 1.391135e+02 -2.936381e-02 3.614715e+00 3.767014e-05 2.428663e-02
1.536969e+01 1.454560e+00 7.692750e+03 1.010549e+00 1.751145e+06 1.393847e+02 -3.940755e-02 2.655822e+00 3.838539e-05 2.333093e-02
1.584888e+01 1.474390e+00 7.691514e+03 9.993210e-01 1.785278e+06 1.420337e+02 1.056206e-02 3.039295e+00 3.778934e-05 2.279949e-02
1.634300e+01 1.499954e+00 7.690344e+03 9.623761e-01 1.664727e+06 1.324513e+02 -5.938756e-02 4.053542e+00 4.076958e-05 2.105117e-02
1.685253e+01 1.526583e+00 7.690188e+03 1.004091e+00 1.746036e+06 1.389104e+02 -3.481311e-02 4.415237e+00 3.802776e-05 2.132142e-02
1.737795e+01 1.553432e+00 7.688278e+03 9.994043e-01 1.752223e+06 1.394076e+02 -5.584323e-02 2.753848e+00 3.862381e-05 2.053463e-02
1.791974e+01 1.589339e+00 7.688710e+03 1.012009e+00 1.731983e+06 1.378352e+02 -5.762905e-02 3.578128e+00 3.778934e-05 1.955187e-02
1.847843e+01 1.615023e+00 7.687700e+03 9.870086e-01 1.651479e+06 1.314028e+02 -9.257793e-03 4.847167e+00 3.445148e-05 1.797736e-02
1.905454e+01 1.643019e+00 7.685736e+03 9.868740e-01 1.684314e+06 1.340327e+02 -2.887338e-02 4.475301e+00 4.076958e-05 1.753485e-02
1.964861e+01 1.679367e+00 7.683711e+03 1.023172e+00 1.767295e+06 1.406605e+02 -4.817867e-02 4.491932e+00 4.100800e-05 1.759160e-02
2.026120e+01 1.717114e+00 7.683172e+03 1.038350e+00 1.750778e+06 1.393567e+02 5.138683e-02 4.020388e+00 4.136562e-05 1.671994e-02
2.089288e+01 1.757119e+00 7.681825e+03 9.980459e-01 1.676565e+06 1.334833e+02 3.542900e-03 3.123406e+00 3.898144e-05 1.521659e-02
2.154427e+01 1.791131e+00 7.680321e+03 1.024658e+00 1.715028e+06 1.365123e+02 4.249263e-02 3.347706e+00 4.196167e-05 1.522684e-02
2.221596e+01 1.833656e+00 7.679314e+03 1.000408e+00 1.687255e+06 1.342599e+02 2.041495e-02 3.040994e+00 3.910065e-05 1.409042e-02
2.290859e+01 1.874896e+00 7.677510e+03 1.026881e+00 1.770872e+06 1.409374e+02 4.989386e-02 3.860726e+00 3.802776e-05 1.416826e-02
2.362282e+01 1.921821e+00 7.676811e+03 1.043041e+00 1.736314e+06 1.381949e+02 -9.523511e-03 3.543149e+00 3.755093e-05 1.329803e-02
2.435931e+01 1.967018e+00 7.675846e+03 1.016945e+00 1.713598e+06 1.363512e+02 2.865231e-02 3.630785e+00 3.707409e-05 1.254475e-02
2.511877e+01 2.011772e+00 7.675495e+03 1.013598e+00 1.705648e+06 1.357783e+02 7.849193e-02 7.158981e+00 3.826618e-05 1.190031e-02
2.590190e+01 2.067432e+00 7.674719e+03 9.963937e-01 1.693701e+06 1.347724e+02 -3.027332e-02 3.630330e+00 4.208088e-05 1.114786e-02
2.670945e+01 2.113617e+00 7.673437e+03 1.012804e+00 1.729108e+06 1.376003e+02 3.640413e-03 3.621880e+00 3.993511e-05 1.095200e-02
2.754218e+01 2.172618e+00 7.672579e+03 1.003263e+00 1.644925e+06 1.308750e+02 -2.492929e-02 2.999392e+00 3.802776e-05 9.901524e-03
2.840087e+01 2.223090e+00 7.670250e+03 1.026883e+00 1.755363e+06 1.396591e+02 -2.371800e-02 3.450838e+00 4.076958e-05 1.007628e-02
2.928633e+01 2.279165e+00 7.669314e+03 1.020125e+00 1.694815e+06 1.348042e+02 -4.858440e-02 4.037009e+00 3.921986e-05 9.220123e-03
3.019939e+01 2.349365e+00 7.669355e+03 1.012521e+00 1.661436e+06 1.322017e+02 -5.032146e-02 4.378248e+00 4.136562e-05 8.496404e-03
3.114093e+01 2.409973e+00 7.667667e+03 1.036438e+00 1.690750e+06 1.345700e+02 8.988380e-03 3.543325e+00 3.445148e-05 8.190036e-03
3.211182e+01 2.478855e+00 7.665666e+03 9.877910e-01 1.618307e+06 1.287984e+02 -1.620454e-02 3.719054e+00 3.182888e-05 7.398486e-03
3.311298e+01 2.544282e+00 7.664654e+03 1.044069e+00 1.707963e+06 1.359069e+02 -2.072906e-02 3.180605e+00 4.208088e-05 7.413030e-03
3.414534e+01 2.618704e+00 7.664721e+03 1.028680e+00 1.694497e+06 1.347953e+02 -2.702677e-02 3.951261e+00 3.921986e-05 6.861210e-03
3.520990e+01 2.690269e+00 7.665543e+03 1.010965e+00 1.621014e+06 1.289079e+02 -5.466986e-02 4.200959e+00 4.088879e-05 6.363153e-03
3.630765e+01 2.767223e+00 7.667787e+03 1.025449e+00 1.639008e+06 1.304026e+02 -2.563864e-02 4.829339e+00 3.576279e-05 6.005287e-03
3.743962e+01 2.847706e+00 7.668360e+03 1.031834e+00 1.651190e+06 1.313932e+02 -2.590793e-02 2.856446e+00 3.886223e-05 5.711198e-03
3.860689e+01 2.933296e+00 7.669658e+03 1.010633e+00 1.624768e+06 1.292847e+02 -6.752127e-02 7.343237e+00 3.540516e-05 5.329251e-03
3.981054e+01 3.019768e+00 7.668651e+03 1.041301e+00 1.636298e+06 1.302422e+02 -1.357627e-02 3.555729e+00 3.564358e-05 5.071521e-03
4.105173e+01 3.105324e+00 7.668686e+03 1.033249e+00 1.646909e+06 1.312022e+02 -6.723291e-02 4.030964e+00 3.981590e-05 4.761815e-03
4.233161e+01 3.198969e+00 7.669309e+03 1.004234e+00 1.590234e+06 1.266670e+02 -7.568973e-02 3.188871e+00 3.957748e-05 4.375815e-03
4.365139e+01 3.302718e+00 7.670544e+03 1.031712e+00 1.635008e+06 1.299978e+02 -2.943957e-02 3.753907e+00 4.279613e-05 4.238605e-03
4.501232e+01 3.396619e+00 7.671549e+03 1.057125e+00 1.667032e+06 1.324984e+02 -2.759695e-02 3.892308e+00 4.220009e-05 4.016876e-03
4.641568e+01 3.498021e+00 7.671505e+03 1.049960e+00 1.667998e+06 1.328193e+02 -1.512933e-02 3.602789e+00 3.874302e-05 3.754139e-03
4.786279e+01 3.602811e+00 7.672667e+03 1.047428e+00 1.588651e+06 1.264072e+02 -8.744061e-03 3.356437e+00 4.041195e-05 3.467441e-03
4.935502e+01 3.704139e+00 7.673712e+03 1.066423e+00 1.626498e+06 1.294223e+02 3.997803e-03 3.083435e+00 3.683567e-05 3.340244e-03
5.089378e+01 3.821047e+00 7.678745e+03 1.058296e+00 1.594131e+06 1.267841e+02 5.444086e-02 4.276652e+00 3.528595e-05 3.045321e-03
5.248050e+01 3.939560e+00 7.689719e+03 1.036538e+00 1.562870e+06 1.244108e+02 -1.208091e-02 3.783469e+00 3.659725e-05 2.845526e-03
5.411670e+01 4.049412e+00 7.697484e+03 1.048640e+00 1.624656e+06 1.293153e+02 2.592349e-02 4.904405e+00 3.540516e-05 2.768517e-03
5.580391e+01 4.171210e+00 7.708452e+03 1.043264e+00 1.581291e+06 1.260813e+02 3.686655e-02 3.539239e+00 3.910065e-05 2.527475e-03
5.754372e+01 4.289025e+00 7.713795e+03 1.049772e+00 1.595116e+06 1.268605e+02 7.076705e-02 3.299061e+00 3.957748e-05 2.405643e-03
5.933778e+01 4.424892e+00 7.723584e+03 1.037007e+00 1.575176e+06 1.255414e+02 -6.777942e-03 3.101362e+00 3.659725e-05 2.230763e-03
6.118777e+01 4.550675e+00 7.730023e+03 1.056222e+00 1.593679e+06 1.268452e+02 1.452613e-02 3.686652e+00 4.220009e-05 2.132177e-03
6.309543e+01 4.679199e+00 7.735981e+03 1.022798e+00 1.510860e+06 1.200920e+02 3.749847e-03 4.370042e+00 3.421307e-05 1.925230e-03
6.506258e+01 4.811559e+00 7.741251e+03 1.029154e+00 1.473349e+06 1.171992e+02 3.640521e-02 3.497339e+00 4.196167e-05 1.804709e-03
6.709105e+01 4.948557e+00 7.748530e+03 1.050824e+00 1.472546e+06 1.170769e+02 -4.227662e-02 3.328610e+00 3.635883e-05 1.688838e-03
6.918276e+01 5.081890e+00 7.753097e+03 1.043314e+00 1.426909e+06 1.135322e+02 -1.811349e-02 3.259181e+00 3.731251e-05 1.523256e-03
7.133969e+01 5.216378e+00 7.758996e+03 1.019191e+00 1.341430e+06 1.067586e+02 3.527987e-02 3.477253e+00 4.482269e-05 1.410604e-03
7.356387e+01 5.350571e+00 7.763562e+03 1.023134e+00 1.331005e+06 1.061882e+02 -1.769662e-02 3.891697e+00 3.993511e-05 1.335144e-03
7.585738e+01 5.486257e+00 7.767439e+03 1.015738e+00 1.364759e+06 1.083883e+02 9.204507e-03 3.791906e+00 3.921986e-05 1.272440e-03
7.822240e+01 5.621098e+00 7.772174e+03 1.025478e+00 1.336388e+06 1.065549e+02 3.906250e-03 5.319784e+00 4.291534e-05 1.210928e-03
8.066116e+01 5.753491e+00 7.774910e+03 9.980986e-01 1.258464e+06 9.989329e+01 3.994524e-02 3.203076e+00 3.838539e-05 1.093149e-03
8.317596e+01 5.887203e+00 7.779089e+03 1.028358e+00 1.296240e+06 1.033667e+02 1.313031e-02 2.950753e+00 3.826618e-05 1.058817e-03
8.576916e+01 6.017373e+00 7.781088e+03 1.053829e+00 1.320679e+06 1.047418e+02 -2.191055e-02 3.022708e+00 4.303455e-05 1.030087e-03
8.844320e+01 6.153131e+00 7.786913e+03 1.008572e+00 1.208362e+06 9.582910e+01 -4.565382e-02 3.120963e+00 3.921986e-05 8.997917e-04
9.120061e+01 6.279165e+00 7.788860e+03 1.039776e+00 1.264472e+06 1.001887e+02 -1.682824e-02 2.616074e+00 3.921986e-05 8.915663e-04
9.404400e+01 6.402881e+00 7.792146e+03 9.955547e-01 1.165815e+06 9.276315e+01 -4.210985e-02 4.316072e+00 4.017353e-05 7.988214e-04
9.697604e+01 6.530543e+00 7.798308e+03 1.024539e+00 1.206825e+06 9.637914e+01 -7.446748e-02 2.836358e+00 3.886223e-05 8.001328e-04
9.999948e+01 6.648736e+00 7.804178e+03 1.028136e+00 1.172674e+06 9.387341e+01 -4.864860e-02 3.319062e+00 4.005432e-05 7.566214e-04
1.031172e+02 6.759347e+00 7.812604e+03 1.058314e+00 1.216069e+06 9.699030e+01 -2.662945e-02 3.042797e+00 3.814697e-05 7.544756e-04
1.063321e+02 6.869659e+00 7.822218e+03 1.032129e+00 1.185714e+06 9.437252e+01 6.681800e-03 3.250191e+00 3.862381e-05 6.965399e-04
1.096473e+02 6.980557e+00 7.831004e+03 1.032660e+00 1.127246e+06 9.007406e+01 -8.094829e-02 3.822322e+00 3.957748e-05 6.473064e-04
1.130658e+02 7.072554e+00 7.837760e+03 1.074672e+00 1.183478e+06 9.455586e+01 -6.249636e-02 2.567816e+00 3.981590e-05 6.594658e-04
1.165908e+02 7.167150e+00 7.844817e+03 1.026695e+00 1.125897e+06 8.967681e+01 -7.875031e-02 3.972640e+00 3.468990e-05 6.079674e-04
1.202258e+02 7.255100e+00 7.853477e+03 1.047846e+00 1.121186e+06 8.972774e+01 -2.533799e-02 4.396376e+00 3.671646e-05 5.974770e-04
1.239741e+02 7.337483e+00 7.860618e+03 1.041191e+00 1.102378e+06 8.749702e+01 -4.941529e-02 2.796900e+00 3.910065e-05 5.759001e-04
1.278393e+02 7.413703e+00 7.867177e+03 1.044543e+00 1.106998e+06 8.804707e+01 -5.142206e-02 4.127102e+00 3.981590e-05 5.623102e-04
1.318250e+02 7.477252e+00 7.874490e+03 1.067750e+00 1.080289e+06 8.607100e+01 -6.098574e-02 3.325194e+00 3.623962e-05 5.466938e-04
1.359349e+02 7.544524e+00 7.884727e+03 1.014759e+00 1.013896e+06 8.134473e+01 -5.700934e-02 2.416350e+00 3.707409e-05 4.984140e-04
1.401730e+02 7.594095e+00 7.892969e+03 1.036124e+00 1.010824e+06 8.022428e+01 -8.434743e-02 3.208570e+00 4.100800e-05 4.867315e-04
1.445432e+02 7.645114e+00 7.904296e+03 1.030692e+00 9.843235e+05 7.773891e+01 -4.354000e-02 3.366107e+00 3.933907e-05 4.761219e-04
1.490497e+02 7.690385e+00 7.915350e+03 1.057866e+00 9.765433e+05 7.796301e+01 -4.676700e-02 2.531435e+00 3.826618e-05 4.645586e-04
1.536966e+02 7.722462e+00 7.927058e+03 1.056701e+00 9.500735e+05 7.537579e+01 -4.290807e-02 3.382387e+00 3.528595e-05 4.429817e-04
1.584885e+02 7.755338e+00 7.939156e+03 1.002981e+00 8.516090e+05 6.673813e+01 -4.493648e-02 2.987016e+00 3.767014e-05 4.025698e-04
1.634297e+02 7.783518e+00 7.951950e+03 1.019978e+00 8.471685e+05 6.745114e+01 -4.977870e-02 2.520517e+00 4.208088e-05 3.983974e-04
1.685250e+02 7.806524e+00 7.966278e+03 1.039879e+00 8.596681e+05 6.800118e+01 -4.686850e-02 2.566154e+00 3.719330e-05 3.997087e-04
1.737791e+02 7.817129e+00 7.982017e+03 1.046982e+00 8.541666e+05 6.812341e+01 -3.947717e-02 3.000257e+00 3.600121e-05 3.894567e-04
1.791971e+02 7.826864e+00 8.000574e+03 1.061857e+00 8.893862e+05 7.030320e+01 -6.628156e-02 2.662647e+00 4.065037e-05 4.013777e-04
1.847840e+02 7.825739e+00 8.017486e+03 1.017968e+00 8.571867e+05 6.800118e+01 -5.177754e-02 2.828788e+00 4.041195e-05 3.876686e-04
1.905450e+02 7.818614e+00 8.035078e+03 1.001326e+00 7.997239e+05 6.431388e+01 -1.967388e-02 3.207175e+00 3.516674e-05 3.637075e-04
1.964857e+02 7.821542e+00 8.054574e+03 1.038682e+00 7.781318e+05 6.176740e+01 -4.182637e-03 2.806001e+00 3.290176e-05 3.573895e-04
2.026116e+02 7.800025e+00 8.072452e+03 9.579855e-01 7.302378e+05 5.846716e+01 -6.006175e-02 2.798613e+00 3.480911e-05 3.345013e-04
2.089284e+02 7.781090e+00 8.092934e+03 1.013745e+00 7.517478e+05 6.048397e+01 -2.114868e-02 2.964948e+00 3.480911e-05 3.490448e-04
2.154422e+02 7.758331e+00 8.113765e+03 9.974028e-01 7.184684e+05 5.691890e+01 -3.219479e-02 2.795320e+00 3.337860e-05 3.296137e-04
2.221591e+02 7.731985e+00 8.136299e+03 1.042759e+00 7.296285e+05 5.818196e+01 -4.938555e-02 3.505964e+00 3.659725e-05 3.393888e-04
2.290854e+02 7.690545e+00 8.156980e+03 1.025358e+00 7.053495e+05 5.610403e+01 -2.414685e-02 2.815430e+00 3.659725e-05 3.329515e-04
2.362277e+02 7.654914e+00 8.182419e+03 1.029658e+00 6.964910e+05 5.526878e+01 2.383745e-02 3.376281e+00 3.588200e-05 3.379583e-04
2.435926e+02 7.611949e+00 8.209095e+03 1.062627e+00 7.348292e+05 5.942464e+01 -1.042670e-02 2.321695e+00 3.707409e-05 3.553629e-04
2.511872e+02 7.554598e+00 8.233178e+03 1.054415e+00 6.550354e+05 5.178520e+01 -1.477343e-02 3.257635e+00 3.600121e-05 3.211498e-04
2.590185e+02 7.508658e+00 8.261995e+03 1.055538e+00 6.538947e+05 5.156111e+01 -2.941394e-02 2.779543e+00 4.029274e-05 3.232956e-04
2.670940e+02 7.448312e+00 8.291832e+03 1.032086e+00 6.538926e+05 5.211115e+01 -3.936648e-03 2.614738e+00 3.445148e-05 3.219843e-04
2.754212e+02 7.388119e+00 8.323487e+03 1.017191e+00 5.943403e+05 4.785344e+01 6.274140e-02 1.884125e+00 3.516674e-05 3.044605e-04
2.840081e+02 7.316353e+00 8.357115e+03 1.013952e+00 5.973601e+05 4.700801e+01 7.537365e-03 2.294336e+00 3.135204e-05 3.093481e-04
2.928627e+02 7.247394e+00 8.392112e+03 1.018333e+00 5.681742e+05 4.519491e+01 -1.206154e-02 2.948568e+00 3.576279e-05 3.012419e-04
3.019933e+02 7.174724e+00 8.429173e+03 9.951432e-01 5.586356e+05 4.489952e+01 1.320839e-02 3.141542e+00 3.349781e-05 2.937317e-04
3.114087e+02 7.097507e+00 8.465971e+03 1.008183e+00 5.329328e+05 4.241416e+01 -6.057084e-03 3.547894e+00 3.719330e-05 2.950430e-04
3.211176e+02 7.007782e+00 8.505825e+03 1.010514e+00 4.930336e+05 3.937875e+01 -1.361805e-02 3.734918e+00 3.707409e-05 2.821684e-04
3.311291e+02 6.920529e+00 8.548679e+03 1.033031e+00 5.261256e+05 4.170114e+01 -1.728535e-03 2.577997e+00 3.480911e-05 3.068447e-04
3.414528e+02 6.838571e+00 8.595483e+03 1.034431e+00 4.932730e+05 3.937875e+01 -4.683405e-02 1.824568e+00 3.349781e-05 2.987385e-04
3.520984e+02 6.739933e+00 8.641422e+03 1.025124e+00 4.911838e+05 3.946024e+01 6.015539e-03 3.062983e+00 3.242493e-05 3.014803e-04
3.630758e+02 6.644928e+00 8.691966e+03 9.874349e-01 4.298864e+05 3.470342e+01 -3.408915e-02 2.666465e+00 3.921986e-05 2.738237e-04
3.743955e+02 6.540116e+00 8.745026e+03 9.833319e-01 4.215222e+05 3.376632e+01 -2.933490e-02 2.602909e+00 3.635883e-05 2.745390e-04
3.860681e+02 6.445821e+00 8.803029e+03 1.012732e+00 4.372425e+05 3.467286e+01 9.517944e-02 2.406103e+00 3.564358e-05 2.950430e-04
3.981047e+02 6.341681e+00 8.861726e+03 9.969081e-01 4.183389e+05 3.369501e+01 3.189218e-02 3.137213e+00 3.647804e-05 2.886057e-04
4.105165e+02 6.234019e+00 8.924743e+03 1.004647e+00 4.118365e+05 3.288014e+01 -6.726301e-02 2.040903e+00 3.612041e-05 2.950430e-04
4.233152e+02 6.125647e+00 8.990268e+03 9.707884e-01 3.760128e+05 3.026236e+01 -7.207751e-03 3.067241e+00 3.325939e-05 2.803802e-04
4.365131e+02 6.015965e+00 9.060979e+03 1.004029e+00 3.694121e+05 2.899931e+01 -2.184278e-02 3.441895e+00 3.302097e-05 2.834797e-04
4.501223e+02 5.900990e+00 9.134211e+03 1.002249e+00 3.574480e+05 2.874466e+01 6.851554e-03 2.264152e+00 3.325939e-05 2.874136e-04
4.641559e+02 5.786866e+00 9.212856e+03 9.232975e-01 3.222676e+05 2.563795e+01 -2.141255e-02 2.329299e+00 3.170967e-05 2.706051e-04
4.786270e+02 5.670101e+00 9.296658e+03 9.415815e-01 3.179521e+05 2.503698e+01 -2.710110e-02 1.956325e+00 3.349781e-05 2.789497e-04
4.935493e+02 5.550555e+00 9.382836e+03 9.590516e-01 3.199654e+05 2.533237e+01 -2.378720e-02 2.337281e+00 3.206730e-05 2.874136e-04
5.089368e+02 5.430723e+00 9.476926e+03 9.975325e-01 3.364344e+05 2.696212e+01 -5.642885e-02 1.673270e+00 3.254414e-05 3.242493e-04
5.248040e+02 5.312569e+00 9.577448e+03 9.337298e-01 3.014803e+05 2.377393e+01 2.012312e-02 2.063855e+00 3.027916e-05 2.967119e-04
5.411660e+02 5.194311e+00 9.683637e+03 9.685645e-01 3.016149e+05 2.381467e+01 -4.940009e-02 1.441544e+00 3.302097e-05 3.151894e-04
5.580380e+02 5.073075e+00 9.795267e+03 9.491401e-01 2.815968e+05 2.239374e+01 -1.699990e-02 1.811172e+00 3.194809e-05 3.098249e-04
5.754362e+02 4.952128e+00 9.912934e+03 9.671969e-01 2.929783e+05 2.339705e+01 -2.646476e-02 3.362792e+00 2.598763e-05 3.350973e-04
5.933766e+02 4.832153e+00 1.004277e+04 9.540105e-01 2.850648e+05 2.235809e+01 7.559872e-02 1.775498e+00 3.254414e-05 3.390312e-04
6.118765e+02 4.712807e+00 1.017657e+04 9.245593e-01 2.612849e+05 2.073343e+01 3.669453e-02 1.572850e+00 2.884865e-05 3.290176e-04
6.309531e+02 4.589100e+00 1.032145e+04 9.163351e-01 2.513747e+05 1.992875e+01 -6.228685e-04 1.588594e+00 2.467632e-05 3.352165e-04
6.506245e+02 4.465137e+00 1.047526e+04 9.722672e-01 2.525196e+05 2.019867e+01 -6.600487e-02 1.486976e+00 2.920628e-05 3.477335e-04
6.709092e+02 4.349136e+00 1.064361e+04 9.503038e-01 2.475842e+05 1.978105e+01 -3.960532e-02 1.582508e+00 2.527237e-05 3.674030e-04
6.918263e+02 4.229390e+00 1.081836e+04 9.896372e-01 2.506753e+05 1.997458e+01 -7.287323e-03 1.339775e+00 2.586842e-05 3.924370e-04
7.133955e+02 4.114438e+00 1.101010e+04 9.869623e-01 2.281127e+05 1.814112e+01 -2.882504e-02 2.984610e+00 2.670288e-05 3.784895e-04
7.356372e+02 3.997389e+00 1.121468e+04 1.005743e+00 2.337025e+05 1.855365e+01 -3.471953e-02 1.618966e+00 2.884865e-05 4.136562e-04
7.585724e+02 3.882745e+00 1.143364e+04 9.981525e-01 2.298016e+05 1.821751e+01 3.887618e-02 1.369460e+00 3.075600e-05 4.247427e-04
7.822225e+02 3.766924e+00 1.167028e+04 1.048281e+00 2.392245e+05 1.905276e+01 1.863801e-02 1.468463e+00 2.956390e-05 4.667044e-04
8.066101e+02 3.651955e+00 1.192679e+04 1.008268e+00 2.138106e+05 1.721675e+01 8.801794e-02 2.343925e+00 2.491474e-05 4.417896e-04
8.317580e+02 3.542504e+00 1.220500e+04 1.027431e+00 2.038090e+05 1.610648e+01 -3.260165e-02 1.091767e+00 2.908707e-05 4.535913e-04
8.576899e+02 3.438926e+00 1.250452e+04 1.027008e+00 1.983014e+05 1.591040e+01 1.118922e-02 1.773685e+00 2.634525e-05 4.676580e-04
8.844303e+02 3.331765e+00 1.283082e+04 1.005700e+00 2.034057e+05 1.608866e+01 -2.667916e-02 1.690908e+00 3.123283e-05 5.035400e-04
9.120044e+02 3.230142e+00 1.318767e+04 9.866373e-01 1.832331e+05 1.449965e+01 -4.261196e-03 8.934088e-01 2.622604e-05 4.938841e-04
9.404382e+02 3.136656e+00 1.357710e+04 9.299593e-01 1.747046e+05 1.393943e+01 3.853369e-02 8.090798e-01 2.717972e-05 4.891157e-04
9.697585e+02 3.038925e+00 1.400585e+04 9.838737e-01 1.835157e+05 1.459133e+01 2.403247e-02 7.606180e-01 2.455711e-05 5.619526e-04
