#./munderdamped_3d --dev=2 --amp=120 --omega=1 --mass=0.01 --force=0 --Dg=0.01 --block=256 --paths=4096 --periods=1000 --trans=100 --samples=100 --spp=10000 --algorithm=euler --pav=1 --mode=moments --domain=1d --domainx=a:-1:3:300:1 --domainy=s:-1:2:100:1 --domainz=a:-1:2.5:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=20.0 --zeta=0.05 --comp=0 --mean=1.0 --second=13.0 --skew=0.99 --distribution=s>> 1D_a:-1:3:300:1_13.0_20.0_0.99_1.0_0.01.dat
#a <<v>> <<v^2>> qnu(q) mu_q Dx Gx Gv EBx EBv
2.670953e-01 1.011935e+00 1.332043e+04 1.004595e+00 1.778806e+06 1.415483e+02 -9.408891e-03 4.634535e+00 3.397465e-05 4.889965e-02
2.754226e-01 1.009144e+00 1.331888e+04 1.001944e+00 1.772204e+06 1.410329e+02 2.703464e-02 6.764865e+00 3.480911e-05 4.899597e-02
2.840095e-01 1.011027e+00 1.331971e+04 1.000945e+00 1.723214e+06 1.371346e+02 1.834023e-02 9.300319e+00 3.468990e-05 4.765022e-02
2.928641e-01 1.011011e+00 1.332072e+04 1.037433e+00 1.855518e+06 1.476480e+02 2.293313e-02 4.855392e+00 3.290176e-05 5.178177e-02
3.019949e-01 1.004842e+00 1.332027e+04 9.933670e-01 1.761842e+06 1.401993e+02 9.584188e-03 4.365585e+00 3.767014e-05 4.827607e-02
3.114102e-01 1.006169e+00 1.331828e+04 9.880278e-01 1.746726e+06 1.389977e+02 -3.779161e-02 8.238833e+00 3.385544e-05 4.875541e-02
3.211191e-01 1.015493e+00 1.332144e+04 1.046201e+00 1.861315e+06 1.481115e+02 5.095255e-02 8.436036e+00 3.564358e-05 5.074668e-02
3.311307e-01 1.003947e+00 1.331753e+04 1.002152e+00 1.770463e+06 1.408846e+02 -7.281244e-03 8.074207e+00 3.492832e-05 4.919159e-02
3.414545e-01 1.012835e+00 1.332062e+04 1.006799e+00 1.761966e+06 1.402165e+02 -1.642275e-02 7.027634e+00 3.361702e-05 4.895949e-02
3.521001e-01 1.013425e+00 1.331956e+04 1.000759e+00 1.736601e+06 1.381952e+02 5.708826e-02 5.354900e+00 3.421307e-05 4.706478e-02
3.630776e-01 1.009612e+00 1.331716e+04 1.052288e+00 1.856120e+06 1.477031e+02 2.369070e-02 6.551623e+00 3.802776e-05 5.149639e-02
3.743974e-01 1.007104e+00 1.332070e+04 1.014471e+00 1.815013e+06 1.444373e+02 1.222134e-02 5.800633e+00 3.898144e-05 5.094779e-02
3.860700e-01 1.008189e+00 1.331830e+04 1.017558e+00 1.822876e+06 1.450624e+02 6.186378e-02 6.489054e+00 3.540516e-05 4.989958e-02
3.981066e-01 1.009862e+00 1.332008e+04 1.047815e+00 1.878285e+06 1.494646e+02 1.501071e-02 4.851923e+00 3.802776e-05 5.195117e-02
4.105185e-01 1.002494e+00 1.331779e+04 1.018918e+00 1.803636e+06 1.435294e+02 1.806939e-02 7.544122e+00 3.540516e-05 5.155957e-02
4.233173e-01 1.004913e+00 1.331925e+04 1.033609e+00 1.826034e+06 1.453005e+02 2.495646e-03 7.111451e+00 3.755093e-05 5.112290e-02
4.365152e-01 1.009742e+00 1.331882e+04 9.896870e-01 1.745605e+06 1.389003e+02 -3.320378e-02 8.552427e+00 3.385544e-05 4.877496e-02
4.501246e-01 1.008197e+00 1.332017e+04 9.934534e-01 1.782649e+06 1.418539e+02 2.872109e-03 7.301857e+00 3.874302e-05 4.973829e-02
4.641582e-01 1.009296e+00 1.331791e+04 1.022074e+00 1.878897e+06 1.495178e+02 3.562331e-03 5.481750e+00 3.731251e-05 5.077100e-02
4.786294e-01 1.012864e+00 1.332024e+04 1.004427e+00 1.742784e+06 1.386876e+02 -5.426586e-03 4.942063e+00 3.480911e-05 4.774129e-02
4.935517e-01 1.017623e+00 1.332100e+04 1.002897e+00 1.748239e+06 1.391167e+02 2.782476e-02 8.102324e+00 3.838539e-05 4.793954e-02
5.089393e-01 1.010398e+00 1.332024e+04 1.029659e+00 1.825856e+06 1.452989e+02 -2.654558e-02 5.012551e+00 3.683567e-05 5.097544e-02
5.248066e-01 1.008880e+00 1.331961e+04 1.019338e+00 1.850729e+06 1.472721e+02 9.244680e-04 7.819944e+00 3.564358e-05 5.147433e-02
5.411686e-01 1.006468e+00 1.331707e+04 9.912555e-01 1.747641e+06 1.390871e+02 -2.435571e-02 5.364090e+00 3.600121e-05 4.816186e-02
5.580408e-01 1.003276e+00 1.331944e+04 1.015985e+00 1.851910e+06 1.473625e+02 3.017068e-03 5.742399e+00 3.635883e-05 5.198061e-02
5.754390e-01 1.013759e+00 1.331738e+04 1.028642e+00 1.838470e+06 1.463045e+02 4.217982e-03 6.952754e+00 3.743172e-05 5.017257e-02
5.933796e-01 1.010490e+00 1.331595e+04 9.946768e-01 1.713543e+06 1.363598e+02 2.256465e-02 8.602861e+00 3.671646e-05 4.696929e-02
6.118796e-01 1.005660e+00 1.331904e+04 1.002176e+00 1.823407e+06 1.451137e+02 -1.291847e-02 7.197761e+00 3.385544e-05 5.173409e-02
6.309564e-01 1.006852e+00 1.331810e+04 1.045739e+00 1.888874e+06 1.503088e+02 -5.088997e-02 6.297283e+00 3.743172e-05 5.313170e-02
6.506279e-01 1.009535e+00 1.331800e+04 1.004865e+00 1.738932e+06 1.383964e+02 -1.503861e-02 6.465664e+00 3.123283e-05 4.776847e-02
6.709126e-01 1.011661e+00 1.331979e+04 1.049906e+00 1.853497e+06 1.474851e+02 -1.579726e-02 6.044927e+00 3.743172e-05 5.129504e-02
6.918299e-01 1.009648e+00 1.331715e+04 1.000266e+00 1.776778e+06 1.413939e+02 -1.253498e-02 8.466157e+00 3.516674e-05 4.965186e-02
7.133992e-01 1.011501e+00 1.331827e+04 9.850624e-01 1.734945e+06 1.380692e+02 -1.726681e-02 5.846907e+00 3.683567e-05 4.813302e-02
7.356411e-01 1.008612e+00 1.332010e+04 9.848914e-01 1.766818e+06 1.406134e+02 8.618951e-03 4.806569e+00 3.695488e-05 4.901576e-02
7.585764e-01 1.014173e+00 1.331946e+04 1.022073e+00 1.848616e+06 1.471130e+02 9.237051e-03 4.944089e+00 3.349781e-05 5.159569e-02
7.822267e-01 1.010814e+00 1.331836e+04 1.012913e+00 1.808715e+06 1.439362e+02 -1.259327e-03 5.966586e+00 3.385544e-05 4.973161e-02
8.066144e-01 1.014062e+00 1.332022e+04 1.006696e+00 1.730436e+06 1.377031e+02 1.728320e-02 1.039625e+01 3.278255e-05 4.785621e-02
8.317624e-01 1.009157e+00 1.331953e+04 9.880435e-01 1.778842e+06 1.415527e+02 -1.330495e-03 4.638147e+00 3.254414e-05 4.877484e-02
8.576946e-01 1.008192e+00 1.331817e+04 1.037776e+00 1.787061e+06 1.422119e+02 -1.634610e-02 4.993232e+00 3.755093e-05 5.035448e-02
8.844351e-01 1.006858e+00 1.331834e+04 1.020492e+00 1.795357e+06 1.428677e+02 -2.200794e-02 5.946342e+00 3.910065e-05 4.957855e-02
9.120094e-01 1.010770e+00 1.331679e+04 9.908057e-01 1.762583e+06 1.402769e+02 4.925251e-03 4.541141e+00 3.254414e-05 4.817748e-02
9.404434e-01 1.009503e+00 1.331849e+04 1.024631e+00 1.759689e+06 1.400439e+02 -4.586828e-02 7.760162e+00 3.147125e-05 4.958546e-02
9.697639e-01 1.017040e+00 1.332046e+04 1.031842e+00 1.833340e+06 1.458894e+02 -1.054347e-03 5.632571e+00 3.218651e-05 5.012596e-02
9.999985e-01 1.007680e+00 1.331999e+04 1.022764e+00 1.807267e+06 1.438181e+02 6.114602e-03 9.712612e+00 3.373623e-05 5.010939e-02
1.031176e+00 1.010899e+00 1.332043e+04 1.024616e+00 1.802559e+06 1.434374e+02 -3.702611e-02 5.593022e+00 3.874302e-05 4.926038e-02
1.063325e+00 1.014761e+00 1.331737e+04 1.015905e+00 1.842312e+06 1.466053e+02 -6.837368e-03 4.807487e+00 3.170967e-05 5.055058e-02
1.096476e+00 1.010149e+00 1.331714e+04 1.043931e+00 1.826726e+06 1.453635e+02 -3.091174e-02 4.967754e+00 3.671646e-05 5.120707e-02
1.130662e+00 1.014500e+00 1.331879e+04 9.864692e-01 1.741211e+06 1.385597e+02 2.527547e-02 7.761257e+00 3.540516e-05 4.764295e-02
1.165913e+00 1.014097e+00 1.332089e+04 1.036473e+00 1.770646e+06 1.408980e+02 8.413792e-03 4.418160e+00 3.564358e-05 4.913664e-02
1.202263e+00 1.010705e+00 1.331996e+04 1.022189e+00 1.820391e+06 1.448488e+02 -7.430613e-03 5.710948e+00 3.671646e-05 5.088568e-02
1.239746e+00 1.009279e+00 1.331986e+04 1.000907e+00 1.772317e+06 1.410367e+02 -3.189975e-02 5.582533e+00 4.100800e-05 4.986513e-02
1.278398e+00 1.014626e+00 1.331894e+04 1.000333e+00 1.764950e+06 1.404476e+02 -4.833418e-02 4.630832e+00 3.671646e-05 4.821777e-02
1.318255e+00 1.015636e+00 1.332026e+04 9.780815e-01 1.676780e+06 1.334339e+02 2.159178e-02 5.663232e+00 3.886223e-05 4.601109e-02
1.359354e+00 1.014715e+00 1.332064e+04 1.021469e+00 1.829162e+06 1.455561e+02 -2.652240e-02 6.686039e+00 3.612041e-05 5.004621e-02
1.401735e+00 1.011806e+00 1.331877e+04 1.015579e+00 1.782111e+06 1.418157e+02 -5.681694e-03 5.398678e+00 3.814697e-05 4.947817e-02
1.445438e+00 1.017884e+00 1.331981e+04 1.024395e+00 1.805537e+06 1.436762e+02 5.745053e-03 5.827000e+00 3.206730e-05 4.906762e-02
1.490502e+00 1.013883e+00 1.331855e+04 1.039944e+00 1.868489e+06 1.486803e+02 7.002831e-03 5.199171e+00 3.325939e-05 5.138707e-02
1.536972e+00 1.012673e+00 1.331990e+04 1.019650e+00 1.805365e+06 1.436787e+02 -2.410775e-02 5.842042e+00 3.254414e-05 4.966664e-02
1.584891e+00 1.019351e+00 1.331946e+04 9.953847e-01 1.730194e+06 1.376897e+02 6.742704e-02 6.513616e+00 3.397465e-05 4.730761e-02
1.634303e+00 1.015290e+00 1.331840e+04 1.011471e+00 1.755756e+06 1.397250e+02 -1.136434e-02 7.298375e+00 3.182888e-05 4.804301e-02
1.685256e+00 1.014562e+00 1.331965e+04 1.012111e+00 1.777619e+06 1.414684e+02 -2.627861e-02 5.174758e+00 3.540516e-05 4.952025e-02
1.737798e+00 1.019487e+00 1.332057e+04 1.062383e+00 1.835214e+06 1.460457e+02 1.974845e-02 4.964234e+00 4.076958e-05 5.062985e-02
1.791978e+00 1.021158e+00 1.331969e+04 1.049564e+00 1.833030e+06 1.458604e+02 -2.686125e-02 6.876462e+00 3.540516e-05 4.907823e-02
1.847847e+00 1.019952e+00 1.331845e+04 1.025848e+00 1.837320e+06 1.462090e+02 2.100754e-02 5.803066e+00 3.981590e-05 4.989243e-02
1.905458e+00 1.015095e+00 1.332080e+04 1.005493e+00 1.777094e+06 1.414085e+02 -3.600538e-02 6.527203e+00 3.433228e-05 4.881883e-02
1.964865e+00 1.019744e+00 1.331908e+04 1.035475e+00 1.800797e+06 1.432932e+02 -2.849215e-02 4.659572e+00 3.099442e-05 4.910052e-02
2.026124e+00 1.019120e+00 1.331952e+04 9.800771e-01 1.726502e+06 1.373956e+02 -2.333325e-02 8.473413e+00 3.385544e-05 4.645979e-02
2.089293e+00 1.016209e+00 1.331589e+04 9.940999e-01 1.722041e+06 1.370302e+02 1.507795e-02 6.039401e+00 3.910065e-05 4.767287e-02
2.154431e+00 1.018803e+00 1.331933e+04 1.052495e+00 1.808628e+06 1.439213e+02 -2.060115e-03 5.027880e+00 3.421307e-05 4.982364e-02
2.221600e+00 1.019448e+00 1.331915e+04 1.034312e+00 1.842492e+06 1.466228e+02 -1.346827e-02 1.076943e+01 3.623962e-05 4.994047e-02
2.290864e+00 1.016450e+00 1.331660e+04 9.842441e-01 1.729163e+06 1.376047e+02 -1.703167e-02 8.149731e+00 3.218651e-05 4.740405e-02
2.362287e+00 1.025892e+00 1.331762e+04 1.010050e+00 1.747274e+06 1.390435e+02 -5.397975e-03 9.789749e+00 3.492832e-05 4.630005e-02
2.435936e+00 1.018182e+00 1.331718e+04 1.032810e+00 1.829150e+06 1.455507e+02 2.460277e-02 6.236440e+00 2.992153e-05 4.989350e-02
2.511882e+00 1.019477e+00 1.331906e+04 1.017212e+00 1.805883e+06 1.437214e+02 1.513124e-03 5.662772e+00 3.361702e-05 4.830599e-02
2.590195e+00 1.022555e+00 1.331860e+04 1.003878e+00 1.783324e+06 1.419111e+02 -1.729238e-02 6.156756e+00 3.933907e-05 4.838479e-02
2.670950e+00 1.021579e+00 1.331831e+04 1.017942e+00 1.812505e+06 1.442339e+02 -8.417308e-03 5.916567e+00 3.612041e-05 4.904258e-02
2.754223e+00 1.022189e+00 1.331853e+04 1.024605e+00 1.825563e+06 1.452696e+02 1.314044e-02 5.135506e+00 4.041195e-05 4.801619e-02
2.840092e+00 1.020160e+00 1.331591e+04 1.019207e+00 1.826091e+06 1.453177e+02 -1.928508e-02 5.505751e+00 3.790855e-05 4.963195e-02
2.928639e+00 1.026740e+00 1.331802e+04 1.022042e+00 1.834176e+06 1.459741e+02 -1.857007e-02 4.589953e+00 3.683567e-05 4.898834e-02
3.019946e+00 1.028554e+00 1.331678e+04 1.018625e+00 1.808488e+06 1.439210e+02 -4.228991e-02 7.224573e+00 3.778934e-05 4.806209e-02
3.114099e+00 1.028595e+00 1.331794e+04 9.910727e-01 1.728080e+06 1.375159e+02 -2.560019e-02 4.934727e+00 3.564358e-05 4.546177e-02
3.211188e+00 1.026355e+00 1.331715e+04 1.006937e+00 1.769516e+06 1.408127e+02 -4.557163e-02 6.172885e+00 3.635883e-05 4.665732e-02
3.311304e+00 1.028551e+00 1.331830e+04 9.991484e-01 1.777834e+06 1.414811e+02 5.125999e-04 4.636997e+00 3.039837e-05 4.717290e-02
3.414541e+00 1.025695e+00 1.331858e+04 1.021017e+00 1.783664e+06 1.419401e+02 -1.628095e-02 4.919184e+00 3.945827e-05 4.794705e-02
3.520998e+00 1.031193e+00 1.331533e+04 1.040280e+00 1.848885e+06 1.471387e+02 3.010237e-02 6.406603e+00 3.373623e-05 4.953396e-02
3.630773e+00 1.031178e+00 1.331651e+04 1.044282e+00 1.808819e+06 1.439340e+02 -3.150958e-02 4.846998e+00 3.588200e-05 4.854310e-02
3.743970e+00 1.026882e+00 1.331593e+04 1.030790e+00 1.828237e+06 1.454823e+02 -2.319199e-02 1.136111e+01 3.755093e-05 4.851699e-02
3.860697e+00 1.036323e+00 1.331639e+04 1.029765e+00 1.855848e+06 1.476926e+02 -1.174098e-02 7.223597e+00 3.671646e-05 4.874766e-02
3.981063e+00 1.032054e+00 1.331557e+04 1.010576e+00 1.792672e+06 1.426506e+02 -4.560453e-02 7.019912e+00 3.826618e-05 4.748178e-02
4.105181e+00 1.045371e+00 1.331776e+04 1.008126e+00 1.781716e+06 1.417927e+02 -4.361278e-02 5.902743e+00 3.457069e-05 4.656374e-02
4.233170e+00 1.040351e+00 1.331592e+04 1.007217e+00 1.785100e+06 1.420394e+02 -2.854991e-02 6.769928e+00 3.969669e-05 4.643512e-02
4.365148e+00 1.041214e+00 1.331658e+04 1.012059e+00 1.799023e+06 1.431624e+02 -1.781362e-02 5.743638e+00 3.921986e-05 4.658449e-02
4.501241e+00 1.041982e+00 1.331745e+04 1.008096e+00 1.773517e+06 1.411313e+02 -2.661568e-02 5.090602e+00 3.480911e-05 4.596162e-02
4.641578e+00 1.047115e+00 1.331511e+04 1.032301e+00 1.809636e+06 1.440085e+02 1.057422e-02 6.806343e+00 4.041195e-05 4.648113e-02
4.786289e+00 1.048421e+00 1.331526e+04 9.992226e-01 1.770021e+06 1.408665e+02 -1.707488e-02 5.516487e+00 3.659725e-05 4.545820e-02
4.935513e+00 1.051184e+00 1.331550e+04 9.927592e-01 1.760764e+06 1.401111e+02 -2.507156e-02 6.921553e+00 3.647804e-05 4.502535e-02
5.089388e+00 1.054663e+00 1.331564e+04 1.001567e+00 1.790417e+06 1.424771e+02 -1.269090e-02 7.352733e+00 3.790855e-05 4.449010e-02
5.248061e+00 1.055759e+00 1.331429e+04 1.019719e+00 1.822880e+06 1.450624e+02 -2.529854e-02 7.479756e+00 3.182888e-05 4.542458e-02
5.411681e+00 1.060225e+00 1.331284e+04 1.009287e+00 1.813560e+06 1.443134e+02 -2.153891e-02 5.888820e+00 3.755093e-05 4.503548e-02
5.580403e+00 1.063643e+00 1.331468e+04 1.011890e+00 1.785627e+06 1.420926e+02 -2.876699e-02 8.040942e+00 3.445148e-05 4.475653e-02
5.754384e+00 1.065870e+00 1.331308e+04 1.059028e+00 1.863757e+06 1.483095e+02 -3.383905e-02 5.901743e+00 3.731251e-05 4.656553e-02
5.933790e+00 1.069882e+00 1.331293e+04 9.670876e-01 1.730625e+06 1.377187e+02 -5.917150e-02 6.483826e+00 3.397465e-05 4.297924e-02
6.118789e+00 1.074551e+00 1.331375e+04 9.861873e-01 1.737021e+06 1.382181e+02 -3.801584e-03 5.832694e+00 3.230572e-05 4.287231e-02
6.309556e+00 1.076152e+00 1.331070e+04 1.024195e+00 1.756797e+06 1.398033e+02 -9.105921e-03 6.153718e+00 3.111362e-05 4.298711e-02
6.506271e+00 1.083230e+00 1.331214e+04 1.020440e+00 1.826678e+06 1.453591e+02 -1.113063e-02 5.332660e+00 3.468990e-05 4.403031e-02
6.709118e+00 1.082601e+00 1.330979e+04 1.005404e+00 1.741781e+06 1.386068e+02 -3.650391e-02 6.732932e+00 3.397465e-05 4.197240e-02
6.918290e+00 1.082301e+00 1.330913e+04 1.010194e+00 1.764282e+06 1.404046e+02 -8.338213e-03 6.693236e+00 3.397465e-05 4.330766e-02
7.133984e+00 1.090186e+00 1.330900e+04 1.031639e+00 1.817579e+06 1.446346e+02 -4.037976e-02 5.733088e+00 3.588200e-05 4.307473e-02
7.356401e+00 1.097148e+00 1.330933e+04 1.002099e+00 1.763490e+06 1.403295e+02 -2.695072e-02 5.595235e+00 3.755093e-05 4.133046e-02
7.585754e+00 1.103728e+00 1.330747e+04 9.910580e-01 1.773609e+06 1.411310e+02 -3.181219e-02 5.845756e+00 3.552437e-05 4.076672e-02
7.822257e+00 1.105756e+00 1.330737e+04 1.053620e+00 1.840866e+06 1.464830e+02 3.212285e-02 5.584216e+00 3.468990e-05 4.256487e-02
8.066133e+00 1.104702e+00 1.330459e+04 1.002333e+00 1.780324e+06 1.416842e+02 -3.617102e-02 5.867362e+00 3.349781e-05 4.118848e-02
8.317613e+00 1.116749e+00 1.330644e+04 1.070214e+00 1.925686e+06 1.532369e+02 -7.196224e-02 6.702280e+00 3.588200e-05 4.352748e-02
8.576933e+00 1.125682e+00 1.330567e+04 1.015114e+00 1.856798e+06 1.477528e+02 -3.209466e-02 4.914927e+00 3.755093e-05 4.035425e-02
8.844338e+00 1.135823e+00 1.330492e+04 1.039249e+00 1.830292e+06 1.456662e+02 -3.696698e-02 5.418657e+00 3.588200e-05 3.968382e-02
9.120080e+00 1.135054e+00 1.330401e+04 1.014484e+00 1.800903e+06 1.433136e+02 -4.805046e-02 5.304712e+00 3.063679e-05 3.897095e-02
9.404419e+00 1.147963e+00 1.330665e+04 1.038211e+00 1.873317e+06 1.490811e+02 -4.925132e-02 5.658256e+00 3.635883e-05 3.933251e-02
9.697623e+00 1.154430e+00 1.330372e+04 1.052664e+00 1.806528e+06 1.437554e+02 -6.373864e-02 8.780912e+00 3.099442e-05 3.858864e-02
9.999969e+00 1.159059e+00 1.330118e+04 1.030869e+00 1.763221e+06 1.403062e+02 -2.630848e-02 8.012815e+00 3.576279e-05 3.724432e-02
1.031174e+01 1.170750e+00 1.330060e+04 1.021057e+00 1.821912e+06 1.449953e+02 -3.641981e-02 4.894427e+00 3.993511e-05 3.768325e-02
1.063323e+01 1.179846e+00 1.329957e+04 1.033836e+00 1.801932e+06 1.433983e+02 -6.718278e-02 9.362739e+00 3.552437e-05 3.683913e-02
1.096475e+01 1.191279e+00 1.329941e+04 1.029888e+00 1.814498e+06 1.443936e+02 -5.229074e-02 6.164855e+00 3.659725e-05 3.620613e-02
1.130660e+01 1.200364e+00 1.329847e+04 1.016180e+00 1.775845e+06 1.413159e+02 -1.909626e-02 4.996378e+00 3.266335e-05 3.517902e-02
1.165911e+01 1.213346e+00 1.329785e+04 1.012127e+00 1.806583e+06 1.437643e+02 -5.711615e-02 8.030450e+00 3.540516e-05 3.461921e-02
1.202261e+01 1.228160e+00 1.329574e+04 1.021860e+00 1.827136e+06 1.453712e+02 -3.155458e-02 6.983418e+00 3.445148e-05 3.425944e-02
1.239744e+01 1.237974e+00 1.329376e+04 9.905606e-01 1.714236e+06 1.364139e+02 -1.294369e-02 9.286093e+00 3.683567e-05 3.132534e-02
1.278396e+01 1.262137e+00 1.329634e+04 1.030959e+00 1.843049e+06 1.466766e+02 8.604527e-03 4.661819e+00 3.874302e-05 3.189206e-02
1.318252e+01 1.267260e+00 1.329289e+04 1.048348e+00 1.855806e+06 1.476796e+02 -2.963197e-02 5.883609e+00 3.325939e-05 3.225005e-02
1.359352e+01 1.277073e+00 1.329012e+04 1.023842e+00 1.837613e+06 1.462268e+02 -6.521761e-03 9.019957e+00 3.421307e-05 3.181684e-02
1.401733e+01 1.296335e+00 1.328872e+04 1.005564e+00 1.814550e+06 1.444048e+02 1.658201e-04 7.008155e+00 3.778934e-05 3.059554e-02
1.445435e+01 1.312870e+00 1.328956e+04 9.958292e-01 1.724198e+06 1.372151e+02 -4.593623e-02 6.704765e+00 3.480911e-05 2.801120e-02
1.490500e+01 1.323855e+00 1.328529e+04 1.039966e+00 1.846624e+06 1.469433e+02 -9.941459e-04 4.495569e+00 3.707409e-05 2.952707e-02
1.536969e+01 1.350392e+00 1.328647e+04 1.018422e+00 1.835114e+06 1.460552e+02 -2.787167e-02 6.415627e+00 3.969669e-05 2.851760e-02
